time_ms	x_um	y_um	
20.10000000000001	0.05914285714285716	-0.1453142857142858
20.25000000000001	0.04514285714285715	-0.1133142857142858
20.39999999999999	0.1351428571428572	-0.01531428571428575
20.55	0.01314285714285718	0.03968571428571425
20.7	0.02614285714285719	0.001685714285714249
20.85000000000001	0.1011428571428571	-0.03831428571428576
21.00000000000001	0.06214285714285717	-0.03531428571428576
21.14999999999999	0.04414285714285715	0.09068571428571424
21.3	0.03914285714285715	0.05868571428571424
21.45	0.07614285714285718	0.2886857142857143
21.60000000000001	0.09114285714285714	0.3156857142857142
21.75000000000001	0.03714285714285714	0.1916857142857142
21.89999999999999	0.01814285714285718	-0.03331428571428575
22.05	0.04014285714285715	-0.004314285714285757
22.2	0.03714285714285714	0.01668571428571425
22.35000000000001	-0.02185714285714283	0.1956857142857142
22.50000000000001	-0.03685714285714284	0.2816857142857143
22.64999999999999	0.08414285714285719	0.2596857142857142
22.8	0.1071428571428572	0.1156857142857142
22.95	0.06814285714285717	-0.05631428571428576
23.10000000000001	0.09314285714285714	0.02568571428571424
23.25000000000001	0.1211428571428572	-0.05531428571428576
23.39999999999999	0.01514285714285718	-0.3103142857142858
23.55	0.02614285714285719	-0.1173142857142858
23.7	0.1121428571428572	-0.04831428571428576
23.85000000000001	0.001142857142857168	-0.1913142857142858
24.00000000000001	0.08314285714285718	-0.04631428571428576
24.3	0.1161428571428572	0.1306857142857142
24.45	0.02614285714285719	0.2056857142857142
24.60000000000001	0.03014285714285714	0.2116857142857143
24.75000000000001	0.08114285714285718	0.1596857142857143
24.89999999999999	0.06114285714285717	0.1526857142857143
25.2	0.09814285714285714	0.1206857142857142
25.35000000000001	0.1051428571428571	0.1636857142857143
25.50000000000001	0.06714285714285717	0.1176857142857142
25.64999999999999	0.05614285714285716	-0.2033142857142858
25.8	0.1081428571428572	-0.3443142857142857
25.95	0.01014285714285718	-0.1563142857142858
26.10000000000001	0.05214285714285716	0.09968571428571425
26.25000000000001	0.05414285714285716	-0.02231428571428576
26.39999999999999	0.08914285714285719	0.02968571428571425
26.55	0.1261428571428572	0.02668571428571424
26.7	0.09914285714285714	-0.04531428571428576
26.85000000000001	0.1421428571428572	0.02168571428571424
27.00000000000001	-0.001857142857142835	-0.04731428571428576
27.14999999999999	-0.06985714285714284	-0.06831428571428576
27.3	0.02014285714285718	0.1576857142857143
27.45	-0.06685714285714284	0.05068571428571424
27.60000000000001	-0.01185714285714284	0.1266857142857142
27.75000000000001	0.06614285714285717	0.04068571428571426
27.89999999999999	-0.008857142857142841	0.01468571428571425
28.05	-0.008857142857142841	-0.1193142857142858
28.2	-0.1168571428571428	-0.07731428571428575
28.35000000000001	-0.09285714285714283	-0.2023142857142858
28.50000000000001	-0.04385714285714284	-0.004314285714285757
28.64999999999999	-0.06185714285714283	0.02968571428571425
28.95	-0.05385714285714283	-0.1493142857142858
29.10000000000001	-0.06585714285714284	-0.3333142857142858
29.25000000000001	0.007142857142857173	0.04568571428571423
29.39999999999999	0.03014285714285714	-0.08331428571428576
29.55	0.04314285714285715	-0.08631428571428576
29.85000000000001	0.01514285714285718	-0.6433142857142858
30.00000000000001	0.02714285714285719	-0.4663142857142857
30.14999999999999	0.01314285714285718	-0.1343142857142858
30.3	-0.06685714285714284	-0.03031428571428575
30.45	-0.09385714285714283	0.1366857142857142
30.60000000000001	-0.1008571428571428	-0.3563142857142858
30.75000000000001	-0.1168571428571428	-0.1803142857142858
30.89999999999999	-0.05985714285714283	-0.1533142857142858
31.05	0.005142857142857171	-0.2843142857142857
31.2	0.01714285714285718	0.009685714285714242
31.35000000000001	-0.05685714285714283	0.008685714285714241
31.50000000000001	-0.1458571428571429	-0.003314285714285756
31.64999999999999	-0.1038571428571428	0.006685714285714239
31.8	-0.1268571428571428	0.02868571428571424
31.95	-0.09885714285714284	0.1026857142857143
32.10000000000001	-0.01185714285714284	0.09868571428571425
32.25000000000001	-0.05785714285714283	0.1156857142857142
32.39999999999999	-0.02985714285714283	0.1836857142857142
32.55	-0.005857142857142839	-0.1223142857142858
32.7	-0.05085714285714282	-0.2803142857142857
32.85000000000001	-0.07885714285714285	-0.02331428571428576
33.00000000000001	-0.05385714285714283	-0.2023142857142858
33.14999999999999	-0.08385714285714282	-0.4553142857142857
33.3	-0.09185714285714283	-0.2593142857142858
33.45	-0.1588571428571428	-0.04731428571428576
33.60000000000001	-0.1078571428571428	0.1276857142857142
33.75000000000001	-0.09585714285714284	0.1206857142857142
33.89999999999999	-0.07585714285714285	0.1726857142857143
34.05	-0.1838571428571428	0.1896857142857142
34.2	-0.07785714285714285	-0.01831428571428576
34.35000000000001	-0.02385714285714283	-0.1693142857142858
34.50000000000001	-0.1328571428571428	-0.01431428571428575
34.64999999999999	-0.1458571428571429	-0.05531428571428576
34.8	-0.09585714285714284	0.01668571428571425
34.95	-0.08585714285714283	0.05268571428571424
35.10000000000001	-0.02185714285714283	0.1686857142857143
35.25000000000001	-0.07785714285714285	0.2026857142857142
35.39999999999999	-0.1138571428571428	0.07868571428571423
35.55	-0.1648571428571428	-0.08631428571428576
35.7	-0.04385714285714284	-0.005314285714285757
35.85000000000001	-0.06585714285714284	-0.07731428571428575
36.00000000000001	0.01314285714285718	-0.09331428571428575
36.14999999999999	-0.006857142857142839	-0.01431428571428575
36.3	0.007142857142857173	-0.2603142857142858
36.45	-0.08485714285714283	-0.02931428571428575
36.60000000000001	-0.03585714285714284	0.08368571428571424
36.75000000000001	-0.01285714285714284	-0.03531428571428576
36.89999999999999	0.006142857142857172	0.03268571428571425
37.05	-0.1168571428571428	0.03168571428571425
37.2	-0.2828571428571428	-0.1803142857142858
37.35000000000001	-0.3888571428571428	-0.1503142857142858
37.50000000000001	-0.3048571428571428	-0.04631428571428576
37.64999999999999	-0.2928571428571428	0.09368571428571425
37.8	-0.3188571428571428	0.04568571428571423
37.95	-0.3988571428571428	-0.03031428571428575
38.10000000000001	-0.6108571428571428	0.02868571428571424
38.25000000000001	-0.7428571428571429	-0.09031428571428576
38.39999999999999	-0.7218571428571428	0.2096857142857143
38.55	-0.9308571428571428	0.07168571428571426
38.7	-1.083857142857143	-0.05231428571428576
38.85000000000001	-1.084857142857143	0.1846857142857142
39.3	-0.9028571428571428	-0.1613142857142857
39.75000000000001	-1.233857142857143	0.2006857142857142
39.89999999999999	-1.269857142857143	0.1386857142857142
40.05	-1.211857142857143	0.1966857142857142
40.2	-1.189857142857143	0.06368571428571425
40.35000000000001	-1.270857142857143	-0.1923142857142858
40.50000000000001	-1.364857142857143	-0.1583142857142857
40.64999999999999	-1.464857142857143	-0.009314285714285761
40.8	-1.433857142857143	0.07368571428571423
40.95	-1.519857142857143	0.02968571428571425
41.10000000000001	-1.583857142857143	0.1436857142857142
41.25000000000001	-1.666857142857143	0.1026857142857143
41.39999999999999	-1.803857142857143	0.01568571428571425
41.55	-1.701857142857143	0.3356857142857143
41.7	-1.825857142857143	0.1636857142857143
41.85000000000001	-1.879857142857143	0.04568571428571423
42.00000000000001	-1.885857142857143	0.07668571428571423
42.14999999999999	-1.744857142857143	-0.02431428571428576
42.3	-2.030857142857143	-0.1183142857142858
