 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
2825	183983	39.045	62.192	3246.376	124.258	0.811	0.914	337	300	0.072	-0.169	50.550	0.018	0.079
2826	183984	38.803	65.060	3246.357	124.237	0.791	0.874	338	300	0.031	-0.227	50.700	0.020	0.069
2827	183985	37.930	62.052	3246.361	124.230	0.810	0.920	339	300	0.029	-0.221	50.850	0.021	0.062
2828	183986	38.585	65.345	3246.383	124.232	0.801	0.856	340	300	0.074	-0.229	51.000	0.021	0.057
2829	183987	38.676	63.495	3246.410	124.245	0.805	0.891	341	300	0.135	-0.229	51.150	0.035	0.053
2830	183988	38.925	63.669	3246.382	124.209	0.816	0.896	342	300	0.073	-0.242	51.300	0.033	0.050
2831	183989	38.716	64.044	3246.364	124.233	0.791	0.910	343	300	0.042	-0.214	51.450	0.032	0.048
2832	183990	39.434	66.123	3246.401	124.157	0.845	0.885	344	300	0.092	-0.341	51.600	0.031	0.055
2833	183991	38.037	61.711	3246.396	124.228	0.848	0.916	345	300	0.094	-0.230	51.750	0.031	0.053
2834	183992	38.650	61.415	3246.385	124.208	0.835	0.910	346	300	0.080	-0.251	51.900	0.030	0.050
2835	183993	38.537	63.100	3246.381	124.210	0.800	0.900	347	300	0.086	-0.260	52.050	0.029	0.049
2836	183994	38.460	64.556	3246.346	124.211	0.795	0.904	348	300	0.011	-0.247	52.200	0.032	0.047
2837	183995	39.129	65.114	3246.342	124.172	0.801	0.875	349	300	-0.028	-0.317	52.350	0.039	0.049
2838	183996	38.340	59.327	3246.396	124.226	0.820	0.927	350	300	0.052	-0.233	52.500	0.038	0.047
2839	183997	38.638	62.476	3246.377	124.215	0.817	0.876	351	300	0.042	-0.241	52.650	0.037	0.046
2840	183998	38.194	63.826	3246.389	124.247	0.818	0.895	352	300	0.041	-0.193	52.800	0.036	0.046
2841	183999	38.026	64.655	3246.416	124.163	0.836	0.926	353	300	0.109	-0.347	52.950	0.037	0.050
2842	184000	38.369	65.560	3246.407	124.230	0.818	0.873	354	300	0.071	-0.249	53.100	0.037	0.044
2843	184001	38.430	62.013	3246.383	124.180	0.811	0.924	355	300	0.022	-0.321	53.250	0.038	0.047
2844	184002	38.535	67.206	3246.412	124.220	0.791	0.895	356	300	0.094	-0.266	53.400	0.038	0.047
2845	184003	38.455	65.043	3246.386	124.217	0.815	0.891	357	300	0.029	-0.254	53.550	0.039	0.043
2846	184004	38.683	65.282	3246.363	124.227	0.812	0.896	358	300	-0.013	-0.243	53.700	0.041	0.042
2847	184005	38.447	63.264	3246.381	124.229	0.808	0.882	359	300	0.037	-0.244	53.850	0.041	0.042
2848	184006	38.157	61.565	3246.394	124.210	0.839	0.926	360	300	0.069	-0.289	54.000	0.041	0.042
2849	184007	38.387	65.478	3246.384	124.234	0.787	0.899	361	300	0.053	-0.230	54.150	0.037	0.042
2850	184008	38.341	63.024	3246.412	124.216	0.820	0.888	362	300	0.102	-0.280	54.300	0.038	0.042
2851	184009	38.746	64.309	3246.410	124.228	0.822	0.863	363	300	0.100	-0.261	54.450	0.039	0.040
2852	184010	38.166	62.912	3246.399	124.207	0.807	0.934	364	300	0.070	-0.294	54.600	0.039	0.036
2853	184011	38.729	63.971	3246.377	124.213	0.781	0.912	365	300	0.046	-0.271	54.750	0.038	0.036
2854	184012	38.143	66.862	3246.397	124.238	0.817	0.851	366	300	0.077	-0.229	54.900	0.038	0.036
2855	184013	38.821	65.086	3246.388	124.218	0.810	0.875	367	300	0.068	-0.273	55.050	0.037	0.036
2856	184014	38.560	66.308	3246.350	124.195	0.817	0.913	368	300	0.011	-0.293	55.200	0.037	0.037
2857	184015	38.332	62.850	3246.370	124.148	0.813	0.897	369	300	0.051	-0.372	55.350	0.032	0.042
2858	184016	38.137	64.606	3246.386	124.163	0.826	0.899	370	300	0.062	-0.328	55.500	0.032	0.043
2859	184017	38.028	62.438	3246.348	124.239	0.818	0.903	371	300	0.017	-0.178	55.650	0.033	0.048
2860	184018	38.372	61.702	3246.334	124.227	0.828	0.937	372	300	-0.015	-0.216	55.800	0.036	0.046
2861	184019	38.110	64.877	3246.359	124.252	0.817	0.890	373	300	0.019	-0.161	55.950	0.034	0.049
2862	184020	38.384	64.940	3246.376	124.256	0.795	0.910	374	300	0.047	-0.180	56.100	0.034	0.052
2863	184021	38.583	66.085	3246.381	124.242	0.782	0.895	375	300	0.058	-0.216	56.250	0.034	0.051
2864	184022	38.063	64.857	3246.344	124.279	0.826	0.898	376	300	0.027	-0.151	56.400	0.032	0.056
2865	184023	38.679	63.521	3246.373	124.243	0.816	0.893	377	300	0.049	-0.218	56.550	0.032	0.056
2866	184024	39.237	61.326	3246.371	124.254	0.823	0.899	378	300	0.060	-0.196	56.700	0.029	0.057
2867	184025	38.940	63.176	3246.349	124.299	0.768	0.902	379	300	0.019	-0.110	56.850	0.030	0.065
2868	184026	38.189	62.587	3246.404	124.261	0.827	0.864	380	300	0.120	-0.185	57.000	0.033	0.064
2869	184027	38.162	62.189	3246.364	124.232	0.842	0.906	381	300	0.052	-0.213	57.150	0.033	0.065
2870	184028	38.197	63.084	3246.361	124.252	0.853	0.909	382	300	0.059	-0.174	57.300	0.031	0.065
2871	184029	38.341	62.436	3246.369	124.269	0.816	0.901	383	300	0.043	-0.157	57.450	0.029	0.066
2872	184030	38.261	63.376	3246.377	124.253	0.821	0.900	384	300	0.086	-0.179	57.600	0.030	0.064
2873	184031	38.397	63.281	3246.365	124.256	0.814	0.901	385	300	0.052	-0.165	57.750	0.030	0.064
2874	184032	38.780	61.918	3246.337	124.272	0.796	0.901	386	300	0.016	-0.125	57.900	0.030	0.066
2875	184033	39.222	62.413	3246.320	124.245	0.800	0.906	387	300	-0.005	-0.191	58.050	0.031	0.064
2876	184034	38.693	65.819	3246.333	124.284	0.809	0.864	388	300	0.020	-0.124	58.200	0.031	0.063
2877	184035	38.632	60.757	3246.332	124.295	0.830	0.894	389	300	0.016	-0.112	58.350	0.031	0.049
2878	184036	38.248	65.731	3246.337	124.225	0.806	0.880	390	300	0.015	-0.205	58.500	0.031	0.035
2879	184037	37.836	64.992	3246.367	124.270	0.797	0.895	391	300	0.060	-0.128	58.650	0.031	0.036
2880	184038	38.011	58.908	3246.357	124.200	0.842	0.919	392	300	0.059	-0.249	58.800	0.029	0.039
2881	184039	38.021	65.053	3246.329	124.208	0.803	0.899	393	300	0.002	-0.228	58.950	0.030	0.041
2882	184040	38.810	61.927	3246.250	124.306	0.900	0.946	394	300	-0.110	-0.071	59.100	0.045	0.047
2883	184041	42.475	113.035	3246.174	124.967	1.056	0.925	395	300	-0.248	1.004	59.250	0.077	0.266
2884	184042	40.116	77.133	3246.146	124.952	1.104	1.070	396	300	-0.291	0.996	59.400	0.104	0.362
2885	184043	38.606	56.735	3246.144	124.840	1.167	1.167	397	300	-0.306	0.791	59.550	0.124	0.406
2886	184044	39.190	57.445	3246.140	124.865	1.184	1.146	398	300	-0.310	0.823	59.700	0.139	0.442
2887	184045	39.879	57.277	3246.094	124.840	1.125	1.160	399	300	-0.368	0.792	59.850	0.157	0.470
2888	184046	38.412	60.537	3246.159	124.799	1.166	1.218	400	300	-0.254	0.736	60.000	0.158	0.486
2889	184047	38.750	62.125	3246.135	124.891	1.146	1.143	401	300	-0.316	0.883	60.150	0.164	0.506
2890	184048	38.967	57.227	3246.146	124.885	1.180	1.169	402	300	-0.277	0.905	60.300	0.166	0.521
2891	184049	38.787	58.608	3246.102	124.880	1.147	1.175	403	300	-0.349	0.884	60.450	0.170	0.530
2892	184050	38.560	57.793	3246.126	124.848	1.136	1.189	404	300	-0.304	0.825	60.600	0.167	0.530
2893	184051	39.474	62.638	3246.116	124.908	1.117	1.113	405	300	-0.313	0.932	60.750	0.164	0.530
2894	184052	39.080	61.566	3246.116	124.850	1.134	1.167	406	300	-0.319	0.841	60.900	0.162	0.524
2895	184053	39.199	64.384	3246.137	124.831	1.140	1.139	407	300	-0.289	0.815	61.050	0.158	0.506
2896	184054	38.604	57.874	3246.117	124.865	1.190	1.190	408	300	-0.319	0.861	61.200	0.152	0.489
2897	184055	38.535	62.736	3246.127	124.856	1.142	1.156	409	300	-0.286	0.843	61.350	0.143	0.467
2898	184056	39.203	63.259	3246.097	124.904	1.104	1.147	410	300	-0.334	0.918	61.500	0.133	0.431
2899	184057	38.820	57.953	3246.159	124.852	1.193	1.208	411	300	-0.253	0.849	61.650	0.112	0.390
2900	184058	39.077	65.614	3246.125	124.850	1.102	1.166	412	300	-0.290	0.856	61.800	0.084	0.320
2901	184059	39.266	65.739	3246.113	124.786	1.112	1.173	413	300	-0.299	0.737	61.950	0.052	0.219
2902	184060	39.356	62.788	3246.106	124.878	1.083	1.149	414	300	-0.306	0.889	62.100	0.030	0.072
2903	184061	37.439	34.685	3245.916	124.881	1.385	1.200	415	300	-0.633	0.890	62.250	0.078	0.063
2904	192684	46.593	103.534	2621.959	1019.299	0.536	0.551	334	316	-0.005	-0.276	50.100	0.000	0.000
2905	192685	46.818	91.429	2621.987	1019.445	0.548	0.623	335	316	0.037	-0.085	50.250	0.030	0.135
2906	192686	46.999	101.760	2621.980	1019.398	0.514	0.582	336	316	0.004	-0.131	50.400	0.022	0.100
2907	192687	47.236	98.501	2621.987	1019.378	0.545	0.560	337	316	0.039	-0.156	50.550	0.022	0.082
2908	192688	46.756	95.453	2622.013	1019.438	0.550	0.593	338	316	0.070	-0.084	50.700	0.030	0.079
2909	192689	46.416	97.496	2621.981	1019.441	0.548	0.610	339	316	0.011	-0.062	50.850	0.028	0.078
2910	192690	46.640	94.052	2622.006	1019.307	0.548	0.592	340	316	0.060	-0.288	51.000	0.028	0.093
2911	192691	46.780	100.460	2622.010	1019.257	0.534	0.550	341	316	0.085	-0.388	51.150	0.033	0.119
2912	192692	46.677	100.319	2621.986	1019.317	0.546	0.570	342	316	0.028	-0.248	51.300	0.031	0.113
2913	192693	46.983	106.061	2621.992	1019.336	0.533	0.530	343	316	0.036	-0.228	51.450	0.029	0.108
2914	192694	46.798	98.117	2621.978	1019.362	0.531	0.576	344	316	0.004	-0.192	51.600	0.029	0.102
2915	192695	46.966	96.431	2621.987	1019.426	0.547	0.554	345	316	0.029	-0.092	51.750	0.028	0.102
2916	192696	47.086	100.997	2621.995	1019.458	0.531	0.541	346	316	0.045	-0.030	51.900	0.027	0.106
2917	192697	46.527	101.596	2622.010	1019.427	0.546	0.559	347	316	0.082	-0.091	52.050	0.029	0.105
2918	192698	46.674	100.635	2621.995	1019.341	0.539	0.553	348	316	0.039	-0.218	52.200	0.028	0.102
2919	192699	46.650	96.409	2622.003	1019.311	0.537	0.566	349	316	0.019	-0.274	52.350	0.027	0.102
2920	192700	46.911	105.471	2621.978	1019.358	0.541	0.543	350	316	-0.028	-0.201	52.500	0.031	0.098
2921	192701	46.808	92.590	2621.957	1019.377	0.547	0.627	351	316	-0.041	-0.161	52.650	0.034	0.096
2922	192702	46.934	96.324	2622.028	1019.391	0.552	0.586	352	316	0.052	-0.141	52.800	0.034	0.093
2923	192703	47.022	98.294	2622.063	1019.355	0.538	0.564	353	316	0.134	-0.218	52.950	0.040	0.091
2924	192704	46.753	104.778	2622.051	1019.305	0.536	0.562	354	316	0.090	-0.308	53.100	0.041	0.093
2925	192705	46.808	101.617	2622.053	1019.350	0.534	0.542	355	316	0.083	-0.227	53.250	0.042	0.091
2926	192706	46.749	93.384	2622.022	1019.451	0.548	0.611	356	316	0.059	-0.075	53.400	0.041	0.094
2927	192707	46.537	98.042	2621.978	1019.489	0.529	0.590	357	316	-0.035	0.002	53.550	0.045	0.102
2928	192708	46.848	94.453	2621.906	1019.493	0.542	0.612	358	316	-0.155	0.004	53.700	0.062	0.108
2929	192709	46.596	100.358	2621.981	1019.431	0.549	0.567	359	316	-0.014	-0.100	53.850	0.063	0.107
2930	192710	46.718	100.306	2622.002	1019.363	0.536	0.554	360	316	0.031	-0.223	54.000	0.062	0.104
2931	192711	46.135	96.877	2621.978	1019.390	0.540	0.585	361	316	-0.008	-0.159	54.150	0.061	0.090
2932	192712	46.891	97.269	2621.998	1019.340	0.545	0.564	362	316	0.029	-0.260	54.300	0.061	0.091
2933	192713	46.661	99.266	2621.955	1019.410	0.537	0.596	363	316	-0.039	-0.149	54.450	0.063	0.090
2934	192714	46.560	101.043	2621.960	1019.390	0.548	0.577	364	316	-0.044	-0.180	54.600	0.064	0.090
2935	192715	46.692	101.127	2621.968	1019.329	0.524	0.576	365	316	-0.019	-0.264	54.750	0.065	0.091
2936	192716	47.117	94.684	2621.996	1019.456	0.547	0.607	366	316	0.025	-0.059	54.900	0.064	0.089
2937	192717	46.761	96.807	2621.935	1019.347	0.545	0.588	367	316	-0.068	-0.246	55.050	0.065	0.089
2938	192718	46.671	105.215	2621.975	1019.248	0.534	0.549	368	316	-2.000E-4	-0.387	55.200	0.064	0.101
2939	192719	46.601	104.637	2621.984	1019.359	0.539	0.578	369	316	0.022	-0.214	55.350	0.064	0.099
2940	192720	46.560	96.152	2621.986	1019.445	0.547	0.607	370	316	0.011	-0.056	55.500	0.064	0.102
2941	192721	46.410	94.513	2622.005	1019.371	0.551	0.584	371	316	0.057	-0.145	55.650	0.064	0.103
2942	192722	46.806	96.425	2621.968	1019.432	0.541	0.597	372	316	-0.012	-0.067	55.800	0.063	0.105
2943	192723	46.880	100.013	2621.972	1019.390	0.515	0.569	373	316	-0.011	-0.119	55.950	0.056	0.105
2944	192724	46.594	92.042	2621.977	1019.469	0.550	0.619	374	316	-0.002	-0.018	56.100	0.052	0.104
2945	192725	46.797	95.027	2621.939	1019.428	0.545	0.602	375	316	-0.060	-0.097	56.250	0.049	0.102
2946	192726	46.860	110.942	2621.972	1019.473	0.534	0.507	376	316	0.021	-0.020	56.400	0.046	0.105
2947	192727	46.594	97.483	2622.028	1019.523	0.519	0.577	377	316	0.086	0.052	56.550	0.051	0.109
2948	192728	46.649	93.120	2621.990	1019.510	0.542	0.600	378	316	0.040	0.035	56.700	0.038	0.111
2949	192729	46.435	96.127	2621.991	1019.535	0.559	0.608	379	316	0.035	0.089	56.850	0.039	0.122
2950	192730	46.733	100.778	2621.966	1019.342	0.541	0.553	380	316	0.009	-0.234	57.000	0.038	0.122
2951	192731	46.750	100.435	2621.937	1019.302	0.532	0.552	381	316	-0.042	-0.280	57.150	0.040	0.127
2952	192732	46.531	91.825	2621.969	1019.400	0.549	0.613	382	316	0.021	-0.116	57.300	0.040	0.123
2953	192733	46.317	90.475	2621.953	1019.474	0.552	0.621	383	316	-0.033	-0.008	57.450	0.039	0.126
2954	192734	47.053	94.055	2621.952	1019.452	0.528	0.585	384	316	-0.005	-0.039	57.600	0.038	0.126
2955	192735	46.601	96.960	2621.936	1019.481	0.531	0.592	385	316	-0.045	0.016	57.750	0.039	0.124
2956	192736	46.535	96.314	2621.989	1019.436	0.524	0.606	386	316	0.049	-0.042	57.900	0.040	0.124
2957	192737	46.669	94.650	2621.954	1019.562	0.534	0.617	387	316	-0.001	0.137	58.050	0.036	0.129
2958	192738	46.466	93.693	2621.938	1019.508	0.534	0.617	388	316	-0.022	0.056	58.200	0.037	0.109
2959	192739	46.920	94.574	2622.015	1019.471	0.541	0.603	389	316	0.098	-0.010	58.350	0.042	0.102
2960	192740	46.711	93.713	2622.028	1019.448	0.545	0.602	390	316	0.110	-0.027	58.500	0.048	0.102
2961	192741	46.557	102.118	2621.965	1019.557	0.536	0.556	391	316	0.006	0.152	58.650	0.047	0.108
2962	192742	46.820	98.547	2621.949	1019.510	0.553	0.563	392	316	-0.004	0.068	58.800	0.047	0.110
2963	192743	46.789	93.950	2621.966	1019.493	0.539	0.593	393	316	0.010	0.049	58.950	0.046	0.108
2964	192744	46.726	103.982	2621.961	1019.374	0.542	0.545	394	316	0.017	-0.141	59.100	0.046	0.112
2965	192745	46.808	95.320	2621.956	1019.402	0.548	0.585	395	316	-0.008	-0.079	59.250	0.043	0.111
2966	192746	46.709	97.778	2622.005	1019.438	0.544	0.573	396	316	0.073	-0.005	59.400	0.045	0.111
2967	192747	46.392	104.188	2621.998	1019.416	0.540	0.553	397	316	0.050	-0.066	59.550	0.043	0.111
2968	192748	46.765	95.925	2621.990	1019.416	0.539	0.572	398	316	0.039	-0.075	59.700	0.043	0.110
2969	192749	46.520	104.946	2621.936	1019.356	0.534	0.545	399	316	-0.032	-0.161	59.850	0.044	0.111
2970	192750	46.547	93.053	2621.957	1019.307	0.549	0.599	400	316	0.012	-0.230	60.000	0.044	0.110
2971	192751	46.569	93.993	2621.975	1019.421	0.542	0.610	401	316	0.018	-0.048	60.150	0.042	0.095
2972	192752	47.813	89.544	2621.963	1019.441	0.547	0.609	402	316	0.020	0.015	60.300	0.042	0.093
2973	192753	46.748	100.763	2621.995	1019.498	0.540	0.556	403	316	0.069	0.094	60.450	0.042	0.096
2974	192754	46.383	96.421	2621.995	1019.440	0.537	0.600	404	316	0.076	-0.006	60.600	0.043	0.096
2975	192755	46.876	96.464	2621.982	1019.486	0.525	0.587	405	316	0.062	0.078	60.750	0.040	0.098
2976	192756	46.548	95.840	2621.971	1019.545	0.537	0.592	406	316	0.038	0.174	60.900	0.040	0.106
2977	192757	46.696	94.205	2621.966	1019.536	0.550	0.611	407	316	0.026	0.164	61.050	0.039	0.108
2978	192758	46.457	94.548	2621.980	1019.465	0.540	0.610	408	316	0.051	0.043	61.200	0.037	0.108
2979	192759	47.016	92.928	2621.932	1019.451	0.536	0.599	409	316	-0.009	0.016	61.350	0.035	0.108
2980	192760	46.608	100.075	2621.917	1019.293	0.538	0.560	410	316	-0.032	-0.238	61.500	0.033	0.121
2981	192761	46.305	96.098	2621.937	1019.394	0.555	0.602	411	316	-0.019	-0.063	61.650	0.034	0.115
2982	192762	46.881	95.165	2621.963	1019.394	0.552	0.585	412	316	0.040	-0.053	61.800	0.034	0.113
2983	192763	46.457	101.195	2621.920	1019.424	0.548	0.549	413	316	-0.019	-0.021	61.950	0.035	0.112
2984	192764	46.730	94.577	2621.907	1019.390	0.563	0.603	414	316	-0.035	-0.070	62.100	0.037	0.109
2985	192765	46.496	101.475	2621.915	1019.350	0.524	0.553	415	316	-0.045	-0.139	62.250	0.040	0.112
2986	192766	46.820	95.090	2621.963	1019.417	0.541	0.597	416	316	0.054	-0.021	62.400	0.038	0.111
2987	192767	46.839	93.726	2621.978	1019.523	0.544	0.600	417	316	0.085	0.119	62.550	0.041	0.116
2988	192768	46.396	99.724	2621.943	1019.489	0.552	0.565	418	316	4.000E-4	0.089	62.700	0.041	0.118
2989	192769	46.864	95.683	2621.911	1019.458	0.545	0.620	419	316	-0.016	0.013	62.850	0.040	0.112
2990	192770	46.607	98.832	2621.890	1019.343	0.532	0.573	420	316	-0.046	-0.156	63.000	0.042	0.106
2991	192771	46.887	95.071	2621.921	1019.418	0.553	0.585	421	316	-0.009	-0.039	63.150	0.043	0.105
2992	192772	46.688	97.335	2621.946	1019.379	0.538	0.573	422	316	0.022	-0.092	63.300	0.043	0.107
2993	192773	46.989	96.459	2622.003	1019.464	0.556	0.580	423	316	0.123	0.040	63.450	0.048	0.105
2994	192774	46.542	99.428	2621.961	1019.443	0.544	0.576	424	316	0.056	0.026	63.600	0.047	0.106
2995	192775	46.869	104.396	2621.958	1019.306	0.533	0.542	425	316	0.073	-0.218	63.750	0.047	0.114
2996	192776	46.318	100.009	2621.927	1019.349	0.547	0.592	426	316	0.010	-0.161	63.900	0.047	0.108
2997	192777	46.791	106.988	2621.953	1019.408	0.535	0.539	427	316	0.048	-0.052	64.050	0.048	0.097
2998	192778	46.650	100.380	2621.949	1019.468	0.546	0.558	428	316	0.061	0.050	64.200	0.048	0.097
2999	192779	46.407	102.858	2621.945	1019.527	0.563	0.553	429	316	0.051	0.136	64.350	0.048	0.105
3000	192780	46.941	97.726	2621.962	1019.483	0.532	0.608	430	316	0.075	0.069	64.500	0.048	0.097
3001	192781	46.992	99.372	2621.984	1019.494	0.543	0.563	431	316	0.080	0.117	64.650	0.048	0.102
3002	192782	46.552	97.290	2621.945	1019.454	0.536	0.566	432	316	0.054	0.041	64.800	0.048	0.102
3003	192783	46.444	96.795	2621.930	1019.392	0.534	0.589	433	316	0.036	-0.044	64.950	0.047	0.102
3004	192784	46.484	99.304	2621.974	1019.477	0.545	0.587	434	316	0.081	0.090	65.100	0.045	0.104
3005	192785	46.715	98.507	2621.947	1019.403	0.539	0.567	435	316	0.054	-0.037	65.250	0.041	0.100
3006	192786	46.451	96.847	2621.956	1019.479	0.551	0.591	436	316	0.070	0.098	65.400	0.041	0.102
3007	192787	46.822	94.521	2621.972	1019.446	0.551	0.576	437	316	0.095	0.047	65.550	0.042	0.099
3008	192788	46.828	100.015	2621.988	1019.437	0.541	0.572	438	316	0.111	0.023	65.700	0.042	0.097
3009	192789	46.371	98.704	2621.952	1019.365	0.549	0.567	439	316	0.095	-0.072	65.850	0.040	0.098
3010	192790	46.512	98.680	2621.961	1019.324	0.543	0.579	440	316	0.082	-0.159	66.000	0.033	0.098
3011	192791	46.573	97.907	2621.965	1019.332	0.554	0.579	441	316	0.078	-0.134	66.150	0.028	0.102
3012	192792	46.734	101.400	2621.971	1019.427	0.535	0.539	442	316	0.098	0.013	66.300	0.026	0.100
3013	192793	46.624	106.353	2621.967	1019.364	0.530	0.536	443	316	0.113	-0.107	66.450	0.026	0.102
3014	192794	46.565	99.838	2621.957	1019.368	0.542	0.572	444	316	0.100	-0.104	66.600	0.026	0.104
3015	192795	46.956	93.880	2621.908	1019.290	0.537	0.591	445	316	0.041	-0.213	66.750	0.027	0.103
3016	192796	46.782	98.491	2621.899	1019.292	0.550	0.570	446	316	0.030	-0.220	66.900	0.025	0.108
3017	192797	47.279	98.609	2621.922	1019.332	0.543	0.584	447	316	0.046	-0.130	67.050	0.025	0.110
3018	192798	46.872	104.057	2621.938	1019.376	0.552	0.546	448	316	0.081	-0.079	67.200	0.025	0.110
3019	192799	46.389	108.890	2621.929	1019.322	0.530	0.525	449	316	0.086	-0.157	67.350	0.024	0.105
3020	192800	46.573	95.979	2621.921	1019.349	0.542	0.600	450	316	0.064	-0.113	67.500	0.025	0.102
3021	192801	47.102	102.856	2621.920	1019.411	0.543	0.558	451	316	0.056	0.003	67.650	0.025	0.095
3022	192802	46.617	100.128	2621.905	1019.335	0.529	0.553	452	316	0.036	-0.133	67.800	0.026	0.093
3023	192803	46.491	98.613	2621.890	1019.365	0.553	0.597	453	316	0.021	-0.096	67.950	0.027	0.093
3024	192804	46.638	103.412	2621.907	1019.425	0.527	0.583	454	316	0.044	0.014	68.100	0.028	0.087
3025	192805	46.708	98.149	2621.892	1019.332	0.546	0.564	455	316	0.038	-0.117	68.250	0.029	0.087
3026	192806	46.450	98.688	2621.911	1019.370	0.523	0.579	456	316	0.064	-0.072	68.400	0.029	0.076
3027	192807	46.752	97.623	2621.894	1019.294	0.550	0.598	457	316	0.021	-0.198	68.550	0.030	0.073
3028	192808	46.487	107.394	2621.893	1019.275	0.527	0.562	458	316	0.019	-0.208	68.700	0.030	0.070
3029	192809	47.623	104.816	2621.935	1019.239	0.534	0.535	459	316	0.093	-0.271	68.850	0.029	0.078
3030	192810	46.433	104.462	2621.888	1019.237	0.546	0.547	460	316	0.014	-0.282	69.000	0.031	0.085
3031	192811	46.813	99.693	2621.942	1019.259	0.541	0.555	461	316	0.117	-0.226	69.150	0.033	0.088
3032	192812	46.782	94.017	2621.906	1019.372	0.564	0.583	462	316	0.041	-0.049	69.300	0.032	0.083
3033	192813	46.681	99.883	2621.882	1019.336	0.543	0.567	463	316	-0.002	-0.105	69.450	0.032	0.083
3034	192814	47.886	99.218	2621.912	1019.355	0.526	0.584	464	316	0.054	-0.080	69.600	0.030	0.084
3035	192815	47.213	97.737	2621.920	1019.307	0.538	0.589	465	316	0.052	-0.131	69.750	0.030	0.082
3036	192816	46.844	100.987	2621.864	1019.269	0.540	0.551	466	316	-0.032	-0.219	69.900	0.034	0.082
3037	192817	46.658	93.844	2621.874	1019.431	0.545	0.620	467	316	-0.035	0.044	70.050	0.039	0.091
3038	192818	46.684	89.875	2621.917	1019.511	0.548	0.607	468	316	0.046	0.161	70.200	0.038	0.111
3039	192819	46.204	95.087	2621.925	1019.475	0.552	0.596	469	316	0.080	0.103	70.350	0.037	0.120
3040	192820	46.572	101.486	2621.852	1019.377	0.541	0.587	470	316	-0.059	-0.045	70.500	0.043	0.120
3041	192821	46.133	97.577	2621.904	1019.357	0.557	0.595	471	316	0.031	-0.079	70.650	0.042	0.118
3042	192822	46.681	100.923	2621.871	1019.381	0.516	0.550	472	316	-0.019	-0.040	70.800	0.044	0.119
3043	192823	46.797	93.916	2621.891	1019.390	0.547	0.645	473	316	5.000E-4	-0.029	70.950	0.044	0.120
3044	192824	46.406	98.323	2621.893	1019.423	0.560	0.595	474	316	0.019	0.040	71.100	0.044	0.121
3045	192825	46.822	96.527	2621.875	1019.395	0.530	0.603	475	316	0.002	-0.029	71.250	0.045	0.122
3046	192826	46.417	102.109	2621.869	1019.389	0.546	0.564	476	316	-0.002	-0.045	71.400	0.044	0.122
3047	192827	46.460	95.298	2621.902	1019.404	0.545	0.582	477	316	0.045	-0.004	71.550	0.044	0.120
3048	192828	46.502	101.445	2621.887	1019.352	0.519	0.596	478	316	0.012	-0.090	71.700	0.044	0.116
3049	192829	46.482	99.964	2621.884	1019.377	0.539	0.576	479	316	0.016	-0.072	71.850	0.041	0.106
3050	192830	46.510	95.598	2621.933	1019.305	0.557	0.563	480	316	0.084	-0.188	72.000	0.044	0.097
3051	192831	46.099	93.577	2621.902	1019.418	0.557	0.613	481	316	0.038	0.024	72.150	0.038	0.090
3052	192832	46.676	96.884	2621.908	1019.425	0.549	0.588	482	316	0.041	0.027	72.300	0.038	0.091
3053	192833	46.360	97.953	2621.910	1019.467	0.523	0.613	483	316	0.058	0.078	72.450	0.038	0.093
3054	192834	46.260	101.680	2621.910	1019.407	0.552	0.561	484	316	0.064	-0.030	72.600	0.039	0.092
3055	192835	46.558	95.964	2621.941	1019.396	0.550	0.591	485	316	0.125	-0.062	72.750	0.045	0.090
3056	192836	46.409	101.176	2621.950	1019.438	0.559	0.535	486	316	0.124	0.003	72.900	0.048	0.077
3057	192837	46.945	98.270	2621.926	1019.460	0.530	0.586	487	316	0.092	0.066	73.050	0.047	0.078
3058	192838	46.202	97.042	2621.913	1019.422	0.551	0.596	488	316	0.061	0.003	73.200	0.047	0.066
3059	192839	46.276	97.356	2621.890	1019.378	0.533	0.585	489	316	0.022	-0.065	73.350	0.046	0.061
3060	192840	46.374	94.175	2621.968	1019.284	0.561	0.575	490	316	0.133	-0.228	73.500	0.045	0.076
3061	192841	46.607	97.876	2621.954	1019.341	0.543	0.573	491	316	0.124	-0.146	73.650	0.048	0.079
3062	192842	46.140	96.831	2621.928	1019.370	0.522	0.570	492	316	0.073	-0.093	73.800	0.045	0.080
3063	192843	46.671	100.266	2621.932	1019.327	0.550	0.559	493	316	0.082	-0.165	73.950	0.043	0.084
3064	192844	46.367	102.164	2621.909	1019.328	0.550	0.551	494	316	0.013	-0.153	74.100	0.044	0.085
3065	192845	46.315	98.307	2621.919	1019.367	0.526	0.595	495	316	0.064	-0.086	74.250	0.041	0.085
3066	192846	46.668	102.950	2621.892	1019.378	0.537	0.566	496	316	0.016	-0.085	74.400	0.040	0.085
3067	192847	46.917	96.688	2621.917	1019.438	0.540	0.602	497	316	0.056	0.020	74.550	0.040	0.086
3068	192848	46.572	101.669	2621.928	1019.395	0.537	0.578	498	316	0.072	-0.043	74.700	0.038	0.086
3069	192849	46.047	99.852	2621.913	1019.361	0.535	0.569	499	316	0.022	-0.120	74.850	0.038	0.087
