 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
3565	192849	44.163	82.829	357.295	2048.268	0.654	0.570	769	336	0.016	0.115	115.350	0.031	0.137
3566	192850	43.883	79.993	357.297	2048.240	0.646	0.578	770	336	0.009	0.067	115.500	0.030	0.130
3567	192851	44.304	85.677	357.326	2048.219	0.652	0.538	771	336	0.037	0.031	115.650	0.030	0.116
3568	192852	43.930	85.077	357.304	2048.262	0.660	0.532	772	336	0.007	0.091	115.800	0.028	0.108
3569	192853	44.333	89.582	357.323	2048.222	0.621	0.528	773	336	0.035	0.032	115.950	0.028	0.099
3570	192854	44.185	76.911	357.336	2048.089	0.688	0.564	774	336	0.061	-0.206	116.100	0.029	0.108
3571	192855	44.255	81.376	357.334	2048.183	0.638	0.552	775	336	0.039	-0.068	116.250	0.029	0.109
3572	192856	44.050	79.486	357.338	2048.272	0.643	0.575	776	336	0.027	0.095	116.400	0.029	0.110
3573	192857	44.155	78.551	357.340	2048.185	0.659	0.557	777	336	0.043	-0.028	116.550	0.029	0.110
3574	192858	44.105	82.291	357.361	2048.058	0.669	0.528	778	336	0.050	-0.253	116.700	0.026	0.116
3575	192859	43.985	79.754	357.363	2047.966	0.637	0.534	779	336	0.077	-0.384	116.850	0.028	0.134
3576	192860	44.135	77.954	357.326	2048.068	0.662	0.554	780	336	0.026	-0.223	117.000	0.028	0.142
3577	192861	44.281	78.724	357.347	2047.976	0.648	0.530	781	336	0.043	-0.383	117.150	0.028	0.164
3578	192862	44.117	77.013	357.298	2048.080	0.653	0.549	782	336	-0.022	-0.211	117.300	0.030	0.166
3579	192863	44.240	81.736	357.333	2048.169	0.670	0.567	783	336	0.029	-0.069	117.450	0.030	0.166
3580	192864	44.423	78.896	357.312	2048.121	0.652	0.540	784	336	-0.004	-0.136	117.600	0.028	0.166
3581	192865	44.118	79.359	357.338	2048.070	0.649	0.539	785	336	0.058	-0.205	117.750	0.026	0.168
3582	192866	43.974	82.068	357.318	2048.159	0.633	0.547	786	336	0.013	-0.097	117.900	0.024	0.166
3583	192867	44.466	82.372	357.325	2048.052	0.647	0.544	787	336	0.013	-0.249	118.050	0.024	0.159
3584	192868	44.497	80.418	357.297	2048.141	0.641	0.537	788	336	-0.014	-0.100	118.200	0.025	0.153
3585	192869	44.051	76.730	357.353	2048.212	0.683	0.563	789	336	0.067	0.002	118.350	0.027	0.146
3586	192870	43.994	80.698	357.318	2048.223	0.653	0.580	790	336	0.022	0.026	118.500	0.026	0.144
3587	192871	43.916	83.440	357.292	2048.246	0.664	0.543	791	336	-0.037	0.057	118.650	0.030	0.146
3588	192872	44.599	87.034	357.315	2048.242	0.629	0.534	792	336	0.040	0.046	118.800	0.030	0.142
3589	192873	44.732	88.690	357.338	2048.240	0.626	0.542	793	336	0.072	0.014	118.950	0.032	0.142
3590	192874	44.185	85.146	357.337	2048.259	0.661	0.543	794	336	0.071	0.046	119.100	0.032	0.145
3591	192875	44.288	81.353	357.292	2048.237	0.661	0.568	795	336	-0.003	0.018	119.250	0.033	0.147
3592	192876	44.140	82.481	357.308	2048.147	0.649	0.545	796	336	0.017	-0.140	119.400	0.033	0.140
3593	192877	43.744	80.440	357.319	2048.144	0.633	0.547	797	336	0.034	-0.113	119.550	0.033	0.138
3594	192878	44.074	79.518	357.368	2048.062	0.623	0.532	798	336	0.119	-0.247	119.700	0.038	0.138
3595	192879	43.869	79.461	357.327	2048.008	0.667	0.538	799	336	0.047	-0.368	119.850	0.037	0.136
3596	192880	44.013	79.365	357.328	2048.190	0.674	0.556	800	336	0.033	-0.052	120.000	0.037	0.135
3597	192881	44.625	82.135	357.291	2048.158	0.677	0.531	801	336	-0.025	-0.116	120.150	0.039	0.118
3598	192882	44.546	79.092	357.353	2048.055	0.667	0.541	802	336	0.092	-0.240	120.300	0.040	0.120
3599	192883	44.411	77.201	357.323	2048.066	0.646	0.535	803	336	0.033	-0.242	120.450	0.040	0.124
3600	192884	44.203	77.175	357.335	2048.248	0.679	0.565	804	336	0.045	0.061	120.600	0.039	0.129
3601	192885	44.129	76.513	357.322	2048.189	0.698	0.577	805	336	-0.001	-0.026	120.750	0.039	0.127
3602	192886	44.150	76.592	357.342	2048.077	0.640	0.549	806	336	0.050	-0.215	120.900	0.039	0.130
3603	192887	44.312	77.002	357.310	2048.167	0.663	0.556	807	336	-0.007	-0.040	121.050	0.040	0.126
3604	192888	43.959	79.096	357.272	2048.092	0.686	0.539	808	336	-0.076	-0.175	121.200	0.046	0.127
3605	192889	44.597	84.866	357.358	2048.270	0.635	0.532	809	336	0.067	0.099	121.350	0.046	0.132
3606	192890	43.962	79.022	357.359	2048.250	0.682	0.564	810	336	0.068	0.078	121.500	0.047	0.135
3607	192891	44.218	78.200	357.321	2048.237	0.687	0.579	811	336	0.011	0.066	121.650	0.044	0.136
3608	192892	43.799	79.008	357.368	2048.267	0.677	0.562	812	336	0.087	0.089	121.800	0.046	0.138
3609	192893	43.905	78.773	357.347	2048.166	0.669	0.560	813	336	0.050	-0.062	121.950	0.045	0.136
3610	192894	44.109	76.970	357.358	2048.247	0.696	0.560	814	336	0.067	0.063	122.100	0.045	0.137
3611	192895	44.141	82.456	357.363	2048.224	0.670	0.550	815	336	0.072	0.018	122.250	0.045	0.137
3612	192896	44.430	82.925	357.339	2048.227	0.662	0.530	816	336	0.037	0.045	122.400	0.044	0.139
3613	192897	44.504	82.065	357.322	2048.167	0.642	0.524	817	336	0.005	-0.047	122.550	0.045	0.139
3614	192898	44.308	76.566	357.354	2048.188	0.649	0.573	818	336	0.051	-0.028	122.700	0.041	0.132
3615	192899	44.237	81.139	357.326	2048.098	0.651	0.557	819	336	0.005	-0.174	122.850	0.041	0.114
3616	192900	43.918	82.097	357.375	2048.118	0.655	0.536	820	336	0.096	-0.139	123.000	0.044	0.116
3617	192901	44.266	77.260	357.341	2048.069	0.674	0.570	821	336	0.031	-0.244	123.150	0.041	0.123
3618	192902	44.011	86.597	357.357	2048.052	0.615	0.539	822	336	0.047	-0.252	123.300	0.040	0.124
3619	192903	44.107	83.941	357.333	2048.126	0.627	0.547	823	336	0.028	-0.134	123.450	0.040	0.118
3620	192904	44.145	79.637	357.340	2048.162	0.665	0.539	824	336	0.037	-0.074	123.600	0.040	0.115
3621	192905	44.148	78.289	357.352	2048.181	0.660	0.549	825	336	0.048	-0.056	123.750	0.038	0.114
3622	192906	44.222	83.149	357.338	2048.100	0.670	0.532	826	336	0.058	-0.189	123.900	0.039	0.113
3623	192907	43.946	82.016	357.339	2048.199	0.661	0.562	827	336	0.041	-0.046	124.050	0.037	0.113
3624	192908	44.327	84.081	357.349	2048.118	0.617	0.531	828	336	0.066	-0.195	124.200	0.025	0.114
3625	192909	44.063	85.027	357.362	2048.261	0.666	0.540	829	336	0.068	0.018	124.350	0.025	0.109
3626	192910	44.194	78.568	357.346	2048.287	0.663	0.579	830	336	0.053	0.072	124.500	0.025	0.109
3627	192911	44.138	79.805	357.372	2048.145	0.678	0.534	831	336	0.089	-0.144	124.650	0.025	0.106
3628	192912	44.125	78.511	357.409	2048.232	0.685	0.559	832	336	0.150	-0.019	124.800	0.032	0.100
3629	192913	44.029	81.131	357.373	2048.185	0.665	0.568	833	336	0.081	-0.053	124.950	0.033	0.100
3630	192914	44.317	80.150	357.383	2048.233	0.665	0.548	834	336	0.132	-0.011	125.100	0.037	0.096
3631	192915	43.996	79.604	357.391	2048.208	0.652	0.567	835	336	0.115	-0.022	125.250	0.039	0.094
3632	192916	43.978	83.774	357.409	2048.258	0.640	0.515	836	336	0.154	0.063	125.400	0.044	0.095
3633	192917	44.350	77.721	357.368	2048.124	0.648	0.547	837	336	0.056	-0.164	125.550	0.041	0.096
3634	192918	43.705	79.319	357.365	2048.048	0.647	0.544	838	336	0.052	-0.314	125.700	0.041	0.107
3635	192919	44.230	78.944	357.374	2048.135	0.661	0.543	839	336	0.081	-0.164	125.850	0.038	0.107
3636	192920	44.289	84.522	357.359	2048.167	0.655	0.523	840	336	0.036	-0.112	126.000	0.039	0.107
3637	192921	43.879	78.283	357.359	2048.243	0.694	0.545	841	336	0.073	0.005	126.150	0.037	0.104
3638	192922	44.162	80.166	357.407	2048.182	0.639	0.543	842	336	0.123	-0.099	126.300	0.038	0.096
3639	192923	44.179	77.406	357.390	2048.252	0.691	0.557	843	336	0.082	0.023	126.450	0.037	0.098
3640	192924	44.252	79.039	357.402	2048.233	0.656	0.533	844	336	0.135	-0.014	126.600	0.037	0.099
3641	192925	44.624	74.490	357.321	2048.119	0.692	0.562	845	336	-0.012	-0.182	126.750	0.042	0.102
3642	192926	44.636	81.139	357.375	2048.103	0.647	0.552	846	336	0.082	-0.196	126.900	0.042	0.103
3643	192927	44.315	85.716	357.378	2048.110	0.627	0.520	847	336	0.072	-0.193	127.050	0.041	0.106
3644	192928	44.299	78.313	357.396	2048.223	0.666	0.535	848	336	0.119	-0.008	127.200	0.041	0.104
3645	192929	44.468	81.411	357.370	2048.242	0.685	0.554	849	336	0.041	0.025	127.350	0.042	0.104
3646	192930	43.819	79.727	357.337	2048.193	0.657	0.549	850	336	-0.011	-0.066	127.500	0.047	0.098
3647	192931	43.808	76.616	357.368	2048.181	0.681	0.583	851	336	0.047	-0.060	127.650	0.048	0.097
3648	192932	43.932	77.201	357.377	2048.244	0.699	0.547	852	336	0.096	0.029	127.800	0.045	0.099
3649	192933	44.208	83.209	357.379	2048.240	0.650	0.550	853	336	0.087	0.018	127.950	0.045	0.101
3650	192934	43.778	83.851	357.356	2048.164	0.649	0.554	854	336	0.031	-0.085	128.100	0.044	0.100
3651	192935	44.010	79.020	357.350	2048.080	0.673	0.559	855	336	0.042	-0.214	128.250	0.044	0.104
3652	192936	43.864	77.618	357.359	2048.089	0.678	0.563	856	336	0.046	-0.201	128.400	0.039	0.101
3653	192937	44.050	82.036	357.371	2048.008	0.622	0.525	857	336	0.079	-0.331	128.550	0.039	0.113
3654	192938	44.434	80.547	357.321	2048.024	0.681	0.538	858	336	0.007	-0.309	128.700	0.041	0.112
3655	192939	43.850	78.696	357.353	2048.172	0.668	0.579	859	336	0.078	-0.101	128.850	0.041	0.111
3656	192940	44.145	79.769	357.343	2048.232	0.692	0.565	860	336	0.063	-0.023	129.000	0.041	0.113
3657	192941	44.502	84.754	357.330	2048.229	0.670	0.536	861	336	0.054	0.004	129.150	0.041	0.113
3658	192942	44.032	83.723	357.384	2048.170	0.669	0.528	862	336	0.131	-0.104	129.300	0.042	0.113
3659	192943	44.100	75.702	357.358	2048.118	0.664	0.546	863	336	0.093	-0.195	129.450	0.042	0.111
3660	192944	44.182	77.480	357.381	2048.211	0.679	0.547	864	336	0.134	-0.017	129.600	0.042	0.111
3661	192945	44.510	79.973	357.361	2048.214	0.664	0.542	865	336	0.091	-0.039	129.750	0.038	0.110
3662	192946	44.095	77.537	357.390	2048.247	0.700	0.570	866	336	0.164	0.042	129.900	0.044	0.113
3663	192947	44.010	75.630	357.401	2048.297	0.725	0.577	867	336	0.157	0.091	130.050	0.047	0.117
3664	192948	43.934	72.526	357.440	2048.234	0.705	0.573	868	336	0.232	0.012	130.200	0.058	0.118
3665	192949	44.030	74.319	357.447	2048.130	0.684	0.571	869	336	0.252	-0.134	130.350	0.068	0.116
3666	192950	43.765	72.908	357.405	2048.181	0.691	0.589	870	336	0.165	-0.076	130.500	0.065	0.116
3667	192951	44.231	75.320	357.460	2048.287	0.696	0.543	871	336	0.276	0.108	130.650	0.075	0.124
3668	192952	43.921	76.418	357.455	2048.271	0.704	0.563	872	336	0.245	0.097	130.800	0.080	0.128
3669	192953	44.129	75.975	357.459	2048.247	0.696	0.577	873	336	0.264	0.049	130.950	0.086	0.129
3670	192954	43.913	78.837	357.449	2048.197	0.706	0.543	874	336	0.242	-0.017	131.100	0.086	0.129
3671	192955	43.969	78.699	357.458	2048.079	0.651	0.543	875	336	0.252	-0.190	131.250	0.086	0.128
3672	192956	44.325	80.863	357.447	2048.054	0.646	0.530	876	336	0.223	-0.231	131.400	0.084	0.130
3673	192957	44.311	83.084	357.440	2048.153	0.678	0.519	877	336	0.227	-0.097	131.550	0.082	0.115
3674	192958	43.981	75.915	357.476	2048.222	0.703	0.548	878	336	0.286	0.056	131.700	0.077	0.100
3675	192959	44.212	72.096	357.465	2048.095	0.680	0.541	879	336	0.257	-0.169	131.850	0.075	0.104
3676	192960	44.023	78.142	357.459	2048.083	0.688	0.551	880	336	0.267	-0.181	132.000	0.071	0.108
3677	192961	44.072	78.845	357.424	2048.070	0.675	0.540	881	336	0.212	-0.192	132.150	0.062	0.112
3678	192962	44.072	65.450	357.271	2048.120	0.799	0.569	882	336	-0.039	-0.128	132.300	0.081	0.113
3679	194639	35.719	113.966	1095.170	1482.986	0.572	0.513	334	341	0.247	-0.105	50.100	0.000	0.000
3680	194640	36.084	118.052	1095.152	1483.007	0.558	0.493	335	341	0.215	-0.114	50.250	0.023	0.006
3681	194641	36.002	113.711	1095.158	1482.961	0.546	0.513	336	341	0.203	-0.158	50.400	0.023	0.028
3682	194642	35.574	114.287	1095.155	1483.024	0.576	0.516	337	341	0.222	-0.050	50.550	0.019	0.044
3683	194643	35.599	114.073	1095.148	1482.851	0.585	0.523	338	341	0.200	-0.351	50.700	0.019	0.116
3684	194644	35.593	114.533	1095.169	1482.889	0.578	0.517	339	341	0.225	-0.273	50.850	0.017	0.114
3685	194645	35.594	115.371	1095.164	1482.890	0.579	0.501	340	341	0.227	-0.283	51.000	0.016	0.112
3686	194646	35.340	113.291	1095.161	1482.948	0.571	0.519	341	341	0.240	-0.210	51.150	0.016	0.104
3687	194647	35.531	114.156	1095.150	1482.988	0.566	0.516	342	341	0.205	-0.102	51.300	0.016	0.102
3688	194648	35.576	116.934	1095.153	1483.089	0.575	0.507	343	341	0.208	0.049	51.450	0.016	0.121
3689	194649	36.153	112.657	1095.176	1483.102	0.588	0.499	344	341	0.235	0.064	51.600	0.016	0.133
3690	194650	35.794	115.989	1095.177	1483.130	0.570	0.505	345	341	0.247	0.107	51.750	0.017	0.145
3691	194651	35.906	121.340	1095.160	1482.922	0.546	0.498	346	341	0.223	-0.215	51.900	0.016	0.142
3692	194652	35.799	115.933	1095.146	1482.909	0.547	0.496	347	341	0.213	-0.248	52.050	0.016	0.140
3693	194653	35.508	114.604	1095.150	1483.131	0.570	0.524	348	341	0.201	0.118	52.200	0.016	0.150
3694	194654	35.522	110.901	1095.150	1483.133	0.600	0.511	349	341	0.168	0.114	52.350	0.020	0.156
3695	194655	35.520	119.585	1095.163	1483.047	0.561	0.493	350	341	0.182	-0.026	52.500	0.022	0.152
3696	194656	35.669	115.614	1095.158	1482.970	0.565	0.507	351	341	0.195	-0.139	52.650	0.022	0.148
3697	194657	35.274	116.389	1095.147	1483.064	0.558	0.506	352	341	0.157	0.008	52.800	0.025	0.146
3698	194658	35.773	117.614	1095.194	1483.065	0.563	0.503	353	341	0.257	-0.010	52.950	0.026	0.143
3699	194659	35.804	118.708	1095.158	1483.028	0.553	0.497	354	341	0.176	-0.079	53.100	0.026	0.143
3700	194660	35.653	115.371	1095.169	1482.927	0.563	0.516	355	341	0.182	-0.232	53.250	0.027	0.147
3701	194661	35.665	115.696	1095.190	1483.050	0.575	0.511	356	341	0.242	-0.044	53.400	0.028	0.146
3702	194662	35.424	114.217	1095.191	1483.059	0.572	0.516	357	341	0.220	-0.013	53.550	0.028	0.147
3703	194663	35.384	117.649	1095.188	1483.020	0.568	0.508	358	341	0.210	-0.080	53.700	0.028	0.134
3704	194664	35.542	114.169	1095.147	1482.958	0.576	0.507	359	341	0.166	-0.185	53.850	0.029	0.128
3705	194665	35.423	119.491	1095.192	1482.822	0.554	0.517	360	341	0.249	-0.416	54.000	0.030	0.142
3706	194666	35.678	113.306	1095.201	1483.015	0.558	0.520	361	341	0.263	-0.087	54.150	0.032	0.139
3707	194667	36.579	117.004	1095.172	1483.087	0.565	0.489	362	341	0.221	0.007	54.300	0.032	0.140
3708	194668	35.871	119.574	1095.191	1483.116	0.563	0.495	363	341	0.253	0.053	54.450	0.033	0.140
3709	194669	35.678	116.435	1095.196	1483.061	0.570	0.500	364	341	0.248	-0.034	54.600	0.034	0.137
3710	194670	35.162	116.792	1095.191	1483.111	0.554	0.517	365	341	0.251	0.060	54.750	0.034	0.134
3711	194671	35.564	112.595	1095.196	1483.055	0.590	0.515	366	341	0.259	-0.028	54.900	0.036	0.130
3712	194672	35.641	121.684	1095.176	1482.951	0.548	0.491	367	341	0.232	-0.207	55.050	0.036	0.127
3713	194673	35.583	115.952	1095.161	1482.972	0.573	0.507	368	341	0.211	-0.156	55.200	0.036	0.122
3714	194674	35.657	115.028	1095.195	1483.039	0.566	0.512	369	341	0.274	-0.053	55.350	0.036	0.113
3715	194675	35.571	114.213	1095.150	1483.004	0.570	0.506	370	341	0.188	-0.089	55.500	0.036	0.112
3716	194676	35.485	118.662	1095.159	1483.084	0.558	0.506	371	341	0.218	0.068	55.650	0.035	0.117
3717	194677	35.418	116.568	1095.189	1483.121	0.568	0.513	372	341	0.256	0.108	55.800	0.032	0.123
3718	194678	35.318	115.826	1095.184	1483.096	0.580	0.517	373	341	0.242	0.083	55.950	0.031	0.127
3719	194679	35.675	113.958	1095.169	1483.033	0.581	0.515	374	341	0.219	-0.043	56.100	0.029	0.127
3720	194680	35.986	117.139	1095.179	1482.908	0.574	0.501	375	341	0.238	-0.256	56.250	0.027	0.129
3721	194681	35.462	115.279	1095.148	1482.963	0.579	0.514	376	341	0.217	-0.163	56.400	0.027	0.130
3722	194682	35.659	118.828	1095.179	1483.014	0.564	0.505	377	341	0.242	-0.090	56.550	0.027	0.130
3723	194683	35.600	113.057	1095.182	1483.090	0.577	0.537	378	341	0.261	0.035	56.700	0.027	0.132
3724	194684	35.444	117.110	1095.198	1483.019	0.568	0.519	379	341	0.280	-0.065	56.850	0.023	0.129
3725	194685	35.701	116.739	1095.189	1482.929	0.550	0.502	380	341	0.279	-0.223	57.000	0.025	0.107
3726	194686	35.296	118.508	1095.184	1482.999	0.568	0.494	381	341	0.267	-0.093	57.150	0.025	0.107
3727	194687	35.686	120.815	1095.185	1483.025	0.553	0.509	382	341	0.281	-0.044	57.300	0.026	0.106
3728	194688	35.693	121.036	1095.187	1482.991	0.544	0.502	383	341	0.255	-0.108	57.450	0.026	0.103
3729	194689	35.344	116.077	1095.158	1483.002	0.560	0.507	384	341	0.238	-0.087	57.600	0.026	0.103
3730	194690	35.648	119.534	1095.195	1482.985	0.548	0.495	385	341	0.283	-0.105	57.750	0.027	0.099
3731	194691	35.501	121.399	1095.181	1483.006	0.562	0.505	386	341	0.270	-0.057	57.900	0.027	0.098
3732	194692	35.602	114.596	1095.158	1482.964	0.569	0.518	387	341	0.239	-0.147	58.050	0.027	0.095
3733	194693	35.481	113.822	1095.176	1482.865	0.582	0.513	388	341	0.272	-0.300	58.200	0.026	0.106
3734	194694	35.415	115.660	1095.184	1482.847	0.568	0.524	389	341	0.282	-0.336	58.350	0.027	0.120
3735	194695	35.434	114.431	1095.173	1482.905	0.566	0.520	390	341	0.256	-0.223	58.500	0.022	0.123
3736	194696	35.606	119.489	1095.184	1482.885	0.557	0.496	391	341	0.270	-0.251	58.650	0.021	0.121
3737	194697	35.652	112.692	1095.146	1482.989	0.572	0.510	392	341	0.225	-0.093	58.800	0.022	0.109
3738	194698	35.490	119.314	1095.162	1482.974	0.555	0.501	393	341	0.238	-0.109	58.950	0.022	0.097
3739	194699	35.572	114.408	1095.162	1482.883	0.579	0.509	395	341	0.236	-0.237	59.250	0.021	0.097
3740	194700	35.965	113.476	1095.176	1482.928	0.552	0.500	396	341	0.260	-0.149	59.400	0.020	0.093
3741	194701	36.238	117.398	1095.180	1483.049	0.541	0.513	397	341	0.255	0.019	59.550	0.018	0.100
3742	194702	35.360	116.835	1095.186	1483.108	0.562	0.522	398	341	0.267	0.105	59.700	0.018	0.113
3743	194703	35.362	118.809	1095.180	1483.108	0.563	0.504	399	341	0.272	0.114	59.850	0.018	0.120
3744	194704	35.663	119.322	1095.190	1483.042	0.552	0.509	400	341	0.299	0.018	60.000	0.019	0.123
3745	194705	35.357	119.345	1095.148	1483.014	0.570	0.503	401	341	0.208	-0.027	60.150	0.022	0.122
3746	194706	35.406	113.900	1095.146	1482.904	0.574	0.510	402	341	0.226	-0.172	60.300	0.023	0.123
3747	194707	35.609	116.678	1095.170	1482.967	0.559	0.519	403	341	0.263	-0.083	60.450	0.023	0.122
3748	194708	35.335	118.386	1095.172	1483.050	0.563	0.499	404	341	0.273	0.042	60.600	0.023	0.127
3749	194709	35.809	119.361	1095.152	1483.010	0.563	0.505	405	341	0.248	-0.011	60.750	0.023	0.128
3750	194710	35.336	116.227	1095.167	1482.977	0.569	0.520	406	341	0.265	-0.062	60.900	0.022	0.129
3751	194711	35.685	119.791	1095.142	1482.936	0.560	0.501	407	341	0.222	-0.124	61.050	0.023	0.128
3752	194712	35.666	117.789	1095.153	1482.860	0.559	0.500	408	341	0.242	-0.253	61.200	0.023	0.133
3753	194713	35.710	113.054	1095.149	1482.899	0.566	0.504	410	341	0.253	-0.196	61.500	0.023	0.127
3754	194714	35.598	118.624	1095.155	1483.041	0.574	0.512	411	341	0.244	0.045	61.650	0.022	0.118
3755	194715	35.574	114.542	1095.129	1482.965	0.552	0.505	412	341	0.219	-0.067	61.800	0.023	0.113
3756	194716	35.696	110.911	1095.140	1482.946	0.562	0.514	413	341	0.247	-0.114	61.950	0.022	0.106
3757	194717	35.530	118.683	1095.105	1483.034	0.552	0.501	414	341	0.196	0.033	62.100	0.025	0.108
3758	194718	35.553	112.831	1095.147	1482.860	0.579	0.509	415	341	0.240	-0.250	62.250	0.024	0.115
3759	194719	35.821	117.542	1095.159	1482.850	0.560	0.505	416	341	0.282	-0.256	62.400	0.026	0.117
3760	194720	35.465	114.412	1095.153	1482.985	0.565	0.508	417	341	0.279	-0.069	62.550	0.026	0.116
3761	194721	35.554	118.731	1095.142	1482.940	0.563	0.499	418	341	0.233	-0.117	62.700	0.027	0.114
3762	194722	35.541	112.797	1095.139	1482.968	0.569	0.502	419	341	0.263	-0.098	62.850	0.026	0.106
3763	194723	35.089	116.952	1095.134	1482.992	0.570	0.513	420	341	0.259	-0.046	63.000	0.026	0.096
3764	194724	35.669	114.209	1095.107	1482.977	0.577	0.494	421	341	0.203	-0.073	63.150	0.025	0.093
3765	194725	35.519	116.633	1095.150	1482.829	0.567	0.503	422	341	0.262	-0.300	63.300	0.024	0.102
3766	194726	35.727	118.418	1095.158	1482.807	0.558	0.508	423	341	0.285	-0.338	63.450	0.025	0.114
3767	194727	35.420	119.910	1095.154	1482.768	0.559	0.512	424	341	0.279	-0.382	63.600	0.026	0.128
3768	194728	35.457	115.075	1095.133	1482.777	0.564	0.524	425	341	0.267	-0.392	63.750	0.025	0.134
3769	194729	35.839	113.256	1095.124	1482.855	0.569	0.503	426	341	0.239	-0.279	63.900	0.026	0.132
3770	194730	35.470	117.993	1095.139	1482.847	0.563	0.500	428	341	0.279	-0.271	64.200	0.026	0.131
3771	194731	35.391	117.858	1095.150	1482.795	0.562	0.491	429	341	0.293	-0.363	64.350	0.027	0.137
3772	194732	35.548	116.136	1095.139	1482.811	0.561	0.507	430	341	0.272	-0.334	64.500	0.027	0.140
3773	194733	35.747	114.407	1095.170	1482.893	0.551	0.518	431	341	0.292	-0.172	64.650	0.028	0.140
3774	194734	35.573	117.408	1095.115	1482.981	0.578	0.509	432	341	0.240	-0.043	64.800	0.028	0.134
3775	194735	35.849	119.178	1095.148	1482.974	0.561	0.483	433	341	0.298	-0.041	64.950	0.028	0.135
3776	194736	35.675	114.711	1095.147	1482.994	0.573	0.503	434	341	0.272	-0.010	65.100	0.028	0.140
3777	194737	35.822	118.211	1095.139	1482.951	0.550	0.513	435	341	0.276	-0.088	65.250	0.024	0.133
3778	194738	35.325	113.655	1095.121	1482.916	0.556	0.499	436	341	0.248	-0.131	65.400	0.024	0.133
3779	194739	35.564	117.000	1095.144	1482.993	0.548	0.515	437	341	0.284	-0.006	65.550	0.024	0.138
3780	194740	35.546	111.007	1095.102	1483.001	0.569	0.507	438	341	0.207	-0.003	65.700	0.027	0.141
3781	194741	35.242	116.631	1095.119	1482.949	0.565	0.505	439	341	0.276	-0.066	65.850	0.026	0.143
3782	194742	35.618	111.478	1095.113	1482.926	0.570	0.500	440	341	0.239	-0.124	66.000	0.027	0.142
3783	194743	35.540	109.985	1095.112	1482.939	0.561	0.530	441	341	0.228	-0.091	66.150	0.028	0.140
3784	194744	35.962	115.937	1095.115	1482.946	0.550	0.497	442	341	0.242	-0.084	66.300	0.025	0.140
3785	194745	35.780	115.022	1095.100	1482.926	0.562	0.509	443	341	0.240	-0.136	66.450	0.025	0.137
3786	194746	35.639	118.002	1095.095	1482.966	0.560	0.501	444	341	0.234	-0.075	66.600	0.026	0.133
3787	194747	35.473	119.914	1095.096	1482.996	0.559	0.512	445	341	0.255	-0.011	66.750	0.025	0.125
3788	194748	35.717	119.704	1095.094	1483.000	0.556	0.513	446	341	0.256	-0.015	66.900	0.025	0.112
3789	194749	35.745	115.349	1095.070	1482.953	0.565	0.511	447	341	0.196	-0.064	67.050	0.028	0.106
3790	194750	35.596	117.633	1095.042	1482.883	0.565	0.498	448	341	0.161	-0.196	67.200	0.035	0.101
3791	194751	35.473	115.345	1095.027	1482.867	0.554	0.508	449	341	0.156	-0.213	67.350	0.039	0.085
3792	194752	35.681	115.502	1094.998	1482.922	0.557	0.506	450	341	0.102	-0.124	67.500	0.050	0.064
3793	194753	35.654	116.387	1094.948	1482.853	0.566	0.511	451	341	0.015	-0.218	67.650	0.068	0.068
3794	194754	35.410	115.685	1094.928	1482.797	0.568	0.515	452	341	-0.013	-0.322	67.800	0.086	0.085
3795	194755	35.608	112.658	1094.850	1482.943	0.571	0.508	453	341	-0.129	-0.099	67.950	0.112	0.084
3796	194756	35.630	112.144	1094.763	1482.988	0.578	0.510	454	341	-0.272	-0.013	68.100	0.150	0.084
3797	194757	35.672	109.157	1094.755	1482.892	0.587	0.533	455	341	-0.267	-0.148	68.250	0.175	0.084
3798	194758	35.145	107.623	1094.637	1482.873	0.594	0.531	457	341	-0.476	-0.199	68.550	0.219	0.086
3799	194759	35.513	104.479	1094.592	1482.929	0.633	0.512	458	341	-0.548	-0.090	68.700	0.257	0.083
3800	194760	35.185	106.999	1094.519	1482.977	0.615	0.513	459	341	-0.659	-0.018	68.850	0.300	0.082
3801	194761	34.804	102.442	1094.502	1482.909	0.659	0.526	460	341	-0.690	-0.134	69.000	0.331	0.081
3802	194762	34.907	108.286	1094.474	1483.012	0.624	0.525	461	341	-0.718	0.051	69.150	0.357	0.090
3803	194763	35.003	111.257	1094.360	1482.949	0.599	0.515	462	341	-0.918	-0.054	69.300	0.394	0.090
3804	194764	34.969	110.395	1094.334	1482.980	0.601	0.514	463	341	-0.965	-0.003	69.450	0.424	0.093
3805	194765	35.175	109.508	1094.303	1483.050	0.608	0.517	464	341	-1.007	0.104	69.600	0.447	0.104
3806	194766	35.546	115.111	1094.254	1482.985	0.574	0.513	465	341	-1.100	0.026	69.750	0.467	0.107
3807	194767	35.455	112.189	1094.205	1482.953	0.590	0.502	466	341	-1.172	-0.052	69.900	0.482	0.106
3808	194768	35.404	111.854	1094.179	1482.962	0.575	0.506	467	341	-1.233	-0.034	70.050	0.490	0.105
3809	194769	35.465	117.240	1094.147	1482.929	0.564	0.509	468	341	-1.272	-0.098	70.200	0.494	0.105
3810	194770	35.071	113.941	1094.104	1483.046	0.571	0.516	469	341	-1.319	0.089	70.350	0.492	0.110
3811	194771	35.379	117.475	1094.074	1482.978	0.557	0.495	470	341	-1.390	-0.011	70.500	0.485	0.106
