 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
5460	248402	48.038	121.143	2795.492	1570.526	0.600	0.590	341	432	0.077	-0.196	51.150	0.080	0.133
5461	248403	48.786	71.768	2795.659	1570.263	0.669	0.473	342	432	0.327	-0.572	51.300	0.114	0.184
5462	248404	48.329	115.681	2795.497	1570.465	0.621	0.580	343	432	0.066	-0.260	51.450	0.108	0.174
5463	248405	48.218	118.966	2795.499	1570.602	0.615	0.581	344	432	0.059	-0.046	51.600	0.103	0.173
5464	248406	48.612	130.900	2795.522	1570.690	0.566	0.534	345	432	0.106	0.093	51.750	0.098	0.185
5465	248407	47.943	118.232	2795.507	1570.615	0.620	0.560	346	432	0.086	-0.017	51.900	0.094	0.183
5466	248408	48.257	123.112	2795.501	1570.429	0.603	0.575	347	432	0.089	-0.326	52.050	0.090	0.181
5467	248409	48.013	113.558	2795.505	1570.489	0.618	0.595	348	432	0.076	-0.219	52.200	0.087	0.175
5468	248410	48.339	118.921	2795.535	1570.597	0.607	0.570	349	432	0.092	-0.054	52.350	0.084	0.172
5469	248411	47.960	118.381	2795.536	1570.585	0.578	0.607	350	432	0.087	-0.075	52.500	0.081	0.168
5470	248412	47.766	115.209	2795.562	1570.590	0.624	0.584	351	432	0.149	-0.058	52.650	0.080	0.165
5471	248413	48.089	109.973	2795.534	1570.638	0.630	0.596	352	432	0.084	0.016	52.800	0.078	0.165
5472	248414	48.226	140.276	2795.563	1570.667	0.580	0.499	353	432	0.155	0.043	52.950	0.077	0.166
5473	248415	48.158	126.408	2795.534	1570.567	0.646	0.581	354	432	0.085	-0.126	53.100	0.075	0.164
5474	248416	48.011	112.368	2795.496	1570.536	0.595	0.608	355	432	0.013	-0.168	53.250	0.076	0.160
5475	248417	48.043	113.569	2795.505	1570.433	0.637	0.587	356	432	0.053	-0.342	53.400	0.073	0.166
5476	248418	48.204	115.606	2795.487	1570.524	0.619	0.574	357	432	0.001	-0.179	53.550	0.076	0.166
5477	248419	47.719	120.747	2795.488	1570.571	0.625	0.580	358	432	-0.003	-0.109	53.700	0.079	0.166
5478	248420	48.841	81.940	2795.637	1570.385	0.587	0.523	359	432	0.257	-0.411	53.850	0.079	0.170
5479	248421	47.858	114.484	2795.477	1570.536	0.630	0.595	360	432	0.013	-0.184	54.000	0.081	0.164
5480	248422	48.038	127.376	2795.445	1570.447	0.610	0.541	361	432	-0.039	-0.306	54.150	0.086	0.167
5481	248423	47.868	116.864	2795.478	1570.459	0.628	0.590	362	432	0.019	-0.307	54.300	0.066	0.142
5482	248424	47.797	123.201	2795.447	1570.532	0.638	0.557	363	432	-0.030	-0.191	54.450	0.070	0.140
5483	248425	48.048	121.998	2795.456	1570.656	0.607	0.548	364	432	-0.028	0.008	54.600	0.073	0.142
5484	248426	48.070	113.459	2795.474	1570.569	0.618	0.593	365	432	0.012	-0.118	54.750	0.073	0.131
5485	248427	48.245	116.349	2795.469	1570.558	0.590	0.571	366	432	0.003	-0.133	54.900	0.074	0.127
5486	248428	48.039	116.555	2795.454	1570.573	0.618	0.577	367	432	-0.016	-0.122	55.050	0.075	0.121
5487	248429	47.743	113.628	2795.453	1570.529	0.623	0.603	368	432	-0.014	-0.175	55.200	0.076	0.120
5488	248430	47.929	121.104	2795.481	1570.673	0.634	0.562	369	432	0.039	0.051	55.350	0.075	0.127
5489	248431	47.769	119.271	2795.475	1570.616	0.626	0.561	370	432	0.015	-0.020	55.500	0.075	0.129
5490	248432	48.169	118.464	2795.465	1570.564	0.609	0.586	371	432	0.015	-0.074	55.650	0.070	0.129
5491	248433	49.003	114.576	2795.466	1570.589	0.606	0.595	372	432	0.007	-0.054	55.800	0.069	0.125
5492	248434	48.192	102.940	2795.501	1570.581	0.630	0.628	373	432	0.057	-0.051	55.950	0.063	0.119
5493	248435	48.910	126.920	2795.488	1570.699	0.581	0.552	374	432	0.037	0.112	56.100	0.061	0.133
5494	248436	48.234	115.659	2795.474	1570.575	0.597	0.602	375	432	0.017	-0.099	56.250	0.061	0.133
5495	248437	48.312	125.594	2795.465	1570.535	0.598	0.570	376	432	0.032	-0.158	56.400	0.061	0.124
5496	248438	47.943	107.117	2795.454	1570.510	0.654	0.614	377	432	-0.011	-0.207	56.550	0.061	0.125
5497	248439	47.939	105.233	2795.458	1570.512	0.606	0.625	378	432	0.010	-0.200	56.700	0.061	0.126
5498	248440	48.586	97.468	2795.510	1570.586	0.530	0.506	379	432	0.087	-0.067	56.850	0.030	0.108
5499	248441	48.016	117.868	2795.482	1570.526	0.622	0.576	380	432	0.056	-0.177	57.000	0.032	0.108
5500	248442	47.921	115.246	2795.434	1570.522	0.583	0.601	381	432	-0.026	-0.166	57.150	0.031	0.099
5501	248443	48.161	128.463	2795.476	1570.457	0.590	0.568	382	432	0.054	-0.263	57.300	0.032	0.094
5502	248444	47.547	111.772	2795.479	1570.429	0.663	0.602	383	432	0.030	-0.318	57.450	0.030	0.104
5503	248445	47.922	110.314	2795.466	1570.545	0.606	0.591	384	432	0.039	-0.128	57.600	0.029	0.100
5504	248446	48.334	118.760	2795.458	1570.442	0.610	0.594	385	432	0.012	-0.284	57.750	0.029	0.107
5505	248447	47.652	119.378	2795.429	1570.545	0.599	0.601	386	432	-0.026	-0.105	57.900	0.030	0.107
5506	248448	47.955	111.279	2795.461	1570.460	0.619	0.614	387	432	0.031	-0.264	58.050	0.029	0.111
5507	248449	48.843	118.391	2795.431	1570.471	0.596	0.648	388	432	-0.012	-0.241	58.200	0.029	0.114
5508	248450	47.898	117.320	2795.396	1570.465	0.609	0.601	389	432	-0.071	-0.257	58.350	0.036	0.108
5509	248451	47.773	109.114	2795.429	1570.499	0.648	0.622	390	432	-0.027	-0.183	58.500	0.037	0.103
5510	248452	48.195	124.992	2795.448	1570.373	0.607	0.569	391	432	1.000E-4	-0.380	58.650	0.037	0.112
5511	248453	47.901	117.818	2795.479	1570.557	0.604	0.564	392	432	0.065	-0.094	58.800	0.039	0.110
5512	248454	48.220	118.241	2795.486	1570.598	0.616	0.575	393	432	0.064	-0.021	58.950	0.039	0.112
5513	248455	48.635	66.925	2795.627	1570.272	0.675	0.534	394	432	0.304	-0.542	59.100	0.075	0.120
5514	248456	48.032	128.133	2795.452	1570.537	0.599	0.556	395	432	0.008	-0.100	59.250	0.075	0.120
5515	248457	48.126	120.011	2795.460	1570.433	0.625	0.567	396	432	0.022	-0.251	59.400	0.075	0.119
5516	248458	47.896	114.371	2795.437	1570.440	0.619	0.604	397	432	-0.026	-0.266	59.550	0.076	0.120
5517	248459	47.625	118.116	2795.451	1570.498	0.602	0.624	398	432	-0.002	-0.181	59.700	0.076	0.120
5518	248460	47.975	134.257	2795.440	1570.465	0.605	0.551	399	432	-0.004	-0.225	59.850	0.075	0.115
5519	248461	48.097	132.766	2795.441	1570.379	0.577	0.576	400	432	0.008	-0.353	60.000	0.075	0.118
5520	248462	49.305	121.989	2795.473	1570.490	0.627	0.587	401	432	0.036	-0.175	60.150	0.074	0.118
5521	248463	47.868	121.345	2795.445	1570.438	0.610	0.583	402	432	0.012	-0.227	60.300	0.074	0.118
5522	248464	48.130	124.561	2795.447	1570.410	0.611	0.582	403	432	0.014	-0.285	60.450	0.074	0.116
5523	248465	48.100	121.334	2795.450	1570.420	0.613	0.582	404	432	0.026	-0.276	60.600	0.074	0.114
5524	248466	48.631	85.712	2795.541	1570.538	0.578	0.484	405	432	0.178	-0.076	60.750	0.081	0.119
5525	248467	47.992	122.617	2795.443	1570.475	0.602	0.583	406	432	0.015	-0.175	60.900	0.080	0.116
5526	248468	48.148	118.990	2795.441	1570.569	0.612	0.596	407	432	0.008	-0.021	61.050	0.080	0.125
5527	248469	48.140	128.122	2795.441	1570.461	0.606	0.561	408	432	0.011	-0.202	61.200	0.080	0.125
5528	248470	48.587	126.979	2795.464	1570.473	0.584	0.587	409	432	0.064	-0.187	61.350	0.076	0.124
5529	248471	48.009	121.406	2795.390	1570.542	0.579	0.591	410	432	-0.054	-0.078	61.500	0.078	0.128
5530	248472	48.073	118.774	2795.437	1570.410	0.620	0.578	411	432	0.002	-0.275	61.650	0.078	0.122
5531	248473	48.112	116.954	2795.410	1570.451	0.602	0.606	412	432	-0.023	-0.199	61.800	0.079	0.120
5532	248474	48.339	121.906	2795.407	1570.390	0.578	0.581	413	432	-0.018	-0.314	61.950	0.079	0.114
5533	248475	48.675	124.376	2795.414	1570.574	0.639	0.536	414	432	-0.002	-0.014	62.100	0.046	0.095
5534	248476	48.104	131.887	2795.430	1570.400	0.585	0.564	415	432	1.000E-4	-0.297	62.250	0.046	0.095
5535	248477	47.782	122.458	2795.393	1570.468	0.597	0.560	416	432	-0.036	-0.177	62.400	0.047	0.094
5536	248478	47.740	124.567	2795.443	1570.475	0.570	0.585	417	432	0.051	-0.195	62.550	0.047	0.093
5537	248479	47.856	130.249	2795.412	1570.378	0.569	0.560	418	432	-0.028	-0.326	62.700	0.048	0.097
5538	248480	48.547	137.293	2795.422	1570.348	0.577	0.519	419	432	0.024	-0.400	62.850	0.048	0.107
5539	248481	47.981	124.693	2795.412	1570.563	0.593	0.591	420	432	0.011	-0.042	63.000	0.048	0.108
5540	248482	47.999	127.737	2795.384	1570.510	0.595	0.591	421	432	-0.047	-0.130	63.150	0.049	0.109
5541	248483	47.964	124.674	2795.419	1570.521	0.583	0.587	422	432	4.000E-4	-0.103	63.300	0.050	0.110
5542	248484	47.960	130.749	2795.437	1570.498	0.609	0.560	423	432	0.039	-0.143	63.450	0.050	0.108
5543	248485	48.214	128.772	2795.472	1570.436	0.584	0.557	424	432	0.095	-0.223	63.600	0.053	0.107
5544	248486	47.837	119.394	2795.445	1570.532	0.608	0.568	425	432	0.073	-0.094	63.750	0.040	0.106
5545	248487	48.292	128.563	2795.453	1570.607	0.599	0.562	426	432	0.073	0.014	63.900	0.042	0.114
5546	248488	48.760	88.360	2795.574	1570.437	0.530	0.507	427	432	0.264	-0.243	64.050	0.070	0.110
5547	248489	48.234	127.147	2795.468	1570.439	0.583	0.567	428	432	0.113	-0.234	64.200	0.073	0.110
5548	251136	43.314	105.866	2201.308	2024.347	0.648	0.649	334	437	0.013	-0.143	50.100	0.000	0.000
5549	251137	44.468	106.339	2201.336	2024.455	0.641	0.648	335	437	0.055	-0.013	50.250	0.030	0.092
5550	251138	44.737	112.205	2201.319	2024.579	0.661	0.636	336	437	0.006	0.215	50.400	0.026	0.181
5551	251139	45.385	117.519	2201.297	2024.460	0.619	0.614	337	437	-0.006	0.031	50.550	0.026	0.148
5552	251140	43.452	103.232	2201.314	2024.354	0.670	0.672	338	437	0.010	-0.162	50.700	0.023	0.152
5553	251141	44.949	120.588	2201.270	2024.384	0.616	0.627	339	437	-0.068	-0.097	50.850	0.040	0.140
5554	251142	44.426	101.191	2201.392	2024.484	0.652	0.696	340	437	0.137	0.051	51.000	0.063	0.132
5555	251143	43.125	103.830	2201.344	2024.388	0.674	0.680	341	437	0.078	-0.122	51.150	0.062	0.128
5556	251144	43.277	118.786	2201.352	2024.371	0.651	0.623	342	437	0.073	-0.105	51.300	0.060	0.122
5557	251145	43.567	115.869	2201.313	2024.287	0.645	0.622	343	437	0.009	-0.250	51.450	0.057	0.133
5558	251146	43.263	109.199	2201.298	2024.428	0.652	0.689	344	437	-0.025	-0.030	51.600	0.056	0.126
5559	251147	43.521	113.440	2201.306	2024.367	0.626	0.618	345	437	-0.002	-0.130	51.750	0.054	0.122
5560	251148	43.365	114.083	2201.272	2024.428	0.637	0.689	346	437	-0.052	-0.022	51.900	0.056	0.118
5561	251149	43.330	116.161	2201.271	2024.325	0.656	0.641	347	437	-0.041	-0.198	52.050	0.056	0.119
5562	251150	43.419	116.528	2201.277	2024.373	0.637	0.662	348	437	-0.051	-0.110	52.200	0.056	0.115
5563	251151	43.589	121.146	2201.322	2024.307	0.639	0.622	349	437	-0.012	-0.224	52.350	0.055	0.118
5564	251152	43.476	116.546	2201.347	2024.375	0.619	0.633	350	437	0.022	-0.117	52.500	0.053	0.114
5565	251153	44.926	110.825	2201.362	2024.455	0.638	0.639	351	437	0.066	0.021	52.650	0.053	0.113
5566	251154	43.100	98.896	2201.401	2024.426	0.678	0.715	352	437	0.108	-0.029	52.800	0.056	0.111
5567	251155	43.539	116.621	2201.341	2024.362	0.634	0.658	353	437	0.038	-0.151	52.950	0.055	0.109
5568	251156	43.255	119.903	2201.354	2024.319	0.639	0.623	354	437	0.034	-0.229	53.100	0.055	0.113
5569	251157	43.532	113.988	2201.345	2024.338	0.653	0.629	355	437	0.009	-0.190	53.250	0.054	0.114
5570	251158	43.242	104.090	2201.343	2024.421	0.688	0.694	356	437	0.032	-0.067	53.400	0.055	0.089
5571	251159	45.400	115.381	2201.340	2024.498	0.596	0.641	357	437	0.004	0.073	53.550	0.054	0.093
5572	251160	43.172	111.133	2201.280	2024.369	0.650	0.664	359	437	-0.076	-0.143	53.850	0.058	0.092
5573	251161	43.626	114.006	2201.363	2024.609	0.665	0.661	360	437	0.068	0.227	54.000	0.056	0.118
5574	251162	44.229	108.431	2201.381	2024.548	0.645	0.696	361	437	0.096	0.150	54.150	0.052	0.126
5575	251163	43.155	106.996	2201.323	2024.474	0.646	0.689	362	437	0.008	0.011	54.300	0.050	0.128
5576	251164	42.847	105.437	2201.321	2024.482	0.655	0.718	363	437	0.006	0.023	54.450	0.049	0.129
5577	251165	43.061	106.835	2201.346	2024.457	0.671	0.682	364	437	0.033	-0.017	54.600	0.049	0.122
5578	251166	43.323	112.739	2201.325	2024.357	0.663	0.648	365	437	0.011	-0.163	54.750	0.048	0.124
5579	251167	43.528	120.626	2201.268	2024.369	0.617	0.623	366	437	-0.081	-0.141	54.900	0.052	0.125
5580	251168	45.128	116.496	2201.260	2024.443	0.616	0.619	367	437	-0.088	-0.036	55.050	0.055	0.125
5581	251169	43.572	114.506	2201.274	2024.362	0.611	0.633	368	437	-0.063	-0.148	55.200	0.057	0.122
5582	251170	43.560	115.069	2201.286	2024.344	0.636	0.645	369	437	-0.035	-0.181	55.350	0.056	0.125
5583	251171	43.681	119.284	2201.291	2024.317	0.641	0.606	370	437	-0.041	-0.204	55.500	0.057	0.124
5584	251172	43.343	115.176	2201.286	2024.407	0.634	0.663	371	437	-0.034	-0.031	55.650	0.057	0.123
5585	251173	44.930	118.033	2201.287	2024.452	0.613	0.661	372	437	-0.042	0.021	55.800	0.056	0.123
5586	251174	43.359	120.845	2201.253	2024.404	0.625	0.625	373	437	-0.102	-0.040	55.950	0.055	0.123
5587	251175	43.598	122.347	2201.253	2024.384	0.601	0.623	374	437	-0.101	-0.098	56.100	0.057	0.122
5588	251176	43.452	110.462	2201.279	2024.390	0.629	0.684	375	437	-0.057	-0.101	56.250	0.056	0.115
5589	251177	43.392	109.196	2201.307	2024.390	0.655	0.667	376	437	0.017	-0.096	56.400	0.056	0.111
5590	251178	43.446	118.025	2201.311	2024.319	0.627	0.625	377	437	-0.002	-0.218	56.550	0.055	0.118
5591	251179	43.434	109.386	2201.328	2024.351	0.655	0.647	378	437	0.040	-0.163	56.700	0.057	0.116
5592	251180	43.455	120.136	2201.280	2024.287	0.626	0.611	379	437	-0.043	-0.252	56.850	0.056	0.122
5593	251181	45.040	69.220	2201.301	2024.354	0.624	0.870	380	437	0.004	-0.158	57.000	0.052	0.101
5594	251182	44.815	113.124	2201.313	2024.445	0.614	0.654	381	437	0.018	0.005	57.150	0.045	0.086
5595	251183	44.816	104.180	2201.361	2024.529	0.659	0.664	382	437	0.108	0.147	57.300	0.054	0.100
5596	251184	45.217	110.600	2201.341	2024.391	0.611	0.618	383	437	0.047	-0.084	57.450	0.056	0.096
5597	251185	43.455	121.569	2201.255	2024.240	0.617	0.602	384	437	-0.061	-0.322	57.600	0.055	0.106
5598	251186	43.672	105.788	2201.279	2024.328	0.655	0.632	385	437	-0.037	-0.173	57.750	0.054	0.107
5599	251187	43.146	115.670	2201.263	2024.407	0.620	0.679	386	437	-0.054	-0.032	57.900	0.053	0.108
5600	251188	43.783	118.397	2201.279	2024.264	0.612	0.593	387	437	-0.022	-0.283	58.050	0.051	0.113
5601	251189	43.535	109.782	2201.272	2024.390	0.651	0.654	388	437	-0.029	-0.076	58.200	0.050	0.114
5602	251190	44.979	115.986	2201.259	2024.555	0.628	0.654	389	437	-0.052	0.181	58.350	0.051	0.130
5603	251191	45.012	113.254	2201.283	2024.527	0.597	0.669	390	437	-0.023	0.156	58.500	0.050	0.140
5604	251192	43.291	106.026	2201.281	2024.406	0.653	0.671	391	437	-0.029	-0.033	58.650	0.050	0.140
5605	251193	44.437	113.279	2201.237	2024.470	0.611	0.652	392	437	-0.084	0.061	58.800	0.052	0.141
5606	251194	43.422	112.725	2201.295	2024.391	0.635	0.635	393	437	-0.004	-0.058	58.950	0.049	0.141
5607	251195	43.593	110.398	2201.277	2024.450	0.647	0.680	394	437	-0.019	0.037	59.100	0.045	0.143
5608	251196	44.979	118.094	2201.282	2024.512	0.590	0.679	395	437	-0.027	0.154	59.250	0.044	0.152
5609	251197	43.212	107.852	2201.317	2024.540	0.650	0.696	396	437	0.031	0.215	59.400	0.044	0.164
5610	251198	44.196	109.898	2201.324	2024.436	0.622	0.690	397	437	0.030	0.022	59.550	0.045	0.159
5611	251199	43.283	105.738	2201.268	2024.425	0.635	0.695	398	437	-0.057	-0.004	59.700	0.045	0.156
5612	251200	44.885	108.143	2201.308	2024.441	0.638	0.641	399	437	0.022	0.031	59.850	0.045	0.147
5613	251201	43.343	111.813	2201.342	2024.381	0.633	0.689	400	437	0.087	-0.055	60.000	0.050	0.143
5614	251202	43.548	119.001	2201.311	2024.346	0.627	0.634	401	437	0.014	-0.112	60.150	0.050	0.145
5615	251203	42.792	109.248	2201.318	2024.463	0.661	0.693	402	437	0.047	0.107	60.300	0.044	0.143
5616	251204	44.552	119.641	2201.246	2024.405	0.609	0.641	403	437	-0.070	0.001	60.450	0.044	0.142
5617	251205	43.199	116.857	2201.233	2024.399	0.638	0.633	404	437	-0.084	-0.016	60.600	0.045	0.122
5618	251206	43.393	119.473	2201.249	2024.317	0.625	0.628	405	437	-0.052	-0.136	60.750	0.046	0.119
5619	251207	43.444	113.960	2201.280	2024.328	0.626	0.650	406	437	-0.009	-0.116	60.900	0.045	0.122
5620	251208	43.582	121.279	2201.280	2024.338	0.608	0.636	407	437	-0.012	-0.096	61.050	0.045	0.105
5621	251209	43.433	116.689	2201.288	2024.272	0.659	0.629	409	437	0.020	-0.214	61.350	0.046	0.115
5622	251210	43.357	120.875	2201.282	2024.255	0.625	0.589	410	437	0.011	-0.243	61.500	0.045	0.120
5623	251211	43.327	121.965	2201.222	2024.270	0.621	0.620	411	437	-0.104	-0.205	61.650	0.050	0.120
5624	251212	43.780	127.442	2201.268	2024.241	0.613	0.589	412	437	-0.013	-0.241	61.800	0.049	0.129
5625	251213	43.677	124.509	2201.265	2024.270	0.608	0.568	413	437	-0.008	-0.211	61.950	0.047	0.132
5626	251214	43.545	119.815	2201.268	2024.302	0.605	0.620	414	437	0.002	-0.155	62.100	0.047	0.133
5627	251215	43.523	126.538	2201.237	2024.305	0.595	0.595	415	437	-0.071	-0.154	62.250	0.049	0.133
5628	251216	43.805	130.661	2201.173	2024.272	0.588	0.614	416	437	-0.151	-0.197	62.400	0.058	0.124
5629	251217	43.748	124.200	2201.230	2024.302	0.618	0.596	417	437	-0.052	-0.178	62.550	0.057	0.103
5630	251218	43.312	115.809	2201.287	2024.302	0.635	0.595	418	437	0.010	-0.153	62.700	0.056	0.099
5631	251219	43.108	69.786	2201.284	2024.281	0.896	0.593	419	437	0.040	-0.213	62.850	0.057	0.097
5632	251220	43.577	125.438	2201.259	2024.359	0.619	0.617	420	437	0.004	-0.074	63.000	0.057	0.091
5633	251221	43.654	122.807	2201.212	2024.258	0.631	0.622	421	437	-0.084	-0.239	63.150	0.052	0.092
5634	251222	43.645	129.572	2201.226	2024.225	0.606	0.564	422	437	-0.071	-0.282	63.300	0.052	0.096
5635	251223	43.088	134.134	2201.206	2024.287	0.607	0.595	423	437	-0.093	-0.186	63.450	0.050	0.075
5636	251224	43.367	128.448	2201.191	2024.331	0.615	0.614	424	437	-0.117	-0.097	63.600	0.053	0.066
5637	251225	43.694	132.851	2201.231	2024.208	0.592	0.572	425	437	-0.031	-0.318	63.750	0.052	0.064
5638	251226	43.353	126.643	2201.220	2024.262	0.602	0.590	426	437	-0.062	-0.244	63.900	0.052	0.064
5639	251227	43.476	113.766	2201.302	2024.379	0.623	0.677	428	437	0.085	-0.036	64.200	0.059	0.071
5640	251228	43.405	117.148	2201.279	2024.313	0.627	0.622	429	437	0.044	-0.150	64.350	0.061	0.068
5641	251229	43.554	120.794	2201.251	2024.302	0.609	0.629	430	437	-0.003	-0.164	64.500	0.061	0.068
5642	251230	43.350	121.183	2201.235	2024.324	0.602	0.626	431	437	-0.059	-0.098	64.650	0.060	0.070
5643	251231	43.480	114.388	2201.285	2024.234	0.615	0.621	433	437	0.063	-0.241	64.950	0.062	0.071
5644	251232	44.162	116.031	2201.278	2024.378	0.614	0.622	434	437	0.026	-0.012	65.100	0.063	0.079
5645	251233	43.264	121.284	2201.248	2024.351	0.616	0.621	435	437	-0.005	-0.064	65.250	0.063	0.082
5646	251234	43.273	117.288	2201.273	2024.272	0.631	0.591	436	437	0.037	-0.177	65.400	0.064	0.082
5647	251235	43.699	117.048	2201.300	2024.207	0.611	0.580	437	437	0.079	-0.279	65.550	0.067	0.086
5648	251236	43.587	124.188	2201.271	2024.308	0.615	0.613	438	437	0.023	-0.127	65.700	0.060	0.086
5649	251237	43.162	118.504	2201.284	2024.352	0.614	0.628	439	437	0.086	-0.037	65.850	0.062	0.090
5650	251238	43.258	119.241	2201.244	2024.328	0.620	0.636	440	437	-0.006	-0.097	66.000	0.062	0.092
5651	251239	43.389	118.692	2201.301	2024.331	0.626	0.624	441	437	0.075	-0.079	66.150	0.064	0.092
5652	251240	43.233	126.126	2201.239	2024.278	0.615	0.600	442	437	-0.014	-0.169	66.300	0.064	0.090
5653	251241	43.099	121.476	2201.256	2024.298	0.626	0.627	443	437	0.035	-0.157	66.450	0.061	0.088
5654	251242	43.102	122.339	2201.255	2024.304	0.606	0.621	444	437	0.036	-0.150	66.600	0.059	0.083
5655	251243	43.529	124.207	2201.225	2024.251	0.609	0.619	445	437	0.007	-0.219	66.750	0.054	0.084
5656	251244	43.421	127.530	2201.165	2024.294	0.593	0.594	446	437	-0.085	-0.160	66.900	0.050	0.083
5657	251245	43.580	131.121	2201.217	2024.264	0.608	0.586	447	437	-0.023	-0.182	67.050	0.050	0.074
5658	251246	43.740	124.326	2201.218	2024.321	0.599	0.628	448	437	-0.012	-0.111	67.200	0.047	0.070
5659	251247	43.088	115.811	2201.153	2024.465	0.599	0.690	449	437	-0.097	0.128	67.350	0.051	0.089
5660	251248	43.379	120.230	2201.189	2024.374	0.607	0.657	450	437	-0.048	-0.016	67.500	0.052	0.092
5661	251249	44.609	121.019	2201.209	2024.405	0.594	0.627	451	437	-0.022	0.049	67.650	0.052	0.099
5662	251250	43.315	128.814	2201.196	2024.313	0.612	0.609	452	437	-0.039	-0.112	67.800	0.051	0.099
5663	251251	43.480	122.170	2201.237	2024.264	0.608	0.605	453	437	0.036	-0.202	67.950	0.050	0.097
5664	251252	43.534	116.940	2201.188	2024.329	0.611	0.608	454	437	-0.047	-0.083	68.100	0.051	0.094
5665	251253	42.850	115.064	2201.227	2024.389	0.637	0.659	455	437	0.034	0.031	68.250	0.051	0.099
5666	251254	43.580	129.335	2201.204	2024.302	0.593	0.593	456	437	-0.008	-0.125	68.400	0.051	0.098
5667	251255	43.714	122.698	2201.214	2024.293	0.612	0.615	457	437	-0.007	-0.143	68.550	0.047	0.089
5668	251256	43.487	133.379	2201.170	2024.245	0.583	0.600	458	437	-0.078	-0.200	68.700	0.050	0.092
5669	251257	43.400	119.253	2201.201	2024.263	0.620	0.610	459	437	-0.022	-0.176	68.850	0.044	0.092
5670	251258	43.495	118.238	2201.225	2024.271	0.616	0.618	460	437	0.012	-0.171	69.000	0.045	0.093
5671	251259	43.945	132.261	2201.226	2024.300	0.581	0.586	461	437	0.031	-0.104	69.150	0.041	0.093
5672	251260	43.412	126.284	2201.218	2024.218	0.597	0.586	462	437	-3.000E-4	-0.239	69.300	0.041	0.096
5673	251261	43.483	132.402	2201.222	2024.176	0.583	0.575	463	437	7.000E-4	-0.305	69.450	0.040	0.105
5674	251262	43.215	123.884	2201.223	2024.278	0.617	0.602	464	437	0.011	-0.147	69.600	0.038	0.105
5675	251263	43.779	120.507	2201.256	2024.213	0.602	0.590	465	437	0.049	-0.225	69.750	0.041	0.105
5676	251264	43.438	120.398	2201.210	2024.247	0.600	0.600	466	437	-0.019	-0.197	69.900	0.037	0.106
5677	251265	43.604	125.440	2201.205	2024.295	0.606	0.589	467	437	-0.046	-0.117	70.050	0.038	0.105
5678	251266	43.245	115.644	2201.236	2024.312	0.625	0.638	468	437	0.016	-0.101	70.200	0.039	0.105
5679	251267	42.800	112.073	2201.231	2024.347	0.639	0.689	469	437	0.029	-0.045	70.350	0.034	0.090
5680	251268	42.968	120.810	2201.217	2024.436	0.606	0.673	470	437	-0.016	0.105	70.500	0.033	0.101
5681	251269	43.001	122.288	2201.236	2024.309	0.616	0.638	471	437	0.022	-0.100	70.650	0.033	0.093
5682	251270	42.998	121.331	2201.174	2024.347	0.609	0.648	472	437	-0.075	-0.038	70.800	0.036	0.095
5683	251271	43.494	119.950	2201.186	2024.450	0.598	0.667	473	437	-0.068	0.124	70.950	0.037	0.109
5684	251272	42.917	128.641	2201.168	2024.399	0.591	0.644	474	437	-0.082	0.058	71.100	0.040	0.115
5685	251273	43.366	124.204	2201.210	2024.265	0.598	0.604	475	437	-0.003	-0.181	71.250	0.039	0.112
5686	251274	43.395	129.850	2201.226	2024.264	0.594	0.585	476	437	0.029	-0.189	71.400	0.040	0.113
5687	251275	42.951	118.292	2201.234	2024.362	0.593	0.661	478	437	0.026	-0.017	71.700	0.041	0.115
5688	251276	42.686	120.036	2201.276	2024.296	0.623	0.627	479	437	0.102	-0.146	71.850	0.044	0.114
5689	251277	43.130	110.804	2201.253	2024.322	0.644	0.631	480	437	0.056	-0.105	72.000	0.046	0.112
5690	251278	42.848	121.929	2201.242	2024.425	0.599	0.657	481	437	0.041	0.091	72.150	0.046	0.120
5691	251279	43.060	123.887	2201.178	2024.366	0.597	0.617	482	437	-0.068	-0.011	72.300	0.049	0.121
5692	251280	43.332	118.487	2201.266	2024.320	0.618	0.626	483	437	0.087	-0.101	72.450	0.052	0.116
5693	251281	42.637	110.010	2201.304	2024.363	0.639	0.660	484	437	0.153	-0.044	72.600	0.062	0.104
5694	251282	43.203	119.642	2201.204	2024.381	0.619	0.633	485	437	0.005	-0.030	72.750	0.062	0.102
5695	251283	43.022	123.747	2201.186	2024.384	0.608	0.663	486	437	-0.039	-0.027	72.900	0.062	0.095
5696	251284	43.314	126.093	2201.206	2024.358	0.582	0.619	487	437	-5.000E-4	-0.041	73.050	0.062	0.089
5697	251285	42.979	117.005	2201.225	2024.465	0.599	0.672	488	437	0.020	0.128	73.200	0.061	0.095
5698	251286	42.535	122.842	2201.221	2024.311	0.626	0.615	489	437	0.011	-0.116	73.350	0.061	0.096
5699	251287	42.933	78.482	2201.166	2024.289	0.589	0.832	490	437	-0.091	-0.163	73.500	0.065	0.100
5700	251288	42.740	126.514	2201.211	2024.331	0.587	0.633	491	437	-0.006	-0.105	73.650	0.065	0.095
5701	251289	43.128	123.889	2201.161	2024.341	0.611	0.626	492	437	-0.095	-0.083	73.800	0.068	0.095
5702	251290	42.853	123.174	2201.212	2024.366	0.598	0.636	493	437	-0.011	-0.046	73.950	0.066	0.094
