 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
1400	169547	39.819	131.081	1813.196	1839.009	0.582	0.547	338	305	0.016	-0.184	50.700	0.025	0.079
1401	169548	39.932	130.152	1813.197	1839.000	0.572	0.546	339	305	0.010	-0.181	50.850	0.024	0.073
1402	169549	39.864	136.436	1813.166	1839.027	0.588	0.549	340	305	-0.030	-0.150	51.000	0.023	0.066
1403	169550	39.383	119.522	1813.188	1839.061	0.615	0.534	341	305	0.023	-0.116	51.150	0.025	0.063
1404	169551	39.939	132.351	1813.198	1839.078	0.585	0.541	342	305	0.021	-0.044	51.300	0.025	0.068
1405	169552	40.037	136.597	1813.189	1839.068	0.582	0.542	343	305	0.005	-0.071	51.450	0.024	0.067
1406	169553	39.861	114.850	1813.176	1839.046	0.601	0.545	344	305	-0.026	-0.111	51.600	0.024	0.064
1407	169554	39.998	127.637	1813.186	1838.991	0.592	0.535	345	305	5.000E-4	-0.201	51.750	0.023	0.064
1408	169555	39.701	125.133	1813.175	1839.015	0.590	0.548	346	305	-0.013	-0.153	51.900	0.022	0.062
1409	169556	39.842	130.792	1813.185	1839.036	0.573	0.539	347	305	0.015	-0.131	52.050	0.022	0.060
1410	169557	39.951	130.793	1813.204	1839.056	0.590	0.555	348	305	0.026	-0.088	52.200	0.022	0.058
1411	169558	39.973	124.520	1813.208	1839.113	0.593	0.554	349	305	1.000E-4	-0.004	52.350	0.022	0.065
1412	169559	39.747	132.415	1813.199	1839.114	0.596	0.557	350	305	-0.021	-0.005	52.500	0.021	0.069
1413	169560	39.762	131.051	1813.162	1839.112	0.606	0.548	351	305	-0.060	0.002	52.650	0.025	0.072
1414	169561	40.137	124.757	1813.200	1839.073	0.586	0.537	352	305	-0.019	-0.064	52.800	0.024	0.071
1415	169562	39.831	132.877	1813.170	1839.086	0.586	0.553	353	305	-0.042	-0.062	52.950	0.025	0.070
1416	169563	39.635	126.033	1813.189	1839.003	0.602	0.544	354	305	-0.036	-0.205	53.100	0.026	0.073
1417	169564	39.842	130.999	1813.192	1839.087	0.600	0.541	355	305	-0.042	-0.062	53.250	0.025	0.066
1418	169565	39.594	126.631	1813.213	1839.118	0.600	0.546	356	305	0.018	-0.022	53.400	0.025	0.068
1419	169566	40.050	131.770	1813.191	1839.141	0.596	0.554	357	305	-0.041	0.032	53.550	0.026	0.073
1420	169567	39.906	128.375	1813.182	1839.066	0.590	0.542	358	305	-0.061	-0.093	53.700	0.028	0.069
1421	169568	40.184	128.509	1813.183	1838.997	0.590	0.540	359	305	-0.037	-0.208	53.850	0.028	0.072
1422	169569	39.993	131.917	1813.175	1839.043	0.587	0.531	360	305	-0.039	-0.148	54.000	0.028	0.071
1423	169570	39.945	128.740	1813.188	1839.092	0.581	0.543	361	305	-0.018	-0.050	54.150	0.027	0.072
1424	169571	39.954	135.214	1813.194	1839.021	0.582	0.536	362	305	-0.004	-0.184	54.300	0.025	0.074
1425	169572	39.933	126.966	1813.187	1838.982	0.592	0.539	363	305	-0.014	-0.247	54.450	0.025	0.082
1426	169573	39.807	123.830	1813.188	1839.027	0.601	0.526	364	305	-0.026	-0.175	54.600	0.025	0.083
1427	169574	40.207	133.232	1813.191	1839.060	0.577	0.523	365	305	-0.009	-0.108	54.750	0.024	0.080
1428	169575	40.086	125.982	1813.176	1839.184	0.608	0.564	366	305	-0.034	0.092	54.900	0.024	0.090
1429	169576	40.208	128.688	1813.177	1839.213	0.579	0.564	367	305	-0.027	0.126	55.050	0.023	0.101
1430	169577	40.022	121.817	1813.174	1839.245	0.602	0.562	368	305	-0.028	0.195	55.200	0.020	0.117
1431	169578	39.765	131.355	1813.178	1839.281	0.582	0.561	369	305	-0.014	0.248	55.350	0.019	0.136
1432	169579	39.768	133.741	1813.182	1839.135	0.591	0.550	370	305	-0.022	0.035	55.500	0.019	0.136
1433	169580	40.148	126.824	1813.191	1839.122	0.597	0.559	371	305	0.008	0.042	55.650	0.019	0.137
1434	169581	39.998	130.021	1813.155	1839.107	0.581	0.538	372	305	-0.059	-7.000E-4	55.800	0.020	0.138
1435	169582	39.820	124.452	1813.161	1839.221	0.591	0.554	373	305	-0.055	0.197	55.950	0.021	0.147
1436	169583	39.917	131.485	1813.169	1839.252	0.591	0.557	374	305	-0.041	0.221	56.100	0.021	0.151
1437	169584	40.039	122.638	1813.147	1839.206	0.608	0.567	375	305	-0.074	0.134	56.250	0.023	0.153
1438	169585	40.231	128.251	1813.199	1839.104	0.570	0.538	376	305	0.038	-0.024	56.400	0.026	0.153
1439	169586	39.983	124.736	1813.159	1839.096	0.601	0.546	377	305	-0.051	-0.045	56.550	0.026	0.154
1440	169587	40.015	129.402	1813.192	1839.051	0.574	0.543	378	305	0.016	-0.114	56.700	0.027	0.154
1441	169588	40.016	132.809	1813.197	1839.118	0.573	0.550	379	305	0.018	0.008	56.850	0.028	0.146
1442	169589	39.870	123.350	1813.169	1839.134	0.592	0.552	380	305	-0.013	0.019	57.000	0.028	0.142
1443	169590	39.900	127.825	1813.186	1839.122	0.590	0.550	381	305	0.009	0.018	57.150	0.029	0.141
1444	169591	39.736	130.598	1813.178	1839.018	0.592	0.526	382	305	0.009	-0.141	57.300	0.029	0.138
1445	169592	40.108	124.114	1813.166	1839.069	0.596	0.536	383	305	-0.039	-0.070	57.450	0.030	0.124
1446	169593	39.635	127.490	1813.190	1839.074	0.591	0.552	384	305	0.029	-0.058	57.600	0.031	0.117
1447	169594	39.821	122.582	1813.188	1839.144	0.589	0.548	385	305	0.011	0.063	57.750	0.032	0.112
1448	169595	39.743	134.170	1813.200	1839.082	0.571	0.549	386	305	0.040	-0.022	57.900	0.034	0.112
1449	169596	39.756	128.800	1813.183	1839.125	0.599	0.544	387	305	0.018	0.024	58.050	0.034	0.110
1450	169597	39.731	129.015	1813.177	1839.057	0.592	0.543	388	305	0.013	-0.079	58.200	0.034	0.106
1451	169598	39.794	134.020	1813.175	1839.051	0.583	0.542	389	305	0.007	-0.095	58.350	0.035	0.095
1452	169599	39.499	132.373	1813.169	1839.093	0.582	0.537	390	305	-0.011	-0.009	58.500	0.034	0.095
1453	169600	40.111	125.987	1813.169	1839.179	0.594	0.546	391	305	-0.015	0.133	58.650	0.034	0.099
1454	169601	40.062	133.906	1813.169	1839.136	0.573	0.551	392	305	9.000E-4	0.056	58.800	0.032	0.100
1455	169602	39.887	133.531	1813.142	1839.028	0.582	0.555	393	305	-0.055	-0.109	58.950	0.032	0.093
1456	169603	39.967	126.594	1813.144	1839.008	0.578	0.548	394	305	-0.037	-0.140	59.100	0.032	0.081
1457	169604	40.027	137.395	1813.166	1839.019	0.571	0.537	395	305	-0.018	-0.105	59.250	0.028	0.074
1458	169605	40.079	133.102	1813.170	1839.064	0.574	0.540	396	305	-0.010	-0.017	59.400	0.026	0.074
1459	169606	39.897	131.896	1813.160	1839.098	0.574	0.537	397	305	-0.038	0.011	59.550	0.025	0.075
1460	169607	39.663	130.587	1813.157	1839.079	0.597	0.545	398	305	-0.040	-0.028	59.700	0.026	0.072
1461	169608	39.979	139.132	1813.161	1839.032	0.578	0.535	399	305	-0.019	-0.093	59.850	0.025	0.073
1462	169609	39.776	131.746	1813.156	1839.042	0.597	0.530	400	305	-0.016	-0.068	60.000	0.026	0.073
1463	169610	39.852	127.743	1813.146	1838.975	0.584	0.542	401	305	-0.055	-0.175	60.150	0.027	0.078
1464	169611	40.106	127.185	1813.161	1839.047	0.565	0.545	402	305	-0.010	-0.029	60.300	0.027	0.074
1465	169612	39.933	123.726	1813.169	1839.060	0.581	0.537	403	305	5.000E-4	-0.021	60.450	0.026	0.074
1466	169613	39.560	132.994	1813.160	1839.035	0.594	0.535	404	305	-0.007	-0.068	60.600	0.024	0.074
1467	169614	39.788	136.449	1813.162	1839.023	0.562	0.534	405	305	0.003	-0.076	60.750	0.024	0.071
1468	169615	40.126	127.038	1813.171	1839.003	0.572	0.536	406	305	0.011	-0.107	60.900	0.022	0.072
1469	169616	39.845	128.833	1813.179	1838.960	0.588	0.537	407	305	0.021	-0.171	61.050	0.022	0.074
1470	169617	39.521	127.175	1813.155	1838.938	0.597	0.542	408	305	-0.015	-0.214	61.200	0.021	0.082
1471	169618	39.941	131.594	1813.158	1839.004	0.572	0.548	409	305	0.006	-0.113	61.350	0.021	0.082
1472	169619	39.928	135.661	1813.125	1839.062	0.576	0.541	410	305	-0.046	-0.022	61.500	0.022	0.082
1473	169620	39.773	136.872	1813.158	1839.096	0.574	0.536	411	305	-0.012	0.047	61.650	0.022	0.073
1474	169621	39.783	130.397	1813.131	1839.149	0.578	0.559	412	305	-0.038	0.142	61.800	0.022	0.082
1475	169622	39.513	136.354	1813.120	1839.146	0.586	0.553	413	305	-0.045	0.120	61.950	0.021	0.092
1476	169623	39.837	129.875	1813.132	1839.068	0.588	0.548	414	305	-0.022	9.000E-4	62.100	0.021	0.090
1477	169624	39.624	129.788	1813.120	1839.017	0.579	0.552	415	305	-0.064	-0.085	62.250	0.023	0.090
1478	169625	40.244	126.735	1813.161	1838.953	0.577	0.556	416	305	0.024	-0.177	62.400	0.025	0.094
1479	169626	39.750	141.082	1813.133	1839.058	0.576	0.544	417	305	-0.013	-0.039	62.550	0.025	0.093
1480	169627	39.772	132.567	1813.135	1839.014	0.583	0.540	418	305	-0.039	-0.084	62.700	0.025	0.093
1481	169628	39.642	132.804	1813.159	1838.987	0.579	0.533	419	305	0.035	-0.154	62.850	0.027	0.095
1482	169629	40.215	141.550	1813.158	1839.063	0.574	0.531	420	305	0.037	-0.018	63.000	0.030	0.095
1483	169630	39.960	132.980	1813.136	1839.138	0.582	0.548	421	305	-0.012	0.099	63.150	0.028	0.098
1484	169631	40.130	140.019	1813.168	1839.052	0.581	0.535	422	305	0.031	-0.029	63.300	0.029	0.098
1485	169632	39.727	134.833	1813.152	1839.057	0.592	0.537	423	305	0.015	-0.025	63.450	0.030	0.098
1486	169633	39.602	129.874	1813.136	1839.085	0.590	0.539	424	305	-0.011	0.039	63.600	0.030	0.100
1487	169634	39.849	139.726	1813.150	1839.026	0.565	0.530	425	305	0.033	-0.080	63.750	0.031	0.100
1488	169635	39.513	138.177	1813.139	1839.031	0.581	0.541	426	305	0.002	-0.084	63.900	0.031	0.099
1489	169636	39.884	136.827	1813.162	1839.051	0.570	0.536	427	305	0.036	-0.037	64.050	0.031	0.094
1490	169637	39.629	140.119	1813.153	1839.026	0.576	0.547	428	305	0.041	-0.071	64.200	0.033	0.085
1491	169638	39.614	137.191	1813.156	1839.038	0.585	0.528	429	305	0.042	-0.060	64.350	0.034	0.083
1492	169639	39.852	135.794	1813.173	1838.988	0.576	0.535	430	305	0.066	-0.137	64.500	0.036	0.087
1493	169640	40.051	135.107	1813.200	1838.981	0.557	0.536	431	305	0.079	-0.117	64.650	0.039	0.087
1494	169641	39.571	127.876	1813.148	1839.004	0.590	0.542	432	305	0.032	-0.093	64.800	0.038	0.076
1495	169642	39.606	131.941	1813.165	1838.943	0.580	0.546	433	305	0.065	-0.177	64.950	0.037	0.070
1496	169643	39.590	129.083	1813.169	1839.054	0.583	0.529	434	305	0.046	-4.000E-4	65.100	0.036	0.069
1497	169644	40.092	131.687	1813.148	1838.988	0.583	0.542	435	305	0.029	-0.115	65.250	0.029	0.070
1498	169645	40.056	130.546	1813.142	1838.971	0.579	0.528	436	305	0.021	-0.129	65.400	0.030	0.067
1499	169646	40.112	137.500	1813.154	1839.042	0.581	0.547	437	305	0.039	-0.013	65.550	0.028	0.068
1500	169647	39.891	130.153	1813.095	1839.117	0.573	0.552	438	305	-0.065	0.097	65.700	0.032	0.076
1501	169648	39.795	138.104	1813.133	1839.088	0.576	0.544	439	305	0.038	0.071	65.850	0.032	0.078
1502	169649	39.763	125.292	1813.148	1838.984	0.571	0.545	440	305	0.034	-0.117	66.000	0.032	0.079
1503	169650	39.801	123.157	1813.134	1838.978	0.586	0.549	441	305	0.002	-0.114	66.150	0.031	0.072
1504	169651	39.678	123.425	1813.135	1838.962	0.594	0.543	442	305	0.013	-0.145	66.300	0.031	0.074
1505	169652	40.047	134.360	1813.119	1838.990	0.581	0.541	443	305	0.010	-0.120	66.450	0.031	0.075
1506	169653	39.660	127.490	1813.178	1838.890	0.580	0.529	444	305	0.107	-0.283	66.600	0.035	0.084
1507	169654	40.069	129.821	1813.123	1839.033	0.572	0.548	445	305	0.038	-0.038	66.750	0.035	0.085
1508	169655	40.038	130.092	1813.138	1839.135	0.577	0.540	446	305	0.066	0.115	66.900	0.034	0.096
1509	169656	39.730	136.780	1813.108	1839.095	0.583	0.543	447	305	-0.004	0.077	67.050	0.036	0.101
1510	169657	39.569	134.645	1813.099	1839.052	0.568	0.547	448	305	-0.008	-0.011	67.200	0.037	0.102
1511	169658	40.101	128.706	1813.105	1839.005	0.569	0.550	449	305	0.021	-0.078	67.350	0.037	0.102
1512	169659	39.767	139.025	1813.097	1839.098	0.561	0.528	450	305	-6.000E-4	0.072	67.500	0.037	0.105
1513	169660	40.163	135.652	1813.100	1839.038	0.569	0.537	451	305	-0.003	-0.008	67.650	0.035	0.105
1514	169661	39.505	130.802	1813.103	1838.957	0.569	0.539	452	305	0.006	-0.152	67.800	0.035	0.107
1515	169662	40.166	133.517	1813.100	1839.027	0.567	0.537	453	305	0.011	-0.051	67.950	0.034	0.103
1516	169663	40.092	141.166	1813.104	1839.068	0.564	0.542	454	305	0.013	0.029	68.100	0.033	0.104
1517	169664	39.693	133.551	1813.109	1839.172	0.574	0.549	455	305	0.039	0.214	68.250	0.034	0.117
1518	169665	39.801	129.353	1813.091	1839.067	0.574	0.544	456	305	0.005	0.029	68.400	0.034	0.115
1519	169666	39.995	138.851	1813.092	1838.961	0.572	0.530	457	305	-0.008	-0.144	68.550	0.034	0.119
1520	169667	39.858	134.232	1813.117	1838.951	0.559	0.545	458	305	0.031	-0.140	68.700	0.028	0.117
1521	169668	39.747	132.436	1813.108	1838.974	0.563	0.529	459	305	0.023	-0.109	68.850	0.028	0.115
1522	169669	39.718	128.801	1813.112	1838.976	0.554	0.550	460	305	0.026	-0.113	69.000	0.028	0.115
1523	169670	40.129	132.683	1813.118	1839.044	0.565	0.543	461	305	0.052	0.016	69.150	0.028	0.115
1524	169671	39.883	137.809	1813.115	1838.972	0.565	0.540	462	305	0.029	-0.103	69.300	0.028	0.113
1525	169672	39.753	136.199	1813.099	1838.930	0.570	0.523	463	305	-0.002	-0.169	69.450	0.029	0.116
1526	169673	39.555	133.387	1813.100	1838.976	0.565	0.539	464	305	0.008	-0.101	69.600	0.021	0.102
1527	169674	39.781	125.742	1813.126	1839.002	0.571	0.542	465	305	0.035	-0.033	69.750	0.021	0.102
1528	169675	40.326	134.151	1813.131	1838.965	0.566	0.536	466	305	0.049	-0.119	69.900	0.019	0.098
1529	169676	40.199	132.985	1813.084	1839.025	0.558	0.542	467	305	-0.046	-0.019	70.050	0.023	0.093
1530	169677	39.588	140.410	1813.085	1838.986	0.564	0.537	468	305	-0.032	-0.092	70.200	0.025	0.093
1531	169678	41.120	133.170	1813.095	1838.989	0.579	0.543	469	305	0.006	-0.088	70.350	0.025	0.094
1532	169679	39.852	142.577	1813.094	1838.938	0.569	0.543	470	305	-0.019	-0.162	70.500	0.026	0.092
1533	169680	39.868	130.777	1813.113	1838.919	0.574	0.544	471	305	0.019	-0.194	70.650	0.025	0.095
1534	169681	39.588	128.679	1813.089	1838.926	0.576	0.553	472	305	-0.016	-0.182	70.800	0.026	0.096
1535	169682	39.707	131.161	1813.095	1838.916	0.576	0.540	473	305	-0.020	-0.201	70.950	0.027	0.100
1536	169683	39.949	133.920	1813.117	1838.970	0.557	0.540	474	305	0.031	-0.098	71.100	0.028	0.096
1537	169684	39.974	134.130	1813.105	1838.989	0.554	0.525	475	305	0.023	-0.093	71.250	0.027	0.065
1538	169685	39.474	139.666	1813.106	1839.018	0.564	0.544	476	305	0.031	-0.052	71.400	0.027	0.058
1539	169686	39.736	140.915	1813.119	1839.030	0.567	0.530	477	305	0.045	-0.016	71.550	0.028	0.061
1540	169687	39.944	129.837	1813.103	1839.033	0.583	0.540	478	305	0.010	-0.014	71.700	0.028	0.063
1541	169688	40.085	137.721	1813.099	1839.044	0.572	0.543	479	305	0.013	-0.019	71.850	0.027	0.066
1542	169689	39.753	134.841	1813.109	1839.082	0.564	0.551	480	305	0.019	0.041	72.000	0.027	0.072
1543	169690	39.264	126.228	1813.114	1838.981	0.558	0.540	481	305	0.031	-0.089	72.150	0.026	0.068
1544	169691	39.599	128.779	1813.120	1838.974	0.597	0.539	482	305	0.033	-0.108	72.300	0.026	0.068
1545	169692	39.472	122.270	1813.112	1838.933	0.583	0.545	483	305	0.035	-0.191	72.450	0.026	0.069
1546	169693	40.066	128.828	1813.107	1839.001	0.562	0.534	484	305	0.032	-0.093	72.600	0.027	0.069
1547	169694	40.672	133.253	1813.122	1838.979	0.550	0.540	485	305	0.068	-0.143	72.750	0.029	0.069
1548	169695	40.055	133.914	1813.124	1839.032	0.572	0.531	486	305	0.056	-0.060	72.900	0.030	0.069
1549	169696	39.851	134.227	1813.130	1839.010	0.564	0.532	487	305	0.072	-0.068	73.050	0.028	0.067
1550	169697	39.881	135.643	1813.121	1838.979	0.569	0.528	488	305	0.047	-0.120	73.200	0.026	0.067
1551	169698	39.507	130.966	1813.103	1839.001	0.582	0.545	489	305	0.017	-0.082	73.350	0.026	0.067
1552	169699	39.569	127.613	1813.115	1839.001	0.573	0.542	490	305	0.022	-0.094	73.500	0.023	0.066
1553	169700	39.431	137.067	1813.111	1839.041	0.569	0.536	491	305	0.028	-0.040	73.650	0.023	0.062
1554	169701	39.858	137.269	1813.093	1839.093	0.576	0.539	492	305	-0.009	0.050	73.800	0.022	0.065
1555	169702	39.423	136.203	1813.081	1839.107	0.561	0.535	493	305	-0.026	0.069	73.950	0.023	0.065
1556	169703	39.737	129.508	1813.079	1839.075	0.560	0.532	494	305	-0.062	0.028	74.100	0.031	0.068
1557	169704	39.521	142.722	1813.084	1839.020	0.574	0.534	495	305	-0.019	-0.055	74.250	0.032	0.067
1558	169705	39.458	132.144	1813.105	1839.011	0.586	0.539	496	305	0.010	-0.086	74.400	0.032	0.068
1559	169706	39.513	130.523	1813.113	1839.022	0.578	0.544	497	305	0.023	-0.059	74.550	0.032	0.067
1560	169707	39.469	131.567	1813.087	1839.007	0.573	0.542	498	305	-0.020	-0.078	74.700	0.033	0.066
1561	169708	39.792	126.591	1813.093	1838.962	0.585	0.543	499	305	-0.037	-0.173	74.850	0.035	0.070
1562	169709	39.793	135.303	1813.103	1839.038	0.563	0.536	500	305	-0.012	-0.035	75.000	0.036	0.066
1563	169710	39.447	134.055	1813.094	1839.011	0.570	0.530	501	305	-0.023	-0.079	75.150	0.036	0.066
1564	169711	39.907	131.700	1813.138	1838.963	0.575	0.550	502	305	0.024	-0.130	75.300	0.036	0.067
1565	169712	39.758	133.889	1813.117	1838.994	0.563	0.541	503	305	3.000E-4	-0.082	75.450	0.036	0.060
1566	169713	39.735	128.121	1813.110	1839.029	0.590	0.541	504	305	0.009	-0.011	75.600	0.036	0.061
1567	169714	39.737	138.609	1813.130	1839.037	0.575	0.536	505	305	-0.002	0.005	75.750	0.033	0.060
1568	169715	39.947	136.479	1813.143	1839.080	0.568	0.532	506	305	0.044	0.088	75.900	0.032	0.068
1569	169716	40.202	140.609	1813.139	1839.022	0.577	0.530	507	305	0.043	-0.049	76.050	0.029	0.068
1570	169717	40.090	133.675	1813.135	1839.076	0.560	0.539	508	305	0.035	0.043	76.200	0.028	0.068
1571	169718	39.626	131.666	1813.131	1839.031	0.568	0.550	509	305	0.046	-0.031	76.350	0.030	0.068
1572	169719	39.647	126.327	1813.111	1838.995	0.588	0.548	510	305	0.036	-0.065	76.500	0.030	0.067
1573	169720	40.135	127.723	1813.139	1839.088	0.560	0.559	511	305	0.067	0.072	76.650	0.033	0.071
1574	169721	39.700	127.759	1813.094	1839.033	0.563	0.552	512	305	0.007	-0.010	76.800	0.033	0.068
1575	169722	39.723	131.252	1813.103	1839.032	0.584	0.534	513	305	0.009	0.007	76.950	0.032	0.065
1576	169723	39.585	135.345	1813.126	1839.026	0.580	0.546	514	305	0.055	0.012	77.100	0.029	0.064
1577	169724	39.720	133.373	1813.141	1839.038	0.564	0.534	515	305	0.061	0.015	77.250	0.029	0.065
1578	169725	39.847	145.361	1813.107	1838.992	0.569	0.530	516	305	0.008	-0.030	77.400	0.030	0.064
1579	169726	39.545	131.499	1813.107	1839.027	0.578	0.536	517	305	0.032	0.009	77.550	0.030	0.064
1580	169727	39.593	134.283	1813.120	1839.036	0.571	0.530	518	305	0.044	0.025	77.700	0.029	0.064
1581	169728	39.535	135.001	1813.125	1839.047	0.569	0.549	519	305	0.048	0.060	77.850	0.026	0.055
1582	169729	39.755	132.477	1813.113	1839.017	0.592	0.544	520	305	0.054	0.007	78.000	0.024	0.055
1583	169730	39.554	139.203	1813.126	1839.018	0.574	0.537	521	305	0.032	0.004	78.150	0.021	0.052
1584	169731	40.593	134.661	1813.136	1839.011	0.572	0.532	522	305	0.078	-0.006	78.300	0.023	0.043
1585	169732	40.330	134.628	1813.105	1839.100	0.580	0.545	523	305	0.029	0.103	78.450	0.022	0.043
1586	169733	40.543	133.570	1813.130	1839.026	0.572	0.555	524	305	0.058	0.010	78.600	0.021	0.043
1587	169734	41.241	130.366	1813.096	1838.968	0.581	0.549	525	305	-0.007	-0.123	78.750	0.022	0.053
1588	169735	39.906	133.190	1813.118	1839.000	0.576	0.538	526	305	0.038	-0.048	78.900	0.022	0.051
1589	169736	39.570	131.380	1813.133	1838.955	0.550	0.529	527	305	0.052	-0.078	79.050	0.022	0.052
1590	169737	40.105	135.507	1813.131	1838.965	0.553	0.540	528	305	0.021	-0.065	79.200	0.022	0.053
1591	169738	39.807	136.500	1813.123	1838.942	0.588	0.542	529	305	0.029	-0.124	79.350	0.022	0.059
1592	169739	39.530	128.560	1813.095	1838.910	0.570	0.543	530	305	-0.051	-0.195	79.500	0.030	0.071
1593	169740	39.726	133.817	1813.101	1838.936	0.567	0.537	531	305	-0.020	-0.144	79.650	0.031	0.073
1594	169741	39.699	134.208	1813.109	1839.002	0.574	0.545	532	305	-0.027	-0.045	79.800	0.033	0.073
1595	169742	39.636	137.007	1813.120	1839.009	0.566	0.532	533	305	0.005	-0.036	79.950	0.033	0.073
1596	169743	39.451	128.962	1813.121	1838.907	0.583	0.534	534	305	-0.016	-0.197	80.100	0.034	0.081
1597	169744	40.857	122.796	1813.154	1838.869	0.573	0.535	535	305	0.056	-0.263	80.250	0.034	0.093
1598	169745	39.334	122.464	1813.130	1838.925	0.588	0.553	536	305	0.009	-0.189	80.400	0.034	0.097
1599	169746	39.732	122.085	1813.157	1838.985	0.586	0.553	537	305	0.025	-0.082	80.550	0.034	0.096
1600	169747	39.541	127.647	1813.150	1839.056	0.586	0.538	538	305	0.035	0.042	80.700	0.033	0.097
1601	169748	39.713	133.991	1813.174	1838.985	0.570	0.535	539	305	0.065	-0.073	80.850	0.034	0.092
1602	169749	39.603	123.271	1813.169	1838.916	0.589	0.548	540	305	0.048	-0.185	81.000	0.034	0.093
1603	169750	39.956	128.246	1813.150	1838.950	0.581	0.548	541	305	0.026	-0.123	81.150	0.034	0.091
1604	169751	39.210	129.315	1813.146	1839.007	0.583	0.535	542	305	0.017	-0.053	81.300	0.031	0.089
1605	169752	39.925	136.090	1813.147	1839.007	0.571	0.533	543	305	0.007	-0.044	81.450	0.031	0.077
1606	169753	39.726	127.070	1813.154	1838.950	0.576	0.540	544	305	0.006	-0.126	81.600	0.030	0.073
1607	169754	39.343	128.606	1813.148	1839.040	0.589	0.541	545	305	0.015	-0.012	81.750	0.030	0.076
1608	169755	39.601	137.438	1813.142	1838.992	0.571	0.538	546	305	0.012	-0.084	81.900	0.029	0.075
1609	169756	39.545	132.661	1813.179	1838.969	0.574	0.551	547	305	0.069	-0.131	82.050	0.030	0.075
1610	169757	39.321	128.105	1813.156	1839.051	0.593	0.537	548	305	0.015	0.008	82.200	0.030	0.079
1611	169758	39.622	132.466	1813.136	1839.061	0.576	0.550	549	305	0.012	0.011	82.350	0.030	0.083
1612	169759	39.723	140.262	1813.139	1839.023	0.563	0.540	550	305	0.005	-0.047	82.500	0.026	0.080
1613	169760	39.545	118.601	1813.158	1838.913	0.599	0.553	551	305	0.026	-0.230	82.650	0.024	0.085
1614	169761	39.563	132.875	1813.158	1839.067	0.584	0.532	552	305	0.037	0.011	82.800	0.022	0.088
1615	169762	39.640	134.776	1813.151	1839.011	0.569	0.536	553	305	0.022	-0.074	82.950	0.022	0.087
1616	169763	39.579	117.498	1813.171	1839.047	0.578	0.549	554	305	0.051	-0.026	83.100	0.020	0.084
1617	169764	39.363	125.673	1813.169	1838.974	0.585	0.526	555	305	0.043	-0.178	83.250	0.019	0.077
1618	169765	39.418	132.009	1813.172	1838.971	0.586	0.533	556	305	0.040	-0.174	83.400	0.019	0.076
1619	169766	39.596	126.029	1813.167	1839.008	0.580	0.549	557	305	0.035	-0.098	83.550	0.019	0.076
1620	169767	39.706	125.516	1813.144	1838.929	0.603	0.551	558	305	-0.008	-0.214	83.700	0.021	0.076
1621	169768	39.560	128.104	1813.189	1839.053	0.586	0.536	559	305	0.069	-0.016	83.850	0.021	0.078
1622	169769	39.322	137.800	1813.181	1839.047	0.569	0.527	560	305	0.047	-0.048	84.000	0.021	0.075
1623	169770	39.350	130.856	1813.171	1838.959	0.593	0.550	561	305	0.015	-0.182	84.150	0.021	0.077
1624	169771	39.565	122.499	1813.161	1838.975	0.598	0.551	562	305	0.010	-0.156	84.300	0.022	0.079
1625	169772	39.403	125.368	1813.172	1839.004	0.597	0.539	563	305	0.020	-0.126	84.450	0.021	0.078
1626	169773	39.348	128.548	1813.149	1839.032	0.589	0.536	564	305	-0.002	-0.059	84.600	0.022	0.078
1627	169774	40.028	135.510	1813.157	1838.984	0.576	0.537	565	305	-0.022	-0.148	84.750	0.024	0.077
1628	169775	39.492	126.639	1813.170	1839.040	0.598	0.545	566	305	0.023	-0.049	84.900	0.024	0.078
1629	169776	39.511	135.575	1813.194	1839.037	0.588	0.530	567	305	0.060	-0.055	85.050	0.023	0.078
1630	169777	39.248	130.045	1813.144	1839.062	0.583	0.544	568	305	-0.024	-0.044	85.200	0.026	0.075
1631	169778	39.431	131.188	1813.160	1839.021	0.585	0.535	569	305	-0.011	-0.090	85.350	0.027	0.071
1632	169779	39.577	127.126	1813.165	1839.013	0.583	0.548	570	305	0.011	-0.090	85.500	0.026	0.070
1633	169780	39.480	129.251	1813.160	1839.051	0.597	0.540	571	305	-0.016	-0.032	85.650	0.028	0.064
1634	169781	39.626	136.332	1813.145	1839.071	0.582	0.532	572	305	-0.020	0.021	85.800	0.029	0.065
1635	169782	39.696	135.146	1813.163	1838.992	0.585	0.530	573	305	-0.013	-0.123	85.950	0.030	0.066
1636	169783	39.683	128.908	1813.143	1838.937	0.570	0.533	574	305	-0.045	-0.207	86.100	0.031	0.068
1637	169784	39.145	124.592	1813.172	1839.094	0.589	0.543	575	305	0.011	0.063	86.250	0.030	0.075
1638	169785	39.628	131.087	1813.125	1839.075	0.577	0.537	576	305	-0.073	0.015	86.400	0.034	0.076
1639	169786	39.513	136.166	1813.130	1839.075	0.565	0.542	577	305	-0.063	0.007	86.550	0.037	0.078
1640	169787	39.598	126.115	1813.130	1839.074	0.595	0.540	578	305	-0.049	0.015	86.700	0.038	0.074
1641	169788	40.220	134.531	1813.172	1839.021	0.568	0.529	579	305	0.007	-0.073	86.850	0.034	0.073
1642	169789	39.380	125.332	1813.167	1839.037	0.605	0.531	580	305	0.017	-0.055	87.000	0.032	0.073
