trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
1235	287.25	295.35	0.346	-0.103	3.824	-0.04	8.1	3.479	0.429	1.042	3.842929909274468e-14
1252	271.8	273	-0.718	-0.296	-1.586	-0.058	1.2	0.9	0.75	164.669	4.942732668503212e-14
1270	223.95	225.45	-0.252	-0.159	0.02	-0.076	1.5	0.284	0.19	16.965	9.652568398437491e-15
1282	224.7	225.9	-0.267	0.015	0.334	-0.375	1.2	0.716	0.597	-32.969	1.463078153429825e-14
1284	277.65	278.55	0.534	-0.226	0.8120000000000001	-0.127	0.9	0.295	0.328	19.63	2.089161322422078e-14
1284	286.35	289.2	1.001	0.269	2.425	0.424	2.85	1.432	0.503	6.191	2.089161322422078e-14
1302	205.35	206.1	-0.123	-0.468	-0.4	-0.275	0.75	0.338	0.45	145.13	5.163174609607375e-14
1313	235.05	235.95	-0.068	-0.383	-0.471	-0.534	0.9	0.43	0.478	-159.524	6.953731616300207e-14
1314	247.8	249.3	-0.595	-0.169	-1.624	-0.187	1.5	1.029	0.6860000000000001	-178.98	4.937404280751786e-14
1323	272.4	273.3	-0.366	0.215	-0.089	-0.237	0.9	0.531	0.59	-58.527	3.707153360735535e-14
1323	287.1	288.15	0.874	0.236	1.196	0.025	1.05	0.385	0.367	-33.204	3.707153360735535e-14
1330	361.5	362.4	-1.633	-0.13	-2.686	-0.466	0.9	1.105	1.228	-162.303	5.086197102017625e-14
1339	222.15	223.5	0.105	-0.629	0.756	0.272	1.35	1.111	0.823	54.139	1.085838599376731e-13
1340	278.1	279.15	0.041	-0.14	-0.536	-0.149	1.05	0.577	0.55	-179.092	3.810059242557915e-14
1364	261.9	262.95	-0.222	-0.016	0.131	-0.158	1.05	0.38	0.362	-21.817	6.313795732525354e-14
1394	255.75	260.25	-0.672	-0.056	1.04	0.01	4.5	1.713	0.381	2.2	2.309968492102338e-14
1459	276.9	278.55	-0.414	0.328	-1.387	-0.843	1.65	1.522	0.923	-129.727	1.095574284072746e-13
1474	245.7	246.45	-1.066	-0.274	-1.681	-0.27	0.75	0.615	0.82	179.615	5.102376419976472e-14
1477	236.7	237.45	-0.013	-0.091	-0.19	0.057	0.75	0.231	0.308	140.103	6.048948699599877e-14
1500	269.25	270.45	-0.036	-0.295	-0.598	-0.235	1.2	0.5649999999999999	0.471	173.904	1.191758852621832e-14
1500	291.45	292.2	-1.132	0.253	-1.337	0.256	0.75	0.205	0.273	179.2	1.191758852621832e-14
1504	270.3	271.05	-0.079	0.056	0.205	0.042	0.75	0.284	0.379	-2.91	5.59672065972222e-14
1504	272.25	273	0.197	-0.106	0.61	0.01	0.75	0.429	0.572	15.75	5.59672065972222e-14
1530	240.6	241.35	0.044	-0.169	0.236	-0.205	0.75	0.195	0.26	-10.505	1.28269815858013e-14
1555	298.5	299.25	-0.498	-0.154	-1.052	0.16	0.75	0.637	0.849	150.446	4.024192231271953e-14
1581	262.35	264	0.192	-0.089	-1.018	-0.291	1.65	1.227	0.743	-170.526	1.445807388561984e-13
1623	232.2	234.75	-1.389	-0.061	-0.63	0.016	2.55	0.763	0.299	5.735	9.222000242695115e-14
1623	277.5	279	0.403	-0.5600000000000001	0.855	0.082	1.5	0.785	0.523	54.83	9.222000242695115e-14
1627	281.4	282.6	-1.612	0.142	-2.323	-0.999	1.2	1.345	1.121	-121.921	1.444039169600002e-14
1632	299.1	299.85	0.081	-0.57	-0.39	-0.6879999999999999	0.75	0.486	0.647	-165.918	1.735848303964289e-14
1644	272.55	273.3	0.607	0.355	-0.318	0.16	0.75	0.945	1.26	-168.125	3.698029786960516e-14
1680	312.3	313.35	0.608	0.046	-0.101	0.347	1.05	0.77	0.733	157.024	5.020645126236642e-14
1734	324.15	325.5	2.91	0.302	1.619	0.019	1.35	1.322	0.979	-167.622	3.732845011541949e-14
1734	325.8	327.45	1.262	0.171	-0.036	-0.002	1.65	1.31	0.794	-172.382	3.732845011541949e-14
36	277.5	283.95	-0.272	0.27	-0.8139999999999999	0.116	6.45	0.5639999999999999	0.08699999999999999	-164.075	2.928003009227629e-14
73	255	256.5	-0.049	0.145	-0.489	-0.107	1.5	0.507	0.338	-150.266	4.581873224951544e-14
73	258.9	259.95	-0.627	-0.387	-1.281	-0.261	1.05	0.666	0.634	169.061	4.581873224951544e-14
79	248.55	249.6	-0.159	-0.13	0.274	0.478	1.05	0.746	0.711	54.542	5.447691988895085e-14
79	250.5	251.55	0.423	0.434	0.735	0.188	1.05	0.397	0.378	-38.264	5.447691988895085e-14
104	253.95	255	-1.162	0.466	-1.516	0.531	1.05	0.36	0.343	169.576	3.07220191896781e-14
104	285.6	286.95	-2.887	0.62	-3.261	0.5580000000000001	1.35	0.379	0.281	-170.47	3.07220191896781e-14
113	282.3	283.65	-0.058	0.0004	0.723	-0.341	1.35	0.852	0.631	-23.602	3.738108157574204e-14
113	287.1	288.15	0.803	-0.26	1.4	0.1	1.05	0.697	0.664	31.121	3.738108157574204e-14
115	230.1	230.85	-0.218	-0.334	-0.487	-0.132	0.75	0.336	0.448	143.151	1.037765962574871e-14
126	263.1	263.85	-1.162	-0.06	-1.455	-0.003	0.75	0.298	0.398	168.998	1.730240289987831e-14
126	269.7	271.5	-2.241	-0.01	-3.553	0.12	1.8	1.318	0.732	174.326	1.730240289987831e-14
130	209.1	210.6	-0.089	-0.029	-0.387	-0.093	1.5	0.305	0.203	-167.902	1.681147485619835e-14
259	251.4	252.9	0.06900000000000001	0.184	-0.62	-0.054	1.5	0.729	0.486	-160.974	3.031414059079174e-14
259	260.1	262.35	-0.9389999999999999	0.054	-2.262	-0.314	2.25	1.373	0.61	-164.434	3.031414059079174e-14
259	265.2	266.85	-2.358	-0.553	-3.278	0.053	1.65	1.101	0.667	146.656	3.031414059079174e-14
259	279.6	280.8	-4.131	-0.761	-5.099	-0.092	1.2	1.177	0.981	145.352	3.031414059079174e-14
291	246.75	247.8	0.047	-0.213	-0.742	-0.075	1.05	0.801	0.763	170.06	1.761765659675012e-14
291	256.05	257.7	-1.651	-0.025	-2.659	-0.168	1.65	1.018	0.617	-171.922	1.761765659675012e-14
291	269.4	270.6	-4.601	-0.44	-5.505	-0.48	1.2	0.905	0.754	-177.427	1.761765659675012e-14
291	274.95	278.85	-6.118	-0.5679999999999999	-8.218999999999999	-0.612	3.9	2.101	0.539	-178.798	1.761765659675012e-14
318	382.35	383.4	-0.388	-0.0007	-0.209	-0.043	1.05	0.184	0.175	-13.239	8.783171425005155e-15
318	384.6	385.5	-0.176	-0.151	-0.03	0.098	0.9	0.288	0.32	59.525	8.783171425005155e-15
318	387.45	388.35	0.25	0.029	0.458	0.041	0.9	0.208	0.231	3.274	8.783171425005155e-15
318	390.15	392.25	0.514	-0.056	1.404	-0.138	2.1	0.894	0.426	-5.241	8.783171425005155e-15
318	393.15	395.85	1.554	-0.109	2.568	-0.168	2.7	1.016	0.376	-3.325	8.783171425005155e-15
318	396	396.75	2.634	-0.077	2.856	-0.28	0.75	0.301	0.402	-42.56	8.783171425005155e-15
405	276.3	277.35	-0.101	-0.165	0.201	-0.299	1.05	0.33	0.315	-23.94	2.032425874326047e-14
410	332.4	340.8	-1.346	-0.051	1.171	0.07099999999999999	8.4	2.52	0.3	2.779	3.258757848139391e-14
411	270	271.05	-0.03	-0.242	-0.449	-0.204	1.05	0.421	0.401	174.811	5.598515719670132e-14
425	213	213.75	-0.09	-0.274	-0.349	0.025	0.75	0.396	0.528	130.879	8.753653100464679e-15
433	351.9	360.75	-2.586	-0.143	0.272	-0.256	8.85	2.86	0.323	-2.247	3.351668990616257e-14
433	366.9	369.3	0.832	-0.349	1.886	-0.5679999999999999	2.4	1.076	0.448	-11.709	3.351668990616257e-14
433	371.85	373.5	2.446	-0.432	3.235	-0.464	1.65	0.79	0.479	-2.289	3.351668990616257e-14
433	382.8	387.9	4.376	-0.529	6.444	-0.782	5.1	2.083	0.409	-6.971	3.351668990616257e-14
433	391.65	393.75	7.088	-0.8080000000000001	7.936	-0.636	2.1	0.865	0.412	11.459	3.351668990616257e-14
469	230.85	232.05	-0.218	0.068	-0.588	-0.064	1.2	0.393	0.327	-160.366	1.910585296608266e-14
469	239.1	240.75	-0.663	-0.025	-1.869	0.115	1.65	1.214	0.736	173.367	1.910585296608266e-14
474	275.55	277.05	-0.778	-0.165	-1.527	0.065	1.5	0.784	0.522	162.926	1.274680276718141e-14
474	279.45	280.5	-1.682	-0.06	-2.185	0.022	1.05	0.51	0.485	170.755	1.274680276718141e-14
474	280.95	281.85	-2.362	0.365	-2.913	-0.08400000000000001	0.9	0.71	0.789	-140.854	1.274680276718141e-14
474	283.2	284.1	-3.031	-0.075	-3.341	0.067	0.9	0.341	0.379	155.29	1.274680276718141e-14
481	391.95	393.15	-2.38	-0.181	-1.421	-0.539	1.2	1.024	0.853	-20.473	2.244953908369135e-14
481	394.35	396.75	-1.168	-0.249	0.048	0.038	2.4	1.249	0.521	13.288	2.244953908369135e-14
481	397.95	399.45	0.508	-0.163	1.051	0.298	1.5	0.712	0.475	40.318	2.244953908369135e-14
522	239.25	240.75	-0.668	-0.093	-1.283	-0.108	1.5	0.615	0.41	-178.586	1.141974764264725e-14
522	240.9	242.4	-1.35	-0.068	-2.361	-0.061	1.5	1.011	0.674	179.6	1.141974764264725e-14
567	255.9	258.15	-1.983	-0.191	-2.823	-0.217	2.25	0.84	0.374	-178.251	1.026449386089129e-14
587	245.85	247.95	-0.45	-0.15	-1.32	-0.07099999999999999	2.1	0.874	0.416	174.762	1.305491876855081e-14
588	246.6	247.35	0.31	0.142	0.608	-0.711	0.75	0.904	1.206	-70.75700000000001	6.489763595041327e-14
595	325.65	327.3	-0.331	-0.352	0.258	0.08599999999999999	1.65	0.734	0.445	36.61	5.419378598830915e-14
606	246.45	248.1	-0.357	-0.141	-0.917	0.213	1.65	0.662	0.401	147.728	1.980838094788888e-14
616	296.1	297	-2.388	-1.465	-5.343	-2.095	0.9	3.021	3.357	-167.977	2.064314224055217e-14
626	254.1	255	-0.618	-0.394	-1.041	-0.368	0.9	0.424	0.471	176.57	1.797828696109693e-14
626	270.15	270.9	-1.938	-0.16	-2.186	-0.08400000000000001	0.75	0.259	0.346	162.982	1.797828696109693e-14
626	280.8	282	-2.278	-0.099	-3.145	-0.143	1.2	0.868	0.723	-177.099	1.797828696109693e-14
635	291.3	292.5	-0.008	-0.311	-0.451	-0.46	1.2	0.467	0.389	-161.417	4.99964715757847e-14
649	261.9	264.45	1.345	-0.204	2.201	-0.152	2.55	0.858	0.336	3.493	1.338218392434693e-14
655	302.25	303.45	0.132	-0.047	0.876	0.11	1.2	0.76	0.634	11.913	2.153483510615423e-14
658	272.25	273	-0.224	-0.08799999999999999	0.092	-0.108	0.75	0.317	0.422	-3.658	2.178643050056612e-14
658	274.5	276	0.444	-0.234	1.365	-0.353	1.5	0.929	0.619	-7.412	2.178643050056612e-14
664	212.85	213.6	-0.643	-0.104	-0.779	-0.079	0.75	0.138	0.184	169.438	4.578886120696919e-15
700	288.45	289.65	-0.916	-0.324	-1.369	-0.312	1.2	0.453	0.378	178.551	2.723234590913855e-14
703	302.1	308.85	-0.083	0.181	-0.595	0.017	6.75	0.537	0.08	-162.291	2.680581507228794e-14
708	231.3	233.4	-0.525	-0.216	-1.157	-0.383	2.1	0.654	0.311	-165.241	4.607948231811514e-15
717	267.9	268.65	0.014	-0.095	-1.125	-0.32	0.75	1.161	1.548	-168.82	5.149378323236403e-14
717	270.15	270.9	-1.671	-0.127	-2.624	0.322	0.75	1.053	1.405	154.774	5.149378323236403e-14
717	273.6	275.4	-2.81	0.034	-3.395	0.198	1.8	0.607	0.337	164.408	5.149378323236403e-14
722	342.6	343.8	0.019	-0.005	0.592	0.08	1.2	0.579	0.483	8.381	3.494866916965112e-14
724	300.15	310.05	-1.139	-0.195	-5.251	-0.043	9.9	4.115	0.416	177.874	1.075966550237811e-14
728	341.25	343.65	-0.141	-0.227	0.787	-0.156	2.4	0.931	0.388	4.365	1.455568545292519e-13
728	375.3	376.2	4.638	-0.735	4.993	-0.697	0.9	0.357	0.397	6.053	1.455568545292519e-13
738	285	285.75	-0.212	0.116	-0.01	-0.512	0.75	0.66	0.88	-72.179	1.122581082418316e-13
745	237.6	238.5	-0.651	-0.078	-1.159	-0.083	0.9	0.508	0.5639999999999999	-179.477	1.26488242536165e-14
745	238.8	239.7	-0.959	-0.066	-1.586	-0.266	0.9	0.658	0.732	-162.23	1.26488242536165e-14
746	207.45	208.95	-0.232	-0.216	0.385	-0.184	1.5	0.618	0.412	2.942	2.27585867381149e-14
769	228.9	231.15	-1.23	-0.057	-2.179	-0.312	2.25	0.983	0.437	-164.992	2.586815695419389e-14
776	292.65	294.75	-2.211	-0.021	-3.783	0.232	2.1	1.592	0.758	170.849	5.621124820922823e-14
776	302.1	303.15	-6.206	0.032	-6.895	0.063	1.05	0.6899999999999999	0.657	177.411	5.621124820922823e-14
776	306.45	307.8	-7.043	0.155	-8.172000000000001	0.495	1.35	1.179	0.873	163.241	5.621124820922823e-14
789	274.05	276.15	-1.011	-0.015	-1.945	-0.181	2.1	0.949	0.452	-169.879	2.14918379139749e-14
791	358.65	360.75	0.953	0.196	2.014	0.108	2.1	1.065	0.507	-4.709	1.182432748244175e-14
791	363.3	364.5	2.344	0.099	2.792	0.138	1.2	0.45	0.375	5.011	1.182432748244175e-14
798	280.05	281.4	-0.958	-0.287	-2.049	-0.323	1.35	1.092	0.8090000000000001	-178.108	1.996884140555131e-14
798	283.35	284.25	-2.528	0.172	-2.741	0.405	0.9	0.315	0.35	132.496	1.996884140555131e-14
805	235.2	236.25	-0.408	-0.19	-0.799	-0.08500000000000001	1.05	0.405	0.386	165.007	8.425657219324487e-15
807	344.4	346.5	-0.447	0.552	0.098	0.639	2.1	0.552	0.263	9.064	1.280852149835825e-14
822	218.4	219.3	-0.177	-0.2	-0.015	-0.42	0.9	0.273	0.304	-53.643	1.714862586734692e-14
825	218.1	219.15	-0.232	0.014	0.016	-0.291	1.05	0.393	0.374	-50.857	1.708359239662941e-14
829	297.6	298.35	-0.024	0.182	0.118	-0.116	0.75	0.33	0.44	-64.506	2.954670566219075e-14
832	298.35	300	-0.25	-0.123	-0.9379999999999999	-0.145	1.65	0.6879999999999999	0.417	-178.17	1.268157446934463e-14
832	324.9	325.8	-2.284	-1.254	-2.629	-1.194	0.9	0.35	0.389	170.171	1.268157446934463e-14
832	326.7	327.45	-3.375	-1.067	-4.463	-0.677	0.75	1.156	1.541	160.293	1.268157446934463e-14
832	332.85	334.05	-4.625	0.203	-3.441	-0.017	1.2	1.204	1.004	-10.539	1.268157446934463e-14
840	293.1	295.05	0.099	-0.181	-0.6929999999999999	-0.101	1.95	0.796	0.408	174.221	1.391507722910044e-14
840	295.5	297	-0.6899999999999999	-0.112	-1.866	-0.035	1.5	1.179	0.786	176.253	1.391507722910044e-14
840	323.1	323.85	-2.683	0.06	-3.45	-0.171	0.75	0.801	1.068	-163.269	1.391507722910044e-14
848	286.8	287.55	-0.109	0.016	-0.7	0.125	0.75	0.601	0.801	169.526	1.583347896726363e-14
857	247.8	249.3	-0.208	-0.175	-0.043	-0.051	1.5	0.207	0.138	36.986	8.541627125496044e-15
857	251.55	252.75	-0.09	-0.06900000000000001	0.01	-0.207	1.2	0.17	0.142	-54.079	8.541627125496044e-15
857	253.35	254.4	0.005	0.038	0.091	0.01	1.05	0.09	0.08599999999999999	-17.633	8.541627125496044e-15
857	254.55	255.3	0.093	-0.091	0.202	-0.137	0.75	0.119	0.158	-23.156	8.541627125496044e-15
859	252.15	253.05	-0.38	-0.15	-0.761	-0.076	0.9	0.388	0.431	168.932	1.348322336447183e-14
859	257.25	259.2	-1.357	-0.146	-2.021	-0.351	1.95	0.695	0.356	-162.816	1.348322336447183e-14
863	225	226.2	-0.181	-0.092	0.208	0.014	1.2	0.403	0.336	15.257	1.554504009343904e-14
868	277.5	282.45	-0.8129999999999999	0.352	0.325	0.015	4.95	1.187	0.24	-16.47	9.028345380385488e-14
868	288.45	293.25	1.155	-0.115	2.374	0.083	4.8	1.235	0.257	9.252000000000001	9.028345380385488e-14
868	299.25	302.25	2.965	0.04	4.054	-0.026	3	1.091	0.364	-3.442	9.028345380385488e-14
868	307.65	310.8	4.413	0.181	5.029	-0.247	3.15	0.75	0.238	-34.77	9.028345380385488e-14
872	283.05	283.8	0.055	-0.236	0.269	-0.106	0.75	0.25	0.334	31.225	3.203014386770854e-14
878	318.75	324.6	-2.02	-0.384	0.929	0.243	5.85	3.015	0.515	12.004	5.029509097855616e-14
878	326.7	328.35	1.617	0.186	2.67	0.118	1.65	1.055	0.64	-3.719	5.029509097855616e-14
889	305.55	307.05	-0.118	-0.129	0.621	0.01	1.5	0.752	0.501	10.667	9.15766047201037e-15
896	253.2	254.55	-0.852	0.376	-1.811	-0.116	1.35	1.078	0.798	-152.833	2.820848382041678e-14
896	263.55	265.35	-2.062	-0.211	-3.44	-0.192	1.8	1.378	0.766	179.227	2.820848382041678e-14
905	294.9	296.25	0.149	-0.425	0.928	-0.264	1.35	0.796	0.589	11.723	5.862057710316631e-14
905	306.3	307.8	3.488	-0.079	4.482	0.058	1.5	1.003	0.669	7.841	5.862057710316631e-14
920	296.7	298.5	-0.341	-0.214	0.597	-0.052	1.8	0.952	0.529	9.814	2.435668686549469e-14
920	304.2	306.6	1.488	-0.08799999999999999	1.936	0.135	2.4	0.5	0.208	26.426	2.435668686549469e-14
923	303.3	304.35	-0.324	0.008	-1.054	-0.157	1.05	0.748	0.713	-167.315	4.995331249702734e-14
923	308.25	309.15	-2.446	-0.247	-3.247	0.351	0.9	1	1.111	143.237	4.995331249702734e-14
923	312	313.35	-3.699	-0.418	-4.88	-0.094	1.35	1.225	0.907	164.662	4.995331249702734e-14
923	329.85	331.5	-5.771	-0.183	-6.74	-0.5629999999999999	1.65	1.041	0.631	-158.554	4.995331249702734e-14
923	334.65	335.4	-6.647	-0.752	-7.759	-0.727	0.75	1.112	1.483	178.701	4.995331249702734e-14
926	274.5	275.7	0.574	-0.28	-0.055	-0.306	1.2	0.63	0.525	-177.663	5.296723918400003e-14
926	287.7	288.75	-0.413	-0.004	-0.872	-0.49	1.05	0.668	0.636	-133.378	5.296723918400003e-14
926	314.4	315.75	-2.126	-0.528	-1.757	-0.309	1.35	0.429	0.318	30.669	5.296723918400003e-14
930	312.6	313.8	-0.53	0.124	-1.079	-0.096	1.2	0.592	0.493	-158.121	5.069852247283135e-14
930	332.1	333.6	-0.956	0.08400000000000001	-1.884	-0.317	1.5	1.011	0.674	-156.626	5.069852247283135e-14
935	238.2	239.4	0.005	0.058	-0.904	-0.034	1.2	0.914	0.761	-174.22	5.058805087408954e-14
935	258.3	265.8	-0.8129999999999999	0.021	-9.518000000000001	0.196	7.5	8.707000000000001	1.161	178.848	5.058805087408954e-14
935	321.75	322.8	-10.131	-0.036	-12.736	-0.093	1.05	2.606	2.482	-178.75	5.058805087408954e-14
958	223.65	224.4	-0.201	0.019	-0.015	-0.047	0.75	0.198	0.263	-19.712	7.478346675860064e-15
958	273	274.65	0.345	0.059	1.001	-0.209	1.65	0.709	0.43	-22.248	7.478346675860064e-15
958	283.35	285	1.011	-0.138	1.588	-0.015	1.65	0.59	0.358	12.008	7.478346675860064e-15
958	292.8	293.55	2.187	-0.208	2.393	-0.231	0.75	0.207	0.276	-6.379	7.478346675860064e-15
958	300.45	302.85	3.147	-0.417	4.017	-0.093	2.4	0.928	0.387	20.441	7.478346675860064e-15
974	283.2	285.75	0.737	-0.253	2.148	-0.092	2.55	1.42	0.5570000000000001	6.504	5.640644598280322e-14
978	295.5	296.7	-0.219	0.005	-0.634	-0.121	1.2	0.434	0.362	-163.06	5.33756855683196e-14
982	270.45	271.95	-1.143	-0.194	-0.547	-0.178	1.5	0.596	0.397	1.46	2.387574729360002e-14
982	295.2	296.25	0.148	-0.151	0.884	-0.165	1.05	0.736	0.701	-1.054	2.387574729360002e-14
982	298.95	301.05	1.623	-0.419	2.809	-0.272	2.1	1.195	0.569	7.04	2.387574729360002e-14
982	305.25	307.65	4.162	-0.232	4.991	-0.178	2.4	0.831	0.346	3.714	2.387574729360002e-14
982	309.75	310.8	5.757	-0.271	6.42	-0.192	1.05	0.668	0.636	6.765	2.387574729360002e-14
983	288.15	289.2	-1.027	-0.184	-0.761	-0.182	1.05	0.266	0.253	0.345	2.040546087003223e-14
990	291.45	293.4	0.045	-0.397	0.418	-1.04	1.95	0.743	0.381	-59.873	1.066286853890425e-13
1024	395.4	399.3	-0.228	0.018	-0.786	-0.074	3.9	0.5659999999999999	0.145	-170.632	1.864029756467758e-14
1034	277.8	278.7	-0.106	-0.146	-0.334	-0.007	0.9	0.267	0.296	148.709	2.061809615384616e-14
1034	280.65	281.4	-0.39	-0.233	-0.951	-0.08599999999999999	0.75	0.58	0.773	165.274	2.061809615384616e-14
1034	281.7	283.5	-1.087	0.279	-1.935	0.265	1.8	0.848	0.471	-179.025	2.061809615384616e-14
1042	272.85	273.75	-0.163	-0.513	0.442	-0.08400000000000001	0.9	0.742	0.824	35.353	8.347652113092321e-14
1042	274.05	275.25	0.556	0.286	1.021	-0.405	1.2	0.833	0.694	-56.055	8.347652113092321e-14
1047	269.85	271.65	-1.163	0.357	-2.259	0.74	1.8	1.161	0.645	160.742	1.178810162984692e-13
1063	256.5	258.6	0.363	0.021	-0.704	0.026	2.1	1.067	0.508	179.728	4.537840696740126e-14
1063	262.95	264.6	-1.072	-0.216	-1.748	-0.141	1.65	0.68	0.412	173.644	4.537840696740126e-14
1063	285.9	287.1	-3.836	0.421	-4.535	0.524	1.2	0.706	0.589	171.654	4.537840696740126e-14
1063	301.5	302.85	-6.791	0.662	-7.559	-0.472	1.35	1.369	1.014	-124.116	4.537840696740126e-14
1063	320.25	322.8	-6.916	-0.313	-8.300000000000001	0.769	2.55	1.756	0.6889999999999999	141.994	4.537840696740126e-14
1084	246.15	247.8	-1.549	-0.354	-2.672	-0.458	1.65	1.128	0.6840000000000001	-174.702	7.396452002625686e-14
1094	207.75	208.5	-0.217	-0.005	0.164	0.142	0.75	0.408	0.544	21.056	4.842581844244444e-14
1097	305.4	307.95	-1.609	-0.217	-2.493	0.369	2.55	1.06	0.416	146.489	3.83603732382789e-14
1102	275.7	276.9	-0.737	-0.5600000000000001	-0.094	0.073	1.2	0.902	0.752	44.544	6.854182043039045e-14
1102	281.25	283.2	0.349	-0.005	1.189	0.193	1.95	0.863	0.443	13.257	6.854182043039045e-14
1102	283.5	284.55	1.253	-0.468	1.866	0.08400000000000001	1.05	0.825	0.786	42.005	6.854182043039045e-14
1102	303.45	305.85	1.719	0.361	2.714	-0.289	2.4	1.188	0.495	-33.142	6.854182043039045e-14
1102	306.75	308.85	3.4	-0.172	4.232	-0.501	2.1	0.895	0.426	-21.584	6.854182043039045e-14
1102	310.05	312.45	4.89	-0.297	5.808	-0.773	2.4	1.034	0.431	-27.422	6.854182043039045e-14
1102	316.95	319.5	6.416	-0.724	7.183	-0.453	2.55	0.8129999999999999	0.319	19.407	6.854182043039045e-14
1102	322.35	324.3	8.019	0.421	8.565	-0.721	1.95	1.266	0.649	-64.447	6.854182043039045e-14
1102	331.05	333	9.615	-0.36	10.287	-0.46	1.95	0.679	0.348	-8.448	6.854182043039045e-14
1102	333.15	334.5	10.563	-0.356	11.399	-0.73	1.35	0.916	0.678	-24.059	6.854182043039045e-14
1112	264.3	265.8	-0.173	-0.207	0.408	0.062	1.5	0.64	0.427	24.855	7.188745256773772e-14
1112	265.95	267.3	0.392	0.073	0.95	0.07199999999999999	1.35	0.5580000000000001	0.413	-0.099	7.188745256773772e-14
1113	327.15	329.55	0.487	-0.279	-0.538	-0.227	2.4	1.026	0.428	177.069	1.237675154161579e-13
1113	331.35	334.35	-0.985	-0.344	-2.685	0.255	3	1.802	0.601	160.59	1.237675154161579e-13
1263	312.6	313.5	-1.195	-0.245	-1.848	-0.163	0.9	0.658	0.731	172.843	6.441825796710781e-14
1293	280.8	281.85	0.034	-0.361	-0.294	-0.151	1.05	0.39	0.371	147.345	3.881764150439553e-14
1310	317.85	324.6	-0.425	-0.23	2.837	0.15	6.75	3.284	0.487	6.648	2.713692503657503e-14
1310	328.65	335.1	3.073	0.161	6.407	0.096	6.45	3.335	0.517	-1.123	2.713692503657503e-14
1393	251.1	252.3	-1.205	0.481	-2.081	-0.168	1.2	1.09	0.909	-143.457	5.055237494793833e-14
1393	258.9	261	-2.654	0.14	-4.017	0.146	2.1	1.363	0.649	179.728	5.055237494793833e-14
1394	272.55	277.05	-1.373	0.252	0.709	-0.227	4.5	2.136	0.475	-12.961	5.697101394094861e-14
1394	279.3	281.25	1.323	-0.179	2.74	0.173	1.95	1.46	0.749	13.935	5.697101394094861e-14
1394	284.4	285.75	3.105	0.137	4.15	-0.034	1.35	1.059	0.784	-9.269	5.697101394094861e-14
1394	288.3	289.5	4.726	0.037	5.812	-0.217	1.2	1.115	0.93	-13.186	5.697101394094861e-14
1394	310.65	312.6	5.788	-0.301	7.195	0.198	1.95	1.493	0.766	19.521	5.697101394094861e-14
1418	288.3	289.2	-0.064	-0.073	-0.429	0.304	0.9	0.524	0.582	134.139	1.477606662680952e-13
1421	268.35	269.4	1.565	0.015	2.286	-0.232	1.05	0.762	0.726	-18.87	1.135754573461826e-13
1421	297.6	298.95	2.448	0.049	2.795	0.079	1.35	0.348	0.258	4.915	1.135754573461826e-13
1421	303.6	306.75	3.478	-0.492	5.138	0.08799999999999999	3.15	1.758	0.5580000000000001	19.255	1.135754573461826e-13
1421	310.2	313.05	6.064	-0.244	7.49	-0.258	2.85	1.426	0.5	-0.573	1.135754573461826e-13
1435	309.9	311.4	-0.243	-0.023	0.781	0.387	1.5	1.103	0.735	21.827	4.797283791350165e-14
1436	216.9	217.8	0.074	0.195	-0.18	-0.063	0.9	0.362	0.402	-134.548	1.799399383853944e-14
1443	280.35	283.35	-1.297	-0.089	-2.999	0.099	3	1.712	0.571	173.685	9.313503146492759e-14
1443	316.2	317.25	-3.409	-0.318	-4.146	-0.129	1.05	0.761	0.725	165.593	9.313503146492759e-14
1476	331.95	335.85	0.925	-0.225	0.413	0.105	3.9	0.609	0.156	147.209	2.52357974124252e-14
1486	244.35	245.7	-0.594	0.008999999999999999	-0.273	0.027	1.35	0.321	0.238	3.182	7.894510927456374e-15
1486	246.75	249.3	0.022	-0.06900000000000001	0.898	-0.027	2.55	0.877	0.344	2.752	7.894510927456374e-15
1486	256.2	259.5	1.994	-0.159	2.963	-0.31	3.3	0.981	0.297	-8.852	7.894510927456374e-15
1486	261	263.25	3.334	-0.282	4.12	-0.254	2.25	0.787	0.35	2.077	7.894510927456374e-15
1505	289.5	297.15	0.029	-0.026	-0.759	-0.316	7.65	0.84	0.11	-159.807	4.645454917157758e-14
1506	255.3	256.65	0.314	-0.311	-0.27	0.38	1.35	0.905	0.67	130.212	1.311777942825762e-13
1506	262.65	263.4	-0.752	0.271	-1.13	-0.024	0.75	0.48	0.64	-141.995	1.311777942825762e-13
1506	263.85	264.75	-1.55	0.057	-1.901	0.326	0.9	0.443	0.492	142.484	1.311777942825762e-13
1506	278.1	278.85	-2.533	0.168	-3.142	-0.117	0.75	0.673	0.897	-154.892	1.311777942825762e-13
1506	285	285.9	-4.129	-0.19	-4.781	-0.429	0.9	0.694	0.771	-159.928	1.311777942825762e-13
1559	250.65	251.85	0.121	0.155	-0.319	-0.224	1.2	0.581	0.484	-139.231	5.934354407700313e-14
1612	286.95	288	-0.418	-0.544	0.218	0.442	1.05	1.174	1.118	57.196	1.426278825203982e-13
1612	290.85	292.05	0.241	0.292	0.801	0.205	1.2	0.5669999999999999	0.472	-8.823	1.426278825203982e-13
