trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
1339	168.6	169.5	-0.065	0.09	-0.999	0.094	0.9	0.9340000000000001	1.038	179.699	8.929051856720065e-14
1352	213	214.05	-0.709	-0.261	-0.342	0.038	1.05	0.473	0.451	39.17	2.137546814243445e-14
1409	124.95	126	-0.257	0.15	-0.877	-0.448	1.05	0.861	0.82	-136.058	6.374080901123282e-14
1518	120.6	122.55	-0.543	0.131	0.291	-0.022	1.95	0.848	0.435	-10.432	1.233243326388888e-14
1518	149.55	154.65	1.375	0.052	3.391	0.27	5.1	2.028	0.398	6.174	1.233243326388888e-14
1572	146.4	148.65	-0.158	0.027	-0.453	1.327	2.25	1.334	0.593	102.78	5.12379211443402e-15
1582	265.95	267	0.004	0.02	-0.485	0.07000000000000001	1.05	0.492	0.468	174.122	1.353521298001554e-14
1667	120.15	121.95	-2.923	-0.133	-3.809	-0.143	1.8	0.886	0.492	-179.354	4.762263097029028e-14
1668	131.1	134.85	-0.923	0.445	0.322	0.327	3.75	1.251	0.334	-5.445	2.71229389782003e-14
1668	144.3	145.35	0.642	0.201	0.875	0.222	1.05	0.234	0.223	5.093	2.71229389782003e-14
1721	126.3	127.95	-0.9399999999999999	0.314	-0.672	0.265	1.65	0.272	0.165	-10.217	6.08004968641878e-15
1784	176.25	177.45	0.004	0.006	-0.441	-0.016	1.2	0.446	0.371	-177.11	1.030718179210441e-14
1800	132.15	133.2	-0.219	0.059	0.054	0.133	1.05	0.283	0.269	15.157	1.854766449464923e-14
1931	138.6	139.5	0.06900000000000001	-0.007	-0.571	0.021	0.9	0.641	0.712	177.491	3.818004870523416e-14
1939	207.15	207.9	-0.18	-0.08400000000000001	-0.271	-0.375	0.75	0.305	0.406	-107.382	2.43752892041638e-14
1947	146.85	151.65	-0.07199999999999999	0.008999999999999999	-0.84	-0.188	4.8	0.793	0.165	-165.681	2.675541140388102e-14
1956	124.8	130.2	-0.034	0.167	-2.902	0.025	5.4	2.871	0.532	-177.174	1.888478973832181e-14
1961	152.25	153.9	-0.14	-0.077	-0.369	0.367	1.65	0.5	0.303	117.241	1.683416614925736e-15
2159	248.7	250.5	-0.159	0.078	0.886	-0.114	1.8	1.062	0.59	-10.4	4.710227148071618e-14
2164	194.1	194.85	-0.147	-0.114	0.305	-0.036	0.75	0.459	0.612	9.787000000000001	5.447479621301774e-14
2237	216.75	220.65	-4.062	0.006	-2.056	0.014	3.9	2.006	0.514	0.222	9.621198788758836e-15
2237	225.15	226.65	-1.127	0.016	-0.179	-0.028	1.5	0.949	0.633	-2.651	9.621198788758836e-15
2237	234.3	236.55	0.5649999999999999	-0.03	1.705	-0.015	2.25	1.14	0.507	0.767	9.621198788758836e-15
2237	243.3	247.05	3.586	0.053	5.3	-0.02	3.75	1.716	0.457	-2.418	9.621198788758836e-15
2262	269.7	270.45	-0.639	0.24	0.266	0.146	0.75	0.91	1.213	-5.988	1.884096962201908e-14
2300	273.3	274.8	-1.671	-0.002	-0.882	-0.058	1.5	0.791	0.527	-4.031	8.949661772815736e-15
2300	276.45	279.75	-0.599	-0.135	0.709	-0.083	3.3	1.309	0.397	2.276	8.949661772815736e-15
242	188.4	189.15	-0.186	0.019	0.145	0.264	0.75	0.412	0.549	36.54	2.250578312298742e-14
325	122.25	123.15	-0.34	0.109	0.007	-0.034	0.9	0.375	0.417	-22.319	1.52438669650119e-14
330	138	141.3	-0.22	-0.011	0.07099999999999999	0.571	3.3	0.651	0.197	63.46	2.959922437384138e-14
338	126.3	127.05	-0.351	-0.177	-1.083	0.227	0.75	0.836	1.115	151.084	4.624426446208497e-14
338	132.45	133.65	-1.285	-0.214	-1.883	0.542	1.2	0.964	0.803	128.353	4.624426446208497e-14
341	133.95	135.15	0.0009	0.276	-0.953	-0.038	1.2	1.004	0.837	-161.776	1.983354249772962e-14
356	129.75	138.9	-0.529	0.061	2.205	0.143	9.15	2.735	0.299	1.715	1.466277350324407e-14
356	142.2	144.45	2.829	0.363	3.67	0.291	2.25	0.844	0.375	-4.925	1.466277350324407e-14
356	145.05	147	3.748	0.508	4.454	0.152	1.95	0.791	0.405	-26.757	1.466277350324407e-14
384	199.65	202.95	-0.041	-0.016	1.471	-0.064	3.3	1.513	0.458	-1.798	3.142027931938059e-14
405	177.75	178.5	-0.137	0.039	0.172	-0.108	0.75	0.342	0.456	-25.337	4.512365061634346e-14
429	136.2	139.8	-0.348	-0.037	-1.852	-0.178	3.6	1.511	0.42	-174.651	2.337816536383494e-14
429	139.8	142.5	-1.89	-0.035	-0.494	-0.113	2.7	1.398	0.518	-3.186	2.337816536383494e-14
431	167.25	169.05	0.115	0.095	-0.376	-0.514	1.8	0.782	0.434	-128.907	1.197832999681121e-14
432	135.6	136.8	0.022	0.206	0.721	0.177	1.2	0.7	0.583	-2.407	2.31990141148543e-14
440	145.8	149.25	-0.241	0.049	0.8149999999999999	0.017	3.45	1.056	0.306	-1.732	1.364722188928711e-14
466	136.35	137.25	-0.302	0.127	0.066	-0.007	0.9	0.392	0.435	-19.957	8.871516234282525e-15
492	174	176.1	-1.664	2.495	-2.648	2.473	2.1	0.984	0.469	-178.718	1.144858187703058e-14
492	177	178.35	-2.931	2.561	-3.578	2.616	1.35	0.649	0.481	175.098	1.144858187703058e-14
495	163.05	166.8	-0.199	0.145	0.675	0.136	3.75	0.874	0.233	-0.641	4.680769563001598e-14
519	127.8	128.85	-0.311	0.274	0.122	0.311	1.05	0.435	0.414	4.874	1.952365831024932e-14
559	215.1	216.3	7.441	-0.113	6.179	-0.294	1.2	1.275	1.062	-171.825	4.339724958156938e-14
559	217.05	221.4	6.14	-0.194	-0.127	-0.274	4.35	6.268	1.441	-179.265	4.339724958156938e-14
562	250.2	251.85	-0.297	-0.063	0.251	0.02	1.65	0.554	0.336	8.612	2.803428187277529e-14
565	125.25	126.15	-0.3	-0.177	-0.533	0.357	0.9	0.583	0.648	113.564	2.785979815093765e-14
575	145.5	151.8	-0.128	0.145	-0.607	0.029	6.3	0.493	0.078	-166.311	4.29692793718587e-14
577	168.3	170.55	-0.485	0.143	-1.801	-0.161	2.25	1.351	0.6	-167.002	1.772275548234354e-14
600	182.25	183.6	-0.207	-0.066	0.167	0.048	1.35	0.391	0.29	16.971	2.212354521262147e-14
604	133.8	134.55	-0.8120000000000001	-0.223	-0.681	-0.014	0.75	0.246	0.329	57.891	1.13679012298584e-14
607	134.7	138.3	-0.3	0.192	1.273	0.08	3.6	1.577	0.438	-4.075	2.510384435856348e-14
643	129.3	130.35	-2.038	0.288	-2.354	0.242	1.05	0.319	0.304	-171.684	2.327367713155457e-14
669	164.25	166.2	-0.138	0.039	-0.418	0.261	1.95	0.358	0.183	141.535	4.558180466172841e-14
685	237.45	239.85	-0.099	0.022	-1.539	0.053	2.4	1.44	0.6	178.772	1.561985297994015e-14
690	184.95	185.85	0.238	-0.153	0.806	0.027	0.9	0.596	0.662	17.543	2.61105738785129e-14
690	187.2	189	-0.312	-0.035	0.466	0.005	1.8	0.779	0.433	2.953	2.61105738785129e-14
690	188.7	189.45	0.466	-0.03	0.68	0.236	0.75	0.342	0.455	51.198	2.61105738785129e-14
705	192.9	194.25	-0.07099999999999999	0.178	0.613	0.11	1.35	0.6870000000000001	0.509	-5.711	2.415737109375001e-14
722	172.8	174.45	-0.182	0.204	0.9360000000000001	0.174	1.65	1.118	0.678	-1.492	4.525998571328575e-14
726	145.35	149.7	-0.136	0.065	1.414	0.171	4.35	1.554	0.357	3.909	2.735506086194301e-14
752	127.95	129.3	-0.323	0.368	0.114	0.197	1.35	0.469	0.348	-21.377	2.514948614958449e-14
772	203.7	204.6	-0.153	0.076	0.179	0.089	0.9	0.332	0.369	2.307	2.367802417352538e-14
799	158.55	160.2	-0.206	0.155	0.431	-0.032	1.65	0.664	0.402	-16.335	1.149491666969348e-14
829	123.9	124.65	0.111	0.126	-0.448	-0.176	0.75	0.635	0.847	-151.646	2.171499149305842e-14
904	124.8	134.4	0.037	0.041	3.743	-0.075	9.6	3.708	0.386	-1.796	1.992360537505941e-14
904	146.25	149.4	4.451	0.167	5.814	0.188	3.15	1.363	0.433	0.908	1.992360537505941e-14
904	161.7	163.35	5.85	0.189	6.351	0.171	1.65	0.501	0.304	-2.068	1.992360537505941e-14
931	224.55	227.25	-0.233	0.172	-1.998	0.174	2.7	1.765	0.654	179.924	3.945673222575027e-14
938	155.7	160.35	0.029	0.059	1.578	0.222	4.65	1.557	0.335	5.984	3.306620019150145e-14
944	168.6	169.8	-0.251	0.32	-0.5600000000000001	0.238	1.2	0.32	0.266	-165.161	3.23870136495845e-14
949	127.35	128.7	-0.286	0.293	0.231	-0.22	1.35	0.728	0.54	-44.781	2.509432974460515e-14
958	134.7	136.05	-0.232	0.242	-0.96	0.225	1.35	0.728	0.539	-178.673	2.780902541939321e-14
975	136.8	137.85	-0.095	0.373	-0.6889999999999999	0.139	1.05	0.638	0.608	-158.487	3.184116780551882e-14
995	168.15	173.55	-0.249	0.222	1.727	0.026	5.4	1.986	0.368	-5.656	3.02813194414608e-14
995	175.05	181.35	1.277	-0.066	3.235	0.136	6.3	1.968	0.312	5.883	3.02813194414608e-14
1009	185.1	186.3	-0.359	0.083	0.356	0.089	1.2	0.715	0.596	0.501	2.221952738015107e-14
1054	151.5	155.4	-0.015	-0.08500000000000001	-0.604	0.162	3.9	0.638	0.164	157.294	3.082462218798688e-14
1072	131.4	132.15	-0.231	0.191	-0.628	0.123	0.75	0.403	0.537	-170.306	2.231682368020843e-14
1075	134.55	136.5	-0.076	0.037	0.505	0.351	1.95	0.66	0.339	28.362	3.291220800000002e-14
1075	138	139.2	0.572	0.044	1.023	-0.08699999999999999	1.2	0.47	0.391	-16.24	3.291220800000002e-14
1110	134.55	135.45	-0.139	0.3	-0.29	0.24	0.9	0.163	0.181	-158.303	3.88941366589773e-14
1141	135.6	136.95	-0.349	0.273	-0.042	0.133	1.35	0.337	0.25	-24.521	4.54751688776732e-14
1237	131.85	136.5	-0.285	0.113	1.353	0.341	4.65	1.654	0.356	7.921	2.535774177894284e-14
1237	137.55	140.4	0.553	0.138	1.831	0.283	2.85	1.286	0.451	6.461	2.535774177894284e-14
1237	140.7	143.1	0.532	-0.01	1.421	0.208	2.4	0.915	0.381	13.788	2.535774177894284e-14
1283	121.95	124.8	-1.893	-0.021	-3.134	-0.008	2.85	1.241	0.435	179.403	7.875789030470899e-15
1300	129.75	131.1	-0.234	0.17	-0.729	0.095	1.35	0.501	0.371	-171.409	2.719969428251641e-14
1424	135	137.1	-0.359	0.05	0.595	0.107	2.1	0.956	0.455	3.436	1.542050791914389e-14
1473	128.55	130.2	-0.271	0.221	-0.093	0.036	1.65	0.257	0.156	-46.23	2.920368560708489e-14
1473	135.15	136.95	-0.095	0.112	0.33	0.17	1.8	0.429	0.238	7.804	2.920368560708489e-14
1473	139.95	140.7	0.368	-0.034	0.5649999999999999	-0.286	0.75	0.32	0.426	-51.933	2.920368560708489e-14
1487	135	142.05	-2.99	-0.031	-1.031	0.032	7.05	1.96	0.278	1.832	1.70394666335523e-14
1487	143.55	144.45	-0.9320000000000001	0.077	-0.301	0.112	0.9	0.632	0.702	3.204	1.70394666335523e-14
1487	149.25	152.85	0.637	0.227	1.887	0.172	3.6	1.251	0.348	-2.516	1.70394666335523e-14
1487	154.8	159.3	2.396	0.322	4.435	0.228	4.5	2.041	0.454	-2.654	1.70394666335523e-14
1487	161.7	168.6	4.951	0.342	7.637	0.364	6.9	2.686	0.389	0.466	1.70394666335523e-14
1489	147.45	149.55	-0.139	-0.039	0.322	0.06900000000000001	2.1	0.474	0.226	13.243	2.359659666295082e-14
1508	147	147.9	-0.376	0.003	-1.41	-0.135	0.9	1.043	1.159	-172.409	1.193930683861369e-14
1678	128.85	131.1	-0.231	0.343	-1.034	0.167	2.25	0.822	0.365	-167.624	1.15020854830332e-14
1678	137.25	138.45	-1.637	0.121	-2.595	-0.491	1.2	1.137	0.947	-147.425	1.15020854830332e-14
1749	194.4	196.2	-0.17	-0.282	-1.062	-0.251	1.8	0.893	0.496	178.028	5.610275470105251e-14
1756	128.55	129.75	-0.082	0.227	-0.783	0.05	1.2	0.723	0.603	-165.804	1.935917780582056e-14
1756	131.25	132.75	-0.973	0.076	-1.454	0.004	1.5	0.486	0.324	-171.52	1.935917780582056e-14
1764	153.15	157.2	0.549	-0.209	-1.265	-0.329	4.05	1.818	0.449	-176.223	2.558924896247171e-14
1764	168.3	172.5	-1.156	0.02	-3.592	-0.273	4.2	2.453	0.584	-173.157	2.558924896247171e-14
1806	224.4	230.25	-1.4	-0.027	0.612	-0.092	5.85	2.013	0.344	-1.856	1.020995899885043e-14
1806	231.9	233.7	0.735	-0.059	1.532	-0.052	1.8	0.797	0.443	0.491	1.020995899885043e-14
1806	238.95	241.95	1.027	-0.023	3.138	0.044	3	2.112	0.704	1.806	1.020995899885043e-14
1806	259.5	262.2	2.751	0.063	4.519	-0.0005	2.7	1.769	0.655	-2.054	1.020995899885043e-14
1806	266.85	268.65	5.333	-0.01	6.29	-0.059	1.8	0.958	0.532	-2.935	1.020995899885043e-14
1806	270.45	272.85	6.809	0.064	7.262	-0.026	2.4	0.462	0.192	-11.219	1.020995899885043e-14
1810	120.15	121.35	-0.219	0.361	0.025	0.042	1.2	0.402	0.335	-52.632	3.362546931850317e-14
1860	123.45	127.65	1.369	0.167	-1.543	0.114	4.2	2.912	0.6929999999999999	-178.954	1.008203805976331e-14
1860	129	130.8	-1.768	0.2	-2.911	-0.08500000000000001	1.8	1.178	0.654	-166.032	1.008203805976331e-14
1860	133.8	136.5	-3.609	-0.027	-5.208	0.066	2.7	1.602	0.593	176.674	1.008203805976331e-14
1882	122.55	127.35	-0.588	0.018	-0.05	0.089	4.8	0.543	0.113	7.504	6.710712872406578e-15
1882	133.05	137.85	-0.028	0.126	0.8159999999999999	0.016	4.8	0.851	0.177	-7.446	6.710712872406578e-15
1893	240.45	244.2	-0.363	-0.07099999999999999	-2.127	-0.202	3.75	1.769	0.472	-175.731	3.354886808079118e-14
1948	229.5	233.25	-0.126	-0.082	-2.926	-0.022	3.75	2.801	0.747	178.774	2.895158418330407e-14
1950	193.5	197.4	-0.406	-0.201	-1.322	-0.068	3.9	0.926	0.237	171.761	1.405878820246309e-14
1951	156.3	161.55	-0.22	0.04	0.187	-0.008999999999999999	5.25	0.41	0.078	-6.746	6.16645490291401e-15
1968	177.3	180.9	-0.221	-0.132	-2.248	-0.133	3.6	2.027	0.5629999999999999	-179.963	2.3693044544406e-14
1970	162.6	165.3	-0.002	-0.231	-1.545	0.124	2.7	1.583	0.586	167.042	2.598978587745231e-14
1987	180.9	183.3	-0.081	-0.028	-1.162	-0.007	2.4	1.081	0.451	178.855	3.650448586698905e-14
2071	194.7	200.55	-0.421	-0.2	2.514	0.61	5.85	3.045	0.52	15.43	8.836856181405895e-14
2176	234.9	239.25	-4.066	-0.029	-2.701	0.08	4.35	1.369	0.315	4.57	2.066780796007447e-14
2176	264.45	268.5	0.01	-0.07000000000000001	0.92	-0.027	4.05	0.911	0.225	2.697	2.066780796007447e-14
2	145.05	145.8	-0.112	0.169	-0.597	0.19	0.75	0.485	0.647	177.49	4.535796922506227e-14
19	149.55	158.55	-0.543	0.074	2.514	0.008999999999999999	9	3.058	0.34	-1.224	1.690051227309759e-14
19	167.7	170.7	2.711	-0.07099999999999999	3.825	-0.08799999999999999	3	1.114	0.371	-0.867	1.690051227309759e-14
44	202.95	204.15	-0.132	0.142	0.12	0.227	1.2	0.266	0.222	18.602	1.534857415467205e-14
118	166.2	171.6	2.452	-0.006	3.824	-0.127	5.4	1.377	0.255	-5.064	2.656945692779255e-14
118	175.8	181.2	3.903	0.133	1.731	-0.059	5.4	2.18	0.404	-174.943	2.656945692779255e-14
118	184.95	190.2	0.628	-0.081	-1.867	0.023	5.25	2.497	0.476	177.629	2.656945692779255e-14
122	183.75	188.25	-1.188	-0.08500000000000001	-0.357	0.006	4.5	0.836	0.186	6.256	2.147148183777115e-14
122	199.05	201.6	0.729	-0.002	1.297	0.095	2.55	0.576	0.226	9.672000000000001	2.147148183777115e-14
122	217.65	218.85	2.541	0.126	3.106	0.14	1.2	0.5649999999999999	0.471	1.417	2.147148183777115e-14
122	228.3	232.35	4.119	0.017	4.924	0.166	4.05	0.819	0.202	10.474	2.147148183777115e-14
122	242.1	246	3.638	0.118	4.373	0.168	3.9	0.737	0.189	3.89	2.147148183777115e-14
276	120.3	121.5	-0.307	-0.221	-0.623	0.255	1.2	0.572	0.476	123.563	3.708701913831365e-14
301	134.25	138.9	-0.672	0.019	1.154	0.149	4.65	1.831	0.394	4.059	1.662058282092738e-14
301	147.9	155.55	1.932	0.078	4.69	0.161	7.65	2.759	0.361	1.721	1.662058282092738e-14
301	157.5	160.2	3.834	0.023	4.745	0.185	2.7	0.925	0.343	10.089	1.662058282092738e-14
301	161.7	165	3.312	0.042	4.735	0.077	3.3	1.423	0.431	1.4	1.662058282092738e-14
307	122.55	123.3	-0.184	0.044	-0.37	0.259	0.75	0.284	0.379	130.85	1.143454728386547e-14
315	136.8	137.85	-0.278	-0.054	-0.59	0.257	1.05	0.441	0.42	135.06	2.387405779006799e-14
373	201.3	202.2	0.06	-0.182	-0.646	-0.183	0.9	0.706	0.784	-179.871	1.731759525484002e-14
375	226.2	228	-1.077	0.043	-0.6899999999999999	0.006	1.8	0.389	0.216	-5.45	2.057984457092678e-14
375	229.2	232.35	-0.556	0.056	0.741	0.096	3.15	1.298	0.412	1.764	2.057984457092678e-14
375	236.55	243.9	0.915	-0.023	4.305	-0.012	7.35	3.39	0.461	0.191	2.057984457092678e-14
433	130.5	131.4	-0.142	0.08799999999999999	-0.4	-0.004	0.9	0.274	0.304	-160.549	1.907244791649303e-14
434	204.6	206.1	-0.6919999999999999	0.476	-0.294	0.11	1.5	0.541	0.361	-42.659	1.483702161716283e-14
465	123.75	125.25	-0.585	0.216	-1.35	-0.005	1.5	0.796	0.531	-163.872	2.880494619646282e-14
465	126.3	128.55	-1.291	0.137	-0.497	0.312	2.25	0.8129999999999999	0.361	12.411	2.880494619646282e-14
465	133.2	135.3	-0.345	0.235	0.527	0.311	2.1	0.875	0.417	4.992	2.880494619646282e-14
488	200.55	205.05	-1.022	-0.08500000000000001	0.324	0.18	4.5	1.372	0.305	11.132	1.269201348469436e-14
488	210.15	213.75	0.799	0.223	1.805	0.383	3.6	1.019	0.283	9.044	1.269201348469436e-14
488	215.4	217.35	1.999	0.303	2.419	0.378	1.95	0.427	0.219	10.069	1.269201348469436e-14
488	222.3	226.5	2.655	0.432	3.797	0.521	4.2	1.145	0.273	4.467	1.269201348469436e-14
488	229.05	232.95	4.085	0.576	5.04	0.663	3.9	0.959	0.246	5.179	1.269201348469436e-14
502	151.2	152.7	-0.232	0.096	0.108	0.054	1.5	0.343	0.228	-7.165	9.0774520429363e-15
502	153.9	156.15	0.191	0.05	0.717	0.06900000000000001	2.25	0.526	0.234	2.059	9.0774520429363e-15
570	132.9	135.3	-0.428	0.126	-0.08599999999999999	0.109	2.4	0.342	0.143	-2.943	1.428425164382927e-14
570	136.5	138.15	-0.127	-0.037	0.145	0.189	1.65	0.353	0.214	39.635	1.428425164382927e-14
679	179.25	180.3	-0.159	0.347	-1.739	0.039	1.05	1.61	1.533	-168.958	2.297618071478422e-14
679	181.05	181.95	-1.951	0.008999999999999999	-3.011	0.123	0.9	1.066	1.185	173.823	2.297618071478422e-14
679	184.05	185.55	-3.407	-0.256	-4.984	-0.093	1.5	1.585	1.057	174.086	2.297618071478422e-14
690	139.8	140.85	-0.256	0.226	-0.149	0.348	1.05	0.162	0.154	48.696	2.62763476566809e-14
692	134.85	137.85	-0.293	-0.204	-0.602	-0.214	3	0.309	0.103	-178.082	7.173981554824418e-15
707	170.25	171.75	-0.29	0.007	-0.059	0.211	1.5	0.308	0.205	41.42	2.428830850389131e-14
730	208.5	214.95	-0.381	-0.048	3.135	0.185	6.45	3.524	0.546	3.794	4.21404592594923e-14
733	164.25	167.4	-0.024	0.142	1.282	0.221	3.15	1.308	0.415	3.436	3.791687064422325e-14
733	168	171.6	0.075	-0.047	1.385	0.008999999999999999	3.6	1.311	0.364	2.458	3.791687064422325e-14
742	177.9	180.45	-0.089	-0.168	-1.438	-0.07199999999999999	2.55	1.352	0.53	175.93	5.841134327881072e-14
769	145.65	154.05	0.139	0.131	2.466	0.174	8.4	2.327	0.277	1.051	9.330300651671289e-15
769	160.65	162.75	3.557	0.391	4.491	-0.028	2.1	1.024	0.487	-24.14	9.330300651671289e-15
789	182.55	183.6	-0.171	-0.203	0.121	0.385	1.05	0.657	0.625	63.593	2.661356646106834e-14
789	193.05	195.15	0.102	0.441	0.776	0.285	2.1	0.6919999999999999	0.329	-13.043	2.661356646106834e-14
789	197.4	198.9	0.926	0.297	1.24	0.841	1.5	0.628	0.419	60.006	2.661356646106834e-14
853	157.2	157.95	-0.105	0.341	0.252	0.251	0.75	0.368	0.491	-14.098	1.850536096203418e-14
889	127.95	129.15	-0.191	0.033	-0.603	-0.341	1.2	0.556	0.463	-137.802	1.696373351969608e-14
898	123.75	126.9	0.441	0.078	1.219	0.165	3.15	0.783	0.249	6.414	1.344818847566574e-14
898	155.1	157.95	1.626	-0.275	2.665	-0.008	2.85	1.073	0.376	14.431	1.344818847566574e-14
898	159	165	1.807	-0.335	3.592	-0.7	6	1.822	0.304	-11.552	1.344818847566574e-14
938	157.8	159	-0.097	-0.034	0.447	0.018	1.2	0.547	0.455	5.498	1.690241580779279e-14
952	147.15	148.8	-0.07099999999999999	0.068	-0.8070000000000001	0.166	1.65	0.743	0.45	172.413	2.519232745779795e-14
968	195	196.05	-0.535	-0.137	-0.86	-0.105	1.05	0.327	0.311	174.284	8.971936421708267e-15
970	219.75	220.65	0.927	0.08699999999999999	0.752	-0.123	0.9	0.274	0.304	-129.718	3.043289471975139e-14
1000	249.9	251.25	-0.219	0.313	0.531	-0.139	1.35	0.876	0.649	-31.088	2.162232650704994e-14
1029	152.25	157.05	0.537	-0.144	-1.385	0.12	4.8	1.94	0.404	172.172	2.163522733836618e-14
1029	181.65	182.55	-1.635	-0.003	-2.095	-0.018	0.9	0.46	0.511	-178.149	2.163522733836618e-14
1040	180.6	183	-0.379	-0.056	0.075	-0.08599999999999999	2.4	0.455	0.19	-3.888	9.717584860615903e-15
1040	183.6	184.65	0.14	-0.08599999999999999	0.639	0.008999999999999999	1.05	0.508	0.484	10.844	9.717584860615903e-15
1121	132	138.9	-0.365	0.047	0.029	0.08	6.9	0.395	0.057	4.915	5.082940286138869e-14
1171	168.3	169.2	-0.252	-0.023	0.07000000000000001	0.028	0.9	0.326	0.362	8.961	1.572879607550508e-14
1236	135.6	136.65	-0.074	0.268	0.18	0.38	1.05	0.278	0.264	23.769	1.592631470274117e-14
1236	137.4	138.3	-0.861	0.486	-0.414	0.459	0.9	0.448	0.498	-3.477	1.592631470274117e-14
1236	138.6	139.8	-1.732	0.777	-1.565	0.08799999999999999	1.2	0.709	0.591	-76.377	1.592631470274117e-14
1265	152.25	153.15	0.285	-0.074	-0.258	0.154	0.9	0.589	0.654	157.237	5.411290805555555e-14
1347	127.8	132.15	-0.317	0.175	0.704	-0.201	4.35	1.088	0.25	-20.235	3.844288068064692e-14
1420	122.4	123.3	-0.13	0.122	-0.438	0.12	0.9	0.308	0.342	-179.537	1.974807800297585e-14
1570	130.5	132.75	-0.158	0.021	-0.279	0.246	2.25	0.255	0.113	118.326	7.592973978057465e-15
1702	159.15	160.05	-1.768	-0.973	-2.249	-0.749	0.9	0.531	0.59	154.996	6.328349214920266e-16
2078	169.35	170.25	-0.444	1.088	-0.227	0.828	0.9	0.339	0.376	-50.142	6.721589612752826e-15
2078	177.6	179.25	-0.025	0.903	0.431	0.681	1.65	0.507	0.307	-25.974	6.721589612752826e-15
2078	180.3	182.1	0.506	0.666	1.005	0.755	1.8	0.507	0.282	10.123	6.721589612752826e-15
2174	130.95	132.3	0.126	0.16	-0.418	0.151	1.35	0.544	0.403	-179.141	3.333311497333483e-14
2174	161.1	163.5	-0.601	-0.05	-1.178	0.102	2.4	0.597	0.249	165.199	3.333311497333483e-14
2174	171	172.35	-1.718	-0.201	-2.501	-0.386	1.35	0.804	0.596	-166.732	3.333311497333483e-14
2229	165.75	166.95	-2.055	-0.037	-2.937	-0.07099999999999999	1.2	0.883	0.736	-177.78	1.226794575155555e-14
2229	172.95	174.15	-3.607	0.109	-4.235	0.108	1.2	0.628	0.523	-179.918	1.226794575155555e-14
2245	127.95	129	0.119	0.533	-0.247	0.2	1.05	0.495	0.472	-137.628	3.816980295247346e-14
2282	148.5	157.05	-1.252	0.091	0.596	0.176	8.550000000000001	1.85	0.216	2.617	1.11579882919154e-14
2282	165.15	166.8	0.6919999999999999	-0.003	1.283	-0.169	1.65	0.614	0.372	-15.698	1.11579882919154e-14
2282	169.2	174.9	1.678	-0.136	3.059	-0.322	5.7	1.394	0.244	-7.697	1.11579882919154e-14
2314	158.55	161.25	1.959	-0.068	0.507	0.096	2.7	1.461	0.541	173.585	1.702850139972033e-14
2314	174.75	176.1	-0.083	0.131	-0.586	0.07099999999999999	1.35	0.507	0.375	-173.209	1.702850139972033e-14
2314	203.55	205.05	-3.431	0.09	-4.155	0.117	1.5	0.724	0.483	177.909	1.702850139972033e-14
2314	210.15	214.35	-4.667	0.104	-6.226	0.094	4.2	1.559	0.371	-179.664	1.702850139972033e-14
2314	215.4	218.85	-6.585	-0.032	-7.851	-0.134	3.45	1.27	0.368	-175.4	1.702850139972033e-14
2314	221.85	226.65	-8.388	-0.109	-10.997	-0.411	4.8	2.626	0.547	-173.402	1.702850139972033e-14
2327	120.6	122.25	0.032	-0.263	-0.649	0.207	1.65	0.828	0.502	145.362	5.299408885454712e-14
2328	209.25	210.3	-0.223	-0.137	-0.025	-0.047	1.05	0.218	0.207	24.53	1.771679026204565e-14
2391	154.35	157.8	-0.87	0.014	0.296	-0.11	3.45	1.173	0.34	-6.069	1.61300518869165e-14
2391	160.35	163.5	0.609	-0.074	1.709	0.156	3.15	1.124	0.357	11.826	1.61300518869165e-14
2440	145.65	146.4	0.058	0.235	-0.377	-0.122	0.75	0.5620000000000001	0.75	-140.669	4.391187182222219e-14
2444	209.4	213.3	-0.412	0.073	-2.07	0.384	3.9	1.687	0.433	169.38	5.324677570915332e-14
2444	213.3	215.1	-2.1	0.219	-0.965	0.334	1.8	1.141	0.634	5.778	5.324677570915332e-14
2444	216.6	219.9	-1.894	0.178	-0.347	0.419	3.3	1.566	0.474	8.879	5.324677570915332e-14
2444	220.2	227.4	0.063	0.364	3.463	0.285	7.2	3.401	0.472	-1.323	5.324677570915332e-14
2446	124.05	125.1	2.605	0.028	2.113	0.01	1.05	0.492	0.469	-177.924	5.311305292484091e-15
2446	126	132.6	1.276	-0.08699999999999999	0.396	-0.011	6.6	0.883	0.134	175.11	5.311305292484091e-15
2453	179.7	180.45	-0.256	-0.025	-0.055	-0.07199999999999999	0.75	0.206	0.275	-13.034	1.84089559125472e-14
2501	138	139.05	0.155	-0.368	-0.221	-0.07000000000000001	1.05	0.48	0.457	141.614	3.20751221940781e-14
2515	146.4	154.5	-0.526	0.03	2.018	-0.101	8.1	2.547	0.314	-2.956	4.694867163415879e-14
2526	161.55	169.8	-0.929	-0.029	1.858	0.029	8.25	2.788	0.338	1.201	4.805514264630035e-14
2526	172.35	174.45	1.131	0.08400000000000001	1.907	0.145	2.1	0.778	0.371	4.552	4.805514264630035e-14
2553	153.75	155.1	-0.206	0.2	0.383	-0.151	1.35	0.6860000000000001	0.508	-30.781	1.774571073776479e-14
2572	175.05	176.7	-0.286	-0.316	0.654	0.005	1.65	0.993	0.602	18.834	1.879044505440643e-14
