trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
4885	135.15	136.35	0.446	0.012	-0.958	0.06	1.2	1.406	1.171	178.021	1.597166885898586e-14
4991	148.05	148.95	0.584	0.121	0.0008	0.004	0.9	0.595	0.661	-168.656	1.617076411182223e-14
5272	191.1	193.35	0.107	-0.25	1.126	-0.146	2.25	1.024	0.455	5.829	3.761465768799099e-15
5272	194.7	197.85	1.142	-0.201	2.112	-0.166	3.15	0.97	0.308	2.05	3.761465768799099e-15
5479	149.1	150.45	0.23	0.096	-1.384	0.024	1.35	1.616	1.197	-177.425	3.070863488495676e-14
5578	161.4	163.2	-0.117	0.206	-0.306	0.292	1.8	0.207	0.115	155.567	1.30756239275302e-14
5621	136.05	137.55	-0.029	-0.004	0.462	-0.134	1.5	0.508	0.339	-14.903	1.461819464262863e-14
6095	180.75	181.65	0.003	0.153	-0.523	0.104	0.9	0.529	0.587	-174.722	2.461003413689444e-14
6117	161.55	163.2	-0.099	-0.073	-1.494	0.092	1.65	1.405	0.851	173.278	5.256297288384793e-15
6159	150	151.8	1.693	0.04	-1.725	0.01	1.8	3.418	1.899	-179.494	1.282003161599999e-14
6210	182.85	184.05	0.109	-0.101	0.296	0.039	1.2	0.234	0.195	36.841	1.431594316142715e-14
7538	210.75	212.1	-0.046	0.104	0.64	-0.047	1.35	0.703	0.521	-12.359	1.676185358331304e-14
325	154.2	155.1	-0.07199999999999999	-0.117	0.269	-0.197	0.9	0.35	0.389	-13.316	1.035875141279022e-14
410	146.4	148.05	-0.15	0.032	0.741	-0.064	1.65	0.896	0.543	-6.119	2.866356034656202e-14
573	176.4	181.2	-0.042	0.105	1.805	-0.121	4.8	1.86	0.388	-6.99	2.235296370016225e-14
714	124.05	124.95	0.064	-0.296	-0.283	0.201	0.9	0.606	0.673	124.981	7.665898274971345e-15
754	135.3	137.4	-0.261	-0.039	0.395	0.032	2.1	0.66	0.314	6.135	7.465400965591607e-15
754	138.75	139.8	0.832	0.09	1.328	-0.008	1.05	0.506	0.482	-11.189	7.465400965591607e-15
1001	121.35	122.55	-0.053	-0.001	0.296	0.044	1.2	0.352	0.293	7.361	2.194083824590339e-14
1001	122.7	123.45	0.266	-0.367	0.446	-0.106	0.75	0.318	0.423	55.301	2.194083824590339e-14
1218	192.15	193.8	-0.05	-0.001	0.6899999999999999	-0.035	1.65	0.74	0.448	-2.632	2.069534070612739e-14
1350	148.05	149.1	-1.576	-0.049	-2.347	0.073	1.05	0.781	0.744	171.014	1.234302938119712e-14
1364	150.75	152.1	0.261	-0.335	-0.826	0.067	1.35	1.158	0.858	159.71	1.629795782996385e-14
1487	140.4	141.9	-0.208	0.004	-0.984	-0.131	1.5	0.788	0.525	-170.119	1.83518409451076e-14
1487	148.2	149.25	-1.459	-0.465	-1.906	-0.492	1.05	0.447	0.426	-176.62	1.83518409451076e-14
1518	122.55	123.3	0.059	-0.042	-0.542	0.132	0.75	0.626	0.835	163.875	1.829360238221775e-14
1586	246.3	248.7	-1.246	-0.045	-0.333	0.106	2.4	0.926	0.386	9.364000000000001	1.451021137409599e-14
1586	251.85	254.85	0.267	0.031	1.989	0.053	3	1.722	0.574	0.734	1.451021137409599e-14
1586	263.25	264.6	3.016	0.106	3.525	-0.061	1.35	0.536	0.397	-18.194	1.451021137409599e-14
1586	269.7	273.6	4.944	0.107	7.006	-0.08400000000000001	3.9	2.071	0.531	-5.281	1.451021137409599e-14
1586	275.1	277.2	7.306	-0.033	8.528	0.038	2.1	1.224	0.583	3.312	1.451021137409599e-14
1586	287.1	294	5.72	0.014	9.16	-0.037	6.9	3.44	0.499	-0.847	1.451021137409599e-14
1586	295.5	296.55	9.433999999999999	0.095	10.062	-0.1	1.05	0.659	0.627	-17.3	1.451021137409599e-14
1598	135.45	137.1	-0.013	-0.094	-0.6879999999999999	-0.368	1.65	0.729	0.442	-157.892	1.821246899375e-14
1599	167.85	169.05	-0.678	-0.001	-0.112	-0.007	1.2	0.5659999999999999	0.472	-0.61	2.172003264561403e-14
1974	231.3	232.05	0.043	-0.043	0.315	-0.021	0.75	0.273	0.364	4.694	1.938111491780778e-14
2113	136.2	137.25	0.11	-0.186	-0.542	-0.292	1.05	0.661	0.63	-170.732	2.670313904359504e-14
2113	137.4	138.15	-0.53	-0.442	-1.037	-0.337	0.75	0.518	0.6909999999999999	168.293	2.670313904359504e-14
2186	124.2	124.95	-0.018	-0.008	-0.584	-0.047	0.75	0.5679999999999999	0.757	-176.013	2.917354249889972e-14
2557	157.5	159.15	1.205	0.296	2.29	0.013	1.65	1.121	0.679	-14.614	1.585039980025596e-15
3338	112.65	113.85	0.152	-0.65	-0.416	0.247	1.2	1.061	0.884	122.361	4.384244995588668e-14
3628	160.8	161.55	-0.845	-0.047	-1.686	-0.201	0.75	0.855	1.141	-169.665	1.295510273064206e-14
3882	124.2	125.1	0.181	0.318	-0.317	-0.121	0.9	0.664	0.737	-138.577	2.10670702446281e-14
5248	226.05	228.15	-0.042	-0.113	0.302	-0.145	2.1	0.346	0.165	-5.377	1.306633532530933e-14
