 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
17046	979673	31.799	200.888	166.080	197.200	0.729	0.645	910	843	-0.269	0.160	136.500	0.022	0.088
17047	979674	31.837	215.464	166.102	197.110	0.721	0.591	911	843	-0.214	0.005	136.650	0.022	0.088
17048	979675	31.475	200.981	166.091	197.217	0.739	0.652	912	843	-0.244	0.173	136.800	0.021	0.092
17049	979676	31.668	210.261	166.087	197.121	0.733	0.607	913	843	-0.246	0.016	136.950	0.022	0.088
17050	979677	32.346	218.137	166.099	197.081	0.714	0.584	914	843	-0.235	-0.055	137.100	0.022	0.089
17051	979678	31.798	208.367	166.084	197.160	0.739	0.623	915	843	-0.251	0.074	137.250	0.022	0.088
17052	979679	31.632	205.739	166.099	197.118	0.729	0.594	916	843	-0.241	-0.001	137.400	0.022	0.085
17053	979680	31.769	207.277	166.089	197.144	0.723	0.604	917	843	-0.252	0.038	137.550	0.023	0.073
17054	979681	31.828	207.703	166.093	197.107	0.732	0.602	918	843	-0.263	-0.017	137.700	0.024	0.072
17055	979682	32.013	219.102	166.105	197.074	0.715	0.584	919	843	-0.243	-0.064	137.850	0.024	0.075
17056	979683	32.076	209.486	166.089	197.076	0.735	0.592	920	843	-0.258	-0.092	138.000	0.025	0.076
17057	979684	31.797	214.443	166.093	197.121	0.730	0.605	921	843	-0.247	3.000E-4	138.150	0.025	0.076
17058	979685	31.542	209.917	166.101	197.129	0.745	0.598	922	843	-0.237	0.032	138.300	0.024	0.075
17059	979686	32.064	218.632	166.110	197.093	0.727	0.593	923	843	-0.212	-0.015	138.450	0.022	0.072
17060	979687	31.856	215.027	166.111	197.051	0.725	0.577	924	843	-0.215	-0.103	138.600	0.022	0.073
17061	979688	31.799	205.259	166.112	197.049	0.726	0.579	925	843	-0.212	-0.116	138.750	0.020	0.079
17062	979689	31.833	206.866	166.123	197.018	0.753	0.574	926	843	-0.192	-0.158	138.900	0.022	0.087
17063	979690	32.085	212.157	166.137	197.080	0.748	0.589	927	843	-0.183	-0.047	139.050	0.024	0.087
17064	979691	31.794	210.561	166.120	197.145	0.743	0.607	928	843	-0.193	0.058	139.200	0.025	0.088
17065	979692	31.426	208.800	166.099	197.166	0.741	0.624	929	843	-0.236	0.086	139.350	0.025	0.086
17066	979693	31.670	208.398	166.110	197.154	0.743	0.612	930	843	-0.193	0.058	139.500	0.024	0.079
17067	979694	31.655	210.920	166.120	197.130	0.737	0.608	931	843	-0.182	0.033	139.650	0.026	0.080
17068	979695	31.439	208.326	166.121	197.129	0.744	0.611	932	843	-0.182	0.028	139.800	0.028	0.068
17069	979696	31.529	210.628	166.101	197.122	0.732	0.608	933	843	-0.221	0.017	139.950	0.027	0.068
17070	979697	31.747	215.593	166.128	197.090	0.728	0.588	934	843	-0.175	-0.041	140.100	0.029	0.068
17071	979698	31.532	211.076	166.097	197.140	0.716	0.612	935	843	-0.198	0.056	140.250	0.029	0.067
17072	979699	31.518	210.257	166.108	197.138	0.726	0.604	936	843	-0.185	0.042	140.400	0.029	0.068
17073	979700	31.321	206.829	166.103	197.159	0.734	0.612	937	843	-0.188	0.080	140.550	0.028	0.070
17074	979701	30.947	201.012	166.090	197.168	0.743	0.625	938	843	-0.241	0.076	140.700	0.026	0.072
17075	979702	31.023	202.947	166.113	197.172	0.740	0.626	939	843	-0.193	0.083	140.850	0.025	0.074
17076	979703	31.153	199.347	166.105	197.169	0.751	0.634	940	843	-0.220	0.070	141.000	0.022	0.071
17077	979704	31.441	204.401	166.108	197.119	0.739	0.612	941	843	-0.198	0.017	141.150	0.020	0.071
17078	979705	31.188	206.400	166.130	197.094	0.752	0.605	942	843	-0.171	-0.016	141.300	0.020	0.071
17079	979706	30.975	206.025	166.134	197.136	0.746	0.610	943	843	-0.170	0.038	141.450	0.020	0.071
17080	979707	31.759	207.945	166.146	197.098	0.741	0.592	944	843	-0.140	-0.021	141.600	0.024	0.066
17081	979708	31.820	212.197	166.150	197.047	0.731	0.584	945	843	-0.136	-0.106	141.750	0.026	0.066
17082	979709	31.695	204.173	166.134	197.133	0.753	0.605	946	843	-0.195	0.042	141.900	0.026	0.051
17083	979710	31.266	199.916	166.134	197.175	0.757	0.632	947	843	-0.162	0.094	142.050	0.027	0.050
17084	979711	30.811	196.361	166.132	197.206	0.754	0.652	948	843	-0.169	0.146	142.200	0.028	0.056
17085	979712	31.543	206.345	166.173	197.100	0.754	0.605	949	843	-0.125	-0.017	142.350	0.028	0.056
17086	979713	31.958	212.303	166.167	197.018	0.757	0.579	950	843	-0.128	-0.176	142.500	0.031	0.072
17087	979714	32.093	211.616	166.161	197.026	0.750	0.579	951	843	-0.135	-0.140	142.650	0.032	0.081
17088	979715	31.211	203.014	166.150	197.152	0.759	0.617	952	843	-0.155	0.061	142.800	0.033	0.082
17089	979716	31.189	200.584	166.151	197.198	0.753	0.639	953	843	-0.159	0.134	142.950	0.031	0.086
17090	979717	31.046	208.924	166.158	197.151	0.750	0.619	954	843	-0.149	0.055	143.100	0.031	0.085
17091	979718	31.738	211.088	166.165	197.125	0.754	0.603	955	843	-0.143	0.008	143.250	0.031	0.085
17092	979719	31.604	210.137	166.155	197.125	0.745	0.607	956	843	-0.160	0.019	143.400	0.031	0.084
17093	979720	31.615	211.089	166.167	197.085	0.753	0.584	957	843	-0.135	-0.035	143.550	0.031	0.084
17094	979721	30.802	200.616	166.143	197.172	0.756	0.640	958	843	-0.157	0.081	143.700	0.026	0.084
17095	979722	31.175	210.075	166.154	197.133	0.750	0.607	959	843	-0.144	0.033	143.850	0.025	0.083
17096	979723	31.482	210.493	166.152	197.090	0.762	0.592	960	843	-0.153	-0.069	144.000	0.020	0.084
17097	979724	31.798	212.303	166.153	197.103	0.756	0.593	961	843	-0.152	-0.045	144.150	0.017	0.085
17098	979725	31.649	208.144	166.153	197.132	0.750	0.609	962	843	-0.165	4.000E-4	144.300	0.017	0.085
17099	979726	31.698	206.608	166.159	197.159	0.758	0.619	963	843	-0.151	0.063	144.450	0.016	0.085
17100	979727	31.575	207.182	166.173	197.103	0.764	0.600	964	843	-0.133	-0.044	144.600	0.016	0.086
17101	979728	31.806	206.506	166.160	197.178	0.755	0.622	965	843	-0.146	0.075	144.750	0.016	0.083
17102	979729	31.727	212.171	166.192	197.094	0.774	0.592	966	843	-0.113	-0.056	144.900	0.015	0.084
17103	979730	31.672	206.104	166.175	197.155	0.761	0.613	967	843	-0.141	0.040	145.050	0.014	0.082
17104	979731	31.480	201.061	166.169	197.170	0.770	0.625	968	843	-0.165	0.068	145.200	0.014	0.077
17105	979732	31.209	197.424	166.192	197.180	0.776	0.628	969	843	-0.112	0.075	145.350	0.015	0.078
17106	979733	31.491	204.825	166.195	197.072	0.773	0.590	970	843	-0.117	-0.101	145.500	0.016	0.071
17107	979734	31.641	200.770	166.187	197.162	0.767	0.624	971	843	-0.139	0.049	145.650	0.016	0.061
17108	979735	31.285	200.563	166.189	197.160	0.766	0.635	972	843	-0.135	0.036	145.800	0.016	0.061
17109	979736	31.261	202.899	166.201	197.124	0.776	0.602	973	843	-0.104	-0.037	145.950	0.018	0.056
17110	979737	31.574	204.561	166.198	197.095	0.764	0.595	974	843	-0.101	-0.078	146.100	0.020	0.058
17111	979738	31.359	201.971	166.180	197.158	0.768	0.629	975	843	-0.152	0.015	146.250	0.020	0.058
17112	979739	31.383	202.735	166.181	197.179	0.776	0.637	976	843	-0.145	0.060	146.400	0.019	0.059
17113	979740	31.181	189.917	166.173	197.196	0.780	0.653	977	843	-0.169	0.082	146.550	0.020	0.061
17114	979741	31.296	193.883	166.195	197.150	0.771	0.621	978	843	-0.110	0.031	146.700	0.021	0.059
17115	979742	31.330	199.781	166.187	197.162	0.779	0.642	979	843	-0.136	0.021	146.850	0.021	0.058
17116	979743	31.338	188.787	166.195	197.111	0.783	0.603	980	843	-0.105	-0.070	147.000	0.022	0.058
17117	979744	31.419	178.028	166.193	197.169	0.764	0.637	981	843	-0.125	0.038	147.150	0.022	0.057
17118	979745	31.747	211.363	166.187	197.104	0.769	0.591	982	843	-0.136	-0.081	147.300	0.020	0.061
17119	979746	31.575	209.001	166.168	197.104	0.754	0.599	983	843	-0.181	-0.079	147.450	0.023	0.063
17120	979747	30.615	189.785	166.175	197.240	0.778	0.672	984	843	-0.166	0.161	147.600	0.024	0.071
17121	979748	31.126	199.362	166.179	197.175	0.782	0.625	985	843	-0.162	0.030	147.750	0.024	0.070
17122	979749	30.887	190.781	166.177	197.244	0.778	0.676	986	843	-0.172	0.151	147.900	0.025	0.074
17123	979750	30.648	179.842	166.181	197.302	0.803	0.721	987	843	-0.158	0.214	148.050	0.026	0.086
17124	979751	31.147	190.984	166.193	197.231	0.793	0.666	988	843	-0.147	0.107	148.200	0.025	0.088
17125	979752	30.877	195.357	166.192	197.178	0.781	0.640	989	843	-0.149	0.033	148.350	0.024	0.087
17126	979753	31.187	198.494	166.219	197.176	0.778	0.634	990	843	-0.121	0.018	148.500	0.024	0.081
17127	979754	30.690	183.409	166.186	197.278	0.799	0.702	991	843	-0.177	0.158	148.650	0.025	0.086
17128	979755	31.320	203.716	166.198	197.132	0.780	0.619	992	843	-0.162	-0.070	148.800	0.026	0.089
17129	979756	31.475	199.550	166.199	197.149	0.788	0.630	993	843	-0.162	-0.047	148.950	0.024	0.090
17130	979757	31.198	203.044	166.189	197.114	0.770	0.610	994	843	-0.171	-0.088	149.100	0.022	0.091
17131	979758	31.118	201.656	166.206	197.156	0.775	0.619	995	843	-0.146	-0.031	149.250	0.022	0.092
17132	979759	31.221	197.913	166.181	197.173	0.778	0.638	996	843	-0.178	-0.002	149.400	0.023	0.092
17133	979760	31.031	201.255	166.188	197.145	0.787	0.625	997	843	-0.191	-0.051	149.550	0.024	0.092
17134	979761	30.881	185.983	166.189	197.247	0.792	0.684	998	843	-0.175	0.103	149.700	0.022	0.094
17135	979762	30.612	189.509	166.176	197.238	0.784	0.682	999	843	-0.214	0.091	149.850	0.025	0.095
17136	979763	30.898	201.625	166.205	197.152	0.773	0.623	1000	843	-0.160	-0.039	150.000	0.022	0.094
17137	979764	31.128	207.178	166.214	197.129	0.776	0.613	1001	843	-0.155	-0.079	150.150	0.020	0.097
17138	979765	30.793	190.347	166.176	197.222	0.784	0.661	1002	843	-0.196	0.077	150.300	0.020	0.094
17139	979766	30.393	175.597	166.189	197.285	0.799	0.697	1003	843	-0.195	0.167	150.450	0.021	0.095
17140	979767	30.912	192.760	166.203	197.163	0.768	0.623	1004	843	-0.181	-0.012	150.600	0.021	0.092
17141	979768	31.123	198.280	166.188	197.171	0.777	0.627	1005	843	-0.199	-8.000E-4	150.750	0.022	0.092
17142	979769	31.574	195.788	166.206	197.197	0.784	0.649	1006	843	-0.161	0.035	150.900	0.022	0.088
17143	979770	31.378	197.451	166.206	197.217	0.775	0.651	1007	843	-0.169	0.048	151.050	0.022	0.077
17144	979771	31.421	200.859	166.207	197.149	0.788	0.629	1008	843	-0.164	-0.055	151.200	0.021	0.076
17145	979772	31.526	205.993	166.222	197.127	0.780	0.607	1009	843	-0.131	-0.087	151.350	0.023	0.079
17146	979773	31.467	205.810	166.211	197.124	0.778	0.609	1010	843	-0.155	-0.083	151.500	0.020	0.081
17147	979774	31.243	200.495	166.198	197.166	0.781	0.631	1011	843	-0.176	-0.019	151.650	0.020	0.072
17148	979775	31.373	189.166	166.195	197.254	0.794	0.681	1012	843	-0.199	0.120	151.800	0.021	0.076
17149	979776	30.929	188.229	166.199	197.233	0.801	0.677	1013	843	-0.184	0.074	151.950	0.021	0.077
17150	979777	31.306	204.691	166.213	197.134	0.783	0.602	1014	843	-0.150	-0.065	152.100	0.021	0.075
17151	979778	31.465	203.689	166.206	197.142	0.772	0.609	1015	843	-0.164	-0.075	152.250	0.020	0.077
17152	979779	30.440	180.509	166.206	197.283	0.812	0.713	1016	843	-0.156	0.170	152.400	0.021	0.085
17153	979780	30.500	187.873	166.205	197.253	0.800	0.700	1017	843	-0.180	0.101	152.550	0.020	0.086
17154	979781	31.039	185.516	166.217	197.251	0.809	0.695	1018	843	-0.148	0.109	152.700	0.021	0.086
17155	979782	31.111	189.051	166.201	197.249	0.822	0.683	1019	843	-0.169	0.099	152.850	0.019	0.086
17156	979783	30.666	191.490	166.224	197.223	0.810	0.663	1020	843	-0.145	0.059	153.000	0.020	0.085
17157	979784	30.636	190.283	166.223	197.235	0.807	0.688	1021	843	-0.145	0.071	153.150	0.020	0.082
17158	979785	31.342	209.394	166.230	197.210	0.793	0.654	1022	843	-0.122	0.029	153.300	0.021	0.081
17159	979786	31.471	208.681	166.219	197.166	0.801	0.632	1023	843	-0.123	-0.020	153.450	0.022	0.076
17160	979787	30.753	190.122	166.216	197.230	0.804	0.682	1024	843	-0.143	0.068	153.600	0.022	0.076
17161	979788	30.656	185.270	166.205	197.250	0.807	0.686	1025	843	-0.161	0.091	153.750	0.020	0.077
17162	979789	30.851	188.004	166.213	197.219	0.815	0.668	1026	843	-0.156	0.037	153.900	0.020	0.077
17163	979790	30.625	190.953	166.229	197.255	0.811	0.677	1027	843	-0.125	0.121	154.050	0.021	0.079
17164	979791	31.252	200.597	166.217	197.168	0.777	0.632	1028	843	-0.156	-0.042	154.200	0.021	0.078
17165	979792	30.167	178.475	166.196	197.283	0.806	0.716	1029	843	-0.201	0.141	154.350	0.022	0.076
17166	979793	30.044	176.923	166.210	197.288	0.820	0.718	1030	843	-0.161	0.120	154.500	0.022	0.071
17167	979794	30.736	186.380	166.204	197.252	0.789	0.686	1031	843	-0.184	0.088	154.650	0.023	0.068
17168	979795	30.220	177.684	166.210	197.330	0.812	0.730	1032	843	-0.177	0.202	154.800	0.021	0.074
17169	979796	30.283	173.741	166.205	197.362	0.816	0.747	1033	843	-0.184	0.255	154.950	0.021	0.085
17170	979797	30.320	181.720	166.226	197.265	0.815	0.696	1034	843	-0.159	0.092	155.100	0.021	0.078
17171	979798	30.238	181.854	166.208	197.271	0.806	0.699	1035	843	-0.189	0.095	155.250	0.022	0.068
17172	979799	31.087	191.072	166.199	197.197	0.792	0.656	1036	843	-0.200	-0.018	155.400	0.024	0.070
17173	979800	30.968	194.677	166.198	197.211	0.786	0.661	1037	843	-0.193	0.004	155.550	0.025	0.072
17174	979801	30.740	193.328	166.209	197.223	0.792	0.660	1038	843	-0.188	0.032	155.700	0.025	0.073
17175	979802	30.187	178.156	166.209	197.298	0.810	0.719	1039	843	-0.211	0.142	155.850	0.027	0.074
17176	979803	29.904	172.973	166.224	197.329	0.825	0.735	1040	843	-0.150	0.181	156.000	0.027	0.077
17177	979804	30.201	184.351	166.219	197.269	0.801	0.700	1041	843	-0.156	0.090	156.150	0.027	0.077
17178	979805	30.939	189.338	166.236	197.213	0.803	0.668	1042	843	-0.268	-0.131	156.300	0.033	0.091
17179	979806	30.703	181.025	166.221	197.257	0.806	0.685	1043	843	-0.169	0.068	156.450	0.031	0.088
17180	979807	29.980	173.373	166.226	197.354	0.815	0.747	1044	843	-0.159	0.219	156.600	0.030	0.093
17181	979808	29.932	176.112	166.225	197.331	0.826	0.726	1045	843	-0.164	0.183	156.750	0.030	0.095
17182	979809	30.601	187.951	166.220	197.224	0.810	0.673	1046	843	-0.173	-0.008	156.900	0.030	0.097
17183	979810	31.122	197.744	166.229	197.183	0.803	0.643	1047	843	-0.144	-0.057	157.050	0.028	0.102
17184	979811	29.771	161.393	166.218	197.279	0.821	0.700	1048	843	-0.166	0.104	157.200	0.028	0.098
17185	979812	30.614	188.845	166.201	197.215	0.786	0.663	1049	843	-0.186	-0.017	157.350	0.027	0.100
17186	979813	31.276	199.879	166.212	197.193	0.777	0.640	1050	843	-0.151	-0.018	157.500	0.028	0.102
17187	979814	31.248	203.142	166.210	197.163	0.774	0.617	1051	843	-0.148	-0.079	157.650	0.028	0.108
17188	979815	31.264	197.913	166.209	197.161	0.769	0.631	1052	843	-0.157	-0.080	157.800	0.029	0.108
17189	979816	30.528	178.268	166.208	197.289	0.819	0.711	1053	843	-0.177	0.135	157.950	0.029	0.099
17190	979817	30.940	192.688	166.199	197.207	0.788	0.664	1054	843	-0.187	0.001	158.100	0.029	0.098
17191	979818	30.818	196.953	166.201	197.170	0.783	0.640	1055	843	-0.165	-0.046	158.250	0.029	0.100
17192	979819	30.307	184.022	166.208	197.260	0.811	0.708	1056	843	-0.153	0.101	158.400	0.028	0.100
17193	979820	31.274	192.135	166.211	197.205	0.802	0.665	1057	843	-0.155	0.002	158.550	0.028	0.100
17194	979821	30.571	190.930	166.214	197.242	0.796	0.677	1058	843	-0.152	0.055	158.700	0.028	0.100
17195	979822	30.729	187.055	166.187	197.265	0.789	0.693	1059	843	-0.200	0.110	158.850	0.028	0.098
17196	979823	30.157	173.503	166.221	197.391	0.814	0.757	1060	843	-0.140	0.313	159.000	0.028	0.112
17197	979824	31.004	195.700	166.212	197.203	0.782	0.655	1061	843	-0.146	-2.000E-4	159.150	0.028	0.112
17198	979825	31.346	194.775	166.218	197.187	0.781	0.648	1062	843	-0.141	-0.020	159.300	0.016	0.105
17199	979826	30.915	193.438	166.220	197.223	0.787	0.663	1063	843	-0.159	0.041	159.450	0.016	0.105
17200	979827	31.675	204.514	166.226	197.141	0.779	0.612	1064	843	-0.144	-0.097	159.600	0.017	0.102
17201	979828	32.020	204.919	166.242	197.104	0.788	0.601	1065	843	-0.116	-0.163	159.750	0.020	0.104
17202	979829	31.976	205.249	166.227	197.138	0.785	0.615	1066	843	-0.131	-0.098	159.900	0.020	0.107
17203	979830	31.834	203.027	166.229	197.135	0.781	0.612	1067	843	-0.123	-0.124	160.050	0.021	0.110
17204	979831	31.273	201.487	166.236	197.134	0.792	0.611	1068	843	-0.118	-0.122	160.200	0.023	0.111
17205	979832	31.578	209.574	166.256	197.074	0.772	0.589	1069	843	-0.098	-0.205	160.350	0.024	0.120
17206	979833	31.160	201.865	166.239	197.135	0.798	0.621	1070	843	-0.125	-0.121	160.500	0.025	0.122
17207	979834	31.148	199.731	166.252	197.161	0.796	0.623	1071	843	-0.117	-0.078	160.650	0.026	0.122
17208	979835	30.678	189.801	166.225	197.221	0.797	0.669	1072	843	-0.138	0.008	160.800	0.026	0.121
17209	979836	30.284	178.377	166.235	197.301	0.821	0.721	1073	843	-0.140	0.141	160.950	0.024	0.122
17210	979837	30.697	191.290	166.219	197.200	0.793	0.665	1074	843	-0.141	-0.007	161.100	0.022	0.122
17211	979838	31.590	204.269	166.238	197.138	0.780	0.617	1075	843	-0.128	-0.102	161.250	0.021	0.123
17212	979839	31.034	193.807	166.241	197.196	0.790	0.645	1076	843	-0.121	-0.047	161.400	0.021	0.120
17213	979840	31.053	189.538	166.227	197.222	0.805	0.662	1077	843	-0.143	0.024	161.550	0.021	0.120
17214	979841	31.177	186.834	166.239	197.221	0.804	0.667	1078	843	-0.119	0.002	161.700	0.021	0.119
17215	979842	34.845	201.204	166.239	197.156	0.781	0.621	1079	843	-0.126	-0.088	161.850	0.014	0.115
17216	979843	33.697	195.095	166.227	197.187	0.791	0.641	1080	843	-0.133	-0.053	162.000	0.014	0.080
17217	979844	31.935	189.882	166.215	197.203	0.817	0.656	1081	843	-0.153	-0.013	162.150	0.014	0.080
17218	979845	31.409	195.836	166.239	197.150	0.795	0.616	1082	843	-0.125	-0.124	162.300	0.014	0.081
17219	979846	31.365	200.277	166.245	197.121	0.782	0.603	1083	843	-0.112	-0.146	162.450	0.013	0.079
17220	979847	31.636	204.721	166.255	197.045	0.786	0.583	1084	843	-0.101	-0.274	162.600	0.014	0.091
17221	979848	31.421	200.604	166.243	197.120	0.790	0.609	1085	843	-0.125	-0.158	162.750	0.014	0.091
17222	979849	30.909	192.562	166.224	197.185	0.794	0.651	1086	843	-0.143	-0.048	162.900	0.014	0.091
17223	979850	30.703	193.625	166.221	197.183	0.801	0.642	1087	843	-0.151	-0.058	163.050	0.015	0.091
17224	979851	30.602	194.667	166.230	197.187	0.791	0.639	1088	843	-0.129	-0.043	163.200	0.015	0.090
17225	979852	30.750	193.434	166.218	197.194	0.793	0.654	1089	843	-0.148	-0.047	163.350	0.014	0.084
17226	979853	30.955	184.649	166.229	197.261	0.812	0.698	1090	843	-0.146	0.079	163.500	0.014	0.089
17227	979854	31.038	188.276	166.240	197.205	0.803	0.658	1091	843	-0.113	-0.018	163.650	0.014	0.089
17228	979855	30.545	186.570	166.216	197.218	0.809	0.671	1092	843	-0.161	0.004	163.800	0.016	0.089
17229	979856	30.949	193.208	166.224	197.197	0.782	0.644	1093	843	-0.145	-0.056	163.950	0.016	0.077
17230	979857	30.965	192.643	166.223	197.200	0.797	0.657	1094	843	-0.142	-0.032	164.100	0.016	0.076
17231	979858	30.586	179.003	166.229	197.310	0.809	0.717	1095	843	-0.153	0.124	164.250	0.016	0.086
17232	979859	30.443	183.638	166.207	197.257	0.809	0.693	1096	843	-0.192	0.048	164.400	0.020	0.088
17233	979860	29.745	171.061	166.218	197.357	0.819	0.752	1097	843	-0.178	0.215	164.550	0.022	0.105
17234	979861	30.010	175.913	166.229	197.316	0.824	0.735	1098	843	-0.158	0.132	164.700	0.022	0.111
17235	979862	30.689	182.251	166.218	197.258	0.812	0.688	1099	843	-0.197	0.043	164.850	0.025	0.111
17236	979863	30.923	189.942	166.217	197.202	0.796	0.659	1100	843	-0.185	-0.046	165.000	0.026	0.111
17237	979864	30.659	178.958	166.221	197.298	0.813	0.716	1101	843	-0.186	0.112	165.150	0.028	0.115
17238	979865	30.893	198.858	166.231	197.173	0.791	0.633	1102	843	-0.177	-0.105	165.300	0.028	0.114
17239	979866	31.057	197.256	166.217	197.189	0.784	0.636	1103	843	-0.211	-0.067	165.450	0.029	0.110
17240	979867	30.736	181.478	166.230	197.274	0.814	0.692	1104	843	-0.194	0.066	165.600	0.027	0.092
17241	979868	31.250	191.005	166.227	197.212	0.799	0.657	1105	843	-0.187	-0.027	165.750	0.026	0.084
17242	979869	31.333	189.053	166.236	197.216	0.809	0.664	1106	843	-0.178	-0.022	165.900	0.026	0.084
17243	979870	31.895	194.385	166.242	197.182	0.792	0.638	1107	843	-0.168	-0.074	166.050	0.025	0.084
17244	979871	31.749	184.604	166.239	197.236	0.802	0.686	1108	843	-0.179	7.000E-4	166.200	0.024	0.083
17245	979872	31.539	191.971	166.240	197.198	0.805	0.652	1109	843	-0.177	-0.051	166.350	0.023	0.084
17246	979873	30.855	181.593	166.229	197.242	0.819	0.694	1110	843	-0.198	0.035	166.500	0.023	0.082
17247	979874	30.988	190.646	166.235	197.190	0.804	0.650	1111	843	-0.186	-0.054	166.650	0.018	0.083
17248	979875	31.392	193.011	166.258	197.191	0.802	0.647	1112	843	-0.149	-0.059	166.800	0.019	0.085
17249	979876	30.964	178.012	166.219	197.285	0.810	0.716	1113	843	-0.212	0.089	166.950	0.019	0.085
17250	979877	30.869	174.687	166.225	197.314	0.812	0.734	1114	843	-0.192	0.148	167.100	0.017	0.089
17251	979878	30.405	174.090	166.238	197.356	0.826	0.747	1115	843	-0.160	0.224	167.250	0.016	0.098
17252	979879	30.800	185.273	166.229	197.226	0.803	0.683	1116	843	-0.187	0.023	167.400	0.016	0.098
17253	979880	31.038	196.175	166.261	197.153	0.800	0.633	1117	843	-0.138	-0.105	167.550	0.019	0.091
17254	979881	30.880	196.034	166.257	197.147	0.800	0.625	1118	843	-0.139	-0.109	167.700	0.021	0.091
17255	979882	30.772	189.478	166.247	197.181	0.809	0.638	1119	843	-0.146	-0.063	167.850	0.022	0.091
17256	979883	30.387	181.716	166.247	197.245	0.818	0.689	1120	843	-0.163	0.040	168.000	0.022	0.091
17257	979884	30.798	194.555	166.254	197.171	0.801	0.635	1121	843	-0.139	-0.060	168.150	0.023	0.088
17258	979885	30.823	191.621	166.252	197.184	0.810	0.636	1122	843	-0.152	-0.053	168.300	0.024	0.086
17259	979886	30.836	192.812	166.253	197.165	0.803	0.644	1123	843	-0.150	-0.093	168.450	0.022	0.087
17260	979887	31.062	193.837	166.262	197.155	0.805	0.623	1124	843	-0.125	-0.097	168.600	0.024	0.088
17261	979888	30.013	169.343	166.230	197.342	0.835	0.747	1125	843	-0.190	0.207	168.750	0.024	0.101
17262	979889	30.443	180.255	166.240	197.259	0.824	0.693	1126	843	-0.179	0.087	168.900	0.024	0.102
17263	979890	31.121	192.653	166.237	197.172	0.789	0.624	1127	843	-0.191	-0.049	169.050	0.024	0.102
17264	979891	30.897	199.846	166.236	197.169	0.795	0.631	1128	843	-0.179	-0.054	169.200	0.024	0.102
17265	979892	30.772	191.743	166.234	197.207	0.810	0.657	1129	843	-0.160	0.027	169.350	0.024	0.102
17266	979893	30.404	197.577	166.239	197.189	0.788	0.639	1130	843	-0.165	-0.010	169.500	0.023	0.102
17267	979894	30.813	192.201	166.251	197.191	0.795	0.648	1131	843	-0.133	-0.015	169.650	0.024	0.101
17268	979895	31.149	188.545	166.221	197.214	0.795	0.668	1132	843	-0.172	0.022	169.800	0.024	0.100
17269	979896	31.922	199.229	166.222	197.191	0.783	0.643	1133	843	-0.177	0.002	169.950	0.021	0.098
17270	979897	31.147	194.185	166.210	197.188	0.792	0.650	1134	843	-0.183	-0.008	170.100	0.020	0.092
17271	979898	30.603	191.964	166.205	197.222	0.787	0.656	1135	843	-0.177	0.055	170.250	0.021	0.076
17272	979899	31.133	197.390	166.215	197.145	0.784	0.626	1136	843	-0.159	-0.058	170.400	0.020	0.076
17273	979900	30.871	187.154	166.218	197.209	0.804	0.658	1137	843	-0.158	0.048	170.550	0.019	0.075
17274	979901	30.734	187.193	166.203	197.216	0.801	0.667	1138	843	-0.183	0.054	170.700	0.019	0.072
17275	979902	30.338	183.373	166.201	197.267	0.806	0.695	1139	843	-0.180	0.145	170.850	0.019	0.078
17276	979903	30.783	191.992	166.223	197.206	0.790	0.652	1140	843	-0.125	0.048	171.000	0.021	0.078
17277	979904	32.158	201.957	166.222	197.159	0.789	0.622	1141	843	-0.154	-0.007	171.150	0.020	0.076
17278	979905	31.737	188.843	166.187	197.141	0.781	0.624	1142	843	-0.190	-0.063	171.300	0.021	0.077
17279	979906	30.932	165.338	166.196	197.267	0.797	0.684	1143	843	-0.174	0.128	171.450	0.020	0.077
17280	979907	30.600	180.901	166.194	197.240	0.798	0.682	1144	843	-0.179	0.105	171.600	0.018	0.073
17281	979908	31.150	190.303	166.210	197.194	0.784	0.646	1145	843	-0.150	0.027	171.750	0.018	0.061
17282	979909	31.755	200.185	166.223	197.115	0.772	0.604	1146	843	-0.135	-0.111	171.900	0.019	0.066
17283	979910	32.104	202.026	166.196	197.106	0.776	0.604	1147	843	-0.172	-0.116	172.050	0.018	0.071
17284	979911	31.549	207.717	166.202	197.144	0.768	0.616	1148	843	-0.148	-0.037	172.200	0.018	0.070
17285	979912	31.143	193.540	166.179	197.203	0.784	0.659	1149	843	-0.210	0.053	172.350	0.021	0.070
17286	979913	30.921	189.671	166.209	197.257	0.790	0.676	1150	843	-0.159	0.135	172.500	0.021	0.075
17287	979914	30.958	186.774	166.183	197.241	0.799	0.686	1151	843	-0.194	0.111	172.650	0.020	0.077
17288	979915	32.101	183.181	166.194	197.280	0.787	0.703	1152	843	-0.167	0.175	172.800	0.020	0.084
17289	979916	33.604	193.556	166.197	197.209	0.782	0.651	1153	843	-0.159	0.062	172.950	0.020	0.084
17290	979917	32.738	190.161	166.197	197.233	0.793	0.660	1154	843	-0.181	0.102	173.100	0.020	0.085
17291	979918	32.338	192.950	166.179	197.221	0.779	0.656	1155	843	-0.194	0.075	173.250	0.021	0.085
17292	979919	31.914	186.516	166.186	197.260	0.792	0.692	1156	843	-0.180	0.149	173.400	0.021	0.084
17293	979920	31.669	183.052	166.156	197.293	0.786	0.707	1157	843	-0.216	0.200	173.550	0.023	0.090
