 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
295	2215	302.700	343.200	0.301	-0.087	-0.884	0.082	40.500	1.197	0.030	171.915
296	2221	273.150	285.450	-0.140	-0.176	-1.604	0.029	12.300	1.478	0.120	172.018
297	2235	258.600	259.050	-0.336	-0.127	-1.045	-0.041	0.450	0.714	1.587	173.118
298	2242	247.650	248.850	0.241	-0.011	-0.124	0.075	1.200	0.375	0.313	166.615
299	2248	304.200	305.400	-0.687	-0.122	-0.161	0.111	1.200	0.575	0.479	23.913
300	2259	232.650	233.250	0.845	-0.505	0.018	0.086	0.600	1.017	1.695	144.426
301	2269	273.600	274.650	0.048	0.091	-0.486	0.030	1.050	0.537	0.512	-173.532
302	2271	277.500	312.600	-0.541	-0.054	2.182	0.045	35.100	2.725	0.078	2.087
303	2272	266.400	268.050	-0.052	-0.083	0.907	-0.176	1.650	0.963	0.584	-5.532
304	2285	276	341.700	1.006	-0.020	-0.806	0.010	65.700	1.812	0.028	179.071
305	2288	273.300	274.350	0.271	-0.352	-0.227	-0.169	1.050	0.531	0.505	159.770
306	2288	277.200	279.150	-0.620	0.158	-1.663	-0.133	1.950	1.083	0.555	-164.424
307	2288	280.800	281.550	-2.031	0.175	-2.396	0.325	0.750	0.395	0.526	157.619
308	2298	261	262.200	0.183	-0.027	0.604	0.209	1.200	0.483	0.402	29.309
309	2299	266.250	267.450	0.334	-0.055	-0.210	-0.141	1.200	0.551	0.459	-170.932
310	2315	261.600	261.900	0.025	0.079	0.193	0.146	0.300	0.181	0.603	21.743
311	2335	302.400	304.500	-0.136	0.426	-0.675	0.083	2.100	0.639	0.304	-147.523
312	2338	298.200	367.200	1.637	-0.073	-2.457	0.075	69	4.097	0.059	177.927
313	2350	271.350	271.650	0.023	-0.174	0.340	0.125	0.300	0.436	1.453	43.326
314	2354	291.600	304.800	0.059	-0.021	-0.789	0.010	13.200	0.849	0.064	177.879
315	2363	298.950	342.900	0.527	0.119	-0.926	-0.080	43.950	1.466	0.033	-172.227
316	2375	321.900	322.950	0.664	-0.289	0.174	-0.178	1.050	0.503	0.479	167.166
317	2375	324.300	326.250	0.185	0.015	-0.210	0.051	1.950	0.397	0.203	174.767
318	2379	286.350	289.800	-0.178	0.170	-2.300	-0.040	3.450	2.132	0.618	-174.336
319	2380	339.600	340.500	-0.025	0.149	0.537	-0.084	0.900	0.609	0.676	-22.577
320	2387	284.850	285.300	0.099	-0.302	0.268	-0.036	0.450	0.315	0.700	57.571
321	2389	298.200	346.950	-0.914	0.076	1.526	-0.179	48.750	2.453	0.050	-5.984
322	2395	291	292.350	0.065	0.120	-0.514	-0.065	1.350	0.608	0.450	-162.341
323	2411	285.150	292.050	-1.182	-0.101	3.127	0.086	6.900	4.313	0.625	2.479
324	2451	305.550	306.150	-0.211	0.004	0.174	-0.183	0.600	0.428	0.714	-25.982
325	2458	305.250	305.400	-0.019	NaN	-0.019	NaN	0.150	NaN	NaN	NaN
326	2461	305.700	306	0.102	-0.070	-0.042	0.035	0.300	0.178	0.594	143.902
327	2461	311.550	311.850	-0.149	-0.029	-0.190	-0.003	0.300	0.049	0.162	147.619
328	2470	301.650	312	-4.284	0.126	1.604	0.041	10.350	5.889	0.569	-0.820
329	2470	315.300	316.650	1.801	0.093	2.749	0.069	1.350	0.948	0.702	-1.433
330	2470	334.950	335.550	2.273	-0.243	2.911	-0.044	0.600	0.668	1.114	17.306
331	2476	351.600	372.150	-1.386	-0.088	7.438	-0.127	20.550	8.824	0.429	-0.254
332	2482	333.900	337.800	0.567	0.061	-1.913	0.171	3.900	2.482	0.637	177.446
333	2501	322.050	322.350	0.066	0.153	-0.796	1.092	0.300	1.275	4.249	132.552
334	2504	318.150	318.900	0.973	-0.222	0.581	0.176	0.750	0.559	0.745	134.564
335	2593	376.350	377.400	1.894	0.367	0.681	0.015	1.050	1.263	1.203	-163.826
