 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
38	611	127.500	129.450	-0.538	-0.018	-1.605	0.171	1.950	1.084	0.556	169.945
39	660	121.500	122.700	-0.332	0.238	-0.066	-0.078	1.200	0.413	0.344	-49.933
40	677	126.150	126.900	-0.195	0.190	0.021	0.013	0.750	0.279	0.373	-39.365
41	697	199.500	203.400	2.070	0.161	3.130	0.308	3.900	1.070	0.274	7.921
42	715	135.750	139.500	-0.774	0.254	-2.401	0.060	3.750	1.639	0.437	-173.207
43	715	141.900	142.350	-1.905	-0.062	-2.638	-0.886	0.450	1.103	2.451	-131.655
44	722	113.550	114.300	-0.312	0.195	-0.221	0.060	0.750	0.163	0.217	-56.048
45	722	115.200	115.800	-0.260	0.234	-0.123	0.028	0.600	0.247	0.411	-56.289
46	735	136.350	142.650	-0.163	0.086	0.612	0.541	6.300	0.898	0.143	30.385
47	735	144.600	145.950	0.631	0.554	0.965	0.338	1.350	0.398	0.295	-32.868
48	738	132.900	134.400	-0.254	0.119	0.134	0.080	1.500	0.390	0.260	-5.689
49	750	104.100	105.450	-0.566	0.107	-0.794	-0.070	1.350	0.289	0.214	-142.197
50	756	103.500	103.950	-0.062	-0.166	-0.592	0.173	0.450	0.629	1.398	147.393
51	761	115.800	116.250	-0.317	0.117	-0.502	-0.105	0.450	0.289	0.643	-129.758
52	780	104.550	106.050	-0.177	0.298	-0.505	-0.270	1.500	0.655	0.437	-120.035
53	789	117	121.800	-0.330	0.136	0.542	0.014	4.800	0.881	0.183	-8.007
54	789	136.050	137.400	0.860	0.007	1.156	0.117	1.350	0.316	0.234	20.353
55	789	138.750	139.800	1.268	0.136	1.663	0.121	1.050	0.395	0.376	-2.301
56	795	156.450	157.950	-0.037	-0.482	-0.310	0.466	1.500	0.987	0.658	106.056
57	807	124.050	124.500	-0.936	-0.187	-1.311	0.025	0.450	0.431	0.957	150.544
58	824	104.700	105.300	-0.259	0.053	-0.563	0.114	0.600	0.310	0.517	168.734
59	824	107.700	109.950	-0.805	0.018	-1.978	0.093	2.250	1.175	0.522	176.339
60	824	110.700	112.650	-2.196	0.098	-3.278	0.033	1.950	1.084	0.556	-176.564
61	841	127.200	128.100	-0.172	0.034	-0.452	0.237	0.900	0.346	0.384	144.102
62	841	132.450	133.350	-0.702	0.270	-0.945	0.192	0.900	0.255	0.284	-162.168
63	842	134.550	135.900	-1.168	0.391	-2.216	-0.021	1.350	1.126	0.834	-158.535
64	843	239.250	244.350	0.533	0.122	-2.597	-0.063	5.100	3.135	0.615	-176.608
65	854	154.350	161.100	-0.318	-0.037	-3.349	-0.281	6.750	3.041	0.450	-175.393
66	856	121.650	125.100	-0.370	0.055	-2.593	0.317	3.450	2.238	0.649	173.266
67	903	97.950	99.150	-1.409	0.183	-2.377	0.174	1.200	0.968	0.807	-179.504
68	912	117.750	119.550	-0.475	0.244	-1.300	-0.570	1.800	1.158	0.644	-135.417
69	966	126.750	127.350	2.023	0.537	0.502	0.439	0.600	1.524	2.540	-176.316
70	966	127.500	129.300	0.067	0.590	-5.742	-0.140	1.800	5.855	3.253	-172.838
71	966	129.750	131.100	-7.508	-0.129	-12.101	-0.168	1.350	4.593	3.402	-179.511
72	966	131.850	132.600	-12.955	-0.092	-15.313	-0.206	0.750	2.361	3.148	-177.245
73	966	135.450	136.200	-15.771	0.074	-16.646	-0.085	0.750	0.889	1.186	-169.704
74	998	190.050	194.100	-0.285	-0.146	0.626	-0.351	4.050	0.934	0.231	-12.673
75	998	195.150	196.500	0.721	-0.471	1.220	-0.413	1.350	0.502	0.372	6.656
76	1012	180	181.800	-0.137	0.199	-1.232	0.264	1.800	1.097	0.609	176.594
77	1039	212.850	214.650	-0.101	-0.006	0.346	0.432	1.800	0.626	0.348	44.404
78	1044	282.750	283.350	-4.461	-0.241	-6.631	-0.157	0.600	2.172	3.619	177.786
79	1048	130.350	130.950	-0.201	-0.014	-0.414	0.320	0.600	0.397	0.661	122.457
80	1053	112.500	113.100	-2.897	-0.220	-3.643	-1.401	0.600	1.397	2.328	-122.275
81	1060	121.350	122.100	-0.170	0.402	-1.805	-0.641	0.750	1.939	2.586	-147.464
82	1068	167.400	168.600	-0.424	0.203	-1.315	-0.040	1.200	0.924	0.770	-164.735
83	1070	176.550	179.850	-1.584	-0.194	-2.325	-0.029	3.300	0.759	0.230	167.413
84	1073	100.950	101.400	-0.270	-0.166	-0.697	-0.196	0.450	0.428	0.951	-175.933
85	1074	109.200	109.800	-0.073	-0.210	-0.928	0.250	0.600	0.971	1.618	151.721
86	1078	178.200	179.850	0.084	-0.203	0.698	-0.343	1.650	0.630	0.382	-12.818
87	1105	254.400	255	0.090	0.468	-0.225	-0.133	0.600	0.679	1.131	-117.645
88	1124	104.400	105.300	-0.027	0.073	-0.547	0.130	0.900	0.523	0.581	173.689
89	1138	111.300	112.650	-0.033	-0.149	-0.884	0.016	1.350	0.867	0.642	169.045
90	1153	152.100	153.150	-0.160	0.033	-0.525	0.254	1.050	0.427	0.406	148.843
91	1190	204	204.900	-0.029	0.322	-1.157	0.045	0.900	1.162	1.291	-166.179
92	1197	167.700	169.200	-1.636	0.089	-2.731	0.216	1.500	1.102	0.735	173.407
93	1197	174.900	180	-3.217	0.352	-5.848	0.139	5.100	2.640	0.518	-175.373
94	1212	152.550	153.150	-0.200	-0.062	0.031	0.066	0.600	0.264	0.440	29.038
95	1212	154.500	155.700	0.214	0.053	0.778	0.009	1.200	0.566	0.471	-4.452
96	1219	113.400	119.700	-0.539	0.047	0.980	-0.046	6.300	1.522	0.242	-3.492
97	1219	127.650	133.050	1.676	0.104	3.689	0.073	5.400	2.013	0.373	-0.887
98	1236	106.800	107.100	-0.289	-0.289	-0.755	-0.327	0.300	0.468	1.558	-175.338
99	1251	111.150	112.500	-0.763	0.228	-1.301	0.152	1.350	0.543	0.403	-171.876
100	1300	111.750	112.200	-0.343	0.562	-0.515	0.078	0.450	0.513	1.140	-109.590
101	1331	175.650	176.400	-0.062	0.017	0.349	0.034	0.750	0.411	0.548	2.338
102	1332	110.400	111.450	-0.177	0.390	-0.381	0.405	1.050	0.205	0.195	175.898
103	1340	302.550	304.350	-0.034	0.026	0.761	0.471	1.800	0.911	0.506	29.264
104	1409	108.750	109.500	0.206	0.278	-1.234	-0.318	0.750	1.559	2.078	-157.489
105	1466	170.400	171.900	-0.268	0.558	-1.227	-0.083	1.500	1.154	0.769	-146.228
106	1543	103.350	103.950	-0.777	0.242	-1.104	0.177	0.600	0.333	0.556	-168.692
107	1564	185.700	187.350	-0.583	0.097	-1.421	0.056	1.650	0.839	0.508	-177.204
108	1590	115.200	118.350	-1.890	-0.511	-2.789	-0.550	3.150	0.900	0.286	-177.471
109	1647	137.850	138.750	-0.246	3.217E-4	-0.659	0.241	0.900	0.478	0.531	149.798
110	1730	161.250	163.050	-0.139	0.137	0.335	0.414	1.800	0.549	0.305	30.310
111	1730	164.400	165.900	0.185	0.503	0.502	0.333	1.500	0.360	0.240	-28.253
112	1731	152.850	165.150	0.533	-0.177	-3.918	0.302	12.300	4.477	0.364	173.857
113	1731	176.100	180.150	-4.133	0.766	-5.662	0.548	4.050	1.544	0.381	-171.885
114	1751	126	129.600	-0.675	0.219	-2.432	0.254	3.600	1.757	0.488	178.863
115	1751	130.500	131.250	-2.497	0.276	-2.871	0.227	0.750	0.377	0.503	-172.526
116	1751	132.900	134.550	-3.287	0.256	-4.555	0.120	1.650	1.275	0.773	-173.889
117	1887	152.100	154.200	-0.289	0.143	0.374	-0.266	2.100	0.779	0.371	-31.727
118	1887	154.200	156	0.466	-0.303	1.421	-0.267	1.800	0.956	0.531	2.153
119	1887	157.050	158.550	1.691	-0.509	2.335	-0.620	1.500	0.654	0.436	-9.806
120	1930	124.500	126.150	-0.581	0.863	-1.457	-0.483	1.650	1.606	0.973	-123.065
121	1930	126.900	129.600	-1.845	0.217	-0.953	0.298	2.700	0.896	0.332	5.165
122	1930	132	138.450	-0.529	-0.072	1.657	0.379	6.450	2.232	0.346	11.643
123	1976	188.700	190.500	-0.862	0.100	-1.086	-8.518E-4	1.800	0.246	0.136	-155.783
124	1976	195.150	196.650	-1.144	0.141	-1.448	-0.034	1.500	0.351	0.234	-150.118
125	1979	102	103.050	0.703	0.252	-0.118	0.247	1.050	0.821	0.782	-179.670
126	1984	127.200	127.800	0.093	0.137	-0.417	0.142	0.600	0.510	0.850	179.498
127	2025	152.250	153	-0.274	0.228	-0.406	0.317	0.750	0.159	0.212	145.931
128	2025	153.450	154.200	-0.477	0.490	-0.806	0.379	0.750	0.347	0.463	-161.341
129	2040	111.300	113.850	0.122	-0.081	-0.664	0.145	2.550	0.818	0.321	163.926
130	2077	122.100	122.550	0.004	0.292	-0.669	-0.810	0.450	1.291	2.868	-121.431
131	2097	126.150	129.600	-0.988	-0.081	-0.353	-0.133	3.450	0.637	0.185	-4.673
132	2118	133.500	136.500	-0.078	0.013	0.335	0.035	3	0.414	0.138	3.044
133	2118	136.500	138.600	0.365	-0.055	1.063	-0.059	2.100	0.698	0.332	-0.309
134	2145	133.350	134.100	-0.295	0.180	-0.112	0.194	0.750	0.184	0.245	4.375
135	2154	172.200	173.100	-0.325	0.023	-0.804	0.028	0.900	0.479	0.532	179.416
136	2162	142.650	143.850	5.366	-0.118	4.595	-0.093	1.200	0.771	0.643	178.142
137	2162	153.150	156.750	0.655	-0.011	-1.725	-0.032	3.600	2.380	0.661	-179.515
138	2175	141.750	142.500	-0.135	-0.064	-0.406	-0.092	0.750	0.272	0.363	-174.152
139	2188	135.150	135.900	-0.748	0.022	-0.290	-0.018	0.750	0.460	0.613	-5.085
140	2188	175.200	177.600	-1.197	-0.065	-0.063	-0.068	2.400	1.134	0.473	-0.163
141	2188	177.900	178.650	0.059	0.094	0.418	-0.076	0.750	0.397	0.529	-25.276
142	2190	167.400	169.050	0.549	-0.307	-0.768	0.610	1.650	1.605	0.972	145.166
143	2190	187.200	192.300	-1.512	-0.286	-3.813	-0.199	5.100	2.303	0.451	177.836
144	2194	144.750	165.600	-2.448	0.157	4.793	-0.210	20.850	7.250	0.348	-2.896
145	2213	185.850	186.750	-0.521	0.300	-1.283	-0.187	0.900	0.904	1.005	-147.429
146	2230	168.900	169.500	-0.342	0.298	-0.986	0.401	0.600	0.652	1.087	170.913
147	2260	212.700	214.950	-0.340	-0.086	0.449	0.379	2.250	0.916	0.407	30.496
148	2266	214.950	215.250	-0.250	-0.141	0.105	-0.097	0.300	0.358	1.192	7.065
149	2267	233.850	234.450	-0.247	-0.228	0.133	0.370	0.600	0.709	1.182	57.592
150	2279	180.750	181.350	0.018	-0.136	-0.625	-0.014	0.600	0.655	1.091	169.226
151	2281	188.550	189.150	-0.357	-0.188	0.088	-1.168	0.600	1.076	1.794	-65.578
152	2283	165.900	172.350	-2.765	0.132	0.241	0.064	6.450	3.007	0.466	-1.297
153	2283	182.550	185.100	0.164	-0.181	1.267	-0.101	2.550	1.106	0.434	4.149
154	2289	186.750	187.350	-0.180	-0.602	0.039	0.220	0.600	0.850	1.417	75.073
155	2294	182.250	182.850	-0.488	0.013	0.033	0.390	0.600	0.643	1.072	35.930
156	2308	183.750	184.350	0.226	-0.396	-0.436	-0.537	0.600	0.677	1.128	-167.933
157	2312	211.050	212.100	-0.123	0.123	-0.587	0.080	1.050	0.466	0.444	-174.727
158	2312	223.800	225	-0.538	0.132	-1.127	0.255	1.200	0.602	0.502	168.152
159	2333	211.500	213.450	-0.705	-0.047	0.491	0.014	1.950	1.198	0.614	2.935
160	2333	213.900	216	0.626	0.191	2.151	0.025	2.100	1.534	0.731	-6.231
161	2356	210	211.950	0.014	0.119	-1.469	-0.302	1.950	1.541	0.790	-164.168
162	2359	213.150	215.550	-0.317	-0.384	0.789	0.842	2.400	1.651	0.688	47.941
163	2366	244.800	250.050	-1.572	0.072	0.675	-0.028	5.250	2.249	0.428	-2.545
164	2366	251.700	260.700	0.178	0.055	4.535	0.024	9	4.357	0.484	-0.395
165	2371	255.450	256.800	-0.172	-0.210	0.076	-0.146	1.350	0.256	0.190	14.463
166	2438	290.550	291.900	1.494	0.105	1.150	-0.101	1.350	0.401	0.297	-149.141
167	2438	345.900	346.950	0.593	-0.096	0.339	-0.008	1.050	0.269	0.256	160.986
168	2447	268.350	269.100	-0.291	0.087	0.367	0.074	0.750	0.658	0.878	-1.132
169	2452	271.950	273	0.423	0.361	-0.298	-0.248	1.050	0.944	0.899	-139.832
170	2501	321	322.350	0.080	0.227	-0.224	0.538	1.350	0.434	0.322	134.402
171	2535	326.850	327.450	-0.084	0.019	0.398	-0.259	0.600	0.556	0.927	-29.940
