 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
35	952	121.050	121.650	-0.006	0.131	0.099	0.039	0.600	0.140	0.233	-41.084
36	960	103.800	104.400	-0.072	0.056	0.059	0.050	0.600	0.131	0.219	-2.366
37	960	104.700	105.300	0.091	0.272	0.291	0.200	0.600	0.213	0.354	-19.837
38	963	106.950	109.350	-0.142	0.154	0.043	0.180	2.400	0.187	0.078	7.905
39	1048	106.350	107.400	0.106	0.013	-1.499	-0.372	1.050	1.650	1.572	-166.493
40	1098	107.400	108.900	-0.104	0.061	0.144	0.196	1.500	0.282	0.188	28.509
41	1113	146.400	148.800	0.006	0.062	0.920	0.152	2.400	0.918	0.383	5.653
42	1139	117.450	119.100	0.080	0.025	0.360	0.142	1.650	0.303	0.184	22.645
43	1150	105.450	106.050	-0.040	0.178	-0.282	0.050	0.600	0.273	0.456	-152.128
44	1161	95.700	96.600	-0.054	0.271	-0.370	-0.089	0.900	0.478	0.531	-131.263
45	1190	98.400	99.150	0.059	0.075	-0.254	0.153	0.750	0.323	0.431	166.038
46	1212	111	111.600	0.019	0.342	0.192	0.181	0.600	0.236	0.394	-43.052
47	1227	108.300	109.350	-0.059	-0.069	0.278	-7.958E-4	1.050	0.344	0.328	11.435
48	1243	97.950	99	-0.010	-0.020	-0.274	0.449	1.050	0.537	0.512	119.420
49	1243	99	99.750	-0.314	0.668	-0.744	0.506	0.750	0.460	0.613	-159.389
50	1253	146.250	147	-0.040	-0.059	0.059	-0.008	0.750	0.112	0.149	27.210
51	1264	97.350	97.950	-0.058	0.290	0.029	0.056	0.600	0.250	0.416	-69.750
52	1297	94.650	95.250	0.194	0.254	-0.018	0.040	0.600	0.301	0.501	-134.615
53	1302	100.200	100.650	0.056	0.166	-0.443	-0.328	0.450	0.703	1.562	-135.251
54	1328	146.550	147.750	-0.061	-0.091	0.259	0.157	1.200	0.405	0.337	37.781
55	1342	178.950	179.550	-0.099	0.128	-0.181	0.175	0.600	0.094	0.157	149.988
56	1360	117.600	118.800	-0.064	0.027	0.040	0.140	1.200	0.154	0.128	47.542
57	1362	112.200	112.800	-0.029	0.066	0.075	0.237	0.600	0.200	0.333	58.631
58	1370	113.100	114	-0.069	0.247	0.131	0.012	0.900	0.309	0.343	-49.666
59	1395	134.400	135.300	-0.083	0.180	0.230	0.118	0.900	0.320	0.355	-11.199
60	1395	135.450	136.050	0.240	0.215	0.494	0.071	0.600	0.292	0.487	-29.543
61	1409	108.900	113.400	-0.178	0.167	0.088	0.066	4.500	0.284	0.063	-20.871
62	1409	121.200	122.400	0.267	-0.048	0.414	0.198	1.200	0.287	0.239	59.106
63	1484	102.900	103.500	-0.032	0.113	-0.461	0.451	0.600	0.546	0.909	141.798
64	1485	101.400	101.850	0.162	0.040	-0.392	0.045	0.450	0.554	1.230	179.467
65	1504	130.500	131.100	-0.114	-0.034	-0.008	0.175	0.600	0.234	0.389	63.136
66	1540	100.050	100.950	0.104	-0.053	-0.267	0.032	0.900	0.381	0.423	167.103
67	1545	106.050	106.800	-0.018	-0.185	-0.616	-0.626	0.750	0.743	0.991	-143.641
68	1551	103.800	104.400	-0.098	0.084	0.005	0.040	0.600	0.111	0.186	-23.224
69	1560	97.500	98.550	0.019	0.232	0.158	0.135	1.050	0.170	0.162	-35.117
70	1561	105.150	106.050	-0.114	-0.008	0.101	0.069	0.900	0.228	0.253	19.852
71	1563	104.550	105	-0.118	0.226	-0.330	0.250	0.450	0.213	0.472	173.614
72	1575	98.700	99.300	0.037	-0.133	-0.248	-0.239	0.600	0.304	0.507	-159.554
73	1590	150.900	153.150	-0.138	-0.095	0.158	0.109	2.250	0.360	0.160	34.620
74	1628	118.950	119.700	-0.115	0.128	0.134	0.026	0.750	0.269	0.359	-22.072
75	1641	101.550	102.300	-0.006	0.089	-0.096	0.186	0.750	0.132	0.176	132.737
76	1646	107.250	107.850	0.013	0.286	0.157	0.294	0.600	0.144	0.240	3.027
77	1661	131.850	132.450	0.117	0.169	-0.630	-0.216	0.600	0.841	1.401	-152.745
78	1665	121.650	122.700	-0.102	0.034	0.274	0.168	1.050	0.399	0.380	19.717
79	1667	102.750	103.200	-0.024	0.109	0.048	0.229	0.450	0.140	0.310	58.976
80	1702	102.900	103.350	0.106	0.132	-0.488	-0.430	0.450	0.817	1.817	-136.563
81	1708	115.650	117.150	-0.070	0.112	0.325	-0.063	1.500	0.432	0.288	-23.926
82	1752	112.200	112.800	-0.026	0.071	-0.408	-0.125	0.600	0.430	0.716	-152.881
83	1768	117.150	118.800	0.128	0.139	0.384	0.114	1.650	0.257	0.156	-5.541
84	1778	108.600	109.050	0.058	0.010	-0.125	0.315	0.450	0.356	0.790	120.862
85	1782	100.800	101.250	-0.010	0.056	-0.293	0.227	0.450	0.331	0.735	148.846
86	1818	128.250	129.150	0.131	0.233	-0.448	-0.194	0.900	0.720	0.800	-143.602
87	1840	104.700	105.750	-0.381	0.625	-1.210	0.614	1.050	0.829	0.789	-179.271
88	1882	100.200	101.250	0.139	-0.106	-0.563	-0.206	1.050	0.709	0.676	-171.898
89	1911	114.450	115.350	0.021	-0.024	-0.122	0.139	0.900	0.217	0.241	131.117
90	1917	117.300	118.350	-0.208	0.073	0.008	0.236	1.050	0.271	0.258	37.096
91	1936	156.150	157.050	0.176	-0.075	-0.066	-0.132	0.900	0.248	0.276	-166.684
92	2004	136.050	136.800	-0.046	0.150	0.253	-0.144	0.750	0.419	0.559	-44.474
93	2041	105	105.600	0.539	0.792	0.008	0.084	0.600	0.886	1.476	-126.861
94	2073	157.500	158.250	-0.027	-0.147	0.109	0.018	0.750	0.214	0.285	50.472
95	2109	141.150	141.600	0.467	-0.175	0.355	-0.018	0.450	0.193	0.428	125.569
96	2114	156.750	157.200	0.066	0.187	-0.174	0.195	0.450	0.240	0.534	178.091
