 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
28	1219	135.600	136.200	0.338	0.067	0.499	-0.188	0.600	0.302	0.503	-57.608
29	1219	137.700	138.150	0.582	-0.007	0.861	-0.337	0.450	0.432	0.960	-49.860
30	1234	123	123.900	0.163	-0.204	-0.194	-0.112	0.900	0.368	0.409	165.526
31	1290	126.750	127.500	1.186	-0.120	0.342	-0.419	0.750	0.895	1.193	-160.470
32	1309	167.550	168.600	0.158	-0.036	-0.627	0.033	1.050	0.789	0.751	175.016
33	1445	132.750	134.250	-0.266	0.042	-1.290	0.031	1.500	1.024	0.683	-179.355
34	1445	138.150	140.100	-1.690	-0.145	-2.898	0.054	1.950	1.224	0.628	170.611
35	1521	174.150	174.750	0.024	-0.687	0.264	-0.496	0.600	0.307	0.511	38.513
36	1521	175.650	176.850	0.477	-0.399	0.938	-0.291	1.200	0.473	0.394	13.112
37	1636	158.850	159.750	0.088	-0.175	-0.587	0.193	0.900	0.769	0.854	151.425
38	1670	125.550	126.150	-0.451	-0.122	-0.589	0.032	0.600	0.206	0.344	131.867
39	1762	171.450	172.500	0.032	-0.147	0.238	-0.026	1.050	0.240	0.228	30.508
40	1904	175.200	175.650	0.075	0.203	0.184	-0.078	0.450	0.302	0.671	-68.868
41	2004	135.600	136.050	0.200	0.029	0.099	0.099	0.450	0.122	0.272	145.404
42	2055	198.300	198.900	0.048	0.123	-0.205	-0.035	0.600	0.298	0.497	-147.951
43	2068	132.750	133.200	0.074	-0.201	0.197	-0.174	0.450	0.126	0.280	12.423
44	2133	122.250	122.700	-0.013	-0.103	-0.262	-0.060	0.450	0.253	0.563	170.328
45	2134	130.500	131.250	-0.016	-0.080	0.181	-0.065	0.750	0.197	0.263	4.346
46	2178	143.400	144	0.002	-0.347	-0.517	0.010	0.600	0.629	1.049	145.470
47	2265	126.600	127.050	-0.013	-0.086	0.219	-0.178	0.450	0.250	0.555	-21.742
48	2306	127.200	128.100	0.062	-0.016	-0.205	-0.021	0.900	0.267	0.297	-178.736
49	2351	116.700	117.300	0.101	0.544	0.374	0.888	0.600	0.439	0.732	51.490
50	2453	140.100	141.150	-0.314	-0.499	-0.989	-0.200	1.050	0.739	0.704	156.058
51	2535	115.800	116.850	-0.157	-0.135	0.189	0.066	1.050	0.400	0.381	30.185
52	2542	165.600	166.950	0.021	-0.090	-0.168	-0.305	1.350	0.286	0.212	-131.237
53	2586	118.500	119.550	-0.011	-0.264	-0.624	0.607	1.050	1.065	1.014	125.132
54	2600	216.750	217.350	-0.202	-0.112	-0.242	-0.244	0.600	0.138	0.230	-106.877
55	2649	134.250	134.850	0.221	-0.209	0.440	0.169	0.600	0.437	0.729	59.911
56	2665	165.300	171.750	-2.117	0.152	-6.176	-0.217	6.450	4.076	0.632	-174.798
57	2800	141.450	142.650	0.109	-0.113	-0.501	0.322	1.200	0.749	0.624	144.470
58	2840	166.350	167.250	0.046	-0.240	-0.325	-0.055	0.900	0.415	0.461	153.523
59	2908	186.600	187.500	0.224	-0.059	0.611	0.107	0.900	0.421	0.468	23.268
60	2908	189	189.750	0.670	-0.060	1.024	0.236	0.750	0.461	0.614	39.851
61	3011	173.400	175.050	-1.323	-0.338	-5.309	-0.106	1.650	3.992	2.420	176.659
62	3069	127.800	129	0.221	0.203	0.038	0.307	1.200	0.210	0.175	150.195
63	3092	173.100	173.850	-0.072	-0.164	0.162	0.254	0.750	0.479	0.638	60.794
64	3150	125.100	125.700	0.008	-0.143	-0.200	-0.036	0.600	0.234	0.390	152.746
65	3150	128.550	129.600	-0.438	-0.230	-0.754	-0.248	1.050	0.316	0.301	-176.633
66	3150	129.900	131.100	-0.746	-0.344	-1.344	-0.318	1.200	0.599	0.499	177.589
67	3153	160.950	161.850	-0.045	0.073	0.208	-0.057	0.900	0.284	0.316	-27.130
68	3229	123.150	124.050	-0.005	-0.006	0.342	-0.198	0.900	0.397	0.441	-28.983
69	3266	128.700	129.150	0.197	0.054	0.163	0.372	0.450	0.320	0.711	96.024
70	3298	117.750	119.550	-0.195	-0.271	-0.837	-0.178	1.800	0.648	0.360	171.804
71	3309	180.450	181.050	0.098	-0.295	-0.534	-0.022	0.600	0.689	1.148	156.611
72	3339	116.250	117.600	0.083	-0.123	0.296	-0.023	1.350	0.235	0.174	25.282
73	3358	125.250	125.850	-0.040	0.100	-0.291	-0.159	0.600	0.360	0.601	-134.178
74	3375	143.100	143.700	0.003	-0.281	-0.638	-0.227	0.600	0.644	1.073	175.181
75	3377	160.500	161.100	-0.110	0.084	-0.627	0.169	0.600	0.524	0.873	170.760
76	3407	142.500	143.100	0.067	-0.063	-0.322	-0.052	0.600	0.389	0.648	178.297
77	3425	116.700	118.350	0.282	0.119	-0.334	-0.325	1.650	0.759	0.460	-144.256
78	3427	132.750	133.350	-0.034	-0.113	0.280	0.005	0.600	0.335	0.558	20.529
79	3429	141.750	143.100	-0.482	-0.357	-0.278	-0.412	1.350	0.211	0.156	-15.158
80	3429	144	144.900	-0.266	-0.200	-0.144	-0.292	0.900	0.153	0.170	-37.194
81	3473	127.350	128.100	-0.242	-0.194	-0.426	-0.218	0.750	0.186	0.247	-172.636
82	3473	132.450	133.050	-0.586	0.025	-0.826	0.140	0.600	0.266	0.444	154.292
83	3477	115.050	115.950	0.016	-0.167	-0.507	-0.293	0.900	0.538	0.598	-166.450
84	3500	138.750	140.100	-0.256	-0.011	-1.346	0.060	1.350	1.092	0.809	176.283
85	3551	138.150	138.900	-0.230	-0.167	-0.058	-0.179	0.750	0.173	0.231	-3.932
86	3551	141.600	142.200	0.486	0.014	0.592	-0.102	0.600	0.157	0.261	-47.687
87	3551	147.750	148.350	1.059	-0.553	1.376	-0.498	0.600	0.322	0.536	9.845
88	3577	142.050	143.100	-0.365	-0.118	-0.898	-0.065	1.050	0.535	0.510	174.324
89	3578	163.800	165	-0.016	0.012	-0.578	-0.118	1.200	0.576	0.480	-166.959
90	3685	166.650	170.400	0.026	-0.218	0.736	-0.088	3.750	0.722	0.193	10.358
91	3763	143.850	144.750	0.046	-0.261	0.243	0.162	0.900	0.467	0.519	65.062
92	3871	134.250	135.450	0.029	-0.094	-0.690	-0.051	1.200	0.720	0.600	176.636
93	3992	119.250	119.850	0.022	-0.040	-0.254	0.224	0.600	0.383	0.638	136.323
94	4010	127.200	128.550	-0.123	-0.193	0.504	0.095	1.350	0.690	0.511	24.649
95	4040	154.500	155.550	-0.123	-0.049	-0.493	-0.298	1.050	0.446	0.424	-146.037
96	4089	127.350	127.950	0.021	0.002	-0.336	0.137	0.600	0.381	0.635	159.350
97	4174	136.050	136.650	0.005	0.232	0.354	0.322	0.600	0.360	0.600	14.468
98	4293	174.450	175.200	-0.109	0.070	0.120	0.034	0.750	0.232	0.309	-9.107
99	4406	154.500	155.100	-0.088	-0.089	0.016	-0.075	0.600	0.105	0.175	7.669
100	4529	96.450	97.800	0.291	0.236	-0.027	0.066	1.350	0.361	0.267	-151.907
101	4552	173.700	174.300	-0.075	0.187	-0.507	0.203	0.600	0.432	0.720	177.975
102	4732	135.150	136.200	0.099	-0.363	-0.187	-0.250	1.050	0.308	0.293	158.543
103	4762	112.650	113.550	0.035	-0.038	-0.275	0.073	0.900	0.330	0.366	160.388
104	4776	102.450	103.050	-1.173	-1.401	-1.309	-1.386	0.600	0.137	0.228	173.820
105	4807	125.250	125.850	0.181	-0.194	-1.000E-4	-0.248	0.600	0.189	0.315	-163.403
106	4831	138	138.450	0.038	0.023	0.107	0.019	0.450	0.069	0.153	-3.639
107	5017	114.750	115.500	-0.056	-0.083	-0.395	0.348	0.750	0.549	0.732	128.183
108	5159	177.150	177.600	-0.222	-0.005	-0.446	0.413	0.450	0.474	1.053	118.209
109	5199	128.400	129	0.243	-0.058	0.013	0.014	0.600	0.241	0.402	162.715
110	5199	137.100	138.300	-0.072	0.029	-0.450	-0.009	1.200	0.380	0.316	-174.242
111	5202	116.400	116.850	-0.008	-0.022	0.088	-0.243	0.450	0.241	0.535	-66.501
112	5232	132.750	133.650	0.179	0.065	-0.362	-0.974	0.900	1.171	1.301	-117.499
113	5234	141.900	142.650	-0.016	-0.123	0.184	0.130	0.750	0.322	0.429	51.606
114	5293	138.900	140.250	0.090	-0.316	0.394	-0.180	1.350	0.333	0.247	24.183
115	5434	201.300	203.400	-0.296	0.024	-1.179	0.405	2.100	0.962	0.458	156.697
116	5636	153.750	154.500	0.053	0.013	-0.010	-0.178	0.750	0.200	0.267	-108.149
117	5679	130.350	130.800	2.930	0.396	2.043	0.421	0.450	0.887	1.971	178.373
118	5679	133.350	133.950	1.976	0.166	0.874	0.005	0.600	1.114	1.857	-171.666
119	5679	148.800	150.300	0.010	-0.350	-1.256	-0.274	1.500	1.268	0.845	176.583
120	5742	142.500	144	0.176	-0.043	0.227	-0.017	1.500	0.057	0.038	26.503
121	5762	140.100	140.550	0.205	-0.489	-0.157	0.116	0.450	0.705	1.566	120.879
122	5816	206.850	207.900	2.146	0.089	1.262	0.176	1.050	0.887	0.845	174.414
123	5816	234.750	235.200	-0.608	0.111	-0.901	0.300	0.450	0.348	0.774	147.198
124	5900	133.800	134.850	0.010	0.082	0.338	0.692	1.050	0.692	0.660	61.729
125	5901	142.650	143.250	-1.000E-4	-0.043	-0.304	0.361	0.600	0.506	0.843	126.915
126	5917	136.200	136.800	-0.088	0.123	-0.443	0.247	0.600	0.376	0.627	160.811
127	6029	155.100	156	0.294	-0.237	-0.358	-0.270	0.900	0.654	0.726	-177.111
128	6053	128.400	129.150	0.198	0.060	0.486	0.068	0.750	0.288	0.384	1.689
129	6058	158.700	160.050	0.182	-0.139	-0.467	0.392	1.350	0.840	0.622	140.695
130	6348	163.800	164.700	-0.019	0.043	0.347	-0.101	0.900	0.394	0.437	-21.466
131	6348	165.300	167.850	0.638	-0.136	1.806	-0.312	2.550	1.181	0.463	-8.575
132	6348	169.950	170.850	2.080	-0.128	2.675	-0.144	0.900	0.595	0.662	-1.569
133	7129	144.150	145.950	-1.909	-0.154	-1.122	-0.003	1.800	0.802	0.445	10.854
134	7132	165	166.800	0.813	0.077	1.808	-0.077	1.800	1.007	0.559	-8.762
135	7132	172.650	173.700	2.344	-0.059	3.106	0.548	1.050	0.974	0.927	38.539
136	7170	175.350	176.850	-0.146	0.272	0.525	0.353	1.500	0.675	0.450	6.842
137	7251	187.500	189.150	-0.131	0.152	0.674	0.136	1.650	0.805	0.488	-1.121
138	7394	197.850	198.300	-0.114	-0.130	-0.570	0.072	0.450	0.499	1.109	156.085
139	7445	171.150	172.350	1.445	-0.303	1.022	-0.313	1.200	0.423	0.352	-178.640
140	7445	173.250	174	0.816	-0.366	0.333	-0.136	0.750	0.535	0.714	154.467
141	7445	187.050	187.650	0.051	-0.091	-0.349	-0.098	0.600	0.400	0.667	-179.100
142	7491	224.100	227.250	-0.082	-0.128	1.478	-0.054	3.150	1.562	0.496	2.704
143	7491	227.550	228.150	0.406	0.048	0.891	-0.055	0.600	0.496	0.826	-12.006
144	7503	164.400	165.900	4.350	-0.204	2.389	-0.201	1.500	1.962	1.308	179.905
145	7503	166.950	167.850	0.890	0.252	-0.600	0.240	0.900	1.490	1.655	-179.551
146	7740	165.300	165.900	3.408	-0.003	2.859	-0.255	0.600	0.604	1.006	-155.365
147	7740	202.200	202.650	0.606	-0.058	-0.107	0.010	0.450	0.717	1.593	174.564
148	7851	215.100	215.850	-0.046	-0.050	0.328	0.210	0.750	0.456	0.608	34.806
149	7879	206.250	207	0.104	0.173	0.595	0.117	0.750	0.494	0.659	-6.511
150	7951	212.100	213	-0.062	-0.089	-0.342	-0.070	0.900	0.281	0.312	176.195
151	7997	292.650	293.850	3.154	0.057	3.638	0.019	1.200	0.486	0.405	-4.494
152	8140	207.150	208.050	-0.203	0.300	0.056	0.425	0.900	0.288	0.320	25.752
153	8197	231	231.600	-0.050	0.238	-0.376	0.517	0.600	0.430	0.716	139.400
154	8261	242.250	244.350	-0.280	0.004	0.634	0.043	2.100	0.914	0.435	2.469
155	8282	212.550	213.750	-0.174	-0.052	-0.712	-0.183	1.200	0.553	0.461	-166.300
156	8531	229.800	230.550	-0.309	0.202	-0.813	-0.522	0.750	0.883	1.177	-124.817
157	8592	207.300	208.050	1.443	-0.611	0.838	-0.165	0.750	0.752	1.002	143.576
158	8623	227.250	227.700	0.226	-0.157	-0.104	-0.069	0.450	0.341	0.758	165.051
159	8685	273.750	274.200	0.195	0.088	0.045	0.246	0.450	0.218	0.485	133.613
160	9008	244.050	247.200	-0.296	-0.441	1.646	-0.399	3.150	1.943	0.617	1.240
161	9017	242.550	243.450	0.467	0.293	-0.448	-0.148	0.900	1.016	1.129	-154.254
162	9456	281.400	282	-0.053	0.220	-0.845	0.195	0.600	0.792	1.321	-178.229
