 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
45	1202	99.600	100.650	0.286	-0.288	-0.104	-0.242	1.050	0.393	0.374	173.267
46	1221	114.300	114.900	0.091	-0.108	-0.450	0.019	0.600	0.556	0.926	166.758
47	1251	134.850	135.600	-0.034	0.123	0.102	-0.027	0.750	0.203	0.271	-47.934
48	1251	136.200	136.650	0.098	0.071	0.229	-0.185	0.450	0.287	0.639	-62.837
49	1266	121.500	123.450	0.064	0.177	0.301	0.329	1.950	0.281	0.144	32.666
50	1273	105.150	105.600	-0.094	-0.167	-0.443	0.292	0.450	0.577	1.282	127.208
51	1385	114.900	115.800	-0.002	0.260	0.152	0.065	0.900	0.248	0.276	-51.790
52	1412	111.600	112.500	0.030	0.077	-0.506	0.187	0.900	0.547	0.608	168.384
53	1440	109.500	110.400	-0.229	0.328	0.214	0.278	0.900	0.446	0.496	-6.479
54	1446	97.800	98.400	0.094	0.002	0.186	0.201	0.600	0.219	0.365	65.406
55	1506	130.800	131.700	0.027	-0.099	0.154	0.180	0.900	0.306	0.340	65.629
56	1582	128.700	129.300	0.205	0.124	-0.061	0.214	0.600	0.280	0.467	161.381
57	1656	101.850	102.900	0.299	0.010	-4.624	-0.049	1.050	4.924	4.689	-179.316
58	1696	113.850	114.600	-0.035	0.056	0.046	0.134	0.750	0.113	0.151	43.850
59	1696	114.750	115.200	0.077	0.162	0.198	0.271	0.450	0.164	0.364	42.034
60	1743	121.050	121.800	0.022	0.210	0.134	0.225	0.750	0.113	0.151	7.436
61	1803	103.800	104.850	-0.011	-0.102	0.075	0.323	1.050	0.434	0.413	78.504
62	1805	113.250	114.450	-0.051	0.188	0.107	-0.044	1.200	0.281	0.234	-55.696
63	1810	106.500	107.250	0.096	0.070	-0.264	0.147	0.750	0.368	0.491	168.031
64	1899	109.050	109.800	0.005	-0.595	-0.333	-0.604	0.750	0.338	0.450	-178.407
65	1929	107.850	108.450	-0.094	0.185	-0.555	0.376	0.600	0.499	0.831	157.499
66	1956	154.200	154.950	-0.019	-0.115	0.090	0.027	0.750	0.179	0.238	52.466
67	2083	127.050	127.950	-0.064	0.151	0.053	0.096	0.900	0.129	0.143	-25.153
68	2115	137.400	138.150	0.018	0.031	-0.115	0.111	0.750	0.155	0.207	148.920
69	2136	154.050	155.250	-0.030	-0.103	0.224	0.147	1.200	0.356	0.297	44.449
70	2162	168.150	169.350	-0.050	-0.097	0.218	-0.038	1.200	0.274	0.228	12.437
