 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
32	1944	113.100	113.700	0.042	0.066	-0.582	0.102	0.600	0.625	1.042	176.702
33	1974	231.300	232.050	0.043	-0.043	0.315	-0.021	0.750	0.273	0.364	4.694
34	2113	136.200	137.250	0.110	-0.186	-0.542	-0.292	1.050	0.661	0.630	-170.732
35	2113	137.400	138.150	-0.530	-0.442	-1.037	-0.337	0.750	0.518	0.691	168.293
36	2186	124.200	124.950	-0.018	-0.008	-0.584	-0.047	0.750	0.568	0.757	-176.013
37	2557	157.500	159.150	1.205	0.296	2.290	0.013	1.650	1.121	0.679	-14.614
38	2592	139.200	141.900	-0.150	-0.181	0.546	-0.024	2.700	0.713	0.264	12.655
39	2592	142.350	143.550	0.640	0.140	1.173	-0.120	1.200	0.593	0.494	-26.075
40	2700	120.300	121.350	-0.112	-0.027	-0.366	-0.115	1.050	0.269	0.256	-160.898
41	3282	132.150	132.600	0.536	-3.039	-0.646	0.663	0.450	3.886	8.636	107.713
42	3338	112.650	113.850	0.152	-0.650	-0.416	0.247	1.200	1.061	0.884	122.361
43	3480	118.800	119.850	0.019	0.252	0.269	0.401	1.050	0.291	0.277	30.883
44	3628	118.200	118.800	0.816	-0.229	0.376	0.030	0.600	0.511	0.851	149.502
45	3628	160.800	161.550	-0.845	-0.047	-1.686	-0.201	0.750	0.855	1.141	-169.665
46	3695	123.750	124.350	0.941	-0.193	0.421	-0.123	0.600	0.525	0.875	172.323
47	3695	126.750	127.500	-0.286	-0.055	-1.198	-0.070	0.750	0.912	1.216	-179.064
48	3695	128.550	129.450	-1.427	-0.141	-2.011	-0.243	0.900	0.593	0.659	-170.112
49	3882	124.200	125.100	0.181	0.318	-0.317	-0.121	0.900	0.664	0.737	-138.577
50	3935	128.400	129.750	-0.171	-1.510	0.485	0.585	1.350	2.195	1.626	72.610
51	3959	122.100	123.600	1.690	0.056	-0.003	-0.292	1.500	1.728	1.152	-168.382
52	4057	136.650	137.250	0.800	0.299	-0.062	-0.445	0.600	1.139	1.898	-139.215
53	4552	155.850	156.450	0.077	0.256	0.358	0.155	0.600	0.299	0.499	-19.827
54	4667	159.150	159.900	0.906	0.399	0.282	0.327	0.750	0.628	0.838	-173.394
55	4667	160.050	160.500	0.224	0.263	-0.152	0.189	0.450	0.383	0.852	-168.856
56	4805	161.250	162	0.179	-0.048	-0.178	-0.043	0.750	0.357	0.476	179.288
57	5235	191.850	192.900	0.594	-0.171	0.226	0.042	1.050	0.425	0.405	150.006
58	5248	226.050	228.150	-0.042	-0.113	0.302	-0.145	2.100	0.346	0.165	-5.377
59	5401	212.250	212.850	7.659	-0.420	6.691	-0.524	0.600	0.974	1.623	-173.893
