 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
30	851	121.950	123	-0.094	0.180	0.202	0.109	1.050	0.304	0.290	-13.399
31	883	97.200	98.250	-0.096	0.283	0.104	0.083	1.050	0.283	0.269	-44.975
32	887	109.800	110.550	-0.098	0.170	0.126	0.120	0.750	0.229	0.306	-12.563
33	893	109.650	110.250	-0.045	-0.030	0.072	0.213	0.600	0.269	0.449	64.300
34	894	98.700	99.600	0.037	0.171	-0.186	0.341	0.900	0.280	0.311	142.650
35	916	111.600	112.500	-0.011	-0.031	0.224	0.057	0.900	0.251	0.279	20.649
36	988	96.900	97.800	0.026	0.241	0.082	0.174	0.900	0.087	0.097	-49.920
37	993	107.100	108.300	0.083	0.085	-0.510	0.066	1.200	0.594	0.495	-178.176
38	993	133.650	135.450	-1.581	0.218	-2.864	0.396	1.800	1.295	0.720	172.109
39	1040	113.550	116.700	-0.171	0.096	-4.280	-0.161	3.150	4.117	1.307	-176.428
40	1040	117.900	119.700	-5.501	-0.432	-8.534	-0.380	1.800	3.034	1.686	179.025
41	1073	134.100	135.750	-0.165	0.124	-0.851	-0.027	1.650	0.703	0.426	-167.596
42	1082	115.050	115.650	0.038	0.054	0.114	0.085	0.600	0.082	0.136	22.766
43	1095	104.850	105.750	-0.046	0.071	0.134	-0.037	0.900	0.211	0.234	-30.960
44	1107	126.150	126.900	-0.034	-0.007	0.168	-0.017	0.750	0.202	0.269	-2.808
45	1138	103.650	104.250	0.070	0.178	-0.070	0.197	0.600	0.142	0.237	172.600
46	1151	101.550	102.600	0.042	0.140	-1.904	0.411	1.050	1.964	1.871	172.081
47	1166	104.250	105	-0.050	-0.490	-0.272	-0.376	0.750	0.250	0.333	152.934
48	1211	121.200	122.850	-0.045	-0.067	0.154	0.079	1.650	0.247	0.150	36.465
49	1221	153.150	154.500	-0.096	-0.250	0.320	0.125	1.350	0.560	0.415	42.004
50	1240	129.300	132	-0.110	-0.078	0.349	0.037	2.700	0.473	0.175	14.100
51	1248	97.050	97.800	-0.040	0.017	0.056	0.038	0.750	0.098	0.131	12.314
52	1287	122.550	126.300	-0.221	0.115	0.683	0.068	3.750	0.905	0.241	-2.958
53	1287	131.400	133.200	1.782	0.071	2.125	0.052	1.800	0.343	0.191	-3.278
54	1287	134.850	135.750	2.402	0.196	2.747	0.102	0.900	0.358	0.398	-15.122
55	1288	97.350	98.400	0.045	0.037	0.195	0.315	1.050	0.316	0.301	61.562
56	1300	116.250	118.500	-0.114	0.024	0.707	-2.868E-4	2.250	0.821	0.365	-1.689
57	1328	108.750	109.500	-0.008	0.203	0.101	0.141	0.750	0.125	0.167	-29.725
58	1354	109.800	111	-0.054	0.099	0.160	0.011	1.200	0.232	0.193	-22.352
59	1379	117.600	118.350	-0.083	0.065	0.163	0.097	0.750	0.249	0.331	7.500
60	1399	124.350	124.950	-0.066	0.024	0.125	0.034	0.600	0.191	0.318	3.050
61	1458	95.850	96.450	0.061	0.031	-0.157	0.212	0.600	0.283	0.472	140.279
62	1474	121.350	121.800	-0.074	0.107	-0.203	0.229	0.450	0.178	0.395	136.771
63	1520	97.200	98.400	-0.040	0.224	0.165	0.133	1.200	0.224	0.187	-23.953
64	1530	105.900	107.250	-0.038	-0.057	0.304	0.351	1.350	0.533	0.395	50.008
65	1542	139.800	140.550	-0.080	0.264	0.162	0.293	0.750	0.243	0.325	6.967
66	1563	105.750	106.500	-8.000E-4	0.054	0.133	0.085	0.750	0.137	0.183	12.885
67	1563	114.300	114.900	0.266	-0.054	0.360	-0.176	0.600	0.155	0.258	-52.447
68	1576	115.800	118.800	-0.006	0.058	0.293	0.071	3	0.299	0.100	2.480
69	1630	113.250	114.450	-0.117	0.064	0.309	-0.617	1.200	0.803	0.669	-57.990
70	1658	153.450	156.600	-0.026	0.093	0.776	-0.160	3.150	0.841	0.267	-17.548
71	1699	104.400	105.150	-0.098	-0.126	-0.118	-0.124	0.750	0.021	0.028	174.789
72	1725	100.350	101.100	-0.029	0.229	-0.302	0.094	0.750	0.305	0.407	-153.688
73	1734	99.900	100.200	0.146	0.184	-0.208	-0.126	0.300	0.471	1.568	-138.722
74	1798	100.200	100.950	-0.064	0.228	0.117	0.214	0.750	0.181	0.242	-4.612
75	1827	147.150	148.500	0.034	0.242	0.304	0.110	1.350	0.301	0.223	-26.025
76	1858	101.100	102.150	-0.246	0.029	-0.979	-0.382	1.050	0.840	0.800	-150.723
77	1915	129.300	130.500	-0.029	0.162	0.205	-0.135	1.200	0.378	0.315	-51.799
78	2055	132	133.650	-0.043	-0.161	0.293	0.142	1.650	0.453	0.274	42.053
79	2056	118.200	119.100	0.066	0.083	0.378	0.072	0.900	0.312	0.347	-1.981
80	2109	113.100	113.700	-0.066	-0.032	0.160	0.034	0.600	0.235	0.392	16.208
81	2157	167.250	170.400	-0.590	-0.061	0.963	-0.039	3.150	1.554	0.493	0.829
