 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
101	1237	131.850	136.500	-0.285	0.113	1.353	0.341	4.650	1.654	0.356	7.921
102	1237	137.550	140.400	0.553	0.138	1.831	0.283	2.850	1.286	0.451	6.461
103	1237	140.700	143.100	0.532	-0.010	1.421	0.208	2.400	0.915	0.381	13.788
104	1252	104.400	109.650	-0.271	0.007	-2.671	0.181	5.250	2.406	0.458	175.858
105	1283	99	101.250	0.416	0.102	-0.189	0.301	2.250	0.637	0.283	161.789
106	1283	115.350	117.450	-0.683	-0.143	-1.544	-0.093	2.100	0.862	0.411	176.685
107	1283	121.950	124.800	-1.893	-0.021	-3.134	-0.008	2.850	1.241	0.435	179.403
108	1300	129.750	131.100	-0.234	0.170	-0.729	0.095	1.350	0.501	0.371	-171.409
109	1345	110.100	110.850	-0.091	0.289	-0.543	-0.628	0.750	1.022	1.363	-116.239
110	1389	108.900	111.900	-0.963	-0.210	-1.908	0.136	3	1.006	0.335	159.876
111	1424	135	137.100	-0.359	0.050	0.595	0.107	2.100	0.956	0.455	3.436
112	1445	100.800	105	-0.319	0.081	-1.850	0.127	4.200	1.532	0.365	178.296
113	1454	90.300	91.500	-0.073	0.154	-0.510	0.267	1.200	0.451	0.376	165.501
114	1454	96.600	97.650	-0.707	0.251	-0.969	0.313	1.050	0.269	0.256	166.651
115	1454	105.450	110.700	-1.218	0.110	-2.421	0.064	5.250	1.204	0.229	-177.812
116	1460	116.250	117	-0.177	0.022	-0.783	-0.319	0.750	0.695	0.927	-150.622
117	1473	128.550	130.200	-0.271	0.221	-0.093	0.036	1.650	0.257	0.156	-46.230
118	1473	135.150	136.950	-0.095	0.112	0.330	0.170	1.800	0.429	0.238	7.804
119	1473	139.950	140.700	0.368	-0.034	0.565	-0.286	0.750	0.320	0.426	-51.933
120	1475	128.400	129.300	-0.237	-0.103	0.125	0.144	0.900	0.438	0.487	34.294
121	1487	135	142.050	-2.990	-0.031	-1.031	0.032	7.050	1.960	0.278	1.832
122	1487	143.550	144.450	-0.932	0.077	-0.301	0.112	0.900	0.632	0.702	3.204
123	1487	149.250	152.850	0.637	0.227	1.887	0.172	3.600	1.251	0.348	-2.516
124	1487	154.800	159.300	2.396	0.322	4.435	0.228	4.500	2.041	0.454	-2.654
125	1487	161.700	168.600	4.951	0.342	7.637	0.364	6.900	2.686	0.389	0.466
126	1489	147.450	149.550	-0.139	-0.039	0.322	0.069	2.100	0.474	0.226	13.243
127	1508	147	147.900	-0.376	0.003	-1.410	-0.135	0.900	1.043	1.159	-172.409
128	1645	127.200	128.100	-0.247	0.433	0.308	0.375	0.900	0.558	0.620	-5.872
129	1678	128.850	131.100	-0.231	0.343	-1.034	0.167	2.250	0.822	0.365	-167.624
130	1678	137.250	138.450	-1.637	0.121	-2.595	-0.491	1.200	1.137	0.947	-147.425
131	1720	114.900	115.500	0.003	-0.045	-0.445	-0.063	0.600	0.448	0.747	-177.795
132	1743	110.550	114.900	-0.774	0.073	0.635	-0.014	4.350	1.412	0.325	-3.540
133	1743	116.550	124.350	0.292	-0.117	2.828	0.207	7.800	2.557	0.328	7.281
134	1746	94.500	95.400	0.494	0.353	-0.071	0.274	0.900	0.571	0.634	-172.027
135	1749	194.400	196.200	-0.170	-0.282	-1.062	-0.251	1.800	0.893	0.496	178.028
136	1756	128.550	129.750	-0.082	0.227	-0.783	0.050	1.200	0.723	0.603	-165.804
137	1756	131.250	132.750	-0.973	0.076	-1.454	0.004	1.500	0.486	0.324	-171.520
138	1760	105.600	108.300	0.249	0.278	-0.426	0.012	2.700	0.726	0.269	-158.487
139	1764	153.150	157.200	0.549	-0.209	-1.265	-0.329	4.050	1.818	0.449	-176.223
140	1764	168.300	172.500	-1.156	0.020	-3.592	-0.273	4.200	2.453	0.584	-173.157
141	1765	92.250	94.800	-0.293	0.276	-0.124	0.026	2.550	0.302	0.118	-55.964
142	1767	95.100	96.450	0.206	0.030	-0.090	-0.086	1.350	0.318	0.236	-158.536
143	1768	123.900	131.700	0.079	0.269	-0.798	-0.048	7.800	0.933	0.120	-160.129
144	1781	138	141.150	-0.507	-0.086	0.517	-0.016	3.150	1.026	0.326	3.866
145	1781	142.650	150.150	0.838	-0.114	3.369	-0.006	7.500	2.533	0.338	2.444
146	1781	153.750	156.600	3.854	-0.129	4.661	0.070	2.850	0.831	0.292	13.860
147	1806	224.400	230.250	-1.400	-0.027	0.612	-0.092	5.850	2.013	0.344	-1.856
148	1806	231.900	233.700	0.735	-0.059	1.532	-0.052	1.800	0.797	0.443	0.491
149	1806	238.950	241.950	1.027	-0.023	3.138	0.044	3	2.112	0.704	1.806
150	1806	259.500	262.200	2.751	0.063	4.519	-5.403E-4	2.700	1.769	0.655	-2.054
151	1806	266.850	268.650	5.333	-0.010	6.290	-0.059	1.800	0.958	0.532	-2.935
152	1806	270.450	272.850	6.809	0.064	7.262	-0.026	2.400	0.462	0.192	-11.219
153	1810	120.150	121.350	-0.219	0.361	0.025	0.042	1.200	0.402	0.335	-52.632
154	1860	123.450	127.650	1.369	0.167	-1.543	0.114	4.200	2.912	0.693	-178.954
155	1860	129	130.800	-1.768	0.200	-2.911	-0.085	1.800	1.178	0.654	-166.032
156	1860	133.800	136.500	-3.609	-0.027	-5.208	0.066	2.700	1.602	0.593	176.674
157	1863	147.900	149.700	-0.032	0.191	0.153	0.108	1.800	0.203	0.113	-24.194
158	1882	122.550	127.350	-0.588	0.018	-0.050	0.089	4.800	0.543	0.113	7.504
159	1882	133.050	137.850	-0.028	0.126	0.816	0.016	4.800	0.851	0.177	-7.446
160	1886	119.550	123.150	1.502	-0.959	0.592	-1.118	3.600	0.924	0.257	-170.094
161	1893	240.450	244.200	-0.363	-0.071	-2.127	-0.202	3.750	1.769	0.472	-175.731
162	1900	139.500	141.150	-0.202	0.299	-1.566	0.053	1.650	1.386	0.840	-169.780
163	1931	133.350	144.300	3.178	-0.020	-1.293	-0.032	10.950	4.471	0.408	-179.836
164	1948	229.500	233.250	-0.126	-0.082	-2.926	-0.022	3.750	2.801	0.747	178.774
165	1950	193.500	197.400	-0.406	-0.201	-1.322	-0.068	3.900	0.926	0.237	171.761
166	1951	156.300	161.550	-0.220	0.040	0.187	-0.009	5.250	0.410	0.078	-6.746
167	1968	177.300	180.900	-0.221	-0.132	-2.248	-0.133	3.600	2.027	0.563	-179.963
168	1970	162.600	165.300	-0.002	-0.231	-1.545	0.124	2.700	1.583	0.586	167.042
169	1987	180.900	183.300	-0.081	-0.028	-1.162	-0.007	2.400	1.081	0.451	178.855
170	2001	151.800	155.400	-1.970	0.144	-0.434	-0.128	3.600	1.560	0.433	-10.037
171	2001	178.500	181.050	-0.085	-0.174	1.229	-0.087	2.550	1.317	0.516	3.788
172	2001	181.650	184.500	0.209	-0.199	1.373	-0.086	2.850	1.169	0.410	5.512
173	2013	209.400	210	-0.137	-0.034	-0.020	-0.066	0.600	0.121	0.202	-15.403
174	2039	184.050	184.950	-0.245	-0.361	0.051	0.254	0.900	0.683	0.759	64.329
175	2046	184.200	186.750	-0.468	-0.090	0.365	0.049	2.550	0.845	0.331	9.504
176	2058	174.450	193.650	-5.867	0.029	1.024	-0.013	19.200	6.891	0.359	-0.355
177	2071	194.700	200.550	-0.421	-0.200	2.514	0.610	5.850	3.045	0.520	15.430
178	2087	203.550	204.450	-0.631	-0.112	-4.829	0.115	0.900	4.204	4.671	176.916
179	2090	205.650	207	-0.252	0.109	-0.025	-0.193	1.350	0.378	0.280	-53.072
180	2099	207	207.750	-0.215	-0.052	0.005	0.079	0.750	0.256	0.341	30.664
181	2102	226.650	228.600	-0.276	-0.028	-0.751	0.098	1.950	0.492	0.252	165.046
182	2113	217.950	232.650	-1.173	-0.060	3.366	0.037	14.700	4.540	0.309	1.226
183	2136	214.800	233.400	-6.741	-0.383	1.657	-0.148	18.600	8.401	0.452	1.603
184	2176	234.900	239.250	-4.066	-0.029	-2.701	0.080	4.350	1.369	0.315	4.570
185	2176	245.100	256.950	-2.696	0.011	1.217	0.029	11.850	3.913	0.330	0.259
186	2176	264.450	268.500	0.010	-0.070	0.920	-0.027	4.050	0.911	0.225	2.697
187	2177	255.750	256.350	-0.070	-0.118	0.252	0.085	0.600	0.381	0.634	32.223
