 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
45	2891	427.050	428.100	0.022	0.088	0.400	-0.145	1.050	0.444	0.423	-31.684
46	2964	408.900	409.650	-0.309	0.052	0.192	-0.104	0.750	0.525	0.699	-17.297
47	3010	418.050	419.100	-1.163	-0.519	-1.638	-0.290	1.050	0.527	0.502	154.343
48	3017	349.050	350.100	0.104	0.227	-1.067	-0.324	1.050	1.294	1.233	-154.791
49	3021	297	298.650	-0.075	0.111	0.349	-0.144	1.650	0.495	0.300	-30.976
50	3031	381.450	382.350	0.258	0.150	-0.088	-0.309	0.900	0.574	0.638	-127.002
51	3031	390.450	391.200	-0.469	-0.071	-0.789	-0.041	0.750	0.321	0.428	174.735
52	3031	393.600	395.100	-0.813	-0.311	-1.856	-0.113	1.500	1.062	0.708	169.245
53	3031	413.700	414.600	-1.832	-0.281	-2.166	-0.285	0.900	0.334	0.372	-179.431
54	3052	349.050	350.550	0.062	-0.494	-0.517	0.022	1.500	0.776	0.517	138.303
55	3077	337.350	339.450	0.314	-0.026	-0.507	-0.086	2.100	0.823	0.392	-175.823
56	3106	373.350	375.150	-2.302	-0.041	-2.789	-1.745	1.800	1.772	0.984	-105.936
57	3111	384.600	385.200	-0.075	-0.176	0.163	0.091	0.600	0.358	0.597	48.240
58	3189	322.200	322.650	-0.118	-0.211	-0.427	0.157	0.450	0.480	1.068	130.001
59	3200	384.150	384.450	0.434	0.144	0.026	-0.114	0.300	0.483	1.608	-147.733
60	3247	352.350	353.250	-0.299	-0.214	-0.608	-0.391	0.900	0.356	0.395	-150.226
61	3269	361.200	362.100	-0.125	-0.088	0.226	-0.111	0.900	0.351	0.390	-3.820
62	3272	335.550	336.450	0.133	-0.382	-0.350	0.248	0.900	0.794	0.882	127.478
63	3308	361.350	362.400	0.419	0.890	-0.858	-0.825	1.050	2.138	2.036	-126.673
64	3324	448.950	449.400	-0.243	-0.116	0.032	-0.125	0.450	0.275	0.612	-1.763
65	3355	356.700	357.450	0.298	-0.338	-0.648	-0.097	0.750	0.976	1.301	165.698
66	3362	351.750	352.200	-0.397	-0.005	-0.960	-0.396	0.450	0.686	1.523	-145.244
67	3411	318	318.750	0.354	0.394	-0.843	-6.576E-6	0.750	1.260	1.680	-161.765
68	3429	357.600	359.400	-0.061	0.409	-0.629	-0.181	1.800	0.819	0.455	-133.925
69	3454	366.900	369.750	-1.659	-0.361	-2.285	-0.665	2.850	0.695	0.244	-154.093
70	3525	324.300	325.050	-0.096	-0.102	-0.830	-0.011	0.750	0.740	0.987	172.885
71	3529	331.800	332.250	0.104	-0.482	-0.163	-1.418	0.450	0.973	2.163	-105.932
72	3546	336	338.100	0.080	0.135	-0.522	-0.926	2.100	1.220	0.581	-119.557
73	3593	383.250	386.250	-0.926	-0.449	-0.362	-0.275	3	0.591	0.197	17.123
74	3654	376.050	377.850	-0.043	-0.034	0.234	-0.285	1.800	0.373	0.207	-42.120
75	3655	359.100	360	-0.190	-0.089	0.078	0.289	0.900	0.464	0.516	54.616
76	3655	359.250	360	-0.192	-0.117	0.078	0.296	0.750	0.494	0.659	56.838
77	3695	410.700	411.150	-0.267	0.113	-0.352	-0.224	0.450	0.347	0.772	-104.127
78	3695	412.050	412.800	-0.858	0.182	-2.016	0.070	0.750	1.164	1.552	-174.478
79	3752	488.700	489.600	-0.118	-0.237	0.504	0.002	0.900	0.666	0.740	20.946
80	3803	402.450	403.650	-2.578	0.187	-1.450	0.008	1.200	1.142	0.952	-8.991
81	3871	340.800	341.550	0.117	-0.063	-0.226	0.247	0.750	0.462	0.616	137.863
82	3949	319.950	320.850	0.064	0.501	-0.366	-0.325	0.900	0.931	1.034	-117.549
83	4000	363.450	364.050	-0.053	0.002	0.258	0.014	0.600	0.311	0.518	2.056
84	4006	342.300	342.900	0.234	-0.159	-0.768	0.332	0.600	1.116	1.860	153.857
85	4115	355.500	356.100	0.107	-0.218	-0.368	-0.303	0.600	0.483	0.805	-169.792
86	4206	341.250	342	-0.094	-0.221	-0.834	0.291	0.750	0.899	1.199	145.313
87	4230	297.150	298.800	-0.162	0.082	0.262	0.164	1.650	0.432	0.262	11.034
88	4382	468	468.900	-0.574	0.511	0.117	-0.126	0.900	0.940	1.044	-42.645
89	4672	296.850	298.050	-0.080	0.084	0.053	0.112	1.200	0.136	0.113	11.829
90	4779	458.550	460.050	0.118	-0.197	-0.477	-0.272	1.500	0.600	0.400	-172.903
91	4839	297.600	298.500	0.021	-0.206	0.229	0.404	0.900	0.644	0.715	71.151
92	4991	295.500	296.550	-1.928	-0.432	1.486	0.353	1.050	3.504	3.337	12.956
93	5113	325.950	326.850	0.114	0.084	-0.186	0.253	0.900	0.344	0.382	150.490
94	5329	378	379.200	0.387	-0.012	-0.718	-0.031	1.200	1.106	0.921	-179.015
95	5504	297.450	298.500	-0.048	0.173	0.350	0.508	1.050	0.521	0.496	40.064
96	5544	487.950	490.350	0.040	0.017	1.554	-0.104	2.400	1.518	0.633	-4.552
97	5566	347.400	348.600	0.397	0.500	-0.203	0.282	1.200	0.638	0.532	-160.083
98	5682	362.250	362.850	-0.157	0.252	-0.498	0.420	0.600	0.380	0.633	153.757
99	5725	436.950	437.550	-0.138	-0.092	0.205	-0.006	0.600	0.353	0.588	13.994
100	5751	320.700	321.450	0.043	0.141	-0.211	0.299	0.750	0.299	0.399	148.162
101	5753	345.750	346.650	-0.136	-1.208E-4	-0.030	-0.015	0.900	0.107	0.118	-7.930
102	5796	334.800	335.550	0.074	0.165	-0.707	0.073	0.750	0.786	1.048	-173.274
103	5918	297.750	298.500	-0.120	-0.325	-0.070	-0.205	0.750	0.129	0.172	67.385
104	6002	322.950	323.700	0.251	0.065	-0.046	0.214	0.750	0.333	0.444	153.409
105	6040	297.750	298.200	-0.347	0.466	0.056	0.431	0.450	0.405	0.899	-4.990
106	6227	412.200	413.100	0.011	-0.082	-0.834	0.548	0.900	1.054	1.171	143.310
107	6314	304.350	304.950	0.029	0.463	-0.082	0.399	0.600	0.128	0.213	-149.760
108	6365	297.300	297.900	-0.134	0.111	0.155	0.148	0.600	0.292	0.487	7.345
109	6493	316.950	318.300	-0.374	0.581	-0.546	0.058	1.350	0.550	0.407	-108.133
110	6515	299.850	300.750	-0.282	-1.794	0.494	0.663	0.900	2.577	2.863	72.473
111	6703	379.050	380.850	0.069	-1.947	0.810	0.708	1.800	2.757	1.532	74.412
112	6823	347.400	348.300	-0.096	0.299	-0.419	-0.070	0.900	0.491	0.545	-131.210
113	6880	347.550	348.450	0.800	0.160	-0.350	0.035	0.900	1.157	1.286	-173.768
114	6946	366.450	367.650	-0.878	0.232	-1.253	0.740	1.200	0.630	0.525	126.433
115	7002	320.850	321.750	-8.000E-4	-0.158	-0.568	0.899	0.900	1.200	1.333	118.209
116	7020	465.900	468	0.462	0.051	1.026	-0.010	2.100	0.567	0.270	-6.221
117	7087	343.800	344.400	0.029	0.128	-0.971	0.162	0.600	1.001	1.668	178.050
118	7087	355.950	356.700	-0.435	0.030	-2.194	-0.210	0.750	1.775	2.366	-172.229
119	7100	363.450	370.500	0.202	-0.240	-2.798	0.179	7.050	3.029	0.430	172.044
120	7268	328.650	329.250	0.166	0.003	-0.770	-0.199	0.600	0.957	1.596	-167.839
121	7314	338.400	339.150	0.134	-0.193	-0.395	0.260	0.750	0.696	0.929	139.507
122	7349	306.750	307.650	0.434	-0.229	0.082	0.138	0.900	0.508	0.565	133.828
123	7349	351.450	352.050	-0.386	0.226	-0.270	0.187	0.600	0.122	0.203	-18.718
124	7506	380.850	381.900	-0.085	0.064	0.358	-0.182	1.050	0.507	0.483	-29.028
125	7706	346.950	347.850	0.090	0.168	-1.142	0.947	0.900	1.458	1.620	147.696
126	7764	338.100	339.300	0.379	0.369	-0.322	-0.087	1.200	0.837	0.697	-146.902
127	7764	347.550	348.150	-0.360	-0.443	-0.728	-0.406	0.600	0.370	0.616	174.317
128	7896	333	333.750	0.272	0.059	-0.400	-0.047	0.750	0.680	0.907	-170.960
129	7921	378	379.350	0.462	0.062	1.051	0.174	1.350	0.599	0.444	10.764
130	7951	326.850	328.200	2.763	0.948	1.432	0.140	1.350	1.557	1.154	-148.740
131	7986	430.200	430.950	-5.440	0.644	-6.374	0.669	0.750	0.935	1.246	178.472
132	7986	432.600	434.250	-6.960	0.617	-9.805	0.672	1.650	2.845	1.724	178.897
133	8012	337.950	338.850	-0.395	0.771	-0.632	3.694	0.900	2.933	3.259	94.631
134	8283	394.500	395.850	0.042	-0.239	0.573	-0.094	1.350	0.550	0.408	15.207
135	8332	384	385.050	-0.174	0.114	0.078	0.191	1.050	0.264	0.252	16.997
136	8340	350.700	351.750	0.099	0.579	-0.469	-0.960	1.050	1.640	1.562	-110.257
137	8349	345.300	345.900	0.429	-0.182	-0.878	-0.148	0.600	1.308	2.179	178.486
138	8563	398.700	399.600	-0.366	-0.158	-1.342	-0.353	0.900	0.995	1.106	-168.681
139	8590	345.300	346.200	0.392	-0.387	-0.062	-0.080	0.900	0.548	0.609	145.999
140	8646	343.500	345	0.650	0.130	-0.192	0.086	1.500	0.843	0.562	-177.010
141	8671	435	438.450	-0.474	-0.062	0.645	0.035	3.450	1.123	0.325	4.961
142	8671	438.900	444.750	0.643	-0.124	3.166	-0.018	5.850	2.525	0.432	2.417
143	8746	357.600	359.250	0.158	0.086	-0.358	0.019	1.650	0.521	0.316	-172.581
144	8755	385.650	386.550	-0.061	-1.474	0.106	-1.106	0.900	0.404	0.449	65.688
145	8763	384	384.900	-0.154	0.164	-1.632	0.070	0.900	1.481	1.646	-176.354
146	8863	415.800	418.050	-0.728	0.046	0.301	-0.065	2.250	1.035	0.460	-6.138
147	8871	431.250	432.900	-0.094	-0.023	0.275	0.097	1.650	0.389	0.236	18.092
148	8890	503.250	505.050	-0.485	0.344	-1.493	0.494	1.800	1.019	0.566	171.483
149	8901	346.050	348.450	0.518	-0.029	0.069	-0.058	2.400	0.451	0.188	-176.311
150	8915	384.150	384.750	0.053	0.215	0.226	0.207	0.600	0.173	0.288	-2.959
151	9043	387	387.750	-0.109	-3.318	0.206	0.488	0.750	3.819	5.092	85.266
152	9061	365.700	366.750	0.227	-0.191	-0.746	-0.241	1.050	0.974	0.928	-177.041
153	9154	364.500	365.400	0.206	0.064	-0.173	-0.097	0.900	0.412	0.458	-157.048
154	9181	399.300	399.900	-0.046	-0.245	0.371	-0.060	0.600	0.457	0.761	23.834
155	9181	400.650	401.100	0.221	-0.131	0.515	-0.225	0.450	0.309	0.687	-17.753
156	9181	401.850	403.050	0.579	-0.120	0.922	0.044	1.200	0.380	0.316	25.579
157	9183	370.800	371.400	0.011	0.411	-0.509	-0.214	0.600	0.813	1.355	-129.769
158	9185	365.100	366	0.206	-0.254	-0.197	-0.164	0.900	0.413	0.459	167.426
159	9370	368.850	369.600	0.418	0.457	-0.115	-0.115	0.750	0.782	1.043	-132.953
160	9383	356.100	356.550	0.786	-0.142	0.026	-0.498	0.450	0.839	1.865	-154.920
161	9430	390.900	392.100	0.045	0.328	0.082	0.281	1.200	0.060	0.050	-52.297
162	9454	402.600	403.500	0.272	-0.192	-0.554	-0.080	0.900	0.833	0.926	172.266
163	9509	428.850	430.050	-0.173	0.106	0.366	0.183	1.200	0.545	0.454	8.135
164	9520	486.300	488.100	-0.134	-0.416	0.806	-0.092	1.800	0.995	0.553	18.979
165	9588	423.300	426.300	0.421	-0.292	1.995	-0.242	3	1.575	0.525	1.837
166	9588	432.900	433.500	2.587	-0.341	3.264	-0.328	0.600	0.677	1.128	1.116
167	9588	434.550	439.950	-0.573	-0.498	1.742	-0.125	5.400	2.345	0.434	9.152
168	9588	441.450	443.550	2.280	0.008	3.394	0.123	2.100	1.119	0.533	5.867
169	9588	456.150	456.600	1.112	-0.094	1.291	-0.265	0.450	0.247	0.550	-43.598
170	9588	460.500	462.300	1.845	-0.279	2.904	-0.357	1.800	1.062	0.590	-4.239
171	9617	378.300	379.350	0.058	0.135	-0.216	0.084	1.050	0.278	0.265	-169.335
172	9709	394.800	395.850	0.139	-0.295	-0.811	0.002	1.050	0.996	0.948	162.637
173	9915	390.750	391.800	0.077	-0.133	-0.418	0.019	1.050	0.517	0.493	162.892
174	9943	419.700	420.450	0.123	-0.392	-0.659	0.324	0.750	1.061	1.414	137.528
175	9981	391.500	392.100	-0.117	0.043	0.125	-0.062	0.600	0.263	0.439	-23.484
176	9982	415.350	416.100	-0.048	-0.147	0.170	0.568	0.750	0.748	0.997	73.078
177	10045	393	394.200	0.842	-0.280	1.387	0.079	1.200	0.653	0.544	33.309
178	10045	424.350	425.250	0.269	-0.396	0.733	0.124	0.900	0.697	0.774	48.251
179	10045	425.400	426	0.675	0.262	1.248	0.294	0.600	0.574	0.956	3.184
180	10045	428.700	430.050	2.010	-0.025	2.877	-0.213	1.350	0.887	0.657	-12.203
181	10218	471.300	471.900	0.005	-0.036	0.328	0.057	0.600	0.336	0.561	16.098
182	10259	387.300	388.650	0.694	0.076	-0.034	0.070	1.350	0.728	0.539	-179.506
183	10288	413.550	415.050	0.171	0.071	-0.778	0.031	1.500	0.950	0.633	-177.570
184	10304	403.800	404.550	0.062	0.372	-0.533	0.408	0.750	0.596	0.795	176.565
185	10362	402.600	402.900	0.413	0.206	0.117	0.512	0.300	0.425	1.418	134.086
186	10478	420.450	421.200	-0.706	0.708	-1.491	0.645	0.750	0.788	1.051	-175.469
187	10478	426.450	427.650	-1.834	0.588	-2.621	-0.104	1.200	1.049	0.874	-138.655
188	10533	425.700	427.800	-1.776	0.328	-2.778	-0.007	2.100	1.056	0.503	-161.479
189	10611	491.700	494.100	-4.536	0.283	-3.272	1.129	2.400	1.521	0.634	33.789
190	10614	496.200	497.250	-0.134	0.058	0.403	0.325	1.050	0.600	0.572	26.405
191	10670	495.300	496.050	-0.187	-0.112	0.288	0.070	0.750	0.509	0.678	20.958
192	10670	496.350	497.550	0.318	-0.014	1.102	0.219	1.200	0.818	0.682	16.547
193	10756	398.250	399.300	3.718	-0.606	3.056	-0.591	1.050	0.663	0.631	178.671
194	10835	401.250	402.900	0.542	-0.881	0.077	-0.172	1.650	0.848	0.514	123.308
195	10893	420.150	420.450	0.248	0.091	-0.237	-0.194	0.300	0.562	1.874	-149.568
196	10906	438.450	439.500	0.094	0.391	-0.237	-0.695	1.050	1.135	1.081	-106.966
197	10938	405	405.750	0.304	0.224	0.142	-0.520	0.750	0.761	1.015	-102.262
198	10939	484.500	485.700	-0.040	0.094	-0.206	-0.029	1.200	0.207	0.172	-143.643
199	10994	461.100	462.300	-0.290	0.206	0.450	0.074	1.200	0.751	0.626	-10.119
200	11017	499.800	501	-0.304	0.373	0.546	0.267	1.200	0.856	0.714	-7.133
201	11017	505.200	506.250	0.710	0.235	1.187	0.422	1.050	0.512	0.488	21.424
202	11068	454.500	458.250	-1.794	-0.409	-0.461	0.166	3.750	1.452	0.387	23.351
203	11068	459.900	462	-0.310	0.177	0.434	0.103	2.100	0.748	0.356	-5.692
204	11068	464.550	465.900	0.336	0.246	0.790	0.149	1.350	0.465	0.344	-12.069
205	11068	467.400	470.250	0.509	0.042	1.382	0.131	2.850	0.878	0.308	5.802
206	11068	471.600	473.250	1.488	-0.005	2.085	0.120	1.650	0.610	0.370	11.849
207	11068	474.300	476.100	2.227	0.131	2.866	0.079	1.800	0.641	0.356	-4.651
208	11163	467.550	468.750	-0.198	-0.034	-2.419	-0.212	1.200	2.228	1.857	-175.430
209	11284	445.950	446.850	-0.522	0.025	-0.027	0.425	0.900	0.636	0.707	38.968
210	11284	447	447.750	-0.173	0.256	0.302	0.165	0.750	0.484	0.645	-10.841
211	11305	427.500	427.950	0.429	0.291	0.214	0.191	0.450	0.237	0.526	-155.003
212	11411	442.350	443.250	0.190	-3.363	1.158	-1.607	0.900	2.005	2.228	61.131
213	11419	426.450	427.350	4.358	2.524	1.955	0.319	0.900	3.261	3.624	-137.465
214	11435	462.750	471.450	-0.379	-0.158	2.896	0.237	8.700	3.299	0.379	6.879
215	11513	433.050	433.800	0.965	0.511	0.117	0.224	0.750	0.895	1.194	-161.277
216	11568	445.650	446.400	0.288	-0.348	-0.582	-0.059	0.750	0.917	1.223	161.654
217	11620	466.500	467.550	-0.187	0.076	0.210	0.406	1.050	0.516	0.491	39.725
218	11620	468.300	469.200	0.496	-0.101	0.949	0.171	0.900	0.528	0.586	30.914
219	11649	449.850	450.750	0.208	0.049	-0.131	0.293	0.900	0.418	0.464	144.294
220	11760	488.700	490.050	0.141	0.008	-0.403	0.241	1.350	0.592	0.438	156.780
221	11799	520.500	521.550	0.232	-0.023	-0.514	-0.082	1.050	0.748	0.712	-175.519
222	11839	505.950	506.850	-0.213	0.120	0.141	0.022	0.900	0.367	0.408	-15.526
223	11843	459.300	460.800	0.107	0.234	-0.590	0.053	1.500	0.721	0.480	-165.506
224	12072	505.050	507	-0.698	-0.049	0.870	-0.055	1.950	1.568	0.804	-0.183
225	12072	517.200	518.400	0.557	0.028	-0.576	-0.048	1.200	1.135	0.946	-176.173
226	12172	498.300	499.200	-0.259	-0.369	0.069	-1.208	0.900	0.901	1.001	-68.645
227	12212	471.450	478.200	-0.354	0.014	1.824	-0.064	6.750	2.179	0.323	-2.059
228	12228	505.650	506.250	-0.150	-0.202	0.363	0.346	0.600	0.751	1.251	46.834
229	12259	479.550	480.600	0.483	-0.083	-0.315	0.617	1.050	1.062	1.012	138.725
230	12322	507.300	509.100	-0.195	-1.173	0.405	0.445	1.800	1.725	0.959	69.650
231	12322	510.300	511.350	0.250	-0.299	0.848	0.239	1.050	0.805	0.766	41.947
232	12552	482.550	487.350	-1.243	0.143	0.456	-0.129	4.800	1.721	0.358	-9.086
233	12556	490.950	492	-0.146	0.066	0.262	-0.470	1.050	0.674	0.642	-52.726
234	12635	493.500	494.700	0.384	0.173	-0.098	0.125	1.200	0.484	0.403	-174.406
235	12909	504.600	509.400	-2.642	-0.435	-0.102	0.685	4.800	2.775	0.578	23.799
236	12909	511.500	515.100	0.242	0.462	1.950	0.090	3.600	1.749	0.486	-12.297
