 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
112	626	254.100	255	-0.618	-0.394	-1.041	-0.368	0.900	0.424	0.471	176.570
113	626	255.450	255.750	-0.969	-0.367	-1.153	-0.279	0.300	0.204	0.680	154.440
114	626	270.150	270.900	-1.938	-0.160	-2.186	-0.084	0.750	0.259	0.346	162.982
115	626	280.800	282	-2.278	-0.099	-3.145	-0.143	1.200	0.868	0.723	-177.099
116	635	291.300	292.500	-0.008	-0.311	-0.451	-0.460	1.200	0.467	0.389	-161.417
117	635	293.100	293.550	-0.502	-0.274	-0.622	-0.161	0.450	0.165	0.367	136.553
118	643	319.650	386.550	0.039	-0.004	1.984	0.012	66.900	1.945	0.029	0.466
119	647	306.900	332.250	0.765	0.011	-0.471	-0.170	25.350	1.249	0.049	-171.689
120	649	261.900	264.450	1.345	-0.204	2.201	-0.152	2.550	0.858	0.336	3.493
121	655	302.250	303.450	0.132	-0.047	0.876	0.110	1.200	0.760	0.634	11.913
122	656	331.800	397.800	0.043	-0.028	-1.645	1.891E-4	66	1.688	0.026	179.038
123	658	270.150	270.450	-0.484	-0.012	-0.361	0.098	0.300	0.165	0.550	41.807
124	658	272.250	273	-0.224	-0.088	0.092	-0.108	0.750	0.317	0.422	-3.658
125	658	274.050	274.350	0.223	-0.076	0.316	-0.059	0.300	0.095	0.315	10.359
126	658	274.500	276	0.444	-0.234	1.365	-0.353	1.500	0.929	0.619	-7.412
127	662	315.600	399.900	1.318	-0.007	-0.869	-0.017	84.300	2.187	0.026	-179.716
128	664	212.850	213.600	-0.643	-0.104	-0.779	-0.079	0.750	0.138	0.184	169.438
129	668	204.300	204.600	-1.237	-0.157	-1.779	0.058	0.300	0.583	1.944	158.363
130	671	301.500	313.650	-0.437	-0.190	-1.472	-0.136	12.150	1.036	0.085	177.011
131	686	310.050	390.300	-0.412	-0.180	-1.906	-0.514	80.250	1.531	0.019	-167.393
132	700	288.450	289.650	-0.916	-0.324	-1.369	-0.312	1.200	0.453	0.378	178.551
133	700	294.300	294.600	-1.631	-0.369	-1.764	-0.416	0.300	0.141	0.470	-160.537
134	703	302.100	308.850	-0.083	0.181	-0.595	0.017	6.750	0.537	0.080	-162.291
135	708	231.300	233.400	-0.525	-0.216	-1.157	-0.383	2.100	0.654	0.311	-165.241
136	709	325.950	340.650	-0.315	-0.605	-1.095	-1.096	14.700	0.922	0.063	-147.820
137	712	308.700	330	-1.169	-0.137	-2.092	-0.244	21.300	0.929	0.044	-173.434
138	717	267.900	268.650	0.014	-0.095	-1.125	-0.320	0.750	1.161	1.548	-168.820
139	717	270.150	270.900	-1.671	-0.127	-2.624	0.322	0.750	1.053	1.405	154.774
140	717	273.600	275.400	-2.810	0.034	-3.395	0.198	1.800	0.607	0.337	164.408
141	717	276.750	277.200	-3.768	0.148	-4.474	-0.034	0.450	0.729	1.620	-165.590
142	722	342.600	343.800	0.019	-0.005	0.592	0.080	1.200	0.579	0.483	8.381
143	724	300.150	310.050	-1.139	-0.195	-5.251	-0.043	9.900	4.115	0.416	177.874
144	724	314.700	315	-6.971	-0.082	-7.467	0.139	0.300	0.543	1.810	155.984
145	728	341.250	343.650	-0.141	-0.227	0.787	-0.156	2.400	0.931	0.388	4.365
146	728	347.850	348.450	1.707	-0.276	1.956	-0.538	0.600	0.361	0.602	-46.408
147	728	352.350	352.650	3.086	-0.182	3.404	-0.172	0.300	0.318	1.061	1.801
148	728	375.300	376.200	4.638	-0.735	4.993	-0.697	0.900	0.357	0.397	6.053
149	738	285	285.750	-0.212	0.116	-0.010	-0.512	0.750	0.660	0.880	-72.179
150	745	237.600	238.500	-0.651	-0.078	-1.159	-0.083	0.900	0.508	0.564	-179.477
151	745	238.800	239.700	-0.959	-0.066	-1.586	-0.266	0.900	0.658	0.732	-162.230
152	746	207.450	208.950	-0.232	-0.216	0.385	-0.184	1.500	0.618	0.412	2.942
153	757	210.900	211.200	0.533	9.000E-4	0.403	-0.174	0.300	0.218	0.726	-126.623
154	757	213.300	213.750	-1.624	0.568	-2.952	-0.162	0.450	1.516	3.368	-151.187
155	757	217.800	218.400	-3.319	-0.211	-4.159	-0.159	0.600	0.842	1.403	176.475
156	760	294.750	339.900	-0.463	-0.217	0.780	0.247	45.150	1.327	0.029	20.468
157	767	325.800	366.450	0.743	-0.045	-1.038	-0.118	40.650	1.783	0.044	-177.646
158	769	228.900	231.150	-1.230	-0.057	-2.179	-0.312	2.250	0.983	0.437	-164.992
159	776	292.650	294.750	-2.211	-0.021	-3.783	0.232	2.100	1.592	0.758	170.849
160	776	302.100	303.150	-6.206	0.032	-6.895	0.063	1.050	0.690	0.657	177.411
161	776	306.450	307.800	-7.043	0.155	-8.172	0.495	1.350	1.179	0.873	163.241
162	777	339.600	361.650	-0.138	0.007	-1.001	-0.050	22.050	0.865	0.039	-176.228
163	788	285.150	306	-0.270	-0.085	0.514	-0.044	20.850	0.785	0.038	3.014
164	789	274.050	276.150	-1.011	-0.015	-1.945	-0.181	2.100	0.949	0.452	-169.879
165	791	351.450	352.050	-0.346	0.223	0.014	0.146	0.600	0.368	0.613	-11.995
166	791	358.650	360.750	0.953	0.196	2.014	0.108	2.100	1.065	0.507	-4.709
167	791	363.300	364.500	2.344	0.099	2.792	0.138	1.200	0.450	0.375	5.011
168	798	280.050	281.400	-0.958	-0.287	-2.049	-0.323	1.350	1.092	0.809	-178.108
169	798	281.700	282.150	-2.237	0.228	-2.440	0.186	0.450	0.207	0.461	-168.307
170	798	283.350	284.250	-2.528	0.172	-2.741	0.405	0.900	0.315	0.350	132.496
171	798	292.050	292.650	-2.416	0.105	-2.208	0.180	0.600	0.221	0.369	19.881
172	798	292.800	293.250	-2.142	-0.114	-1.870	0.108	0.450	0.351	0.781	39.275
173	798	293.250	293.850	-1.893	0.427	-1.312	0.379	0.600	0.583	0.972	-4.762
174	802	265.500	265.950	-0.239	0.012	-0.298	-0.161	0.450	0.183	0.407	-108.805
175	802	266.100	266.550	-0.305	-0.040	-0.370	-0.277	0.450	0.245	0.545	-105.382
176	804	315.150	392.250	-0.190	-0.002	3.828	-0.012	77.100	4.018	0.052	-0.132
177	805	235.200	236.250	-0.408	-0.190	-0.799	-0.085	1.050	0.405	0.386	165.007
178	806	327.600	392.850	-0.076	-0.128	-1.505	-0.228	65.250	1.432	0.022	-176.001
179	807	343.800	344.250	-0.869	0.633	-0.511	0.701	0.450	0.365	0.810	10.893
180	807	344.400	346.500	-0.447	0.552	0.098	0.639	2.100	0.552	0.263	9.064
181	811	327.750	364.800	0.842	-0.046	-0.038	-0.024	37.050	0.880	0.024	178.583
182	815	295.050	295.350	-0.287	0.073	-0.378	0.154	0.300	0.122	0.406	138.327
183	822	218.400	219.300	-0.177	-0.200	-0.015	-0.420	0.900	0.273	0.304	-53.643
184	822	220.800	221.250	-0.004	-0.023	0.081	-0.276	0.450	0.267	0.593	-71.416
185	825	218.100	219.150	-0.232	0.014	0.016	-0.291	1.050	0.393	0.374	-50.857
186	826	216.450	216.900	-0.391	-0.223	-0.290	-0.384	0.450	0.190	0.423	-57.941
187	829	297.600	298.350	-0.024	0.182	0.118	-0.116	0.750	0.330	0.440	-64.506
188	829	301.350	301.800	0.305	-0.207	0.347	-0.182	0.450	0.049	0.108	30.477
189	832	298.350	300	-0.250	-0.123	-0.938	-0.145	1.650	0.688	0.417	-178.170
190	832	324.900	325.800	-2.284	-1.254	-2.629	-1.194	0.900	0.350	0.389	170.171
191	832	326.700	327.450	-3.375	-1.067	-4.463	-0.677	0.750	1.156	1.541	160.293
192	832	332.850	334.050	-4.625	0.203	-3.441	-0.017	1.200	1.204	1.004	-10.539
193	840	293.100	295.050	0.099	-0.181	-0.693	-0.101	1.950	0.796	0.408	174.221
194	840	295.500	297	-0.690	-0.112	-1.866	-0.035	1.500	1.179	0.786	176.253
195	840	323.100	323.850	-2.683	0.060	-3.450	-0.171	0.750	0.801	1.068	-163.269
196	847	226.500	227.100	-0.160	-0.420	-0.295	-0.046	0.600	0.398	0.664	109.810
197	848	286.800	287.550	-0.109	0.016	-0.700	0.125	0.750	0.601	0.801	169.526
198	848	287.550	315.150	-0.762	-0.136	-1.605	-0.076	27.600	0.845	0.031	175.946
199	850	293.700	379.650	0.067	-0.022	-1.970	-0.160	85.950	2.042	0.024	-176.131
200	857	247.800	249.300	-0.208	-0.175	-0.043	-0.051	1.500	0.207	0.138	36.986
201	857	251.550	252.750	-0.090	-0.069	0.010	-0.207	1.200	0.170	0.142	-54.079
202	857	253.350	254.400	0.005	0.038	0.091	0.010	1.050	0.090	0.086	-17.633
203	857	254.550	255.300	0.093	-0.091	0.202	-0.137	0.750	0.119	0.158	-23.156
204	859	252.150	253.050	-0.380	-0.150	-0.761	-0.076	0.900	0.388	0.431	168.932
205	859	257.250	259.200	-1.357	-0.146	-2.021	-0.351	1.950	0.695	0.356	-162.816
206	859	273.600	273.900	-3.129	-0.204	-3.335	-0.380	0.300	0.271	0.903	-139.490
207	863	225	226.200	-0.181	-0.092	0.208	0.014	1.200	0.403	0.336	15.257
208	863	226.500	226.800	0.163	0.009	0.235	-0.088	0.300	0.121	0.403	-53.415
209	863	227.250	227.700	0.413	0.094	0.619	-0.010	0.450	0.231	0.512	-26.667
210	868	277.500	282.450	-0.813	0.352	0.325	0.015	4.950	1.187	0.240	-16.470
211	868	288.450	293.250	1.155	-0.115	2.374	0.083	4.800	1.235	0.257	9.252
212	868	299.250	302.250	2.965	0.040	4.054	-0.026	3	1.091	0.364	-3.442
213	868	307.650	310.800	4.413	0.181	5.029	-0.247	3.150	0.750	0.238	-34.770
214	869	286.050	312.450	-0.061	-0.140	-1.467	0.634	26.400	1.605	0.061	151.168
215	872	283.050	283.800	0.055	-0.236	0.269	-0.106	0.750	0.250	0.334	31.225
216	874	225.300	235.500	-0.158	-0.161	-0.622	0.026	10.200	0.500	0.049	158.039
217	877	324.600	399.900	0.475	-0.085	-1.992	-0.065	75.300	2.467	0.033	179.536
218	878	318.750	324.600	-2.020	-0.384	0.929	0.243	5.850	3.015	0.515	12.004
219	878	326.700	328.350	1.617	0.186	2.670	0.118	1.650	1.055	0.640	-3.719
220	882	341.550	399.600	-0.032	-0.041	-1.109	-0.049	58.050	1.077	0.019	-179.593
221	889	305.550	307.050	-0.118	-0.129	0.621	0.010	1.500	0.752	0.501	10.667
222	891	292.650	314.400	1.352	-0.084	0.164	-0.102	21.750	1.188	0.055	-179.090
223	891	324.150	366.750	0.319	-0.073	-1.833	-0.052	42.600	2.152	0.051	179.433
224	894	291.450	313.050	-0.035	-0.127	-1.396	-0.078	21.600	1.362	0.063	177.939
225	894	320.400	333.150	-1.297	-0.079	-0.532	-0.045	12.750	0.766	0.060	2.590
226	896	249.900	250.350	-0.414	-0.183	-0.630	-0.046	0.450	0.256	0.569	147.456
227	896	253.200	254.550	-0.852	0.376	-1.811	-0.116	1.350	1.078	0.798	-152.833
228	896	263.550	265.350	-2.062	-0.211	-3.440	-0.192	1.800	1.378	0.766	179.227
229	905	294.900	296.250	0.149	-0.425	0.928	-0.264	1.350	0.796	0.589	11.723
230	905	301.650	301.950	2.306	-0.338	2.568	-0.227	0.300	0.285	0.948	22.961
231	905	306.300	307.800	3.488	-0.079	4.482	0.058	1.500	1.003	0.669	7.841
232	905	321.900	322.200	6.941	0.321	7.309	0.372	0.300	0.372	1.238	7.890
233	915	336.750	349.500	-0.293	-0.165	0.344	-0.037	12.750	0.650	0.051	11.353
234	916	201.450	202.050	-0.222	-0.067	-0.582	-0.436	0.600	0.515	0.859	-134.297
235	920	296.700	298.500	-0.341	-0.214	0.597	-0.052	1.800	0.952	0.529	9.814
236	920	304.200	306.600	1.488	-0.088	1.936	0.135	2.400	0.500	0.208	26.426
237	923	285.750	286.050	1.124	-0.110	0.775	-0.253	0.300	0.377	1.257	-157.719
238	923	303.300	304.350	-0.324	0.008	-1.054	-0.157	1.050	0.748	0.713	-167.315
239	923	308.250	309.150	-2.446	-0.247	-3.247	0.351	0.900	1.000	1.111	143.237
240	923	312	313.350	-3.699	-0.418	-4.880	-0.094	1.350	1.225	0.907	164.662
241	923	329.850	331.500	-5.771	-0.183	-6.740	-0.563	1.650	1.041	0.631	-158.554
242	923	334.650	335.400	-6.647	-0.752	-7.759	-0.727	0.750	1.112	1.483	178.701
243	926	274.500	275.700	0.574	-0.280	-0.055	-0.306	1.200	0.630	0.525	-177.663
244	926	282.450	282.900	-0.005	-0.097	-0.466	-0.418	0.450	0.562	1.248	-145.150
245	926	287.700	288.750	-0.413	-0.004	-0.872	-0.490	1.050	0.668	0.636	-133.378
246	926	297.150	297.750	-0.807	-0.328	-1.165	0.131	0.600	0.582	0.970	127.963
247	926	305.100	305.550	-1.063	-0.370	-1.419	-0.228	0.450	0.383	0.852	158.248
248	926	314.400	315.750	-2.126	-0.528	-1.757	-0.309	1.350	0.429	0.318	30.669
249	930	312.600	313.800	-0.530	0.124	-1.079	-0.096	1.200	0.592	0.493	-158.121
250	930	332.100	333.600	-0.956	0.084	-1.884	-0.317	1.500	1.011	0.674	-156.626
251	935	231.750	232.050	3.031	0.046	2.768	0.334	0.300	0.390	1.300	132.402
252	935	236.250	236.550	0.493	-0.349	0.181	0.241	0.300	0.667	2.225	117.870
253	935	238.200	239.400	0.005	0.058	-0.904	-0.034	1.200	0.914	0.761	-174.220
254	935	258.300	265.800	-0.813	0.021	-9.518	0.196	7.500	8.707	1.161	178.848
255	935	271.950	272.550	-9.830	0.090	-10.785	0.006	0.600	0.959	1.598	-174.941
256	935	321.750	322.800	-10.131	-0.036	-12.736	-0.093	1.050	2.606	2.482	-178.750
257	939	294.450	396.900	-0.732	-0.022	2.303	-0.089	102.450	3.036	0.030	-1.249
258	958	223.650	224.400	-0.201	0.019	-0.015	-0.047	0.750	0.198	0.263	-19.712
259	958	271.650	272.100	0.036	0.040	0.203	-0.073	0.450	0.202	0.448	-34.031
260	958	273	274.650	0.345	0.059	1.001	-0.209	1.650	0.709	0.430	-22.248
261	958	283.350	285	1.011	-0.138	1.588	-0.015	1.650	0.590	0.358	12.008
262	958	287.100	287.550	1.771	-0.155	1.983	-0.002	0.450	0.262	0.581	35.866
263	958	292.800	293.550	2.187	-0.208	2.393	-0.231	0.750	0.207	0.276	-6.379
264	958	296.250	296.550	2.417	-0.261	2.585	-0.279	0.300	0.169	0.563	-6.116
265	958	300.450	302.850	3.147	-0.417	4.017	-0.093	2.400	0.928	0.387	20.441
266	973	259.350	259.650	0.305	0.088	-0.410	0.099	0.300	0.715	2.384	179.119
267	973	261.150	261.450	-2.722	0.070	-4.117	0.088	0.300	1.395	4.650	179.261
268	973	272.850	273	-4.875	NaN	-4.875	NaN	0.150	NaN	NaN	NaN
269	974	283.200	285.750	0.737	-0.253	2.148	-0.092	2.550	1.420	0.557	6.504
270	978	295.500	296.700	-0.219	0.005	-0.634	-0.121	1.200	0.434	0.362	-163.060
271	979	330.750	359.550	-0.358	-0.085	-1.873	0.151	28.800	1.533	0.053	171.124
272	982	270.450	271.950	-1.143	-0.194	-0.547	-0.178	1.500	0.596	0.397	1.460
273	982	295.200	296.250	0.148	-0.151	0.884	-0.165	1.050	0.736	0.701	-1.054
274	982	298.950	301.050	1.623	-0.419	2.809	-0.272	2.100	1.195	0.569	7.040
275	982	305.250	307.650	4.162	-0.232	4.991	-0.178	2.400	0.831	0.346	3.714
276	982	309.750	310.800	5.757	-0.271	6.420	-0.192	1.050	0.668	0.636	6.765
277	982	312.150	312.600	6.791	-0.142	7.119	-0.149	0.450	0.328	0.729	-1.138
278	983	288.150	289.200	-1.027	-0.184	-0.761	-0.182	1.050	0.266	0.253	0.345
279	990	291.450	293.400	0.045	-0.397	0.418	-1.040	1.950	0.743	0.381	-59.873
280	992	241.800	242.400	-0.115	-0.017	-0.342	0.030	0.600	0.232	0.386	168.318
281	997	191.100	191.250	-0.471	NaN	-0.471	NaN	0.150	NaN	NaN	NaN
282	997	193.500	193.650	-1.125	NaN	-1.125	NaN	0.150	NaN	NaN	NaN
283	999	307.350	352.200	0.609	-0.010	-1.962	-0.246	44.850	2.582	0.058	-174.767
284	1009	306.750	399.900	-0.445	-0.067	2.062	-0.136	93.150	2.508	0.027	-1.573
285	1024	395.400	399.300	-0.228	0.018	-0.786	-0.074	3.900	0.566	0.145	-170.632
286	1034	277.800	278.700	-0.106	-0.146	-0.334	-0.007	0.900	0.267	0.296	148.709
287	1034	280.650	281.400	-0.390	-0.233	-0.951	-0.086	0.750	0.580	0.773	165.274
288	1034	281.700	283.500	-1.087	0.279	-1.935	0.265	1.800	0.848	0.471	-179.025
289	1042	272.850	273.750	-0.163	-0.513	0.442	-0.084	0.900	0.742	0.824	35.353
290	1042	274.050	275.250	0.556	0.286	1.021	-0.405	1.200	0.833	0.694	-56.055
291	1047	269.850	271.650	-1.163	0.357	-2.259	0.740	1.800	1.161	0.645	160.742
292	1054	337.950	398.850	-0.123	-0.035	-1.468	0.023	60.900	1.346	0.022	177.555
293	1059	340.050	399.900	-0.023	-0.270	2.180	-0.318	59.850	2.204	0.037	-1.237
294	1063	256.500	258.600	0.363	0.021	-0.704	0.026	2.100	1.067	0.508	179.728
295	1063	262.950	264.600	-1.072	-0.216	-1.748	-0.141	1.650	0.680	0.412	173.644
