 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
51	549	97.800	99	-0.226	0.395	0.014	0.265	1.200	0.273	0.227	-28.455
52	560	85.200	86.550	0.088	0.118	-0.772	0.044	1.350	0.863	0.639	-175.056
53	570	132.900	135.300	-0.428	0.126	-0.086	0.109	2.400	0.342	0.143	-2.943
54	570	136.500	138.150	-0.127	-0.037	0.145	0.189	1.650	0.353	0.214	39.635
55	674	124.200	125.250	0.003	-0.042	-0.254	-0.006	1.050	0.260	0.247	172.008
56	679	179.250	180.300	-0.159	0.347	-1.739	0.039	1.050	1.610	1.533	-168.958
57	679	181.050	181.950	-1.951	0.009	-3.011	0.123	0.900	1.066	1.185	173.823
58	679	184.050	185.550	-3.407	-0.256	-4.984	-0.093	1.500	1.585	1.057	174.086
59	684	111.300	112.350	-0.327	0.140	-0.203	0.108	1.050	0.128	0.122	-14.798
60	690	139.800	140.850	-0.256	0.226	-0.149	0.348	1.050	0.162	0.154	48.696
61	692	134.850	137.850	-0.293	-0.204	-0.602	-0.214	3	0.309	0.103	-178.082
62	707	170.250	171.750	-0.290	0.007	-0.059	0.211	1.500	0.308	0.205	41.420
63	725	113.850	115.350	-0.172	0.343	-1.535	0.085	1.500	1.387	0.925	-169.263
64	730	208.500	214.950	-0.381	-0.048	3.135	0.185	6.450	3.524	0.546	3.794
65	733	164.250	167.400	-0.024	0.142	1.282	0.221	3.150	1.308	0.415	3.436
66	733	168	171.600	0.075	-0.047	1.385	0.009	3.600	1.311	0.364	2.458
67	742	177.900	180.450	-0.089	-0.168	-1.438	-0.072	2.550	1.352	0.530	175.930
68	749	138.900	151.500	-0.625	0.154	-3.434	0.009	12.600	2.813	0.223	-177.052
69	769	145.650	154.050	0.139	0.131	2.466	0.174	8.400	2.327	0.277	1.051
70	769	160.650	162.750	3.557	0.391	4.491	-0.028	2.100	1.024	0.487	-24.140
71	782	96.150	97.350	-0.324	0.190	-0.735	-0.017	1.200	0.460	0.384	-153.243
72	782	99.300	100.200	-0.916	0.239	-1.185	0.074	0.900	0.316	0.351	-148.457
73	789	182.550	183.600	-0.171	-0.203	0.121	0.385	1.050	0.657	0.625	63.593
74	789	193.050	195.150	0.102	0.441	0.776	0.285	2.100	0.692	0.329	-13.043
75	789	197.400	198.900	0.926	0.297	1.240	0.841	1.500	0.628	0.419	60.006
76	818	117.900	119.100	-1.719	-0.258	-3.205	-0.067	1.200	1.498	1.248	172.698
77	830	114	114.750	-1.364	-0.292	-1.912	-0.355	0.750	0.552	0.735	-173.505
78	836	118.800	120.600	-0.123	0.080	-0.623	-0.088	1.800	0.528	0.293	-161.376
79	838	117.600	118.650	-0.265	0.184	-0.610	0.396	1.050	0.405	0.385	148.504
80	842	252	279.900	-0.447	0.122	4.610	0.170	27.900	5.057	0.181	0.544
81	849	110.550	111.150	-0.286	0.126	-0.468	0.066	0.600	0.192	0.319	-161.763
82	853	157.200	157.950	-0.105	0.341	0.252	0.251	0.750	0.368	0.491	-14.098
83	858	131.100	131.700	-0.316	0.122	-0.170	0.170	0.600	0.154	0.256	18.068
84	889	127.950	129.150	-0.191	0.033	-0.603	-0.341	1.200	0.556	0.463	-137.802
85	898	116.250	118.950	-0.588	0.074	0.179	0.053	2.700	0.767	0.284	-1.584
86	898	123.750	126.900	0.441	0.078	1.219	0.165	3.150	0.783	0.249	6.414
87	898	155.100	157.950	1.626	-0.275	2.665	-0.008	2.850	1.073	0.376	14.431
88	898	159	165	1.807	-0.335	3.592	-0.700	6	1.822	0.304	-11.552
89	905	108.450	109.050	-0.167	-0.117	-0.505	0.210	0.600	0.470	0.783	135.991
90	938	157.800	159	-0.097	-0.034	0.447	0.018	1.200	0.547	0.455	5.498
91	946	92.850	93.750	-0.285	0.116	-0.096	0.139	0.900	0.190	0.211	6.737
92	950	111.300	113.700	-0.363	0.279	0.012	-0.208	2.400	0.614	0.256	-52.386
93	952	147.150	148.800	-0.071	0.068	-0.807	0.166	1.650	0.743	0.450	172.413
94	960	198.300	198.900	-0.199	0.059	0.284	0.389	0.600	0.585	0.975	34.344
95	968	90.150	91.500	0.387	0.132	-0.479	-0.171	1.350	0.917	0.680	-160.722
96	968	195	196.050	-0.535	-0.137	-0.860	-0.105	1.050	0.327	0.311	174.284
97	970	219.750	220.650	0.927	0.087	0.752	-0.123	0.900	0.274	0.304	-129.718
98	1000	249.900	251.250	-0.219	0.313	0.531	-0.139	1.350	0.876	0.649	-31.088
99	1029	152.250	157.050	0.537	-0.144	-1.385	0.120	4.800	1.940	0.404	172.172
100	1029	181.650	182.550	-1.635	-0.003	-2.095	-0.018	0.900	0.460	0.511	-178.149
101	1031	106.350	106.950	-0.237	0.137	-0.027	0.115	0.600	0.211	0.352	-6.141
102	1040	180.600	183	-0.379	-0.056	0.075	-0.086	2.400	0.455	0.190	-3.888
103	1040	183.600	184.650	0.140	-0.086	0.639	0.009	1.050	0.508	0.484	10.844
104	1086	101.700	102.450	-0.351	-0.147	-0.749	-0.026	0.750	0.416	0.555	163.069
105	1115	104.400	105.300	-0.137	0.186	-0.865	0.002	0.900	0.751	0.834	-165.832
106	1120	136.050	136.500	-0.750	0.167	-1.099	0.248	0.450	0.358	0.796	166.915
107	1121	132	138.900	-0.365	0.047	0.029	0.080	6.900	0.395	0.057	4.915
108	1132	113.550	115.050	-0.168	-0.028	0.223	0.258	1.500	0.484	0.323	36.164
109	1149	130.650	149.850	-0.087	0.104	-3.739	0.111	19.200	3.652	0.190	179.883
110	1156	120.150	131.550	0.078	0.051	-2.210	0.097	11.400	2.288	0.201	178.851
111	1171	168.300	169.200	-0.252	-0.023	0.070	0.028	0.900	0.326	0.362	8.961
112	1188	123	123.450	-0.165	-0.105	0.047	0.084	0.450	0.284	0.630	41.608
113	1236	135.600	136.650	-0.074	0.268	0.180	0.380	1.050	0.278	0.264	23.769
114	1236	137.400	138.300	-0.861	0.486	-0.414	0.459	0.900	0.448	0.498	-3.477
115	1236	138.600	139.800	-1.732	0.777	-1.565	0.088	1.200	0.709	0.591	-76.377
116	1239	140.550	141.150	-0.325	0.326	-0.611	0.334	0.600	0.286	0.477	178.278
117	1244	94.650	95.550	-0.254	0.081	-0.074	0.080	0.900	0.180	0.200	-0.428
118	1257	155.550	156	-0.090	-0.104	-0.227	-0.191	0.450	0.163	0.361	-147.465
119	1262	93.900	96.750	-0.229	0.206	0.222	1.205	2.850	1.096	0.385	65.707
120	1265	152.250	153.150	0.285	-0.074	-0.258	0.154	0.900	0.589	0.654	157.237
121	1325	160.800	161.550	-0.100	-0.056	0.162	0.257	0.750	0.407	0.543	49.982
122	1338	127.800	129.300	-0.186	0.392	-0.823	0.177	1.500	0.672	0.448	-161.392
123	1347	127.800	132.150	-0.317	0.175	0.704	-0.201	4.350	1.088	0.250	-20.235
124	1391	267.600	274.500	-0.192	0.188	-0.656	-0.123	6.900	0.558	0.081	-146.182
125	1393	177.750	180	-2.299	0.416	-1.813	0.286	2.250	0.503	0.224	-14.994
126	1393	181.050	181.350	-1.723	0.313	-1.650	0.356	0.300	0.085	0.282	30.500
127	1393	193.050	194.400	-0.648	0.312	-0.138	0.218	1.350	0.519	0.384	-10.445
128	1393	195.900	196.800	0.152	0.432	0.410	0.270	0.900	0.304	0.338	-32.059
129	1393	201	202.800	0.917	0.227	1.441	0.194	1.800	0.525	0.292	-3.543
130	1393	205.050	209.400	1.480	0.426	2.477	0.123	4.350	1.042	0.240	-16.891
131	1393	215.400	216.450	3.120	0.351	3.419	0.293	1.050	0.305	0.290	-11.035
132	1393	227.100	229.800	3.601	0.413	4.088	0.160	2.700	0.549	0.203	-27.470
133	1393	232.050	235.650	4.178	0.076	4.840	0.120	3.600	0.663	0.184	3.754
134	1393	236.550	241.800	4.899	0.184	6.214	0.076	5.250	1.319	0.251	-4.707
135	1393	243.300	244.950	6.240	0.204	6.591	0.078	1.650	0.373	0.226	-19.650
136	1420	122.400	123.300	-0.130	0.122	-0.438	0.120	0.900	0.308	0.342	-179.537
137	1462	121.050	122.400	-1.477	0.638	-2.262	0.720	1.350	0.789	0.585	174.034
138	1535	132.150	133.050	-2.066	-0.338	-2.339	-0.401	0.900	0.280	0.311	-167.059
139	1570	130.500	132.750	-0.158	0.021	-0.279	0.246	2.250	0.255	0.113	118.326
140	1587	127.050	128.550	-0.024	-0.533	-0.698	0.393	1.500	1.146	0.764	126.025
141	1702	159.150	160.050	-1.768	-0.973	-2.249	-0.749	0.900	0.531	0.590	154.996
142	1763	125.400	126.150	-0.211	0.149	-0.442	-0.078	0.750	0.324	0.432	-135.449
143	1780	126.750	133.350	-1.605	0.640	-14.889	0.833	6.600	13.285	2.013	179.168
144	1872	94.950	95.550	-3.000E-4	-0.088	-0.565	0.093	0.600	0.593	0.988	162.302
145	1978	116.400	117.300	-0.538	0.100	-0.058	0.016	0.900	0.487	0.541	-9.917
146	2078	169.350	170.250	-0.444	1.088	-0.227	0.828	0.900	0.339	0.376	-50.142
147	2078	177.600	179.250	-0.025	0.903	0.431	0.681	1.650	0.507	0.307	-25.974
148	2078	180.300	182.100	0.506	0.666	1.005	0.755	1.800	0.507	0.282	10.123
149	2091	90.300	91.050	0.162	-0.176	-0.675	0.080	0.750	0.875	1.167	162.974
150	2108	110.100	111.600	-0.091	0.190	-0.519	-0.038	1.500	0.485	0.323	-151.959
151	2110	102.300	104.400	-0.187	0.287	-0.104	0.159	2.100	0.152	0.072	-56.901
152	2134	124.350	126.300	-0.236	0.165	0.128	0.013	1.950	0.395	0.202	-22.720
153	2143	96.300	97.200	0.774	-0.466	-0.121	0.744	0.900	1.505	1.672	126.491
154	2147	111.450	112.500	-0.238	-0.089	-0.065	0.279	1.050	0.406	0.387	64.795
155	2153	81.750	82.650	0.806	-0.329	0.058	-0.851	0.900	0.912	1.014	-145.084
156	2174	106.200	107.700	0.390	-0.210	0.036	0.056	1.500	0.443	0.295	143.112
157	2174	130.950	132.300	0.126	0.160	-0.418	0.151	1.350	0.544	0.403	-179.141
158	2174	161.100	163.500	-0.601	-0.050	-1.178	0.102	2.400	0.597	0.249	165.199
159	2174	171	172.350	-1.718	-0.201	-2.501	-0.386	1.350	0.804	0.596	-166.732
160	2177	112.350	114.450	-0.057	0.158	-0.680	0.126	2.100	0.624	0.297	-177.033
161	2191	97.950	98.400	0.219	0.524	-0.879	0.367	0.450	1.109	2.465	-171.885
162	2211	107.100	108.300	-0.036	0.249	-0.272	0.073	1.200	0.294	0.245	-143.269
163	2225	112.500	113.400	-0.001	0.159	-0.216	0.407	0.900	0.328	0.364	130.992
164	2225	130.050	130.800	-0.240	-0.056	-0.460	-0.109	0.750	0.226	0.302	-166.253
165	2229	165.750	166.950	-2.055	-0.037	-2.937	-0.071	1.200	0.883	0.736	-177.780
166	2229	172.950	174.150	-3.607	0.109	-4.235	0.108	1.200	0.628	0.523	-179.918
167	2235	88.800	89.250	0.329	-0.162	0.002	0.117	0.450	0.430	0.955	139.553
168	2243	105.300	106.200	-0.040	-0.313	-0.440	0.378	0.900	0.799	0.887	120.055
169	2245	127.950	129	0.119	0.533	-0.247	0.200	1.050	0.495	0.472	-137.628
170	2248	119.850	120.900	0.094	-0.020	-0.463	-0.058	1.050	0.558	0.532	-176.103
171	2282	148.500	157.050	-1.252	0.091	0.596	0.176	8.550	1.850	0.216	2.617
172	2282	165.150	166.800	0.692	-0.003	1.283	-0.169	1.650	0.614	0.372	-15.698
173	2282	169.200	174.900	1.678	-0.136	3.059	-0.322	5.700	1.394	0.244	-7.697
174	2290	95.550	96.150	1.003	0.170	-0.102	0.507	0.600	1.155	1.925	163.038
175	2314	158.550	161.250	1.959	-0.068	0.507	0.096	2.700	1.461	0.541	173.585
176	2314	174.750	176.100	-0.083	0.131	-0.586	0.071	1.350	0.507	0.375	-173.209
177	2314	203.550	205.050	-3.431	0.090	-4.155	0.117	1.500	0.724	0.483	177.909
178	2314	210.150	214.350	-4.667	0.104	-6.226	0.094	4.200	1.559	0.371	-179.664
179	2314	215.400	218.850	-6.585	-0.032	-7.851	-0.134	3.450	1.270	0.368	-175.400
180	2314	221.850	226.650	-8.388	-0.109	-10.997	-0.411	4.800	2.626	0.547	-173.402
181	2327	120.600	122.250	0.032	-0.263	-0.649	0.207	1.650	0.828	0.502	145.362
182	2328	209.250	210.300	-0.223	-0.137	-0.025	-0.047	1.050	0.218	0.207	24.530
183	2339	112.950	114	0.082	-0.021	-0.193	-0.029	1.050	0.275	0.262	-178.415
184	2339	118.650	119.250	-0.254	-0.018	-0.546	-0.010	0.600	0.292	0.487	178.533
185	2367	128.850	129.450	-0.156	0.284	-0.288	0.023	0.600	0.293	0.488	-116.774
186	2374	115.200	117.750	1.937	-0.018	0.880	0.197	2.550	1.079	0.423	168.475
187	2374	124.650	127.350	0.345	-0.386	-0.841	0.281	2.700	1.361	0.504	150.632
188	2374	131.400	132.150	-1.022	0.037	-1.496	0.107	0.750	0.479	0.639	171.565
189	2374	136.650	139.650	-1.937	0.127	-3.429	-0.525	3	1.628	0.543	-156.384
190	2374	141.750	142.350	-3.892	0.014	-4.287	0.031	0.600	0.395	0.659	177.633
191	2391	154.350	157.800	-0.870	0.014	0.296	-0.110	3.450	1.173	0.340	-6.069
192	2391	160.350	163.500	0.609	-0.074	1.709	0.156	3.150	1.124	0.357	11.826
193	2424	123.450	124.500	0.207	0.239	-0.042	0.138	1.050	0.269	0.256	-158.000
194	2424	129.600	131.700	-0.237	-0.201	-0.959	0.014	2.100	0.753	0.359	163.466
195	2440	145.650	146.400	0.058	0.235	-0.377	-0.122	0.750	0.562	0.750	-140.669
196	2444	209.400	213.300	-0.412	0.073	-2.070	0.384	3.900	1.687	0.433	169.380
197	2444	213.300	215.100	-2.100	0.219	-0.965	0.334	1.800	1.141	0.634	5.778
198	2444	216.600	219.900	-1.894	0.178	-0.347	0.419	3.300	1.566	0.474	8.879
199	2444	220.200	227.400	0.063	0.364	3.463	0.285	7.200	3.401	0.472	-1.323
200	2446	124.050	125.100	2.605	0.028	2.113	0.010	1.050	0.492	0.469	-177.924
201	2446	126	132.600	1.276	-0.087	0.396	-0.011	6.600	0.883	0.134	175.110
202	2453	179.700	180.450	-0.256	-0.025	-0.055	-0.072	0.750	0.206	0.275	-13.034
203	2461	168.600	169.200	0.095	-0.168	-0.153	-0.056	0.600	0.272	0.454	155.680
204	2464	133.200	133.650	0.052	0.119	-0.769	0.020	0.450	0.827	1.838	-173.113
205	2466	134.400	137.850	0.948	0.397	-0.919	0.083	3.450	1.893	0.549	-170.457
206	2466	148.050	148.500	-1.919	-0.350	-2.276	-0.593	0.450	0.432	0.960	-145.746
207	2474	136.050	138.750	0.266	0.274	-0.797	0.023	2.700	1.092	0.405	-166.685
208	2484	143.400	145.200	-0.091	0.059	0.454	0.077	1.800	0.545	0.303	1.894
209	2501	138	139.050	0.155	-0.368	-0.221	-0.070	1.050	0.480	0.457	141.614
210	2507	149.700	150.450	-0.194	0.050	-0.427	0.300	0.750	0.341	0.455	133.082
211	2515	146.400	154.500	-0.526	0.030	2.018	-0.101	8.100	2.547	0.314	-2.956
212	2517	162.900	164.400	-0.236	-0.055	0.204	-0.143	1.500	0.449	0.299	-11.303
213	2522	182.100	189	-0.734	-0.066	1.048	-0.133	6.900	1.783	0.258	-2.157
214	2522	191.250	201.150	1.206	-0.130	3.352	-0.175	9.900	2.146	0.217	-1.196
215	2526	161.550	169.800	-0.929	-0.029	1.858	0.029	8.250	2.788	0.338	1.201
216	2526	172.350	174.450	1.131	0.084	1.907	0.145	2.100	0.778	0.371	4.552
217	2529	217.050	218.250	-0.855	0.249	-0.556	0.136	1.200	0.320	0.266	-20.743
218	2532	164.550	166.050	-0.224	-0.047	0.089	-0.016	1.500	0.314	0.210	5.570
219	2533	154.200	156.450	0.286	-0.150	-1.169	-0.117	2.250	1.455	0.647	178.733
220	2546	157.800	159.450	-0.158	-0.024	0.010	-0.021	1.650	0.168	0.102	1.067
221	2553	153.750	155.100	-0.206	0.200	0.383	-0.151	1.350	0.686	0.508	-30.781
222	2563	175.050	175.800	-0.205	-0.790	-2.395	-0.204	0.750	2.267	3.023	165.025
223	2572	175.050	176.700	-0.286	-0.316	0.654	0.005	1.650	0.993	0.602	18.834
224	2572	178.050	178.950	0.855	-0.293	1.141	-0.088	0.900	0.352	0.391	35.671
225	2604	166.200	168.750	-0.461	-0.013	0.206	-0.187	2.550	0.689	0.270	-14.570
226	2605	204	204.900	-0.050	0.182	-0.252	-0.023	0.900	0.287	0.319	-134.648
227	2608	156.300	166.050	-2.851	-0.328	-0.391	0.223	9.750	2.521	0.259	12.623
228	2608	177	180.150	-0.131	0.117	0.757	-0.154	3.150	0.929	0.295	-17.001
229	2608	184.200	185.550	0.839	-0.689	1.259	0.421	1.350	1.187	0.879	69.277
230	2609	211.500	212.550	-0.479	0.210	-1.178	0.058	1.050	0.716	0.681	-167.660
231	2615	263.700	266.550	0.324	-0.117	-0.165	0.033	2.850	0.512	0.179	162.941
232	2618	175.200	178.650	-0.073	-0.028	0.997	-0.093	3.450	1.072	0.311	-3.477
233	2628	182.550	210.600	-2.738	-0.143	5.223	0.047	28.050	7.963	0.284	1.365
234	2632	165	169.200	-1.845	-0.254	-0.549	-0.092	4.200	1.306	0.311	7.143
235	2632	177.900	179.850	-0.350	0.096	0.345	-0.003	1.950	0.702	0.360	-8.088
236	2644	168.300	173.700	-2.042	-0.086	0.003	-0.031	5.400	2.046	0.379	1.518
237	2675	182.850	186	-2.264	-0.333	-1.132	0.450	3.150	1.377	0.437	34.699
238	2675	190.050	190.950	-0.863	0.393	-0.624	-0.394	0.900	0.822	0.913	-73.097
239	2675	193.350	194.700	-0.570	0.364	-0.058	-0.155	1.350	0.729	0.540	-45.389
240	2675	201.600	204	-0.058	-0.005	0.642	-0.222	2.400	0.733	0.305	-17.207
241	2680	218.850	219.450	-0.145	0.027	-1.937	0.065	0.600	1.792	2.987	178.803
242	2680	219.750	220.200	-2.151	-0.189	-3.534	0.073	0.450	1.407	3.128	169.306
243	2692	205.650	208.200	-0.034	-0.023	-1.612	0.159	2.550	1.588	0.623	173.429
244	2742	257.100	258.300	-0.073	-0.045	0.286	-0.103	1.200	0.364	0.303	-9.116
245	2751	254.850	256.200	-0.202	-0.045	0.303	-0.151	1.350	0.516	0.382	-11.822
246	2787	265.950	267	-0.110	0.094	0.099	-0.033	1.050	0.245	0.233	-31.271
247	2815	273.900	277.650	1.945	-0.017	-0.798	0.211	3.750	2.752	0.734	175.254
