 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
707	57148	24.691	45.828	934.322	644.097	0.752	0.596	898	172	-0.152	0.176	134.700	0.072	0.040
708	57149	24.433	45.945	934.324	644.078	0.727	0.608	899	172	-0.146	0.136	134.850	0.070	0.039
709	57150	24.301	44.776	934.346	644.090	0.753	0.595	900	172	-0.110	0.144	135.000	0.067	0.039
710	57151	24.348	44.767	934.337	644.096	0.763	0.595	901	172	-0.120	0.174	135.150	0.067	0.039
711	57152	24.571	46.893	934.305	644.068	0.738	0.582	902	172	-0.152	0.120	135.300	0.067	0.040
712	57153	24.584	44.428	934.311	644.104	0.746	0.591	903	172	-0.173	0.189	135.450	0.069	0.038
713	57154	24.345	45.947	934.293	644.090	0.727	0.614	904	172	-0.186	0.146	135.600	0.065	0.036
714	57155	24.621	42.660	934.289	644.085	0.797	0.620	905	172	-0.192	0.139	135.750	0.064	0.036
715	57156	24.498	47.134	934.321	644.110	0.730	0.570	906	172	-0.170	0.166	135.900	0.053	0.036
716	57157	24.346	43.884	934.333	644.137	0.764	0.636	907	172	-0.133	0.218	136.050	0.053	0.034
717	57158	24.335	45.824	934.347	644.074	0.747	0.626	908	172	-0.115	0.115	136.200	0.034	0.035
718	57159	24.308	44.044	934.379	644.100	0.775	0.582	909	172	-0.056	0.154	136.350	0.037	0.034
719	57160	24.403	43.018	934.377	644.131	0.738	0.567	910	172	-0.074	0.203	136.500	0.040	0.036
720	57161	24.010	45.480	934.375	644.100	0.783	0.600	911	172	-0.075	0.155	136.650	0.042	0.034
721	57162	24.166	47.362	934.295	644.080	0.730	0.583	912	172	-0.198	0.115	136.800	0.039	0.029
722	57163	24.463	43.379	934.337	644.085	0.744	0.597	913	172	-0.130	0.114	136.950	0.039	0.030
723	57164	24.331	47.780	934.373	644.117	0.749	0.581	914	172	-0.069	0.194	137.100	0.042	0.030
724	57165	24.167	43.377	934.253	644.079	0.779	0.597	915	172	-0.267	0.136	137.250	0.051	0.030
725	57166	24.376	47.486	934.361	644.143	0.755	0.542	916	172	-0.091	0.222	137.400	0.052	0.034
726	57167	24.551	45.805	934.360	644.121	0.724	0.594	917	172	-0.106	0.186	137.550	0.053	0.034
727	57168	24.261	44.767	934.327	644.067	0.769	0.601	918	172	-0.162	0.109	137.700	0.053	0.036
728	57169	24.603	43.390	934.340	644.070	0.719	0.577	919	172	-0.142	0.099	137.850	0.053	0.038
729	57170	24.674	45.581	934.357	644.116	0.725	0.591	920	172	-0.094	0.176	138.000	0.053	0.038
730	57171	24.632	47.901	934.328	644.189	0.724	0.559	921	172	-0.138	0.283	138.150	0.053	0.047
731	57172	24.329	45.631	934.346	644.074	0.741	0.625	922	172	-0.123	0.093	138.300	0.053	0.049
732	57173	24.432	44.731	934.323	644.083	0.713	0.608	923	172	-0.171	0.102	138.450	0.053	0.050
733	57174	24.071	45.764	934.371	644.102	0.751	0.609	924	172	-0.080	0.147	138.600	0.053	0.050
734	57175	24.017	44.501	934.378	644.127	0.818	0.613	925	172	-0.096	0.184	138.750	0.051	0.050
735	57176	24.826	45.802	934.372	644.072	0.752	0.584	926	172	-0.122	0.094	138.900	0.050	0.052
736	57177	24.361	44.054	934.347	644.152	0.766	0.634	927	172	-0.150	0.235	139.050	0.051	0.054
737	57178	24.217	47.079	934.359	644.162	0.755	0.601	928	172	-0.110	0.242	139.200	0.051	0.056
738	57179	24.723	48.328	934.366	644.163	0.742	0.583	929	172	-0.115	0.226	139.350	0.048	0.058
739	57180	24.567	44.805	934.321	644.151	0.786	0.601	930	172	-0.176	0.224	139.500	0.048	0.058
740	57181	24.323	46.141	934.364	644.151	0.730	0.615	931	172	-0.118	0.198	139.650	0.046	0.059
741	57182	24.638	45.434	934.329	644.112	0.759	0.598	932	172	-0.176	0.115	139.800	0.045	0.059
742	57183	24.352	43.022	934.327	644.115	0.788	0.613	933	172	-0.178	0.147	139.950	0.046	0.058
743	57184	24.296	43.331	934.357	644.156	0.766	0.625	934	172	-0.122	0.205	140.100	0.043	0.058
744	57185	24.429	47.969	934.347	644.133	0.734	0.578	935	172	-0.134	0.158	140.250	0.031	0.057
745	57186	24.636	48.248	934.382	644.101	0.755	0.592	936	172	-0.085	0.102	140.400	0.031	0.058
746	57187	24.634	45.188	934.350	644.132	0.727	0.565	937	172	-0.139	0.138	140.550	0.031	0.058
747	57188	24.103	46.054	934.348	644.079	0.743	0.623	938	172	-0.136	0.061	140.700	0.030	0.062
748	57189	24.449	45.629	934.342	644.113	0.747	0.597	939	172	-0.147	0.104	140.850	0.030	0.061
749	57190	24.345	49.310	934.346	644.151	0.707	0.570	940	172	-0.134	0.171	141.000	0.029	0.061
750	57191	24.333	45.984	934.319	644.116	0.799	0.613	941	172	-0.171	0.091	141.150	0.030	0.056
751	57192	24.399	45.435	934.393	644.146	0.763	0.635	942	172	-0.069	0.166	141.300	0.033	0.054
752	57193	24.451	43.428	934.345	644.139	0.727	0.578	943	172	-0.144	0.147	141.450	0.032	0.053
753	57194	24.357	43.230	934.343	644.126	0.735	0.588	944	172	-0.152	0.133	141.600	0.030	0.053
754	57195	24.338	46.068	934.336	644.154	0.779	0.595	945	172	-0.182	0.179	141.750	0.031	0.053
755	57196	24.467	45.796	934.334	644.124	0.738	0.579	946	172	-0.181	0.139	141.900	0.032	0.051
756	57197	24.190	44.449	934.307	644.133	0.762	0.589	947	172	-0.226	0.178	142.050	0.037	0.048
757	57198	24.566	45.737	934.411	644.134	0.738	0.599	948	172	-0.059	0.181	142.200	0.041	0.044
758	57199	24.162	44.020	934.371	644.163	0.772	0.595	949	172	-0.115	0.237	142.350	0.041	0.045
759	57200	24.421	43.006	934.390	644.130	0.777	0.606	950	172	-0.091	0.171	142.500	0.042	0.042
760	57201	24.216	43.722	934.368	644.134	0.773	0.600	951	172	-0.138	0.186	142.650	0.042	0.042
761	57202	24.940	46.000	934.382	644.138	0.730	0.601	952	172	-0.101	0.195	142.800	0.041	0.042
762	57203	24.569	43.951	934.331	644.124	0.746	0.597	953	172	-0.187	0.171	142.950	0.042	0.042
763	57204	24.246	46.066	934.397	644.198	0.777	0.586	954	172	-0.053	0.286	143.100	0.046	0.050
764	57205	24.095	45.472	934.334	644.071	0.740	0.602	955	172	-0.171	0.093	143.250	0.047	0.052
765	57206	24.019	43.493	934.355	644.123	0.789	0.612	956	172	-0.128	0.176	143.400	0.045	0.051
766	57207	24.522	46.814	934.358	644.140	0.707	0.598	957	172	-0.141	0.213	143.550	0.045	0.052
767	57208	24.064	48.125	934.364	644.130	0.719	0.611	958	172	-0.128	0.174	143.700	0.045	0.046
768	57209	24.465	44.781	934.353	644.102	0.725	0.608	959	172	-0.149	0.139	143.850	0.045	0.044
769	57210	24.440	46.448	934.404	644.188	0.776	0.580	960	172	-0.048	0.280	144.000	0.049	0.050
770	57211	24.601	44.187	934.280	644.108	0.772	0.584	961	172	-0.251	0.139	144.150	0.056	0.047
771	57212	24.332	45.780	934.354	644.109	0.726	0.621	962	172	-0.141	0.106	144.300	0.053	0.050
772	57213	24.477	47.204	934.307	644.140	0.758	0.571	963	172	-0.221	0.163	144.450	0.056	0.050
773	57214	24.619	45.927	934.312	644.152	0.768	0.566	964	172	-0.221	0.184	144.600	0.059	0.048
774	57215	23.977	46.342	934.340	644.105	0.749	0.614	965	172	-0.149	0.118	144.750	0.058	0.050
775	57216	24.278	44.500	934.359	644.148	0.798	0.607	966	172	-0.144	0.171	144.900	0.058	0.050
776	57217	24.604	44.775	934.408	644.110	0.780	0.608	967	172	-0.067	0.142	145.050	0.057	0.050
777	57218	24.590	41.767	934.279	644.089	0.811	0.592	968	172	-0.277	0.091	145.200	0.062	0.054
778	57219	24.187	41.337	934.355	644.165	0.794	0.610	969	172	-0.152	0.216	145.350	0.062	0.052
779	57220	24.757	49.858	934.314	644.122	0.732	0.583	970	172	-0.224	0.171	145.500	0.062	0.052
780	57221	24.377	47.360	934.384	644.160	0.764	0.582	971	172	-0.101	0.200	145.650	0.063	0.053
781	57222	24.433	46.709	934.356	644.159	0.747	0.610	972	172	-0.150	0.211	145.800	0.062	0.053
782	57223	24.356	43.324	934.351	644.111	0.792	0.619	973	172	-0.138	0.154	145.950	0.062	0.054
783	57224	24.576	49.934	934.372	644.129	0.703	0.578	974	172	-0.104	0.155	146.100	0.058	0.046
784	57225	24.362	49.228	934.393	644.164	0.725	0.593	975	172	-0.074	0.186	146.250	0.061	0.043
785	57226	24.458	44.728	934.286	644.113	0.761	0.615	976	172	-0.245	0.126	146.400	0.064	0.044
786	57227	24.356	14.697	934.244	644.138	1.021	0.589	977	172	-0.290	0.165	146.550	0.071	0.043
787	70454	24.813	63.737	343.135	607.532	0.703	0.608	534	218	0.117	-0.011	80.100	0.000	0.000
788	70455	25.143	57.925	343.217	607.410	0.720	0.649	535	218	0.230	-0.203	80.250	0.080	0.136
789	70456	24.723	62.315	343.154	607.472	0.723	0.659	536	218	0.134	-0.106	80.400	0.061	0.096
790	70457	24.704	63.966	343.156	607.481	0.675	0.625	537	218	0.142	-0.117	80.550	0.051	0.079
791	70458	24.871	60.700	343.144	607.501	0.679	0.631	538	218	0.122	-0.075	80.700	0.047	0.070
792	70459	24.744	66.060	343.151	607.503	0.659	0.595	539	218	0.144	-0.098	80.850	0.042	0.062
793	70460	24.861	66.051	343.093	607.466	0.671	0.660	540	218	0.056	-0.152	81.000	0.052	0.060
794	70461	24.966	63.258	343.131	607.493	0.672	0.646	541	218	0.128	-0.120	81.150	0.048	0.056
795	70462	25.045	67.247	343.133	607.570	0.670	0.604	542	218	0.109	0.001	81.300	0.046	0.064
796	70463	24.957	62.925	343.187	607.559	0.695	0.605	543	218	0.211	-0.006	81.450	0.050	0.067
797	70464	24.627	62.904	343.148	607.635	0.692	0.656	544	218	0.168	0.098	81.600	0.048	0.085
798	70465	24.777	60.318	343.145	607.543	0.712	0.656	545	218	0.155	-0.062	81.750	0.046	0.081
799	70466	25.333	58.303	343.150	607.515	0.677	0.673	546	218	0.149	-0.115	81.900	0.044	0.078
800	70467	25.146	61.694	343.158	607.549	0.662	0.597	547	218	0.181	-0.085	82.050	0.044	0.075
801	70468	24.960	64.030	343.180	607.499	0.668	0.629	548	218	0.221	-0.147	82.200	0.046	0.075
802	70469	24.977	62.424	343.142	607.590	0.665	0.656	549	218	0.205	-0.034	82.350	0.046	0.073
803	70470	24.934	62.959	343.182	607.550	0.659	0.626	550	218	0.238	-0.101	82.500	0.049	0.071
804	70471	24.908	63.019	343.134	607.601	0.655	0.669	551	218	0.154	-0.024	82.650	0.048	0.070
805	70472	24.823	63.076	343.145	607.532	0.678	0.632	552	218	0.179	-0.114	82.800	0.047	0.069
806	70473	24.909	59.671	343.193	607.516	0.672	0.665	553	218	0.238	-0.158	82.950	0.049	0.070
807	70474	25.122	62.031	343.145	607.478	0.696	0.631	554	218	0.171	-0.222	83.100	0.048	0.074
808	70475	24.946	65.583	343.160	607.515	0.669	0.641	555	218	0.184	-0.181	83.250	0.045	0.072
809	70476	24.838	58.517	343.123	607.585	0.699	0.689	556	218	0.128	-0.024	83.400	0.046	0.074
810	70477	24.609	61.815	343.095	607.606	0.716	0.687	557	218	0.091	-0.011	83.550	0.048	0.075
811	70478	25.017	59.044	343.130	607.478	0.715	0.653	558	218	0.139	-0.194	83.700	0.048	0.079
812	70479	25.113	63.169	343.133	607.522	0.684	0.643	559	218	0.131	-0.131	83.850	0.048	0.080
813	70480	25.107	60.533	343.173	607.528	0.693	0.614	560	218	0.181	-0.142	84.000	0.041	0.080
814	70481	24.701	67.899	343.112	607.554	0.686	0.598	561	218	0.072	-0.083	84.150	0.046	0.079
815	70482	24.760	60.898	343.174	607.605	0.711	0.661	562	218	0.173	0.010	84.300	0.044	0.080
816	70483	24.936	63.384	343.086	607.537	0.685	0.653	563	218	0.037	-0.106	84.450	0.051	0.078
817	70484	25.207	72.962	343.127	607.572	0.639	0.549	564	218	0.107	-0.037	84.600	0.053	0.065
818	70485	24.833	64.449	343.156	607.521	0.664	0.648	565	218	0.146	-0.122	84.750	0.053	0.065
819	70486	24.961	57.834	343.108	607.492	0.688	0.676	566	218	0.054	-0.160	84.900	0.058	0.066
820	70487	25.002	64.678	343.064	607.514	0.654	0.640	567	218	-0.011	-0.117	85.050	0.068	0.066
821	70488	25.117	64.199	343.112	607.437	0.668	0.614	568	218	0.061	-0.248	85.200	0.067	0.073
822	70489	24.918	62.390	343.069	607.467	0.703	0.657	569	218	0.011	-0.187	85.350	0.070	0.073
823	70490	25.399	64.266	343.119	607.575	0.679	0.640	570	218	0.078	-0.026	85.500	0.066	0.075
824	70491	24.957	63.565	343.149	607.578	0.677	0.626	571	218	0.133	-0.030	85.650	0.065	0.075
825	70492	25.239	63.348	343.086	607.574	0.668	0.648	572	218	0.056	-0.008	85.800	0.064	0.079
826	70493	24.992	60.282	343.072	607.556	0.684	0.658	573	218	2.000E-4	-0.078	85.950	0.061	0.078
827	70494	25.265	64.460	343.135	607.593	0.682	0.623	574	218	0.104	-0.019	86.100	0.059	0.075
828	70495	25.016	63.959	343.093	607.562	0.662	0.658	575	218	0.022	-0.058	86.250	0.057	0.073
829	70496	25.019	64.932	343.106	607.595	0.669	0.627	576	218	0.067	-0.016	86.400	0.056	0.073
830	70497	24.661	60.612	343.139	607.572	0.686	0.642	577	218	0.115	-0.054	86.550	0.056	0.071
831	70498	25.333	60.839	343.138	607.481	0.678	0.659	578	218	0.107	-0.198	86.700	0.055	0.072
832	70499	25.027	65.856	343.104	607.545	0.660	0.643	579	218	0.056	-0.120	86.850	0.054	0.071
833	70500	24.844	67.671	343.140	607.631	0.664	0.612	580	218	0.122	0.059	87.000	0.050	0.078
834	70501	24.979	62.041	343.080	607.519	0.709	0.662	581	218	-0.005	-0.141	87.150	0.053	0.079
835	70502	24.917	59.089	343.093	607.475	0.675	0.663	582	218	0.043	-0.208	87.300	0.048	0.080
836	70503	24.943	62.689	343.128	607.556	0.692	0.642	583	218	0.117	-0.080	87.450	0.048	0.080
837	70504	25.007	65.056	343.128	607.630	0.649	0.625	584	218	0.117	0.064	87.600	0.049	0.087
838	70505	24.918	67.404	343.099	607.561	0.676	0.618	585	218	0.061	-0.051	87.750	0.046	0.087
839	70506	25.039	64.732	343.090	607.507	0.676	0.630	586	218	0.029	-0.139	87.900	0.046	0.086
840	70507	25.150	68.120	343.109	607.581	0.638	0.628	587	218	0.058	-0.051	88.050	0.043	0.086
841	70508	24.978	66.084	343.090	607.624	0.690	0.608	588	218	0.053	0.027	88.200	0.043	0.079
842	70509	24.957	62.973	343.050	607.504	0.688	0.643	589	218	-0.035	-0.155	88.350	0.047	0.077
843	70510	25.032	60.819	343.152	607.547	0.698	0.617	590	218	0.123	-0.102	88.500	0.049	0.077
844	70511	25.159	60.757	343.108	607.538	0.661	0.678	591	218	0.082	-0.104	88.650	0.046	0.077
845	70512	25.084	62.109	343.155	607.628	0.685	0.643	592	218	0.149	0.038	88.800	0.050	0.079
846	70513	26.153	61.884	343.174	607.639	0.697	0.611	593	218	0.178	0.067	88.950	0.053	0.085
847	70514	25.389	65.165	343.112	607.594	0.672	0.647	594	218	0.080	-0.016	89.100	0.052	0.085
848	70515	24.925	65.373	343.117	607.597	0.679	0.627	595	218	0.075	0.008	89.250	0.051	0.087
849	70516	24.859	35.118	343.142	607.744	0.689	0.922	596	218	0.106	0.246	89.400	0.051	0.110
850	70517	25.191	62.481	343.097	607.572	0.640	0.624	597	218	0.048	-0.037	89.550	0.051	0.110
851	70518	25.260	64.279	343.150	607.600	0.685	0.598	598	218	0.144	0.010	89.700	0.053	0.104
852	70519	25.406	66.283	343.095	607.597	0.679	0.568	599	218	0.046	0.010	89.850	0.053	0.103
853	70520	25.013	71.074	343.060	607.585	0.648	0.593	600	218	-0.011	-0.018	90.000	0.056	0.101
854	70521	25.086	60.977	343.054	607.636	0.685	0.624	601	218	-0.038	0.053	90.150	0.059	0.099
855	70522	24.940	-4.661	342.944	607.662	0.663	1.090	602	218	-0.230	0.090	90.300	0.089	0.092
856	70523	24.983	67.479	342.938	607.791	0.661	0.592	603	218	-0.237	0.272	90.450	0.110	0.109
857	70524	25.040	71.847	342.899	607.787	0.659	0.561	604	218	-0.286	0.261	90.600	0.130	0.122
858	70525	24.831	48.466	342.930	607.367	0.717	0.405	605	218	-0.240	-0.418	90.750	0.142	0.156
859	70526	25.032	-5.035	342.897	607.809	0.661	1.173	606	218	-0.286	0.310	90.900	0.156	0.167
860	70527	25.008	48.137	342.890	607.408	0.678	0.404	608	218	-0.301	-0.326	91.200	0.168	0.184
861	70528	25.152	68.198	342.939	607.709	0.666	0.573	609	218	-0.245	0.170	91.350	0.173	0.187
862	70529	24.998	67.594	342.801	607.862	0.671	0.571	612	218	-0.462	0.387	91.800	0.197	0.200
863	70530	25.078	32.240	342.944	607.989	0.983	0.585	613	218	-0.242	0.571	91.950	0.195	0.228
864	70531	24.976	69.085	342.799	608.003	0.677	0.538	614	218	-0.475	0.594	92.100	0.210	0.251
865	70532	24.924	70.362	342.778	608.090	0.647	0.575	615	218	-0.499	0.766	92.250	0.217	0.290
866	70533	25.400	-31.484	343.193	608.127	1.257	0.552	617	218	0.179	0.802	92.550	0.217	0.323
867	70534	25.364	73.445	342.827	608.074	0.626	0.573	618	218	-0.402	0.728	92.700	0.218	0.341
868	70535	25.306	-105.804	343.470	608.083	1.674	0.538	619	218	0.626	0.722	92.850	0.277	0.354
869	70536	25.189	67.692	342.812	608.134	0.672	0.557	620	218	-0.434	0.790	93.000	0.278	0.373
870	70537	25.002	66.021	342.813	608.008	0.659	0.564	621	218	-0.405	0.586	93.150	0.278	0.371
871	70538	25.081	69.688	342.810	608.110	0.651	0.556	622	218	-0.394	0.742	93.300	0.270	0.375
872	70539	25.326	67.713	342.772	608.101	0.699	0.567	623	218	-0.458	0.766	93.450	0.268	0.377
873	70540	25.359	72.357	342.789	608.157	0.669	0.579	624	218	-0.432	0.821	93.600	0.265	0.375
874	70541	25.430	74.891	342.784	608.149	0.655	0.566	626	218	-0.437	0.827	93.900	0.262	0.374
875	70542	24.812	-95.934	343.175	608.132	1.650	0.592	627	218	0.206	0.818	94.050	0.284	0.370
876	70543	24.951	69.999	342.792	608.096	0.660	0.564	628	218	-0.410	0.731	94.200	0.286	0.369
877	70544	25.613	67.830	342.781	608.051	0.634	0.552	629	218	-0.438	0.661	94.350	0.288	0.364
878	70545	25.403	-109.053	343.544	608.062	1.559	0.543	631	218	0.787	0.686	94.650	0.374	0.284
879	70546	25.242	69.172	342.798	608.014	0.656	0.574	632	218	-0.413	0.603	94.800	0.376	0.275
880	70547	25.130	66.017	342.736	608.128	0.680	0.568	633	218	-0.507	0.790	94.950	0.381	0.163
881	70548	25.041	69.413	342.821	608.068	0.673	0.578	634	218	-0.368	0.699	95.100	0.382	0.111
882	70549	25.118	66.670	342.823	608.049	0.667	0.582	635	218	-0.387	0.669	95.250	0.380	0.083
883	70550	25.314	68.312	342.806	608.071	0.693	0.561	636	218	-0.414	0.718	95.400	0.382	0.075
884	70551	24.928	69.711	342.810	608.075	0.656	0.588	637	218	-0.400	0.699	95.550	0.380	0.069
885	70552	24.967	59.867	342.657	608.045	0.380	0.571	638	218	-0.662	0.667	95.700	0.387	0.070
886	79239	27.360	132.435	960.829	880.119	0.565	0.562	534	255	-0.040	0.077	80.100	0.000	0.000
887	79240	27.693	135.794	960.845	880.288	0.548	0.559	535	255	-0.032	0.349	80.250	0.006	0.192
888	79241	27.554	140.485	960.834	880.142	0.547	0.545	536	255	-0.045	0.114	80.400	0.006	0.148
889	79242	27.644	133.436	960.847	880.155	0.547	0.563	537	255	-0.019	0.109	80.550	0.011	0.126
890	79243	27.072	136.175	960.846	880.139	0.566	0.550	538	255	-0.022	0.094	80.700	0.011	0.113
891	79244	27.743	138.238	960.808	880.162	0.557	0.543	539	255	-0.072	0.106	80.850	0.019	0.102
892	79245	27.471	140.286	960.834	880.089	0.555	0.543	540	255	-0.026	-0.006	81.000	0.018	0.109
893	79246	27.392	135.730	960.834	880.065	0.581	0.560	541	255	-0.014	-0.056	81.150	0.018	0.119
894	79247	27.704	135.450	960.797	880.209	0.568	0.561	542	255	-0.096	0.173	81.300	0.027	0.114
895	79248	27.525	134.821	960.828	880.178	0.552	0.544	543	255	-0.030	0.133	81.450	0.026	0.108
896	79249	27.709	140.393	960.876	880.109	0.551	0.554	544	255	0.066	0.005	81.600	0.040	0.107
897	79250	27.398	134.754	960.871	880.110	0.566	0.539	545	255	0.048	-0.006	81.750	0.044	0.106
898	79251	27.311	133.464	960.857	880.148	0.573	0.553	546	255	0.013	0.046	81.900	0.044	0.102
899	79252	27.237	139.039	960.856	880.188	0.544	0.560	547	255	0.029	0.086	82.050	0.044	0.098
900	79253	27.571	134.819	960.856	880.240	0.558	0.559	548	255	0.035	0.187	82.200	0.044	0.098
901	79254	27.636	134.688	960.839	880.195	0.559	0.560	549	255	0.053	0.082	82.350	0.046	0.095
902	79255	27.558	136.037	960.853	880.113	0.556	0.540	550	255	0.043	-0.051	82.500	0.046	0.098
903	79256	27.554	136.653	960.855	880.228	0.562	0.561	552	255	0.046	0.149	82.800	0.047	0.097
904	79257	27.587	133.073	960.882	880.272	0.576	0.561	553	255	0.074	0.200	82.950	0.049	0.097
905	79258	27.213	136.388	960.867	880.210	0.551	0.572	554	255	0.059	0.098	83.100	0.049	0.095
906	79259	27.282	137.057	960.824	880.129	0.555	0.546	555	255	-0.021	-0.050	83.250	0.048	0.100
907	79260	27.341	139.478	960.863	880.250	0.564	0.560	557	255	0.053	0.168	83.550	0.049	0.082
908	79261	27.459	138.345	960.851	880.225	0.562	0.552	558	255	0.026	0.149	83.700	0.047	0.083
909	79262	27.380	141.549	960.843	880.193	0.544	0.548	559	255	-9.000E-4	0.091	83.850	0.047	0.083
910	79263	27.554	142.348	960.830	880.175	0.543	0.548	560	255	-0.035	0.042	84.000	0.047	0.083
911	79264	27.562	137.011	960.847	880.175	0.553	0.564	561	255	-0.021	0.059	84.150	0.044	0.083
912	79265	27.506	132.102	960.842	880.307	0.561	0.584	562	255	-0.026	0.280	84.300	0.044	0.092
913	79266	27.496	134.709	960.861	880.199	0.548	0.561	563	255	0.010	0.102	84.450	0.043	0.086
914	79267	27.488	133.524	960.852	880.235	0.565	0.543	564	255	-3.000E-4	0.171	84.600	0.035	0.086
915	79268	27.719	135.608	960.860	880.184	0.557	0.553	565	255	0.005	0.088	84.750	0.033	0.085
916	79269	27.811	135.584	960.865	880.215	0.548	0.561	566	255	-0.002	0.144	84.900	0.032	0.083
917	79270	27.622	130.746	960.872	880.273	0.564	0.565	567	255	0.014	0.246	85.050	0.031	0.085
918	79271	27.837	137.611	960.850	880.149	0.555	0.564	568	255	-0.026	0.038	85.200	0.032	0.086
919	79272	27.072	140.000	960.825	880.078	0.558	0.543	569	255	-0.046	-0.062	85.350	0.035	0.094
920	79273	27.586	133.120	960.856	880.068	0.577	0.559	572	255	0.021	-0.069	85.800	0.035	0.100
921	79274	27.154	136.080	960.866	880.087	0.558	0.551	573	255	0.003	-0.082	85.950	0.033	0.107
922	79275	27.751	136.730	960.827	880.241	0.550	0.564	574	255	-0.056	0.166	86.100	0.035	0.104
923	79276	27.285	132.982	960.821	880.160	0.553	0.545	577	255	-0.061	0.034	86.550	0.037	0.104
924	79277	27.478	136.645	960.868	880.250	0.565	0.553	578	255	0.008	0.181	86.700	0.032	0.103
925	79278	27.764	135.706	960.864	880.200	0.565	0.551	579	255	0.005	0.077	86.850	0.029	0.103
926	79279	27.858	138.061	960.847	880.233	0.554	0.551	580	255	-0.014	0.171	87.000	0.028	0.099
927	79280	27.617	132.390	960.889	880.252	0.549	0.569	581	255	0.021	0.181	87.150	0.026	0.099
928	79281	27.498	140.113	960.859	880.150	0.551	0.551	582	255	0.001	0.021	87.300	0.025	0.100
929	79282	27.379	132.628	960.830	880.157	0.555	0.569	583	255	-0.027	0.030	87.450	0.025	0.101
930	79283	27.366	130.087	960.867	880.140	0.572	0.557	584	255	0.032	0.029	87.600	0.026	0.102
931	79284	27.608	135.973	960.885	880.067	0.572	0.530	585	255	0.051	-0.093	87.750	0.029	0.109
932	79285	27.747	138.579	960.834	880.068	0.541	0.548	586	255	-0.048	-0.094	87.900	0.030	0.106
933	79286	27.632	137.189	960.838	880.107	0.576	0.556	587	255	-0.043	-0.062	88.050	0.031	0.109
934	79287	27.646	138.260	960.845	880.226	0.546	0.538	588	255	-0.006	0.138	88.200	0.031	0.108
935	79288	27.813	135.950	960.883	880.134	0.556	0.561	589	255	0.030	0.001	88.350	0.032	0.108
936	79289	27.435	131.113	960.954	880.019	0.564	0.543	590	255	0.139	-0.198	88.500	0.046	0.119
937	79290	27.479	135.225	960.901	880.089	0.550	0.553	591	255	0.082	-0.074	88.650	0.049	0.110
938	79291	27.532	134.338	960.879	880.139	0.573	0.544	592	255	0.038	0.003	88.800	0.049	0.109
939	79292	27.336	134.624	960.887	880.177	0.556	0.564	593	255	0.051	0.075	88.950	0.049	0.109
940	79293	27.825	136.419	960.904	880.240	0.554	0.547	594	255	0.080	0.166	89.100	0.051	0.111
941	79294	27.518	138.887	960.805	880.216	0.551	0.553	595	255	-0.091	0.147	89.250	0.056	0.110
942	79295	27.688	136.488	960.857	880.111	0.549	0.535	596	255	-0.018	-0.019	89.400	0.054	0.107
943	79296	27.703	134.597	960.865	880.119	0.561	0.544	597	255	0.010	-0.013	89.550	0.052	0.108
944	79297	27.735	135.142	960.828	880.248	0.560	0.561	598	255	-0.038	0.194	89.700	0.053	0.109
945	79298	27.860	134.141	960.821	880.236	0.547	0.564	599	255	-0.059	0.181	89.850	0.056	0.113
946	79299	27.776	137.891	960.852	880.230	0.559	0.535	601	255	-0.029	0.150	90.150	0.056	0.112
947	79300	27.628	139.887	960.869	880.170	0.545	0.544	602	255	-0.018	0.050	90.300	0.056	0.107
948	79301	27.503	135.180	960.861	880.176	0.554	0.564	603	255	-0.027	0.035	90.450	0.057	0.107
949	79302	27.766	135.161	960.849	880.138	0.556	0.551	604	255	-0.034	-0.029	90.600	0.057	0.108
950	79303	27.931	132.727	960.815	880.217	0.566	0.559	605	255	-0.091	0.090	90.750	0.060	0.109
951	79304	28.015	140.247	960.776	880.250	0.537	0.553	607	255	-0.146	0.178	91.050	0.067	0.109
952	79305	27.550	133.992	960.869	880.193	0.559	0.550	608	255	-0.002	0.077	91.200	0.066	0.104
953	79306	28.173	136.847	960.835	880.215	0.548	0.547	609	255	-0.078	0.128	91.350	0.068	0.102
954	79307	27.658	133.517	960.856	880.283	0.562	0.561	610	255	-0.032	0.184	91.500	0.068	0.104
955	79308	27.244	137.755	960.869	880.203	0.550	0.537	611	255	-0.010	0.082	91.650	0.067	0.103
956	79309	27.287	135.100	960.829	880.195	0.541	0.554	612	255	-0.086	0.069	91.800	0.059	0.081
957	79310	27.361	134.655	960.874	880.194	0.562	0.562	613	255	-0.021	0.046	91.950	0.053	0.073
958	79311	27.722	131.030	960.816	880.240	0.571	0.562	614	255	-0.115	0.120	92.100	0.054	0.070
959	79312	27.345	134.841	960.842	880.245	0.562	0.558	616	255	-0.053	0.163	92.400	0.050	0.072
960	79313	27.547	128.913	960.793	880.218	0.562	0.577	617	255	-0.128	0.094	92.550	0.044	0.070
961	79314	27.515	134.785	960.839	880.189	0.565	0.568	618	255	-0.050	0.059	92.700	0.043	0.069
962	79315	27.331	135.853	960.907	880.209	0.561	0.553	619	255	0.058	0.070	92.850	0.049	0.065
963	79316	27.583	137.079	960.850	880.204	0.560	0.559	620	255	-0.040	0.050	93.000	0.047	0.060
964	79317	27.788	134.718	960.820	880.117	0.562	0.540	621	255	-0.061	-0.091	93.150	0.047	0.070
