trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y	L_um	F_pN_abs	F_pN	
402	149.4	157.95	0.629	0.211	4.972	-0.137	8.550000000000001	4.357	0.51	-4.57	3.922927478640092e-14	13.91973115360044	1.081686111934926	1.081686111934926
402	160.65	161.7	5.488	0.251	6.004	-0.283	1.05	0.743	0.707	-45.998	3.922927478640092e-14	13.91973115360044	1.081686111934926	1.081686111934926
402	165.9	167.25	6.978	-0.066	7.77	-0.397	1.35	0.858	0.636	-22.698	3.922927478640092e-14	13.91973115360044	1.081686111934926	1.081686111934926
425	120.3	121.8	-0.301	0.111	0.23	-0.041	1.5	0.552	0.368	-16.003	2.109981298198556e-14	14.44261272750479	1.789701284402711	1.789701284402711
479	121.35	126	-1.135	-0.116	0.67	0.113	4.65	1.82	0.391	7.243	1.658274597538557e-14	14.59805282277099	2.143978153319882	2.143978153319882
479	153.9	156.3	8.584	0.27	9.858000000000001	-0.004	2.4	1.303	0.543	-12.132	1.658274597538557e-14	14.59805282277099	2.143978153319882	2.143978153319882
489	212.25	213.75	-0.074	0.25	0.596	-0.112	1.5	0.762	0.508	-28.381	4.216159902742343e-14	13.84418989623558	1.016190354109375	1.016190354109375
491	188.85	190.5	-0.004	0.119	0.478	0.068	1.65	0.485	0.294	-6.007	3.469172765518305e-14	14.04044919380094	1.200881491604325	1.200881491604325
515	193.8	197.55	-0.184	0.014	1.502	0.188	3.75	1.695	0.452	5.891	3.022208168081386e-14	14.16485434340182	1.346458719465409	1.346458719465409
515	200.25	202.2	-0.487	-0.14	0.461	0.059	1.95	0.969	0.497	11.834	3.022208168081386e-14	14.16485434340182	1.346458719465409	1.346458719465409
515	203.85	205.65	0.889	0.134	1.698	0.421	1.8	0.858	0.477	19.533	3.022208168081386e-14	14.16485434340182	1.346458719465409	1.346458719465409
543	176.1	176.85	-0.193	0.258	0.063	0.114	0.75	0.294	0.391	-29.308	7.884837408607777e-15	14.96660544126793	3.581987159252682	3.581987159252682
566	177.9	178.65	-0.201	-0.08599999999999999	0.046	-0.188	0.75	0.267	0.356	-22.484	2.769258928494432e-14	14.23820754310126	1.445512437329298	1.445512437329298
583	153.75	154.8	-0.159	-0.008	-0.04	0.171	1.05	0.215	0.205	56.396	2.374867083859528e-14	14.35784717216463	1.633075542598533	1.633075542598533
615	128.1	130.05	-1.041	0.402	-0.576	0.143	1.95	0.532	0.273	-29.138	3.727738009166759e-14	13.97104778893753	1.130004844528366	1.130004844528366
621	139.65	140.85	-0.222	0.019	-0.059	0.167	1.2	0.22	0.183	42.186	6.921867976156282e-15	15.01808148448245	3.896149208543966	3.896149208543966
674	129.15	129.9	-0.284	-0.29	-0.67	-0.034	0.75	0.463	0.618	146.442	2.81654917636476e-14	14.22431105977949	1.425900016594461	-1.425900016594461
687	256.35	259.2	-0.713	-0.307	0.884	-0.055	2.85	1.617	0.5669999999999999	8.978	3.70604627389947e-14	13.97680564383061	1.135634949830874	1.135634949830874
766	124.05	125.4	1.65	0.316	2.273	0.184	1.35	0.637	0.472	-11.927	4.774512658072738e-14	13.70480103309385	0.9104928163004586	0.9104928163004586
792	128.25	132.75	-0.395	0.276	1.337	-0.373	4.5	1.85	0.411	-20.536	2.43122983095582e-14	14.34030409980088	1.603298774891957	1.603298774891957
855	229.65	231.75	-0.196	0.212	0.864	-0.91	2.1	1.544	0.735	-46.63	2.432422573143177e-14	14.33993458374171	1.602680594254434	1.602680594254434
862	132	133.2	-0.338	0.233	0.183	0.422	1.2	0.554	0.462	19.952	2.891687979153539e-14	14.20240837436585	1.395812262339415	1.395812262339415
904	202.65	212.25	0.271	0.192	4.522	0.331	9.6	4.253	0.443	1.881	3.768046217855881e-14	13.96037825955439	1.119686002456493	1.119686002456493
915	165.6	167.4	-0.34	-0.185	-1.305	-0.018	1.8	0.979	0.544	170.134	1.927504882561681e-14	14.50354013791607	1.917033664232836	-1.917033664232836
1048	136.95	137.7	-0.178	-0.111	0.229	0.07000000000000001	0.75	0.445	0.594	23.994	5.208664970513217e-14	13.59982585198946	0.8417852215894701	0.8417852215894701
1122	182.7	184.35	-0.095	0.18	0.574	0.09	1.65	0.675	0.409	-7.684	1.397412380258222e-14	14.69624377089357	2.426425742362026	2.426425742362026
1330	133.05	136.05	0.381	0.121	1.624	-0.122	3	1.267	0.422	-11.085	2.192828900891632e-14	14.41566502305587	1.737488556222283	1.737488556222283
1723	135.6	138.6	-0.431	0.025	-2.03	0.734	3	1.749	0.583	156.105	2.877071633958763e-14	14.20665230521773	1.401565059832468	-1.401565059832468
1725	200.1	205.35	-0.037	0.08699999999999999	2.191	0.245	5.25	2.234	0.425	4.06	2.349146876020995e-14	14.36590687373389	1.647042161472082	1.647042161472082
1725	206.1	207.15	-0.081	-0.036	0.499	-0.155	1.05	0.592	0.5639999999999999	-11.591	2.349146876020995e-14	14.36590687373389	1.647042161472082	1.647042161472082
1826	130.5	132.75	-0.515	0.11	-1.8	0.108	2.25	1.285	0.571	-179.931	1.915547172807621e-14	14.50761429811881	1.926040902576638	-1.926040902576638
1835	151.8	152.85	-0.092	0.005	-1.661	-0.078	1.05	1.571	1.496	-176.96	2.105401554720936e-14	14.44411476366222	1.792682311593339	-1.792682311593339
1838	124.35	126.15	-1.798	0.221	-1.174	0.124	1.8	0.631	0.351	-8.762	2.036264646582366e-14	14.46695430968582	1.838967878326073	1.838967878326073
1857	133.8	141.9	0.37	-0.014	-3.486	0.159	8.1	3.86	0.477	177.438	2.096471163673859e-14	14.44704752830255	1.798524892003161	-1.798524892003161
1857	142.95	147.6	-3.636	0.247	-5.853	0.574	4.65	2.241	0.482	171.623	2.096471163673859e-14	14.44704752830255	1.798524892003161	-1.798524892003161
1986	264.15	266.4	-0.255	0.08500000000000001	0.129	0.033	2.25	0.388	0.172	-7.714	5.080100999653265e-15	15.12861002390714	4.730042406238788	4.730042406238788
2037	157.5	158.25	-0.035	-0.11	0.371	-0.105	0.75	0.406	0.541	0.742	1.935588097564235e-14	14.5007920432933	1.91099459111871	1.91099459111871
2051	153	159.9	2.17	-0.052	5.063	0.137	6.9	2.899	0.42	3.728	2.935432149599912e-14	14.18975405423951	1.378873841472363	1.378873841472363
2051	153	159.9	2.17	-0.052	5.063	0.137	6.9	2.899	0.42	3.728	2.935432149599912e-14	14.18975405423951	1.378873841472363	1.378873841472363
2087	173.4	174.15	-0.106	-0.067	-0.399	0.047	0.75	0.315	0.419	158.68	1.692992361020832e-14	14.58551453400521	2.111567193884857	-2.111567193884857
2097	168.45	169.8	-0.051	-0.05	-0.78	-0.364	1.35	0.794	0.588	-156.665	2.829406464863809e-14	14.22054796467574	1.420659765186543	-1.420659765186543
2145	198.45	201.45	-0.091	0.063	-1.459	-0.401	3	1.445	0.482	-161.258	3.734574486776957e-14	13.96923545824634	1.12824169181315	-1.12824169181315
2271	256.5	257.7	-0.209	-0.213	0.224	-0.12	1.2	0.443	0.369	12.08	6.188923522350116e-14	13.37147006656174	0.7176688805374095	0.7176688805374095
