 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
2026	1344819	29.725	46.968	3050.732	791.413	0.642	0.668	819	1815	-0.118	-0.096	122.850	0.070	0.200
2027	1344820	29.766	48.324	3050.765	791.434	0.673	0.648	820	1815	-0.048	-0.046	123.000	0.070	0.194
2028	1344821	30.176	48.672	3050.752	791.329	0.604	0.604	821	1815	-0.061	-0.195	123.150	0.062	0.195
2029	1344822	29.907	47.328	3050.795	791.379	0.671	0.664	822	1815	0.002	-0.126	123.300	0.056	0.195
2030	1344823	28.957	45.593	3050.817	791.578	0.663	0.728	823	1815	0.035	0.184	123.450	0.058	0.195
2031	1344824	29.539	43.612	3050.771	791.569	0.675	0.701	824	1815	-0.022	0.168	123.600	0.052	0.184
2032	1344825	29.444	48.629	3050.743	791.396	0.676	0.645	825	1815	-0.070	-0.120	123.750	0.052	0.148
2033	1344826	29.867	40.686	3050.727	791.451	0.654	0.733	826	1815	-0.088	-0.026	123.900	0.052	0.142
2034	1344827	29.299	50.756	3050.757	791.285	0.608	0.605	827	1815	-0.024	-0.304	124.050	0.052	0.148
2035	1344828	29.568	42.259	3050.827	791.404	0.701	0.700	828	1815	0.054	-0.114	124.200	0.056	0.146
2036	1344829	29.781	41.878	3050.803	791.561	0.684	0.749	829	1815	0.027	0.131	124.350	0.057	0.138
2037	1344830	29.689	48.944	3050.824	791.284	0.670	0.584	830	1815	0.085	-0.341	124.500	0.062	0.152
2038	1344831	29.301	46.952	3050.802	791.235	0.677	0.687	831	1815	0.062	-0.381	124.650	0.066	0.169
2039	1344832	29.721	50.987	3050.828	791.398	0.591	0.585	832	1815	0.069	-0.107	124.800	0.068	0.161
2040	1344833	30.306	55.391	3050.826	791.326	0.598	0.563	833	1815	0.074	-0.214	124.950	0.072	0.164
2041	1344834	30.043	49.566	3050.829	791.299	0.648	0.634	834	1815	0.078	-0.269	125.100	0.074	0.167
2042	1344835	28.981	50.138	3050.847	791.339	0.665	0.678	835	1815	0.123	-0.184	125.250	0.079	0.157
2043	1344836	29.807	52.462	3050.761	791.300	0.640	0.619	836	1815	-0.026	-0.258	125.400	0.071	0.158
2044	1344837	29.774	50.377	3050.826	791.275	0.652	0.582	837	1815	0.090	-0.306	125.550	0.072	0.161
2045	1344838	29.630	49.943	3050.824	791.377	0.631	0.602	838	1815	0.083	-0.133	125.700	0.069	0.161
2046	1344839	29.299	45.709	3050.831	791.285	0.677	0.624	839	1815	0.083	-0.274	125.850	0.063	0.164
2047	1344840	30.088	51.567	3050.946	791.223	0.640	0.542	840	1815	0.258	-0.373	126.000	0.079	0.169
2048	1344841	29.655	47.639	3050.886	791.369	0.638	0.628	841	1815	0.166	-0.139	126.150	0.080	0.169
2049	1344842	29.457	45.713	3050.962	791.364	0.657	0.681	842	1815	0.264	-0.118	126.300	0.092	0.169
2050	1344843	30.103	45.355	3050.934	791.361	0.681	0.628	843	1815	0.219	-0.147	126.450	0.098	0.149
2051	1344844	29.726	44.243	3050.974	791.492	0.610	0.698	844	1815	0.323	0.070	126.600	0.109	0.138
2052	1344845	29.811	46.946	3050.893	791.402	0.611	0.607	845	1815	0.173	-0.078	126.750	0.104	0.140
2053	1344846	29.997	56.088	3050.974	791.318	0.581	0.529	846	1815	0.296	-0.189	126.900	0.102	0.135
2054	1344847	29.326	46.200	3051.058	791.287	0.618	0.607	847	1815	0.453	-0.272	127.050	0.119	0.134
2055	1344848	29.894	79.150	3051.070	791.513	0.557	0.377	848	1815	0.437	0.136	127.200	0.134	0.151
2056	1344849	30.112	47.523	3051.142	791.374	0.589	0.572	849	1815	0.597	-0.133	127.350	0.160	0.134
2057	1344850	29.615	50.288	3051.183	791.260	0.567	0.551	850	1815	0.643	-0.302	127.500	0.186	0.132
2058	1344851	29.574	43.012	3050.996	791.273	0.642	0.679	852	1815	0.346	-0.251	127.800	0.184	0.124
2059	1344852	29.501	52.939	3050.782	791.314	0.618	0.625	853	1815	0.016	-0.208	127.950	0.187	0.124
2060	1344853	30.519	42.280	3050.784	791.318	0.689	0.730	854	1815	0.002	-0.192	128.100	0.191	0.123
2061	1344854	29.470	42.790	3050.791	791.419	0.721	0.743	855	1815	0.001	-0.013	128.250	0.195	0.127
2062	1344855	29.196	48.409	3050.750	791.405	0.610	0.703	856	1815	-0.062	-0.061	128.400	0.204	0.129
2063	1627879	26.818	56.059	2890.998	395.115	0.531	0.571	601	2229	0.214	-0.221	90.150	0.000	0.000
2064	1627880	27.172	56.871	2890.945	395.108	0.588	0.567	602	2229	0.098	-0.237	90.300	0.083	0.011
2065	1627881	27.033	58.505	2890.957	395.160	0.538	0.538	603	2229	0.147	-0.142	90.450	0.059	0.050
2066	1627882	26.358	52.461	2890.987	395.122	0.611	0.617	604	2229	0.200	-0.197	90.600	0.053	0.041
2067	1627883	26.807	58.536	2890.904	395.094	0.562	0.569	605	2229	0.067	-0.269	90.750	0.064	0.047
2068	1627884	26.950	55.861	2890.976	395.116	0.546	0.561	606	2229	0.166	-0.227	90.900	0.058	0.043
2069	1627885	26.888	56.931	2890.963	395.125	0.592	0.571	607	2229	0.142	-0.210	91.050	0.052	0.039
2070	1627886	27.317	63.430	2890.903	395.159	0.521	0.516	608	2229	0.061	-0.141	91.200	0.058	0.045
2071	1627887	27.618	55.473	2890.919	395.144	0.608	0.533	609	2229	0.077	-0.178	91.350	0.058	0.043
2072	1627888	27.180	56.003	2890.921	395.120	0.590	0.591	610	2229	0.101	-0.203	91.500	0.055	0.040
2073	1627889	27.146	59.943	2890.992	395.155	0.552	0.568	611	2229	0.213	-0.168	91.650	0.058	0.040
2074	1627890	27.301	58.406	2890.978	395.143	0.558	0.549	612	2229	0.163	-0.155	91.800	0.056	0.040
2075	1627891	27.130	54.659	2890.881	395.093	0.550	0.576	613	2229	0.013	-0.258	91.950	0.064	0.042
2076	1627892	26.833	58.700	2891.002	395.194	0.559	0.525	614	2229	0.230	-0.077	92.100	0.067	0.052
2077	1627893	27.329	56.800	2890.960	395.157	0.595	0.547	615	2229	0.157	-0.155	92.250	0.065	0.051
2078	1627894	27.193	53.451	2891.013	395.190	0.551	0.578	616	2229	0.208	-0.083	92.400	0.065	0.056
2079	1627895	26.992	55.356	2890.986	395.188	0.579	0.571	617	2229	0.165	-0.061	92.550	0.063	0.062
2080	1627896	27.355	52.357	2890.963	395.108	0.552	0.572	618	2229	0.155	-0.174	92.700	0.062	0.060
2081	1627897	27.678	58.063	2890.988	395.141	0.547	0.535	619	2229	0.168	-0.136	92.850	0.060	0.059
2082	1627898	27.275	57.256	2890.892	395.161	0.570	0.546	620	2229	0.030	-0.141	93.000	0.064	0.058
2083	1627899	27.257	56.831	2890.951	395.145	0.553	0.529	621	2229	0.126	-0.158	93.150	0.061	0.057
2084	1627900	27.126	56.466	2891.080	395.191	0.564	0.561	622	2229	0.371	-0.077	93.300	0.080	0.058
2085	1627901	27.687	52.081	2890.967	395.215	0.583	0.592	623	2229	0.163	-0.021	93.450	0.080	0.066
2086	1627902	27.524	50.040	2890.947	395.104	0.598	0.585	624	2229	0.146	-0.210	93.600	0.080	0.066
2087	1627903	26.727	58.081	2890.942	395.175	0.554	0.563	625	2229	0.142	-0.083	93.750	0.077	0.062
2088	1627904	27.199	56.532	2890.948	395.217	0.551	0.514	626	2229	0.162	-0.027	93.900	0.077	0.064
2089	1627905	27.471	61.037	2890.917	395.268	0.556	0.496	627	2229	0.098	0.074	94.050	0.078	0.077
2090	1627906	27.285	55.168	2890.921	395.174	0.524	0.517	628	2229	0.088	-0.112	94.200	0.077	0.077
2091	1627907	26.922	56.201	2890.981	395.126	0.590	0.538	629	2229	0.178	-0.171	94.350	0.075	0.077
2092	1627908	26.731	57.271	2890.964	395.156	0.572	0.537	630	2229	0.171	-0.123	94.500	0.074	0.074
2093	1627909	26.800	55.977	2890.916	395.193	0.597	0.535	631	2229	0.091	-0.080	94.650	0.074	0.074
2094	1627910	27.056	54.937	2890.891	395.180	0.600	0.550	632	2229	0.050	-0.112	94.800	0.078	0.073
2095	1627911	26.848	53.437	2890.890	395.149	0.537	0.587	633	2229	0.070	-0.136	94.950	0.073	0.065
2096	1627912	27.232	58.398	2890.993	395.224	0.577	0.534	634	2229	0.198	9.000E-4	95.100	0.072	0.068
2097	1627913	26.615	57.019	2890.970	395.251	0.588	0.549	635	2229	0.160	0.008	95.250	0.072	0.071
2098	1627914	27.218	55.585	2890.955	395.204	0.581	0.606	636	2229	0.154	-0.078	95.400	0.070	0.071
2099	1627915	26.805	55.921	2890.922	395.214	0.592	0.520	637	2229	0.093	-0.058	95.550	0.071	0.071
2100	1627916	26.020	55.823	2890.915	395.170	0.601	0.578	638	2229	0.074	-0.118	95.700	0.073	0.069
2101	1627917	26.802	55.671	2890.933	395.149	0.577	0.601	639	2229	0.082	-0.160	95.850	0.073	0.070
2102	1627918	26.906	59.805	2890.991	395.181	0.545	0.560	640	2229	0.190	-0.123	96.000	0.070	0.069
2103	1627919	26.879	55.268	2890.975	395.133	0.577	0.576	641	2229	0.160	-0.186	96.150	0.070	0.071
2104	1627920	26.821	57.613	2891.007	395.179	0.552	0.566	642	2229	0.221	-0.130	96.300	0.049	0.072
2105	1627921	27.087	50.610	2890.911	395.165	0.574	0.605	643	2229	0.072	-0.154	96.450	0.051	0.071
2106	1627922	27.013	54.032	2890.975	395.183	0.580	0.594	644	2229	0.163	-0.149	96.600	0.051	0.067
2107	1627923	26.767	55.403	2891.034	395.202	0.595	0.556	645	2229	0.261	-0.114	96.750	0.059	0.067
2108	1627924	27.037	54.290	2891.032	395.125	0.533	0.562	646	2229	0.240	-0.226	96.900	0.063	0.071
2109	1627925	27.059	59.868	2890.972	395.225	0.537	0.531	647	2229	0.146	-0.069	97.050	0.062	0.057
2110	1627926	26.566	59.195	2890.957	395.170	0.568	0.556	648	2229	0.125	-0.174	97.200	0.061	0.059
2111	1627927	27.129	57.137	2890.956	395.238	0.567	0.492	649	2229	0.118	-0.046	97.350	0.061	0.060
2112	1627928	26.683	57.923	2890.975	395.212	0.587	0.519	650	2229	0.126	-0.117	97.500	0.060	0.059
2113	1627929	26.617	58.060	2890.997	395.143	0.592	0.547	651	2229	0.158	-0.184	97.650	0.060	0.061
2114	1627930	27.093	56.870	2891.002	395.133	0.571	0.552	652	2229	0.190	-0.213	97.800	0.056	0.065
2115	1627931	26.855	54.842	2890.970	395.212	0.565	0.542	653	2229	0.128	-0.074	97.950	0.053	0.066
2116	1627932	26.794	54.810	2891.045	395.188	0.597	0.563	654	2229	0.250	-0.104	98.100	0.057	0.059
2117	1627933	26.611	57.052	2891.006	395.178	0.560	0.550	655	2229	0.150	-0.133	98.250	0.057	0.051
2118	1627934	27.257	59.455	2890.935	395.160	0.566	0.528	656	2229	0.058	-0.157	98.400	0.061	0.050
2119	1627935	27.165	61.605	2890.916	395.197	0.568	0.510	657	2229	0.024	-0.098	98.550	0.066	0.047
2120	1627936	26.558	53.778	2890.924	395.131	0.590	0.593	658	2229	0.043	-0.237	98.700	0.068	0.052
2121	1627937	27.164	55.316	2890.994	395.088	0.595	0.542	659	2229	0.170	-0.261	98.850	0.066	0.058
2122	1627938	26.504	53.331	2890.983	395.125	0.576	0.574	660	2229	0.136	-0.248	99.000	0.066	0.062
2123	1627939	26.745	57.676	2890.950	395.194	0.583	0.530	661	2229	0.115	-0.118	99.150	0.066	0.062
2124	1627940	26.741	57.011	2890.956	395.075	0.584	0.554	662	2229	0.101	-0.270	99.300	0.064	0.067
2125	1627941	26.792	60.226	2891.009	395.124	0.564	0.564	663	2229	0.165	-0.182	99.450	0.062	0.068
2126	1627942	26.890	54.678	2890.940	395.145	0.586	0.575	664	2229	0.090	-0.181	99.600	0.063	0.068
2127	1627943	27.410	56.011	2890.964	395.165	0.558	0.541	665	2229	0.107	-0.128	99.750	0.057	0.067
2128	1627944	27.155	54.889	2890.964	395.148	0.559	0.531	666	2229	0.134	-0.176	99.900	0.051	0.066
2129	1627945	27.368	59.684	2890.940	395.161	0.564	0.535	667	2229	0.082	-0.144	100.050	0.052	0.062
2130	1627946	26.924	56.657	2890.956	395.115	0.593	0.584	668	2229	0.091	-0.227	100.200	0.052	0.064
2131	1627947	27.284	57.552	2890.966	395.100	0.549	0.549	669	2229	0.099	-0.242	100.350	0.052	0.060
2132	1627948	26.867	53.232	2890.956	395.118	0.588	0.537	670	2229	0.114	-0.206	100.500	0.052	0.058
2133	1627949	27.022	55.715	2890.983	395.113	0.571	0.582	671	2229	0.192	-0.234	100.650	0.054	0.060
2134	1627950	27.537	53.866	2890.924	395.120	0.597	0.545	672	2229	0.077	-0.189	100.800	0.053	0.059
2135	1627951	27.137	58.666	2890.949	395.188	0.564	0.512	673	2229	0.083	-0.102	100.950	0.053	0.057
2136	1627952	26.654	56.713	2890.946	395.133	0.561	0.567	674	2229	0.142	-0.178	101.100	0.043	0.054
2137	1627953	26.938	54.674	2890.986	395.092	0.559	0.558	675	2229	0.182	-0.258	101.250	0.045	0.055
2138	1627954	27.268	57.065	2890.910	395.142	0.578	0.516	676	2229	0.056	-0.163	101.400	0.046	0.054
2139	1627955	27.195	53.086	2890.846	395.139	0.568	0.515	677	2229	-0.035	-0.165	101.550	0.053	0.050
2140	1627956	26.903	58.793	2890.918	395.124	0.566	0.530	678	2229	0.085	-0.171	101.700	0.051	0.050
2141	1627957	26.784	53.191	2890.962	395.119	0.583	0.591	679	2229	0.166	-0.194	101.850	0.051	0.047
2142	1627958	27.078	56.542	2890.906	395.121	0.557	0.547	680	2229	0.062	-0.181	102.000	0.051	0.045
2143	1627959	26.744	58.627	2890.908	395.103	0.579	0.553	681	2229	0.077	-0.211	102.150	0.052	0.042
2144	1627960	26.733	56.911	2890.909	395.162	0.585	0.537	682	2229	0.074	-0.106	102.300	0.052	0.042
2145	1627961	26.630	57.759	2890.907	395.109	0.569	0.564	683	2229	0.050	-0.218	102.450	0.051	0.042
2146	1627962	27.430	55.307	2890.851	395.098	0.535	0.521	684	2229	-0.014	-0.213	102.600	0.057	0.043
2147	1627963	26.955	58.490	2890.963	395.080	0.553	0.542	685	2229	0.203	-0.254	102.750	0.062	0.043
2148	1627964	27.275	58.298	2891.014	395.098	0.529	0.565	686	2229	0.277	-0.208	102.900	0.074	0.043
2149	1627965	27.051	53.056	2890.959	395.121	0.578	0.544	687	2229	0.182	-0.195	103.050	0.076	0.042
2150	1627966	27.189	55.422	2890.908	395.105	0.594	0.541	688	2229	0.102	-0.203	103.200	0.076	0.041
2151	1627967	26.718	56.385	2890.969	395.116	0.584	0.511	689	2229	0.206	-0.184	103.350	0.079	0.040
2152	1627968	26.947	56.100	2890.981	395.072	0.572	0.559	690	2229	0.206	-0.246	103.500	0.081	0.041
2153	1627969	26.880	53.732	2890.967	395.094	0.592	0.536	691	2229	0.146	-0.213	103.650	0.080	0.041
2154	1627970	27.019	53.890	2890.959	395.169	0.599	0.510	692	2229	0.184	-0.120	103.800	0.080	0.044
2155	1627971	26.748	55.659	2890.988	395.175	0.572	0.548	693	2229	0.184	-0.064	103.950	0.081	0.048
2156	1627972	27.016	54.966	2890.959	395.150	0.546	0.526	694	2229	0.117	-0.139	104.100	0.081	0.050
2157	1627973	27.236	55.233	2890.965	395.177	0.553	0.572	695	2229	0.133	-0.085	104.250	0.080	0.051
2158	1627974	27.049	52.203	2890.912	395.107	0.596	0.600	696	2229	0.066	-0.173	104.400	0.080	0.051
2159	1627975	26.933	55.273	2890.934	395.157	0.586	0.539	697	2229	0.093	-0.102	104.550	0.071	0.054
2160	1627976	26.595	52.781	2891.005	395.110	0.554	0.611	698	2229	0.187	-0.166	104.700	0.071	0.054
2161	1627977	26.998	55.234	2891.043	395.159	0.562	0.551	699	2229	0.269	-0.077	104.850	0.077	0.058
2162	1627978	26.958	56.222	2890.939	395.112	0.561	0.540	700	2229	0.109	-0.142	105.000	0.075	0.058
2163	1627979	27.119	56.446	2890.972	395.139	0.561	0.570	701	2229	0.142	-0.091	105.150	0.074	0.059
2164	1627980	26.695	57.692	2890.989	395.129	0.551	0.551	702	2229	0.166	-0.146	105.300	0.072	0.058
2165	1627981	27.065	56.183	2890.949	395.119	0.559	0.553	703	2229	0.133	-0.146	105.450	0.068	0.056
2166	1627982	26.569	53.750	2891.018	395.081	0.587	0.572	704	2229	0.219	-0.213	105.600	0.056	0.056
2167	1627983	26.741	52.540	2891.010	395.148	0.593	0.574	705	2229	0.219	-0.098	105.750	0.057	0.053
2168	1627984	26.848	56.985	2890.964	395.028	0.559	0.552	706	2229	0.134	-0.286	105.900	0.051	0.060
2169	1627985	27.042	48.186	2890.953	395.066	0.580	0.630	707	2229	0.117	-0.245	106.050	0.052	0.063
2170	1627986	27.260	53.764	2890.971	395.119	0.587	0.553	708	2229	0.139	-0.149	106.200	0.050	0.062
2171	1627987	26.857	62.907	2890.940	395.144	0.520	0.502	709	2229	0.090	-0.141	106.350	0.051	0.062
2172	1627988	27.350	54.833	2890.953	395.115	0.569	0.551	710	2229	0.101	-0.203	106.500	0.051	0.059
2173	1627989	26.883	57.707	2890.919	395.105	0.550	0.571	711	2229	0.067	-0.181	106.650	0.054	0.058
2174	1627990	27.263	53.884	2890.953	395.197	0.577	0.541	712	2229	0.098	-0.069	106.800	0.054	0.060
2175	1627991	26.711	55.224	2891.014	395.074	0.587	0.583	713	2229	0.213	-0.240	106.950	0.056	0.060
2176	1627992	26.931	61.288	2890.971	395.171	0.546	0.520	714	2229	0.152	-0.104	107.100	0.055	0.061
2177	1627993	26.740	58.591	2891.046	395.213	0.540	0.543	715	2229	0.267	-0.034	107.250	0.062	0.065
2178	1627994	27.083	56.076	2891.034	395.073	0.584	0.555	716	2229	0.232	-0.266	107.400	0.061	0.070
2179	1627995	26.462	54.988	2891.031	395.105	0.575	0.552	717	2229	0.237	-0.202	107.550	0.062	0.070
2180	1627996	27.707	51.478	2890.977	395.133	0.605	0.572	718	2229	0.139	-0.165	107.700	0.062	0.070
2181	1627997	26.769	52.465	2890.982	395.093	0.604	0.592	719	2229	0.174	-0.226	107.850	0.056	0.068
2182	1627998	26.933	53.501	2891.031	395.178	0.551	0.576	720	2229	0.227	-0.086	108.000	0.057	0.070
2183	1627999	27.112	62.370	2891.061	395.259	0.544	0.511	721	2229	0.301	0.027	108.150	0.065	0.081
2184	1628000	27.050	59.103	2890.978	395.148	0.573	0.505	722	2229	0.184	-0.131	108.300	0.065	0.081
2185	1628001	26.580	56.391	2890.979	395.117	0.613	0.543	723	2229	0.179	-0.176	108.450	0.064	0.081
2186	1628002	26.932	59.245	2891.063	395.146	0.534	0.539	724	2229	0.275	-0.168	108.600	0.067	0.080
2187	1628003	27.388	56.894	2890.983	395.059	0.551	0.532	725	2229	0.192	-0.296	108.750	0.067	0.085
2188	1628004	27.059	60.993	2890.981	395.044	0.567	0.572	726	2229	0.139	-0.328	108.900	0.066	0.088
2189	1628005	26.934	58.661	2891.002	395.172	0.546	0.553	727	2229	0.194	-0.112	109.050	0.065	0.087
2190	1628006	26.994	57.787	2891.006	395.185	0.573	0.537	728	2229	0.186	-0.117	109.200	0.064	0.088
2191	1628007	27.699	61.285	2891.047	395.210	0.504	0.506	729	2229	0.283	-0.053	109.350	0.064	0.091
2192	1628008	26.690	56.578	2890.973	395.208	0.566	0.575	730	2229	0.144	-0.046	109.500	0.062	0.093
2193	1628009	27.370	58.459	2891.007	395.186	0.585	0.542	731	2229	0.174	-0.093	109.650	0.054	0.094
2194	1628010	26.976	58.782	2891.032	395.144	0.550	0.552	732	2229	0.266	-0.187	109.800	0.051	0.093
2195	1628011	26.756	61.634	2890.976	395.220	0.602	0.517	733	2229	0.179	-0.042	109.950	0.051	0.093
2196	1628012	26.976	56.286	2890.984	395.199	0.562	0.561	734	2229	0.160	-0.101	110.100	0.051	0.093
2197	1628013	27.102	53.221	2891.032	395.223	0.592	0.549	735	2229	0.242	-0.045	110.250	0.049	0.092
2198	1628014	27.199	58.581	2891.019	395.241	0.533	0.527	736	2229	0.189	-0.016	110.400	0.049	0.092
2199	1628015	26.905	54.626	2891.064	395.139	0.559	0.610	738	2229	0.315	-0.160	110.700	0.055	0.090
2200	1628016	27.115	53.217	2891.034	395.238	0.587	0.571	739	2229	0.250	-0.011	110.850	0.053	0.093
2201	1628017	27.075	54.614	2891.037	395.115	0.586	0.576	740	2229	0.262	-0.221	111.000	0.053	0.093
2202	1628018	27.276	54.608	2891.113	395.211	0.572	0.561	741	2229	0.376	-0.027	111.150	0.064	0.095
2203	1628019	27.436	61.213	2891.010	395.160	0.539	0.523	742	2229	0.200	-0.123	111.300	0.062	0.089
2204	1628020	27.562	55.037	2891.024	395.135	0.557	0.543	743	2229	0.226	-0.168	111.450	0.061	0.090
2205	1628021	26.850	57.665	2890.995	395.217	0.544	0.587	744	2229	0.158	-0.030	111.600	0.062	0.091
2206	1628022	26.963	60.174	2890.958	395.246	0.546	0.534	745	2229	0.133	0.003	111.750	0.064	0.094
2207	1628023	27.566	61.055	2891.026	395.148	0.541	0.575	746	2229	0.250	-0.118	111.900	0.064	0.083
2208	1628024	27.003	55.965	2890.971	395.254	0.558	0.568	747	2229	0.109	0.056	112.050	0.066	0.071
2209	1628025	27.339	56.269	2891.010	395.311	0.576	0.566	748	2229	0.174	0.123	112.200	0.067	0.084
2210	1628026	27.030	57.952	2890.954	395.217	0.529	0.569	749	2229	0.107	-0.019	112.350	0.070	0.084
2211	1628027	27.012	55.580	2891.000	395.172	0.570	0.562	750	2229	0.182	-0.090	112.500	0.069	0.084
2212	1628028	27.114	54.648	2890.959	395.162	0.548	0.599	751	2229	0.134	-0.136	112.650	0.069	0.085
2213	1628029	27.130	57.212	2891.073	395.180	0.549	0.542	752	2229	0.288	-0.082	112.800	0.071	0.085
2214	1628030	27.250	54.201	2891.039	395.178	0.580	0.584	753	2229	0.254	-0.053	112.950	0.071	0.080
2215	1628031	27.392	56.342	2890.990	395.097	0.571	0.549	754	2229	0.186	-0.206	113.100	0.071	0.086
2216	1628032	26.581	55.824	2891.002	395.141	0.559	0.581	755	2229	0.178	-0.138	113.250	0.070	0.088
2217	1628033	27.050	59.392	2890.987	395.129	0.573	0.541	756	2229	0.171	-0.141	113.400	0.070	0.088
2218	1628034	27.171	58.342	2890.980	395.182	0.547	0.568	757	2229	0.155	-0.037	113.550	0.071	0.088
2219	1628035	27.331	60.304	2890.975	395.139	0.543	0.568	758	2229	0.133	-0.144	113.700	0.068	0.087
2220	1628036	27.165	58.542	2891.087	395.253	0.527	0.537	759	2229	0.280	0.067	113.850	0.069	0.092
2221	1628037	27.427	53.842	2891.037	395.143	0.588	0.586	760	2229	0.250	-0.128	114.000	0.069	0.086
2222	1628038	26.817	56.352	2891.017	395.179	0.571	0.566	761	2229	0.219	-0.064	114.150	0.055	0.086
2223	1628039	27.245	58.348	2890.994	395.140	0.542	0.558	762	2229	0.194	-0.099	114.300	0.055	0.085
2224	1628040	27.166	49.748	2891.011	395.133	0.603	0.565	763	2229	0.198	-0.115	114.450	0.054	0.083
2225	1628041	27.367	53.799	2891.046	395.070	0.587	0.551	764	2229	0.267	-0.224	114.600	0.057	0.089
2226	1628042	27.121	53.431	2890.970	394.991	0.587	0.571	765	2229	0.131	-0.366	114.750	0.057	0.108
2227	1628043	27.209	57.050	2890.943	395.041	0.554	0.526	766	2229	0.085	-0.266	114.900	0.060	0.114
2228	1628044	27.430	56.867	2890.978	395.081	0.560	0.555	767	2229	0.173	-0.192	115.050	0.057	0.110
2229	1628045	26.774	59.619	2890.943	395.119	0.545	0.559	768	2229	0.088	-0.150	115.200	0.061	0.094
2230	1628046	27.029	55.979	2890.949	395.051	0.575	0.563	769	2229	0.122	-0.246	115.350	0.061	0.094
2231	1628047	27.212	55.252	2890.960	395.069	0.544	0.548	770	2229	0.133	-0.219	115.500	0.062	0.095
2232	1628048	26.884	59.177	2890.991	395.122	0.621	0.554	771	2229	0.203	-0.139	115.650	0.061	0.095
2233	1628049	26.877	60.076	2890.959	395.167	0.569	0.546	772	2229	0.155	-0.074	115.800	0.056	0.095
2234	1628050	26.950	55.567	2890.987	395.099	0.593	0.565	773	2229	0.224	-0.200	115.950	0.054	0.093
2235	1628051	27.167	51.027	2890.979	395.223	0.576	0.614	774	2229	0.189	0.022	116.100	0.054	0.100
2236	1628052	26.797	63.985	2890.905	395.357	0.537	0.540	775	2229	0.085	0.202	116.250	0.058	0.126
2237	1628053	27.023	57.992	2890.914	395.215	0.574	0.523	776	2229	0.069	-0.019	116.400	0.063	0.128
2238	1628054	27.255	52.172	2890.986	395.081	0.608	0.593	777	2229	0.224	-0.235	116.550	0.064	0.129
2239	1628055	26.752	58.966	2890.894	395.110	0.569	0.562	778	2229	0.072	-0.171	116.700	0.067	0.130
2240	1628056	26.647	60.536	2890.932	395.145	0.587	0.559	779	2229	0.126	-0.110	116.850	0.062	0.121
2241	1628057	26.962	60.129	2891.007	395.124	0.564	0.569	780	2229	0.229	-0.144	117.000	0.061	0.121
2242	1628058	27.214	56.214	2890.948	395.160	0.572	0.544	781	2229	0.128	-0.122	117.150	0.059	0.120
2243	1628059	27.216	55.462	2890.923	395.137	0.617	0.549	782	2229	0.110	-0.173	117.300	0.060	0.120
2244	1628060	27.130	55.668	2890.908	395.109	0.552	0.520	783	2229	0.088	-0.216	117.450	0.060	0.120
2245	1628061	27.176	59.719	2890.909	395.101	0.533	0.530	784	2229	0.098	-0.208	117.600	0.053	0.120
2246	1628062	26.986	54.983	2890.881	395.141	0.617	0.570	785	2229	0.040	-0.126	117.750	0.058	0.109
2247	1628063	27.194	64.559	2890.927	395.240	0.552	0.477	786	2229	0.114	0.034	117.900	0.057	0.111
2248	1628064	26.977	52.083	2890.960	395.129	0.611	0.564	787	2229	0.190	-0.136	118.050	0.058	0.110
2249	1628065	26.717	50.971	2890.945	395.159	0.614	0.572	788	2229	0.141	-0.091	118.200	0.056	0.110
2250	1628066	26.610	54.625	2890.970	395.141	0.576	0.590	789	2229	0.168	-0.123	118.350	0.057	0.106
2251	1628067	27.516	61.774	2890.984	395.196	0.517	0.510	790	2229	0.197	-0.030	118.500	0.058	0.104
2252	1628068	26.904	59.019	2890.947	395.132	0.592	0.580	791	2229	0.165	-0.139	118.650	0.057	0.104
2253	1628069	26.917	57.369	2890.956	395.121	0.600	0.552	792	2229	0.133	-0.158	118.800	0.056	0.105
2254	1628070	26.847	54.076	2890.965	395.103	0.615	0.565	793	2229	0.171	-0.200	118.950	0.054	0.105
2255	1628071	27.192	56.220	2890.952	395.121	0.570	0.530	794	2229	0.138	-0.152	119.100	0.052	0.100
2256	1628072	27.565	56.409	2890.993	395.205	0.564	0.524	795	2229	0.222	-0.030	119.250	0.054	0.071
2257	1628073	27.130	55.751	2891.016	395.197	0.535	0.591	796	2229	0.224	-0.018	119.400	0.054	0.071
2258	1628074	27.091	54.303	2890.900	395.204	0.557	0.595	797	2229	0.061	-0.018	119.550	0.055	0.070
2259	1628075	27.259	54.385	2890.887	395.227	0.546	0.600	798	2229	0.035	0.027	119.700	0.058	0.076
2260	1628076	26.941	58.832	2890.891	395.292	0.573	0.561	799	2229	0.010	0.120	119.850	0.065	0.091
2261	1628077	26.960	58.865	2890.965	395.281	0.562	0.556	800	2229	0.155	0.120	120.000	0.061	0.102
2262	1628078	26.902	56.271	2890.968	395.207	0.588	0.560	801	2229	0.149	-0.016	120.150	0.061	0.103
2263	1628079	27.226	56.017	2890.965	395.075	0.595	0.540	802	2229	0.152	-0.224	120.300	0.061	0.106
2264	1628080	27.426	61.835	2890.892	395.217	0.563	0.510	803	2229	0.043	7.000E-4	120.450	0.064	0.102
2265	1628081	26.773	56.254	2890.958	395.210	0.593	0.567	804	2229	0.170	0.013	120.600	0.064	0.098
