 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
5938	915448	21.376	65.263	1318.588	381.102	0.581	0.547	692	1194	0.163	-0.075	103.800	0.078	0.105
5939	915449	21.712	63.336	1318.576	381.017	0.565	0.546	693	1194	0.098	-0.165	103.950	0.080	0.105
5940	915450	22.005	62.071	1318.588	380.954	0.561	0.561	694	1194	0.096	-0.301	104.100	0.077	0.116
5941	915451	21.653	54.761	1318.579	380.942	0.596	0.619	695	1194	0.088	-0.309	104.250	0.078	0.126
5942	915452	22.166	61.736	1318.506	381.042	0.577	0.580	696	1194	-0.011	-0.125	104.400	0.077	0.122
5943	915453	21.612	66.341	1318.519	381.015	0.515	0.602	697	1194	0.002	-0.178	104.550	0.075	0.123
5944	915454	21.733	60.333	1318.590	381.041	0.606	0.556	698	1194	0.096	-0.125	104.700	0.077	0.118
5945	915455	21.819	61.949	1318.487	381.098	0.582	0.550	700	1194	-0.042	-0.013	105.000	0.078	0.118
5946	915456	21.395	57.726	1318.459	381.060	0.648	0.562	701	1194	-0.106	-0.066	105.150	0.080	0.118
5947	915457	21.584	55.532	1318.458	381.026	0.640	0.592	702	1194	-0.110	-0.160	105.300	0.084	0.114
5948	915458	21.472	61.361	1318.545	381.078	0.621	0.575	703	1194	0.059	-0.061	105.450	0.085	0.114
5949	915459	21.529	58.567	1318.500	381.068	0.607	0.600	704	1194	-0.037	-0.083	105.600	0.081	0.114
5950	915460	21.537	63.030	1318.407	380.979	0.575	0.565	705	1194	-0.173	-0.216	105.750	0.090	0.112
5951	915461	21.669	56.992	1318.569	380.961	0.638	0.618	707	1194	0.075	-0.261	106.050	0.091	0.108
5952	915462	21.511	58.115	1318.533	380.905	0.630	0.604	708	1194	0.011	-0.339	106.200	0.087	0.112
5953	915463	21.542	58.819	1318.535	380.866	0.631	0.576	710	1194	0.005	-0.450	106.500	0.086	0.125
5954	915464	21.586	23.560	1318.657	378.757	0.827	-0.475	711	1194	0.221	-3.786	106.650	0.099	0.811
5955	915465	21.661	55.164	1318.573	381.153	0.629	0.580	712	1194	0.062	0.013	106.800	0.099	0.815
5956	915466	21.087	60.484	1318.573	381.144	0.587	0.581	713	1194	0.080	0.024	106.950	0.097	0.819
5957	915467	21.487	54.838	1318.492	381.125	0.681	0.592	714	1194	-0.042	-0.026	107.100	0.096	0.822
5958	915468	21.797	55.981	1318.467	381.103	0.657	0.561	715	1194	-0.086	-0.058	107.250	0.093	0.822
5959	915469	21.236	59.121	1318.472	381.095	0.625	0.570	716	1194	-0.094	-0.078	107.400	0.094	0.824
5960	915470	21.557	64.895	1318.556	381.180	0.593	0.582	717	1194	0.050	0.070	107.550	0.092	0.828
5961	915471	21.653	63.264	1318.504	381.129	0.585	0.590	718	1194	-0.045	-0.019	107.700	0.091	0.831
5962	915472	21.042	55.410	1318.483	381.154	0.641	0.586	719	1194	-0.051	0.024	107.850	0.091	0.833
5963	915473	21.565	68.816	1318.529	381.040	0.515	0.566	720	1194	-0.003	-0.155	108.000	0.091	0.834
5964	915474	21.658	57.364	1318.524	381.005	0.617	0.531	721	1194	0.014	-0.227	108.150	0.088	0.833
5965	915475	21.570	58.750	1318.468	381.025	0.588	0.580	722	1194	-0.059	-0.176	108.300	0.089	0.831
5966	915476	21.482	65.500	1318.503	381.035	0.570	0.560	723	1194	-0.010	-0.155	108.450	0.086	0.830
5967	915477	21.354	61.745	1318.458	381.028	0.622	0.573	724	1194	-0.120	-0.205	108.600	0.086	0.829
5968	915478	21.333	60.335	1318.557	381.027	0.611	0.616	725	1194	0.083	-0.195	108.750	0.088	0.828
5969	915479	21.878	54.886	1318.586	381.049	0.650	0.574	726	1194	0.080	-0.168	108.900	0.089	0.827
5970	915480	21.240	62.171	1318.471	381.094	0.589	0.579	727	1194	-0.083	-0.085	109.050	0.082	0.828
5971	915481	21.808	55.979	1318.513	381.163	0.661	0.547	728	1194	-0.030	-5.000E-4	109.200	0.081	0.831
5972	915482	21.392	59.042	1318.581	381.069	0.626	0.571	729	1194	0.110	-0.126	109.350	0.084	0.832
5973	915483	21.418	68.259	1318.526	381.053	0.523	0.586	730	1194	0.001	-0.142	109.500	0.084	0.831
5974	915484	21.455	61.846	1318.596	381.043	0.590	0.601	731	1194	0.090	-0.171	109.650	0.071	0.091
5975	915485	21.439	61.635	1318.502	381.043	0.573	0.598	732	1194	-0.010	-0.197	109.800	0.069	0.090
5976	915486	21.657	63.997	1318.530	381.042	0.560	0.568	733	1194	0.038	-0.174	109.950	0.067	0.086
5977	915487	22.049	64.441	1318.443	381.166	0.557	0.549	734	1194	-0.133	-0.002	110.100	0.072	0.088
5978	915488	21.505	63.906	1318.452	381.095	0.581	0.571	735	1194	-0.114	-0.098	110.250	0.074	0.087
5979	915489	21.502	54.636	1318.469	381.043	0.693	0.554	736	1194	-0.118	-0.181	110.400	0.075	0.087
5980	915490	21.367	51.689	1318.534	381.076	0.633	0.657	737	1194	0.022	-0.123	110.550	0.074	0.075
5981	915491	22.209	50.957	1318.512	381.248	0.470	0.527	738	1194	0.005	0.165	110.700	0.074	0.097
5982	915492	21.464	55.843	1318.402	381.214	0.612	0.579	739	1194	-0.189	0.102	110.850	0.084	0.105
5983	915493	21.551	60.824	1318.398	381.235	0.591	0.549	740	1194	-0.187	0.123	111.000	0.091	0.117
5984	915494	21.760	56.374	1318.434	381.179	0.604	0.602	741	1194	-0.138	0.074	111.150	0.094	0.119
5985	915495	21.911	61.890	1318.430	381.195	0.617	0.556	742	1194	-0.155	0.085	111.300	0.097	0.123
5986	915496	21.858	64.816	1318.503	381.306	0.583	0.558	743	1194	-0.035	0.258	111.450	0.097	0.142
5987	915497	21.577	71.622	1318.485	381.169	0.484	0.607	744	1194	-0.085	0.045	111.600	0.096	0.139
5988	915498	21.486	58.189	1318.502	381.233	0.665	0.577	745	1194	-0.024	0.134	111.750	0.091	0.139
5989	915499	21.375	60.879	1318.503	381.120	0.616	0.618	746	1194	-0.013	-0.011	111.900	0.087	0.135
5990	915500	21.394	63.687	1318.533	381.260	0.599	0.576	747	1194	-0.019	0.218	112.050	0.087	0.144
5991	915501	21.482	60.599	1318.534	381.181	0.606	0.565	748	1194	-0.014	0.067	112.200	0.087	0.144
5992	915502	21.398	60.372	1318.579	381.066	0.637	0.589	749	1194	0.080	-0.109	112.350	0.084	0.144
5993	915503	22.026	54.996	1318.516	381.130	0.624	0.582	750	1194	-0.019	-0.005	112.500	0.084	0.140
5994	915504	21.454	50.877	1318.512	381.108	0.765	0.591	751	1194	-0.008	-0.070	112.650	0.078	0.134
5995	915505	21.160	63.135	1318.552	381.084	0.568	0.565	752	1194	0.027	-0.083	112.800	0.079	0.127
5996	915506	21.314	58.499	1318.579	381.091	0.631	0.561	753	1194	0.091	-0.040	112.950	0.083	0.120
5997	915507	20.990	56.322	1318.581	381.135	0.667	0.590	754	1194	0.106	0.006	113.100	0.088	0.120
5998	915508	21.703	62.786	1318.520	381.199	0.591	0.569	755	1194	-0.021	0.106	113.250	0.086	0.117
5999	915509	21.278	61.935	1318.459	381.222	0.573	0.578	756	1194	-0.101	0.160	113.400	0.085	0.108
6000	915510	21.647	55.361	1318.462	381.177	0.648	0.623	757	1194	-0.101	0.107	113.550	0.086	0.100
6001	915511	22.035	62.178	1318.521	381.055	0.575	0.604	758	1194	-0.021	-0.126	113.700	0.085	0.106
6002	915512	21.566	56.664	1318.594	381.036	0.623	0.605	759	1194	0.064	-0.128	113.850	0.081	0.112
6003	915513	21.750	58.754	1318.621	381.117	0.617	0.589	760	1194	0.157	-0.018	114.000	0.082	0.111
6004	915514	21.291	60.896	1318.502	381.114	0.621	0.579	761	1194	-0.032	-0.016	114.150	0.076	0.111
6005	915515	21.589	61.859	1318.553	381.093	0.595	0.562	762	1194	0.061	-0.022	114.300	0.069	0.111
6006	915516	21.729	55.635	1318.499	381.102	0.663	0.583	763	1194	-0.048	-0.013	114.450	0.070	0.097
6007	915517	21.524	54.764	1318.603	381.176	0.712	0.547	764	1194	0.131	0.098	114.600	0.072	0.098
6008	915518	21.298	57.972	1318.542	381.137	0.667	0.590	765	1194	0.019	0.019	114.750	0.071	0.094
6009	915519	21.994	55.565	1318.509	381.146	0.658	0.606	766	1194	-0.037	0.054	114.900	0.072	0.094
6010	915520	21.472	61.137	1318.522	381.143	0.613	0.577	767	1194	0.016	0.059	115.050	0.072	0.082
6011	915521	22.028	58.933	1318.496	381.102	0.597	0.609	768	1194	-0.054	-0.026	115.200	0.073	0.081
6012	915522	21.800	60.465	1318.506	381.036	0.554	0.595	769	1194	-0.014	-0.118	115.350	0.072	0.082
6013	915523	21.744	58.150	1318.497	381.078	0.611	0.570	770	1194	-0.035	-0.053	115.500	0.072	0.082
6014	915524	22.261	62.958	1318.405	381.048	0.558	0.544	771	1194	-0.162	-0.106	115.650	0.082	0.084
6015	915525	21.374	60.096	1318.480	381.120	0.647	0.579	772	1194	-0.038	0.003	115.800	0.082	0.082
6016	915526	21.721	65.359	1318.408	381.191	0.565	0.542	773	1194	-0.130	0.098	115.950	0.084	0.085
6017	915527	21.734	58.172	1318.457	381.180	0.645	0.564	774	1194	-0.072	0.106	116.100	0.080	0.088
6018	915528	21.424	59.176	1318.489	381.162	0.604	0.598	775	1194	-0.008	0.042	116.250	0.080	0.085
6019	915529	21.436	53.808	1318.543	381.128	0.677	0.583	776	1194	0.048	-0.006	116.400	0.079	0.077
6020	915530	21.453	51.592	1318.541	381.096	0.685	0.606	777	1194	0.085	-0.061	116.550	0.079	0.073
6021	915531	21.530	61.987	1318.460	381.119	0.623	0.577	778	1194	-0.050	-0.005	116.700	0.080	0.068
6022	915532	21.415	56.108	1318.408	381.108	0.622	0.605	779	1194	-0.139	-0.018	116.850	0.083	0.062
6023	915533	21.312	56.661	1318.484	381.072	0.634	0.574	780	1194	-0.035	-0.077	117.000	0.073	0.064
6024	915534	21.664	56.772	1318.503	381.037	0.628	0.581	781	1194	-0.010	-0.166	117.150	0.073	0.074
6025	915535	21.929	63.110	1318.471	381.039	0.566	0.583	782	1194	-0.040	-0.178	117.300	0.070	0.083
6026	915536	21.851	58.029	1318.428	381.078	0.638	0.577	783	1194	-0.107	-0.115	117.450	0.072	0.086
6027	915537	21.482	55.706	1318.525	381.193	0.660	0.559	784	1194	0.056	0.091	117.600	0.065	0.085
6028	915538	21.129	55.431	1318.541	381.203	0.692	0.658	785	1194	0.069	0.125	117.750	0.068	0.091
6029	915539	21.575	64.062	1318.458	381.190	0.595	0.568	786	1194	-0.064	0.104	117.900	0.068	0.094
6030	915540	21.669	63.745	1318.431	381.231	0.594	0.561	787	1194	-0.083	0.179	118.050	0.068	0.102
6031	915541	22.125	57.226	1318.441	381.098	0.627	0.576	788	1194	-0.093	-0.037	118.200	0.069	0.102
6032	915542	21.518	62.913	1318.491	381.042	0.602	0.556	789	1194	-0.026	-0.130	118.350	0.069	0.103
6033	915543	21.433	60.036	1318.531	381.133	0.633	0.623	790	1194	0.045	0.021	118.500	0.072	0.103
6034	915544	21.540	68.435	1318.511	381.132	0.519	0.571	791	1194	0.040	0.013	118.650	0.067	0.100
6035	915545	21.410	57.702	1318.537	381.222	0.607	0.605	792	1194	0.035	0.155	118.800	0.069	0.106
6036	915546	21.386	63.880	1318.413	381.174	0.629	0.554	793	1194	-0.139	0.066	118.950	0.069	0.105
6037	915547	21.349	57.291	1318.518	381.071	0.687	0.572	794	1194	0.016	-0.080	119.100	0.069	0.104
6038	915548	21.632	58.626	1318.525	381.252	0.656	0.576	795	1194	0.046	0.195	119.250	0.071	0.112
6039	915549	21.325	58.438	1318.540	381.134	0.660	0.569	796	1194	0.035	0.034	119.400	0.070	0.113
6040	915550	21.885	66.969	1318.502	381.195	0.552	0.599	797	1194	-0.003	0.120	119.550	0.066	0.114
6041	915551	21.640	89.610	1318.488	381.180	0.426	0.576	798	1194	-0.030	0.104	119.700	0.066	0.116
6042	915552	21.594	60.506	1318.542	381.050	0.628	0.589	799	1194	0.024	-0.115	119.850	0.060	0.120
6043	915553	20.873	20.811	1318.769	378.446	0.984	-0.531	800	1194	0.414	-4.264	120.000	0.113	0.965
6044	915554	21.928	60.510	1318.488	381.025	0.577	0.591	801	1194	-0.046	-0.155	120.150	0.113	0.965
6045	915555	21.702	53.043	1318.480	381.022	0.691	0.588	802	1194	-0.051	-0.157	120.300	0.114	0.965
6046	915556	21.616	62.998	1318.511	381.073	0.594	0.590	803	1194	0.006	-0.078	120.450	0.110	0.965
6047	915557	21.387	65.386	1318.497	381.088	0.556	0.561	804	1194	0.005	-0.030	120.600	0.110	0.964
6048	915558	21.529	65.907	1318.520	381.052	0.550	0.563	805	1194	0.022	-0.123	120.750	0.109	0.961
6049	915559	21.506	57.792	1318.512	381.108	0.629	0.600	806	1194	0.011	-3.000E-4	120.900	0.108	0.960
6050	915560	21.229	56.915	1318.623	381.096	0.632	0.564	807	1194	0.211	-0.042	121.050	0.114	0.956
6051	915561	21.761	57.827	1318.563	381.054	0.649	0.561	808	1194	0.117	-0.099	121.200	0.112	0.956
6052	915562	21.468	62.409	1318.469	381.072	0.635	0.581	809	1194	-0.054	-0.072	121.350	0.113	0.956
6053	915563	21.838	65.545	1318.450	381.066	0.560	0.546	810	1194	-0.080	-0.064	121.500	0.116	0.955
6054	915564	21.309	58.562	1318.501	381.099	0.617	0.603	811	1194	-0.014	-0.018	121.650	0.116	0.955
6055	915565	21.847	58.072	1318.488	381.083	0.675	0.561	812	1194	-0.030	-0.035	121.800	0.117	0.952
6056	915566	21.815	60.923	1318.475	381.032	0.565	0.621	813	1194	-0.043	-0.114	121.950	0.112	0.949
6057	915567	21.127	58.843	1318.517	381.125	0.665	0.592	814	1194	0.051	0.022	122.100	0.112	0.951
6058	915568	21.291	63.295	1318.515	381.065	0.604	0.581	815	1194	0.024	-0.043	122.250	0.112	0.946
6059	915569	21.815	66.124	1318.436	380.946	0.568	0.581	816	1194	-0.125	-0.232	122.400	0.117	0.944
6060	915570	21.658	59.450	1318.468	381.012	0.577	0.583	817	1194	-0.048	-0.131	122.550	0.118	0.940
6061	915571	21.820	59.829	1318.500	381.030	0.609	0.552	818	1194	-0.016	-0.131	122.700	0.118	0.936
6062	915572	21.640	65.577	1318.464	381.113	0.540	0.571	819	1194	-0.078	0.010	122.850	0.120	0.938
6063	915573	21.740	54.502	1318.482	381.057	0.599	0.619	820	1194	-0.032	-0.064	123.000	0.074	0.065
6064	915574	22.306	61.781	1318.441	381.092	0.566	0.564	821	1194	-0.090	0.011	123.150	0.075	0.065
6065	915575	22.308	55.141	1318.497	381.052	0.632	0.545	822	1194	-0.006	-0.064	123.300	0.075	0.062
6066	915576	21.445	61.260	1318.556	381.075	0.614	0.584	823	1194	0.086	-0.035	123.450	0.078	0.062
6067	915577	21.432	57.803	1318.447	381.013	0.681	0.563	824	1194	-0.072	-0.138	123.600	0.079	0.064
6068	915578	22.022	56.149	1318.509	381.085	0.665	0.569	825	1194	0.024	-0.034	123.750	0.079	0.063
6069	915579	21.641	56.889	1318.434	381.080	0.638	0.576	826	1194	-0.088	-0.034	123.900	0.081	0.061
6070	915580	22.062	64.270	1318.461	381.120	0.557	0.565	827	1194	-0.029	0.018	124.050	0.061	0.064
6071	915581	21.938	58.313	1318.436	381.083	0.619	0.604	828	1194	-0.102	-0.042	124.200	0.054	0.064
6072	915582	21.864	67.047	1318.460	381.173	0.555	0.578	829	1194	-0.053	0.096	124.350	0.054	0.072
6073	915583	21.655	67.740	1318.505	381.016	0.558	0.564	830	1194	0.043	-0.186	124.500	0.056	0.078
6074	915584	21.741	62.894	1318.459	381.174	0.595	0.599	831	1194	-0.018	0.107	124.650	0.056	0.086
6075	915585	21.914	64.512	1318.391	381.134	0.624	0.561	832	1194	-0.162	0.054	124.800	0.063	0.089
6076	915586	21.921	88.355	1318.463	381.155	0.424	0.580	833	1194	-0.038	0.098	124.950	0.063	0.093
6077	915587	21.808	63.228	1318.425	381.236	0.592	0.589	834	1194	-0.099	0.216	125.100	0.061	0.108
6078	915588	21.828	77.281	1318.441	381.323	0.466	0.566	835	1194	-0.058	0.376	125.250	0.059	0.141
6079	915589	21.738	71.153	1318.389	381.237	0.504	0.572	836	1194	-0.152	0.227	125.400	0.061	0.139
6080	915590	21.273	56.724	1318.377	381.115	0.669	0.576	837	1194	-0.160	0.024	125.550	0.066	0.135
6081	915591	21.742	59.394	1318.441	381.124	0.657	0.560	838	1194	-0.061	0.048	125.700	0.065	0.130
6082	915592	21.838	64.428	1318.397	380.982	0.537	0.576	839	1194	-0.142	-0.174	125.850	0.068	0.138
6083	915593	22.011	57.178	1318.448	381.240	0.623	0.578	840	1194	-0.070	0.240	126.000	0.067	0.144
6084	915594	21.764	57.529	1318.442	380.999	0.650	0.562	841	1194	-0.075	-0.146	126.150	0.067	0.150
6085	915595	22.052	61.245	1318.426	381.046	0.552	0.596	842	1194	-0.125	-0.043	126.300	0.067	0.149
6086	915596	21.398	63.702	1318.386	381.136	0.559	0.562	843	1194	-0.189	0.077	126.450	0.062	0.149
6087	915597	21.766	69.341	1318.450	381.104	0.546	0.567	844	1194	-0.046	0.035	126.600	0.062	0.143
6088	915598	21.275	64.474	1318.353	381.095	0.580	0.549	845	1194	-0.222	0.014	126.750	0.065	0.142
6089	915599	21.973	75.776	1318.448	381.117	0.445	0.585	846	1194	-0.077	0.075	126.900	0.065	0.140
6090	915600	22.188	28.220	1318.423	379.567	0.616	-0.617	847	1194	-0.094	-2.438	127.050	0.063	0.576
6091	915601	21.665	62.819	1318.518	380.904	0.563	0.597	848	1194	0.022	-0.254	127.200	0.069	0.577
6092	915602	21.477	57.572	1318.527	381.106	0.634	0.591	849	1194	0.082	0.024	127.350	0.078	0.576
6093	915603	21.651	58.256	1318.447	381.117	0.627	0.575	850	1194	-0.066	0.054	127.500	0.073	0.576
6094	915604	21.515	64.214	1318.459	381.141	0.571	0.603	851	1194	-0.040	0.080	127.650	0.072	0.576
6095	915605	21.917	56.202	1318.510	381.179	0.674	0.554	852	1194	0.037	0.182	127.800	0.075	0.578
6096	915606	21.689	51.775	1318.473	381.312	0.687	0.651	853	1194	-0.010	0.373	127.950	0.076	0.585
6097	915607	22.038	62.911	1318.453	381.258	0.559	0.573	854	1194	-0.059	0.296	128.100	0.076	0.588
6098	915608	21.727	74.470	1318.515	381.100	0.456	0.592	855	1194	0.029	0.062	128.250	0.079	0.580
6099	915609	21.597	56.170	1318.568	381.105	0.655	0.608	856	1194	0.115	0.045	128.400	0.087	0.576
6100	915610	21.681	61.397	1318.618	381.147	0.580	0.552	857	1194	0.203	0.102	128.550	0.101	0.577
6101	915611	21.788	54.054	1318.581	380.967	0.681	0.610	858	1194	0.118	-0.178	128.700	0.107	0.577
6102	915612	21.581	61.288	1318.576	381.039	0.597	0.598	859	1194	0.155	-0.066	128.850	0.111	0.577
6103	915613	21.317	50.309	1318.624	381.012	0.691	0.606	860	1194	0.197	-0.102	129.000	0.120	0.572
6104	915614	21.912	55.015	1318.550	380.863	0.617	0.602	861	1194	0.104	-0.333	129.150	0.121	0.574
6105	915615	21.653	66.083	1318.549	380.906	0.577	0.589	862	1194	0.109	-0.267	129.300	0.119	0.576
6106	915616	21.657	57.377	1318.599	380.941	0.614	0.590	863	1194	0.160	-0.222	129.450	0.112	0.574
6107	915617	22.642	29.251	1318.712	379.545	0.565	-0.610	864	1194	0.365	-2.445	129.600	0.132	0.772
6108	915618	21.770	61.784	1318.580	380.895	0.534	0.592	865	1194	0.139	-0.301	129.750	0.116	0.769
6109	915619	21.323	57.985	1318.538	381.025	0.603	0.587	866	1194	0.064	-0.086	129.900	0.110	0.766
6110	915620	21.337	59.345	1318.534	381.016	0.648	0.589	867	1194	0.053	-0.117	130.050	0.103	0.572
6111	915621	21.542	54.375	1318.578	380.979	0.635	0.606	868	1194	0.133	-0.184	130.200	0.102	0.572
6112	915622	21.456	62.365	1318.550	380.943	0.550	0.590	869	1194	0.109	-0.238	130.350	0.102	0.570
6113	915623	21.842	65.162	1318.424	380.955	0.598	0.570	870	1194	-0.102	-0.178	130.500	0.105	0.568
6114	915624	21.719	58.007	1318.539	380.975	0.606	0.587	871	1194	0.098	-0.166	130.650	0.100	0.565
6115	915625	21.553	64.657	1318.516	381.038	0.554	0.565	872	1194	-0.008	-0.082	130.800	0.102	0.559
6116	915626	21.527	64.636	1318.518	381.021	0.596	0.561	874	1194	0.066	-0.104	131.100	0.099	0.543
6117	915627	21.965	57.452	1318.497	380.985	0.632	0.567	875	1194	0.003	-0.109	131.250	0.095	0.530
6118	915628	21.342	56.872	1318.545	380.949	0.613	0.613	876	1194	0.080	-0.189	131.400	0.094	0.525
6119	915629	21.666	57.015	1318.528	380.881	0.605	0.607	877	1194	0.075	-0.304	131.550	0.094	0.520
6120	915630	21.339	58.702	1318.524	380.948	0.628	0.593	878	1194	0.026	-0.184	131.700	0.092	0.513
6121	915631	21.527	57.825	1318.427	381.094	0.605	0.597	879	1194	-0.096	0.058	131.850	0.102	0.518
6122	915632	21.926	57.291	1318.505	381.062	0.618	0.577	880	1194	0.037	0.013	132.000	0.101	0.520
6123	915633	21.774	56.289	1318.443	381.168	0.608	0.572	881	1194	-0.091	0.162	132.150	0.104	0.528
6124	915634	21.512	56.254	1318.490	381.247	0.658	0.542	882	1194	-0.006	0.320	132.300	0.105	0.544
6125	915635	21.721	62.504	1318.534	381.177	0.595	0.559	883	1194	0.088	0.165	132.450	0.104	0.551
6126	915636	21.908	61.860	1318.427	381.126	0.591	0.572	884	1194	-0.118	0.107	132.600	0.109	0.555
6127	915637	21.961	60.207	1318.466	381.105	0.596	0.562	885	1194	-0.050	0.067	132.750	0.081	0.168
6128	915638	21.969	66.752	1318.445	381.171	0.555	0.580	886	1194	-0.061	0.171	132.900	0.078	0.167
6129	915639	21.657	65.686	1318.490	381.095	0.542	0.574	887	1194	0.029	0.050	133.050	0.077	0.168
6130	915640	21.281	56.284	1318.525	381.115	0.613	0.596	888	1194	0.066	0.070	133.200	0.078	0.168
6131	915641	21.795	62.194	1318.527	380.903	0.595	0.571	889	1194	0.088	-0.269	133.350	0.075	0.173
6132	915642	21.490	58.489	1318.541	380.962	0.650	0.606	890	1194	0.125	-0.160	133.500	0.076	0.169
6133	915643	21.875	53.811	1318.537	381.055	0.671	0.554	891	1194	0.102	-0.011	133.650	0.073	0.166
6134	915644	21.299	59.884	1318.458	381.109	0.583	0.571	892	1194	-0.029	0.026	133.800	0.072	0.162
6135	915645	21.305	61.688	1318.419	381.210	0.620	0.545	893	1194	-0.088	0.235	133.950	0.076	0.170
6136	915646	21.351	55.407	1318.503	381.096	0.660	0.590	894	1194	0.027	0.029	134.100	0.075	0.168
6137	915647	21.590	57.462	1318.491	381.135	0.620	0.576	895	1194	0.013	0.064	134.250	0.075	0.166
6138	915648	22.056	70.977	1318.430	381.176	0.513	0.569	896	1194	-0.086	0.138	134.400	0.076	0.160
6139	915649	21.889	59.734	1318.498	381.097	0.601	0.559	897	1194	0.016	-0.005	134.550	0.074	0.139
6140	915650	21.648	61.825	1318.474	381.162	0.609	0.567	898	1194	-0.005	0.114	134.700	0.074	0.128
6141	915651	21.691	57.791	1318.492	381.183	0.622	0.576	899	1194	0.014	0.192	134.850	0.070	0.131
6142	915652	21.687	67.674	1318.463	381.170	0.557	0.582	900	1194	-0.051	0.144	135.000	0.071	0.131
6143	915653	21.827	58.949	1318.565	381.166	0.627	0.565	901	1194	0.131	0.118	135.150	0.073	0.130
6144	915654	21.679	58.273	1318.511	381.132	0.602	0.589	902	1194	0.040	0.070	135.300	0.074	0.117
6145	915655	21.951	56.344	1318.507	381.280	0.633	0.601	903	1194	0.040	0.330	135.450	0.072	0.130
6146	915656	21.637	53.189	1318.538	381.282	0.671	0.583	904	1194	0.064	0.325	135.600	0.066	0.141
6147	915657	21.550	54.989	1318.507	381.360	0.629	0.663	905	1194	0.043	0.474	135.750	0.064	0.166
6148	915658	21.867	52.079	1318.497	381.331	0.648	0.630	906	1194	0.019	0.411	135.900	0.061	0.179
6149	915659	21.438	71.881	1318.468	381.312	0.469	0.574	907	1194	-0.034	0.381	136.050	0.062	0.187
6150	915660	22.057	62.742	1318.426	381.154	0.590	0.555	908	1194	-0.107	0.126	136.200	0.068	0.187
6151	915661	21.627	60.084	1318.396	380.927	0.579	0.563	909	1194	-0.141	-0.235	136.350	0.074	0.183
6152	915662	21.756	59.043	1318.438	381.073	0.620	0.577	910	1194	-0.070	-0.014	136.500	0.070	0.173
6153	915663	21.939	62.210	1318.446	381.063	0.599	0.589	911	1194	-0.086	7.000E-4	136.650	0.068	0.173
6154	915664	21.816	60.780	1318.398	381.073	0.577	0.571	912	1194	-0.147	-0.008	136.800	0.074	0.174
6155	915665	21.725	67.971	1318.486	381.150	0.566	0.553	913	1194	-0.010	0.075	136.950	0.072	0.173
6156	915666	21.871	59.692	1318.498	381.089	0.598	0.594	914	1194	0.008	-0.003	137.100	0.072	0.174
6157	915667	21.457	59.986	1318.459	380.968	0.637	0.558	915	1194	-0.038	-0.202	137.250	0.072	0.190
6158	915668	21.863	52.909	1318.510	381.111	0.695	0.574	916	1194	0.054	0.050	137.400	0.072	0.190
6159	915669	21.389	59.636	1318.423	381.058	0.620	0.598	917	1194	-0.102	-0.037	137.550	0.074	0.192
6160	915670	21.513	57.772	1318.441	381.013	0.597	0.561	918	1194	-0.090	-0.070	137.700	0.076	0.196
6161	915671	21.818	64.350	1318.516	381.009	0.543	0.570	919	1194	0.022	-0.109	137.850	0.076	0.200
6162	915672	21.918	55.107	1318.517	380.970	0.665	0.563	920	1194	0.074	-0.117	138.000	0.078	0.205
6163	915673	21.604	55.966	1318.461	381.132	0.663	0.554	921	1194	-0.062	0.114	138.150	0.071	0.205
6164	915674	21.327	54.719	1318.520	381.188	0.620	0.615	922	1194	0.040	0.195	138.300	0.071	0.207
6165	915675	21.260	58.664	1318.510	381.066	0.633	0.601	923	1194	0.038	-0.001	138.450	0.071	0.199
6166	915676	21.719	55.872	1318.493	381.006	0.642	0.566	924	1194	0.003	-0.094	138.600	0.068	0.193
6167	915677	21.544	66.353	1318.432	381.075	0.551	0.587	925	1194	-0.110	-0.002	138.750	0.068	0.165
6168	915678	21.570	63.764	1318.447	381.072	0.553	0.561	926	1194	-0.080	-0.016	138.900	0.067	0.137
6169	915679	21.592	61.536	1318.516	381.038	0.609	0.568	927	1194	0.008	-0.024	139.050	0.068	0.104
6170	915680	21.918	56.152	1318.564	380.882	0.681	0.586	928	1194	0.112	-0.285	139.200	0.074	0.114
6171	915681	21.584	54.134	1318.540	380.995	0.680	0.557	929	1194	0.070	-0.110	139.350	0.072	0.106
6172	915682	21.431	62.217	1318.552	381.106	0.630	0.566	930	1194	0.085	0.050	139.500	0.075	0.108
6173	915683	21.498	61.917	1318.571	381.034	0.607	0.573	931	1194	0.122	-0.072	139.650	0.078	0.108
6174	915684	21.675	56.995	1318.451	380.991	0.636	0.573	932	1194	-0.075	-0.168	139.800	0.072	0.112
6175	915685	21.769	64.748	1318.456	380.996	0.565	0.567	933	1194	-0.075	-0.146	139.950	0.074	0.110
6176	915686	21.364	57.550	1318.433	381.076	0.598	0.593	934	1194	-0.106	0.018	140.100	0.078	0.111
6177	915687	21.723	62.460	1318.453	381.173	0.572	0.588	935	1194	-0.082	0.117	140.250	0.080	0.111
6178	915688	21.644	70.309	1318.541	381.081	0.519	0.573	936	1194	0.094	-0.010	140.400	0.082	0.109
6179	915689	21.343	56.068	1318.520	380.998	0.610	0.587	937	1194	0.018	-0.126	140.550	0.079	0.111
6180	915690	21.667	50.338	1318.485	380.966	0.678	0.569	938	1194	-0.038	-0.163	140.700	0.076	0.114
